#           k/h    P           
    0.10000E-03    0.61855E+02
    0.10202E-03    0.63054E+02
    0.10408E-03    0.64276E+02
    0.10618E-03    0.65521E+02
    0.10833E-03    0.66791E+02
    0.11052E-03    0.68085E+02
    0.11275E-03    0.69404E+02
    0.11503E-03    0.70749E+02
    0.11735E-03    0.72119E+02
    0.11972E-03    0.73517E+02
    0.12214E-03    0.74941E+02
    0.12461E-03    0.76393E+02
    0.12712E-03    0.77873E+02
    0.12969E-03    0.79381E+02
    0.13231E-03    0.80919E+02
    0.13499E-03    0.82486E+02
    0.13771E-03    0.84084E+02
    0.14049E-03    0.85713E+02
    0.14333E-03    0.87373E+02
    0.14623E-03    0.89065E+02
    0.14918E-03    0.90790E+02
    0.15220E-03    0.92549E+02
    0.15527E-03    0.94341E+02
    0.15841E-03    0.96168E+02
    0.16161E-03    0.98030E+02
    0.16487E-03    0.99928E+02
    0.16820E-03    0.10186E+03
    0.17160E-03    0.10384E+03
    0.17507E-03    0.10585E+03
    0.17860E-03    0.10790E+03
    0.18221E-03    0.10998E+03
    0.18589E-03    0.11211E+03
    0.18965E-03    0.11428E+03
    0.19348E-03    0.11650E+03
    0.19739E-03    0.11875E+03
    0.20138E-03    0.12105E+03
    0.20544E-03    0.12339E+03
    0.20959E-03    0.12578E+03
    0.21383E-03    0.12821E+03
    0.21815E-03    0.13069E+03
    0.22255E-03    0.13322E+03
    0.22705E-03    0.13580E+03
    0.23164E-03    0.13843E+03
    0.23632E-03    0.14110E+03
    0.24109E-03    0.14383E+03
    0.24596E-03    0.14661E+03
    0.25093E-03    0.14945E+03
    0.25600E-03    0.15234E+03
    0.26117E-03    0.15528E+03
    0.26645E-03    0.15828E+03
    0.27183E-03    0.16134E+03
    0.27732E-03    0.16446E+03
    0.28292E-03    0.16764E+03
    0.28864E-03    0.17088E+03
    0.29447E-03    0.17418E+03
    0.30042E-03    0.17754E+03
    0.30649E-03    0.18097E+03
    0.31268E-03    0.18447E+03
    0.31899E-03    0.18803E+03
    0.32544E-03    0.19166E+03
    0.33201E-03    0.19536E+03
    0.33872E-03    0.19913E+03
    0.34556E-03    0.20297E+03
    0.35254E-03    0.20688E+03
    0.35966E-03    0.21087E+03
    0.36693E-03    0.21494E+03
    0.37434E-03    0.21908E+03
    0.38190E-03    0.22331E+03
    0.38962E-03    0.22761E+03
    0.39749E-03    0.23199E+03
    0.40552E-03    0.23646E+03
    0.41371E-03    0.24102E+03
    0.42207E-03    0.24566E+03
    0.43060E-03    0.25039E+03
    0.43929E-03    0.25520E+03
    0.44817E-03    0.26011E+03
    0.45722E-03    0.26511E+03
    0.46646E-03    0.27021E+03
    0.47588E-03    0.27540E+03
    0.48550E-03    0.28069E+03
    0.49530E-03    0.28608E+03
    0.50531E-03    0.29158E+03
    0.51552E-03    0.29717E+03
    0.52593E-03    0.30287E+03
    0.53656E-03    0.30868E+03
    0.54739E-03    0.31460E+03
    0.55845E-03    0.32063E+03
    0.56973E-03    0.32677E+03
    0.58124E-03    0.33302E+03
    0.59299E-03    0.33939E+03
    0.60496E-03    0.34589E+03
    0.61719E-03    0.35250E+03
    0.62965E-03    0.35923E+03
    0.64237E-03    0.36609E+03
    0.65535E-03    0.37308E+03
    0.66859E-03    0.38019E+03
    0.68210E-03    0.38744E+03
    0.69588E-03    0.39482E+03
    0.70993E-03    0.40234E+03
    0.72427E-03    0.40999E+03
