#           k/h    P           
    0.10000E-03    0.14712E+03
    0.10202E-03    0.14997E+03
    0.10408E-03    0.15288E+03
    0.10618E-03    0.15584E+03
    0.10833E-03    0.15886E+03
    0.11052E-03    0.16194E+03
    0.11275E-03    0.16507E+03
    0.11503E-03    0.16827E+03
    0.11735E-03    0.17153E+03
    0.11972E-03    0.17485E+03
    0.12214E-03    0.17824E+03
    0.12461E-03    0.18169E+03
    0.12712E-03    0.18521E+03
    0.12969E-03    0.18880E+03
    0.13231E-03    0.19246E+03
    0.13499E-03    0.19618E+03
    0.13771E-03    0.19998E+03
    0.14049E-03    0.20386E+03
    0.14333E-03    0.20780E+03
    0.14623E-03    0.21183E+03
    0.14918E-03    0.21593E+03
    0.15220E-03    0.22011E+03
    0.15527E-03    0.22437E+03
    0.15841E-03    0.22872E+03
    0.16161E-03    0.23314E+03
    0.16487E-03    0.23766E+03
    0.16820E-03    0.24226E+03
    0.17160E-03    0.24695E+03
    0.17507E-03    0.25173E+03
    0.17860E-03    0.25660E+03
    0.18221E-03    0.26156E+03
    0.18589E-03    0.26662E+03
    0.18965E-03    0.27178E+03
    0.19348E-03    0.27704E+03
    0.19739E-03    0.28240E+03
    0.20138E-03    0.28786E+03
    0.20544E-03    0.29343E+03
    0.20959E-03    0.29911E+03
    0.21383E-03    0.30489E+03
    0.21815E-03    0.31079E+03
    0.22255E-03    0.31680E+03
    0.22705E-03    0.32292E+03
    0.23164E-03    0.32917E+03
    0.23632E-03    0.33553E+03
    0.24109E-03    0.34202E+03
    0.24596E-03    0.34863E+03
    0.25093E-03    0.35536E+03
    0.25600E-03    0.36223E+03
    0.26117E-03    0.36923E+03
    0.26645E-03    0.37636E+03
    0.27183E-03    0.38363E+03
    0.27732E-03    0.39104E+03
    0.28292E-03    0.39859E+03
    0.28864E-03    0.40629E+03
    0.29447E-03    0.41413E+03
    0.30042E-03    0.42212E+03
    0.30649E-03    0.43027E+03
    0.31268E-03    0.43857E+03
    0.31899E-03    0.44703E+03
    0.32544E-03    0.45565E+03
    0.33201E-03    0.46444E+03
    0.33872E-03    0.47340E+03
    0.34556E-03    0.48252E+03
    0.35254E-03    0.49182E+03
    0.35966E-03    0.50130E+03
    0.36693E-03    0.51096E+03
    0.37434E-03    0.52080E+03
    0.38190E-03    0.53083E+03
    0.38962E-03    0.54105E+03
    0.39749E-03    0.55146E+03
    0.40552E-03    0.56208E+03
    0.41371E-03    0.57289E+03
    0.42207E-03    0.58391E+03
    0.43060E-03    0.59514E+03
    0.43929E-03    0.60658E+03
    0.44817E-03    0.61823E+03
    0.45722E-03    0.63011E+03
    0.46646E-03    0.64221E+03
    0.47588E-03    0.65454E+03
    0.48550E-03    0.66710E+03
    0.49530E-03    0.67990E+03
    0.50531E-03    0.69294E+03
    0.51552E-03    0.70623E+03
    0.52593E-03    0.71976E+03
    0.53656E-03    0.73355E+03
    0.54739E-03    0.74760E+03
    0.55845E-03    0.76191E+03
    0.56973E-03    0.77649E+03
    0.58124E-03    0.79134E+03
    0.59299E-03    0.80646E+03
    0.60496E-03    0.82187E+03
    0.61719E-03    0.83757E+03
    0.62965E-03    0.85355E+03
    0.64237E-03    0.86984E+03
    0.65535E-03    0.88642E+03
    0.66859E-03    0.90331E+03
    0.68210E-03    0.92052E+03
    0.69588E-03    0.93804E+03
    0.70993E-03    0.95588E+03
    0.72427E-03    0.97405E+03
    0.73891E-03    0.99255E+03
    0.75383E-03    0.10114E+04
    0.76906E-03    0.10306E+04
    0.78460E-03    0.10501E+04
    0.80045E-03    0.10700E+04
    0.81662E-03    0.10903E+04
    0.83311E-03    0.11109E+04
    0.84994E-03    0.11319E+04
    0.86711E-03    0.11532E+04
    0.88463E-03    0.11750E+04
