#           k/h    P           
    0.10000E-03    0.12507E+03
    0.10202E-03    0.12750E+03
    0.10408E-03    0.12997E+03
    0.10618E-03    0.13248E+03
    0.10833E-03    0.13505E+03
    0.11052E-03    0.13767E+03
    0.11275E-03    0.14033E+03
    0.11503E-03    0.14305E+03
    0.11735E-03    0.14582E+03
    0.11972E-03    0.14865E+03
    0.12214E-03    0.15153E+03
    0.12461E-03    0.15446E+03
    0.12712E-03    0.15746E+03
    0.12969E-03    0.16050E+03
    0.13231E-03    0.16361E+03
    0.13499E-03    0.16678E+03
    0.13771E-03    0.17001E+03
    0.14049E-03    0.17330E+03
    0.14333E-03    0.17666E+03
    0.14623E-03    0.18008E+03
    0.14918E-03    0.18357E+03
    0.15220E-03    0.18712E+03
    0.15527E-03    0.19075E+03
    0.15841E-03    0.19444E+03
    0.16161E-03    0.19820E+03
    0.16487E-03    0.20204E+03
    0.16820E-03    0.20595E+03
    0.17160E-03    0.20994E+03
    0.17507E-03    0.21400E+03
    0.17860E-03    0.21815E+03
    0.18221E-03    0.22237E+03
    0.18589E-03    0.22667E+03
    0.18965E-03    0.23106E+03
    0.19348E-03    0.23553E+03
    0.19739E-03    0.24008E+03
    0.20138E-03    0.24473E+03
    0.20544E-03    0.24946E+03
    0.20959E-03    0.25429E+03
    0.21383E-03    0.25921E+03
    0.21815E-03    0.26422E+03
    0.22255E-03    0.26933E+03
    0.22705E-03    0.27454E+03
    0.23164E-03    0.27985E+03
    0.23632E-03    0.28526E+03
    0.24109E-03    0.29077E+03
    0.24596E-03    0.29639E+03
    0.25093E-03    0.30212E+03
    0.25600E-03    0.30796E+03
    0.26117E-03    0.31391E+03
    0.26645E-03    0.31998E+03
    0.27183E-03    0.32616E+03
    0.27732E-03    0.33246E+03
    0.28292E-03    0.33888E+03
    0.28864E-03    0.34542E+03
    0.29447E-03    0.35209E+03
    0.30042E-03    0.35889E+03
    0.30649E-03    0.36582E+03
    0.31268E-03    0.37288E+03
    0.31899E-03    0.38007E+03
    0.32544E-03    0.38740E+03
    0.33201E-03    0.39488E+03
    0.33872E-03    0.40249E+03
    0.34556E-03    0.41025E+03
    0.35254E-03    0.41816E+03
    0.35966E-03    0.42622E+03
    0.36693E-03    0.43443E+03
    0.37434E-03    0.44280E+03
    0.38190E-03    0.45133E+03
    0.38962E-03    0.46002E+03
    0.39749E-03    0.46888E+03
    0.40552E-03    0.47790E+03
    0.41371E-03    0.48710E+03
    0.42207E-03    0.49647E+03
    0.43060E-03    0.50602E+03
    0.43929E-03    0.51575E+03
    0.44817E-03    0.52566E+03
    0.45722E-03    0.53576E+03
    0.46646E-03    0.54605E+03
    0.47588E-03    0.55654E+03
    0.48550E-03    0.56722E+03
    0.49530E-03    0.57811E+03
    0.50531E-03    0.58920E+03
    0.51552E-03    0.60050E+03
    0.52593E-03    0.61201E+03
    0.53656E-03    0.62373E+03
    0.54739E-03    0.63568E+03
    0.55845E-03    0.64785E+03
    0.56973E-03    0.66025E+03
    0.58124E-03    0.67287E+03
    0.59299E-03    0.68574E+03
    0.60496E-03    0.69884E+03
    0.61719E-03    0.71219E+03
    0.62965E-03    0.72579E+03
    0.64237E-03    0.73963E+03
    0.65535E-03    0.75374E+03
    0.66859E-03    0.76810E+03
    0.68210E-03    0.78273E+03
    0.69588E-03    0.79763E+03
    0.70993E-03    0.81280E+03
    0.72427E-03    0.82826E+03
    0.73891E-03    0.84399E+03
    0.75383E-03    0.86001E+03
    0.76906E-03    0.87633E+03
    0.78460E-03    0.89294E+03
    0.80045E-03    0.90986E+03
    0.81662E-03    0.92708E+03
    0.83311E-03    0.94461E+03
    0.84994E-03    0.96246E+03
    0.86711E-03    0.98063E+03
    0.88463E-03    0.99913E+03
    0.90250E-03    0.10180E+04
