#           k/h    P           
    0.10000E-03    0.75962E+02
    0.10202E-03    0.77434E+02
    0.10408E-03    0.78935E+02
    0.10618E-03    0.80465E+02
    0.10833E-03    0.82024E+02
    0.11052E-03    0.83613E+02
    0.11275E-03    0.85233E+02
    0.11503E-03    0.86885E+02
    0.11735E-03    0.88568E+02
    0.11972E-03    0.90284E+02
    0.12214E-03    0.92034E+02
    0.12461E-03    0.93817E+02
    0.12712E-03    0.95634E+02
    0.12969E-03    0.97487E+02
    0.13231E-03    0.99376E+02
    0.13499E-03    0.10130E+03
    0.13771E-03    0.10326E+03
    0.14049E-03    0.10526E+03
    0.14333E-03    0.10730E+03
    0.14623E-03    0.10938E+03
    0.14918E-03    0.11150E+03
    0.15220E-03    0.11366E+03
    0.15527E-03    0.11586E+03
    0.15841E-03    0.11811E+03
    0.16161E-03    0.12039E+03
    0.16487E-03    0.12272E+03
    0.16820E-03    0.12510E+03
    0.17160E-03    0.12752E+03
    0.17507E-03    0.12999E+03
    0.17860E-03    0.13251E+03
    0.18221E-03    0.13508E+03
    0.18589E-03    0.13769E+03
    0.18965E-03    0.14036E+03
    0.19348E-03    0.14307E+03
    0.19739E-03    0.14584E+03
    0.20138E-03    0.14867E+03
    0.20544E-03    0.15154E+03
    0.20959E-03    0.15448E+03
    0.21383E-03    0.15747E+03
    0.21815E-03    0.16051E+03
    0.22255E-03    0.16362E+03
    0.22705E-03    0.16679E+03
    0.23164E-03    0.17001E+03
    0.23632E-03    0.17330E+03
    0.24109E-03    0.17665E+03
    0.24596E-03    0.18007E+03
    0.25093E-03    0.18355E+03
    0.25600E-03    0.18710E+03
    0.26117E-03    0.19072E+03
    0.26645E-03    0.19441E+03
    0.27183E-03    0.19817E+03
    0.27732E-03    0.20200E+03
    0.28292E-03    0.20590E+03
    0.28864E-03    0.20988E+03
    0.29447E-03    0.21394E+03
    0.30042E-03    0.21807E+03
    0.30649E-03    0.22228E+03
    0.31268E-03    0.22658E+03
    0.31899E-03    0.23095E+03
    0.32544E-03    0.23541E+03
    0.33201E-03    0.23996E+03
    0.33872E-03    0.24459E+03
    0.34556E-03    0.24931E+03
    0.35254E-03    0.25412E+03
    0.35966E-03    0.25903E+03
    0.36693E-03    0.26402E+03
    0.37434E-03    0.26911E+03
    0.38190E-03    0.27430E+03
    0.38962E-03    0.27959E+03
    0.39749E-03    0.28498E+03
    0.40552E-03    0.29047E+03
    0.41371E-03    0.29607E+03
    0.42207E-03    0.30177E+03
    0.43060E-03    0.30758E+03
    0.43929E-03    0.31350E+03
    0.44817E-03    0.31953E+03
    0.45722E-03    0.32568E+03
    0.46646E-03    0.33194E+03
    0.47588E-03    0.33832E+03
    0.48550E-03    0.34482E+03
    0.49530E-03    0.35145E+03
    0.50531E-03    0.35819E+03
    0.51552E-03    0.36507E+03
    0.52593E-03    0.37208E+03
    0.53656E-03    0.37921E+03
    0.54739E-03    0.38648E+03
    0.55845E-03    0.39389E+03
    0.56973E-03    0.40143E+03
    0.58124E-03    0.40912E+03
