#           k/h    P           
    0.10000E-03    0.36871E+03
    0.10202E-03    0.37585E+03
    0.10408E-03    0.38313E+03
    0.10618E-03    0.39055E+03
    0.10833E-03    0.39811E+03
    0.11052E-03    0.40582E+03
    0.11275E-03    0.41368E+03
    0.11503E-03    0.42169E+03
    0.11735E-03    0.42986E+03
    0.11972E-03    0.43818E+03
    0.12214E-03    0.44666E+03
    0.12461E-03    0.45531E+03
    0.12712E-03    0.46413E+03
    0.12969E-03    0.47311E+03
    0.13231E-03    0.48227E+03
    0.13499E-03    0.49160E+03
    0.13771E-03    0.50112E+03
    0.14049E-03    0.51082E+03
    0.14333E-03    0.52070E+03
    0.14623E-03    0.53078E+03
    0.14918E-03    0.54105E+03
    0.15220E-03    0.55152E+03
    0.15527E-03    0.56219E+03
    0.15841E-03    0.57307E+03
    0.16161E-03    0.58415E+03
    0.16487E-03    0.59545E+03
    0.16820E-03    0.60697E+03
    0.17160E-03    0.61871E+03
    0.17507E-03    0.63067E+03
    0.17860E-03    0.64287E+03
    0.18221E-03    0.65530E+03
    0.18589E-03    0.66797E+03
    0.18965E-03    0.68088E+03
    0.19348E-03    0.69405E+03
    0.19739E-03    0.70746E+03
    0.20138E-03    0.72114E+03
    0.20544E-03    0.73507E+03
    0.20959E-03    0.74928E+03
    0.21383E-03    0.76375E+03
    0.21815E-03    0.77851E+03
    0.22255E-03    0.79355E+03
    0.22705E-03    0.80887E+03
    0.23164E-03    0.82449E+03
    0.23632E-03    0.84042E+03
    0.24109E-03    0.85664E+03
    0.24596E-03    0.87318E+03
    0.25093E-03    0.89003E+03
    0.25600E-03    0.90721E+03
    0.26117E-03    0.92472E+03
    0.26645E-03    0.94256E+03
    0.27183E-03    0.96075E+03
    0.27732E-03    0.97928E+03
    0.28292E-03    0.99817E+03
    0.28864E-03    0.10174E+04
    0.29447E-03    0.10370E+04
    0.30042E-03    0.10570E+04
    0.30649E-03    0.10774E+04
    0.31268E-03    0.10982E+04
    0.31899E-03    0.11193E+04
    0.32544E-03    0.11409E+04
    0.33201E-03    0.11629E+04
    0.33872E-03    0.11853E+04
