#           k/h    P           
    0.10000E-03    0.17324E+03
    0.10202E-03    0.17660E+03
    0.10408E-03    0.18002E+03
    0.10618E-03    0.18351E+03
    0.10833E-03    0.18707E+03
    0.11052E-03    0.19069E+03
    0.11275E-03    0.19439E+03
    0.11503E-03    0.19816E+03
    0.11735E-03    0.20200E+03
    0.11972E-03    0.20591E+03
    0.12214E-03    0.20990E+03
    0.12461E-03    0.21397E+03
    0.12712E-03    0.21811E+03
    0.12969E-03    0.22234E+03
    0.13231E-03    0.22665E+03
    0.13499E-03    0.23104E+03
    0.13771E-03    0.23552E+03
    0.14049E-03    0.24008E+03
    0.14333E-03    0.24473E+03
    0.14623E-03    0.24947E+03
    0.14918E-03    0.25430E+03
    0.15220E-03    0.25923E+03
    0.15527E-03    0.26425E+03
    0.15841E-03    0.26937E+03
    0.16161E-03    0.27459E+03
    0.16487E-03    0.27991E+03
    0.16820E-03    0.28533E+03
    0.17160E-03    0.29086E+03
    0.17507E-03    0.29649E+03
    0.17860E-03    0.30223E+03
    0.18221E-03    0.30808E+03
    0.18589E-03    0.31405E+03
    0.18965E-03    0.32013E+03
    0.19348E-03    0.32633E+03
    0.19739E-03    0.33265E+03
    0.20138E-03    0.33909E+03
    0.20544E-03    0.34566E+03
    0.20959E-03    0.35235E+03
    0.21383E-03    0.35917E+03
    0.21815E-03    0.36612E+03
    0.22255E-03    0.37321E+03
    0.22705E-03    0.38043E+03
    0.23164E-03    0.38779E+03
    0.23632E-03    0.39530E+03
    0.24109E-03    0.40294E+03
    0.24596E-03    0.41074E+03
    0.25093E-03    0.41869E+03
    0.25600E-03    0.42678E+03
    0.26117E-03    0.43504E+03
    0.26645E-03    0.44345E+03
    0.27183E-03    0.45203E+03
    0.27732E-03    0.46077E+03
    0.28292E-03    0.46968E+03
    0.28864E-03    0.47876E+03
    0.29447E-03    0.48801E+03
    0.30042E-03    0.49744E+03
    0.30649E-03    0.50705E+03
    0.31268E-03    0.51685E+03
    0.31899E-03    0.52683E+03
    0.32544E-03    0.53701E+03
    0.33201E-03    0.54738E+03
    0.33872E-03    0.55795E+03
    0.34556E-03    0.56872E+03
    0.35254E-03    0.57969E+03
    0.35966E-03    0.59088E+03
    0.36693E-03    0.60228E+03
    0.37434E-03    0.61389E+03
    0.38190E-03    0.62573E+03
    0.38962E-03    0.63779E+03
    0.39749E-03    0.65008E+03
    0.40552E-03    0.66261E+03
