#           k/h    P           
    0.10000E-03    0.45620E+03
    0.10202E-03    0.46503E+03
    0.10408E-03    0.47404E+03
    0.10618E-03    0.48322E+03
    0.10833E-03    0.49258E+03
    0.11052E-03    0.50211E+03
    0.11275E-03    0.51184E+03
    0.11503E-03    0.52175E+03
    0.11735E-03    0.53185E+03
    0.11972E-03    0.54215E+03
    0.12214E-03    0.55264E+03
    0.12461E-03    0.56334E+03
    0.12712E-03    0.57425E+03
    0.12969E-03    0.58536E+03
    0.13231E-03    0.59669E+03
    0.13499E-03    0.60824E+03
    0.13771E-03    0.62001E+03
    0.14049E-03    0.63201E+03
    0.14333E-03    0.64424E+03
    0.14623E-03    0.65671E+03
    0.14918E-03    0.66941E+03
    0.15220E-03    0.68237E+03
    0.15527E-03    0.69557E+03
    0.15841E-03    0.70902E+03
    0.16161E-03    0.72274E+03
    0.16487E-03    0.73672E+03
    0.16820E-03    0.75096E+03
    0.17160E-03    0.76549E+03
    0.17507E-03    0.78029E+03
    0.17860E-03    0.79538E+03
    0.18221E-03    0.81075E+03
    0.18589E-03    0.82643E+03
    0.18965E-03    0.84240E+03
    0.19348E-03    0.85869E+03
    0.19739E-03    0.87528E+03
    0.20138E-03    0.89220E+03
    0.20544E-03    0.90944E+03
    0.20959E-03    0.92701E+03
    0.21383E-03    0.94492E+03
    0.21815E-03    0.96317E+03
    0.22255E-03    0.98177E+03
    0.22705E-03    0.10007E+04
    0.23164E-03    0.10201E+04
    0.23632E-03    0.10398E+04
    0.24109E-03    0.10598E+04
    0.24596E-03    0.10803E+04
    0.25093E-03    0.11011E+04
    0.25600E-03    0.11224E+04
    0.26117E-03    0.11440E+04
    0.26645E-03    0.11661E+04
    0.27183E-03    0.11886E+04
    0.27732E-03    0.12115E+04
    0.28292E-03    0.12349E+04
    0.28864E-03    0.12587E+04
    0.29447E-03    0.12830E+04
    0.30042E-03    0.13077E+04
    0.30649E-03    0.13329E+04
    0.31268E-03    0.13586E+04
    0.31899E-03    0.13848E+04
    0.32544E-03    0.14114E+04
    0.33201E-03    0.14386E+04
    0.33872E-03    0.14663E+04
    0.34556E-03    0.14946E+04
    0.35254E-03    0.15233E+04
    0.35966E-03    0.15526E+04
    0.36693E-03    0.15825E+04
    0.37434E-03    0.16130E+04
    0.38190E-03    0.16440E+04
    0.38962E-03    0.16756E+04
    0.39749E-03    0.17078E+04
    0.40552E-03    0.17407E+04
    0.41371E-03    0.17741E+04
    0.42207E-03    0.18082E+04
    0.43060E-03    0.18429E+04
    0.43929E-03    0.18783E+04
    0.44817E-03    0.19144E+04
    0.45722E-03    0.19511E+04
    0.46646E-03    0.19886E+04
    0.47588E-03    0.20267E+04
    0.48550E-03    0.20656E+04
    0.49530E-03    0.21052E+04
    0.50531E-03    0.21456E+04
    0.51552E-03    0.21867E+04
    0.52593E-03    0.22286E+04
    0.53656E-03    0.22713E+04
    0.54739E-03    0.23147E+04
    0.55845E-03    0.23590E+04
    0.56973E-03    0.24042E+04
    0.58124E-03    0.24501E+04
    0.59299E-03    0.24970E+04
    0.60496E-03    0.25447E+04
    0.61719E-03    0.25933E+04
    0.62965E-03    0.26428E+04
    0.64237E-03    0.26932E+04
    0.65535E-03    0.27446E+04
    0.66859E-03    0.27969E+04
    0.68210E-03    0.28502E+04
    0.69588E-03    0.29045E+04
    0.70993E-03    0.29598E+04
    0.72427E-03    0.30161E+04
    0.73891E-03    0.30734E+04
    0.75383E-03    0.31318E+04
    0.76906E-03    0.31913E+04
    0.78460E-03    0.32518E+04
    0.80045E-03    0.33135E+04
    0.81662E-03    0.33762E+04
    0.83311E-03    0.34402E+04
    0.84994E-03    0.35052E+04
    0.86711E-03    0.35715E+04
    0.88463E-03    0.36389E+04
    0.90250E-03    0.37076E+04
    0.92073E-03    0.37775E+04
    0.93933E-03    0.38486E+04
    0.95831E-03    0.39211E+04
    0.97767E-03    0.39948E+04
    0.99742E-03    0.40698E+04
    0.10176E-02    0.41461E+04
    0.10381E-02    0.42238E+04
    0.10591E-02    0.43028E+04
    0.10805E-02    0.43832E+04
    0.11023E-02    0.44651E+04
    0.11246E-02    0.45483E+04
    0.11473E-02    0.46330E+04
    0.11705E-02    0.47192E+04
    0.11941E-02    0.48068E+04
    0.12182E-02    0.48960E+04
    0.12429E-02    0.49866E+04
    0.12680E-02    0.50788E+04
    0.12936E-02    0.51726E+04
    0.13197E-02    0.52679E+04
    0.13464E-02    0.53648E+04
    0.13736E-02    0.54634E+04
    0.14013E-02    0.55635E+04
    0.14296E-02    0.56653E+04
    0.14585E-02    0.57688E+04
    0.14880E-02    0.58740E+04
    0.15180E-02    0.59809E+04
    0.15487E-02    0.60895E+04
    0.15800E-02    0.61999E+04
    0.16119E-02    0.63120E+04
    0.16445E-02    0.64259E+04
    0.16777E-02    0.65416E+04
    0.17116E-02    0.66592E+04
    0.17462E-02    0.67785E+04
    0.17814E-02    0.68997E+04
    0.18174E-02    0.70227E+04
    0.18541E-02    0.71476E+04
    0.18916E-02    0.72744E+04
    0.19298E-02    0.74031E+04
    0.19688E-02    0.75338E+04
    0.20086E-02    0.76663E+04
    0.20491E-02    0.78008E+04
    0.20905E-02    0.79372E+04
    0.21328E-02    0.80757E+04
    0.21758E-02    0.82160E+04
    0.22198E-02    0.83584E+04
    0.22646E-02    0.85028E+04
    0.23104E-02    0.86491E+04
    0.23571E-02    0.87975E+04
    0.24047E-02    0.89479E+04
    0.24533E-02    0.91003E+04
    0.25028E-02    0.92547E+04
    0.25534E-02    0.94111E+04
    0.26050E-02    0.95696E+04
    0.26576E-02    0.97301E+04
    0.27113E-02    0.98926E+04
