#           k/h    P           
    0.10000E-03    0.58212E+02
    0.10202E-03    0.59340E+02
    0.10408E-03    0.60490E+02
    0.10618E-03    0.61662E+02
    0.10833E-03    0.62857E+02
    0.11052E-03    0.64075E+02
    0.11275E-03    0.65316E+02
    0.11503E-03    0.66582E+02
    0.11735E-03    0.67872E+02
    0.11972E-03    0.69187E+02
    0.12214E-03    0.70527E+02
    0.12461E-03    0.71894E+02
    0.12712E-03    0.73287E+02
    0.12969E-03    0.74706E+02
    0.13231E-03    0.76154E+02
    0.13499E-03    0.77629E+02
    0.13771E-03    0.79133E+02
    0.14049E-03    0.80666E+02
    0.14333E-03    0.82228E+02
    0.14623E-03    0.83821E+02
    0.14918E-03    0.85445E+02
    0.15220E-03    0.87100E+02
    0.15527E-03    0.88787E+02
    0.15841E-03    0.90506E+02
    0.16161E-03    0.92259E+02
    0.16487E-03    0.94046E+02
    0.16820E-03    0.95867E+02
    0.17160E-03    0.97724E+02
    0.17507E-03    0.99616E+02
    0.17860E-03    0.10154E+03
    0.18221E-03    0.10351E+03
    0.18589E-03    0.10552E+03
    0.18965E-03    0.10756E+03
    0.19348E-03    0.10964E+03
    0.19739E-03    0.11176E+03
    0.20138E-03    0.11393E+03
    0.20544E-03    0.11613E+03
    0.20959E-03    0.11838E+03
    0.21383E-03    0.12067E+03
    0.21815E-03    0.12300E+03
    0.22255E-03    0.12539E+03
    0.22705E-03    0.12781E+03
    0.23164E-03    0.13028E+03
    0.23632E-03    0.13280E+03
    0.24109E-03    0.13537E+03
    0.24596E-03    0.13799E+03
    0.25093E-03    0.14066E+03
    0.25600E-03    0.14338E+03
    0.26117E-03    0.14615E+03
    0.26645E-03    0.14898E+03
    0.27183E-03    0.15186E+03
    0.27732E-03    0.15480E+03
    0.28292E-03    0.15779E+03
    0.28864E-03    0.16084E+03
    0.29447E-03    0.16395E+03
    0.30042E-03    0.16711E+03
    0.30649E-03    0.17034E+03
    0.31268E-03    0.17363E+03
    0.31899E-03    0.17699E+03
    0.32544E-03    0.18040E+03
    0.33201E-03    0.18389E+03
    0.33872E-03    0.18744E+03
    0.34556E-03    0.19105E+03
    0.35254E-03    0.19474E+03
    0.35966E-03    0.19850E+03
    0.36693E-03    0.20233E+03
    0.37434E-03    0.20623E+03
    0.38190E-03    0.21021E+03
    0.38962E-03    0.21426E+03
    0.39749E-03    0.21839E+03
    0.40552E-03    0.22260E+03
    0.41371E-03    0.22688E+03
    0.42207E-03    0.23125E+03
    0.43060E-03    0.23571E+03
    0.43929E-03    0.24024E+03
    0.44817E-03    0.24487E+03
    0.45722E-03    0.24958E+03
    0.46646E-03    0.25438E+03
    0.47588E-03    0.25927E+03
    0.48550E-03    0.26425E+03
    0.49530E-03    0.26933E+03
    0.50531E-03    0.27450E+03
    0.51552E-03    0.27977E+03
    0.52593E-03    0.28514E+03
    0.53656E-03    0.29061E+03
    0.54739E-03    0.29619E+03
    0.55845E-03    0.30186E+03
    0.56973E-03    0.30765E+03
    0.58124E-03    0.31354E+03
    0.59299E-03    0.31954E+03
    0.60496E-03    0.32565E+03
    0.61719E-03    0.33188E+03
    0.62965E-03    0.33822E+03
    0.64237E-03    0.34468E+03
    0.65535E-03    0.35127E+03
    0.66859E-03    0.35797E+03
    0.68210E-03    0.36479E+03
    0.69588E-03    0.37174E+03
    0.70993E-03    0.37882E+03
    0.72427E-03    0.38603E+03
    0.73891E-03    0.39337E+03
    0.75383E-03    0.40085E+03
    0.76906E-03    0.40846E+03
    0.78460E-03    0.41621E+03
    0.80045E-03    0.42410E+03
    0.81662E-03    0.43214E+03
    0.83311E-03    0.44032E+03
    0.84994E-03    0.44864E+03
    0.86711E-03    0.45712E+03
    0.88463E-03    0.46575E+03
    0.90250E-03    0.47453E+03
    0.92073E-03    0.48347E+03
    0.93933E-03    0.49257E+03
