6.415481361500785340e+01,-6.374809161253461934e+04,2.486745876336445144e+04,2.715348262334107403e+03,-6.333755390324697266e+11,-1.153804293199955055e+03,5.921812156612538729e+02
-6.374809161253461934e+04,9.599263115088543296e+07,-2.115644467013631389e+07,-1.690958438792860834e+06,3.949650707556282500e+14,1.309887251824037638e+06,-5.855564329678706126e+05
2.486745876336445144e+04,-2.115644467013631389e+07,1.098244509346111305e+07,1.863826935494719539e+06,-4.352209158925506875e+14,-4.850665205421948922e+05,2.291754498501751805e+05
2.715348262334107403e+03,-1.690958438792860834e+06,1.863826935494719539e+06,1.318937538964614039e+06,-2.496166609994599375e+14,-2.798878222855256754e+05,2.411673402302410614e+04
-6.333755390324697266e+11,3.949650707556282500e+14,-4.352209158925506875e+14,-2.496166609994599375e+14,5.829859882092714158e+22,6.510422544170820312e+13,-5.627501217832525391e+12
-1.153804293199955055e+03,1.309887251824037638e+06,-4.850665205421948922e+05,-2.798878222855256754e+05,6.510422544170820312e+13,1.477102179730348289e+05,-1.026994180997170224e+04
5.921812156612538729e+02,-5.855564329678706126e+05,2.291754498501751805e+05,2.411673402302410614e+04,-5.627501217832525391e+12,-1.026994180997170224e+04,5.469212852851151183e+03
