#           k/h    P           
    0.10000E-03    0.55102E+02
    0.10202E-03    0.56170E+02
    0.10408E-03    0.57258E+02
    0.10618E-03    0.58368E+02
    0.10833E-03    0.59499E+02
    0.11052E-03    0.60652E+02
    0.11275E-03    0.61827E+02
    0.11503E-03    0.63025E+02
    0.11735E-03    0.64246E+02
    0.11972E-03    0.65491E+02
    0.12214E-03    0.66760E+02
    0.12461E-03    0.68053E+02
    0.12712E-03    0.69372E+02
    0.12969E-03    0.70716E+02
    0.13231E-03    0.72086E+02
    0.13499E-03    0.73482E+02
    0.13771E-03    0.74906E+02
    0.14049E-03    0.76357E+02
    0.14333E-03    0.77836E+02
    0.14623E-03    0.79344E+02
    0.14918E-03    0.80880E+02
    0.15220E-03    0.82447E+02
    0.15527E-03    0.84044E+02
    0.15841E-03    0.85672E+02
    0.16161E-03    0.87331E+02
    0.16487E-03    0.89022E+02
    0.16820E-03    0.90746E+02
    0.17160E-03    0.92503E+02
    0.17507E-03    0.94295E+02
    0.17860E-03    0.96120E+02
    0.18221E-03    0.97982E+02
    0.18589E-03    0.99879E+02
    0.18965E-03    0.10181E+03
    0.19348E-03    0.10378E+03
    0.19739E-03    0.10579E+03
    0.20138E-03    0.10784E+03
    0.20544E-03    0.10993E+03
    0.20959E-03    0.11206E+03
    0.21383E-03    0.11422E+03
    0.21815E-03    0.11643E+03
    0.22255E-03    0.11869E+03
    0.22705E-03    0.12098E+03
    0.23164E-03    0.12332E+03
    0.23632E-03    0.12571E+03
    0.24109E-03    0.12814E+03
    0.24596E-03    0.13062E+03
    0.25093E-03    0.13315E+03
    0.25600E-03    0.13572E+03
    0.26117E-03    0.13835E+03
    0.26645E-03    0.14102E+03
    0.27183E-03    0.14375E+03
    0.27732E-03    0.14653E+03
    0.28292E-03    0.14936E+03
    0.28864E-03    0.15225E+03
    0.29447E-03    0.15519E+03
    0.30042E-03    0.15819E+03
    0.30649E-03    0.16124E+03
    0.31268E-03    0.16436E+03
    0.31899E-03    0.16753E+03
    0.32544E-03    0.17077E+03
    0.33201E-03    0.17406E+03
    0.33872E-03    0.17742E+03
    0.34556E-03    0.18085E+03
    0.35254E-03    0.18434E+03
    0.35966E-03    0.18790E+03
    0.36693E-03    0.19152E+03
    0.37434E-03    0.19521E+03
    0.38190E-03    0.19898E+03
    0.38962E-03    0.20281E+03
    0.39749E-03    0.20672E+03
    0.40552E-03    0.21071E+03
    0.41371E-03    0.21477E+03
    0.42207E-03    0.21890E+03
    0.43060E-03    0.22312E+03
    0.43929E-03    0.22741E+03
    0.44817E-03    0.23179E+03
    0.45722E-03    0.23625E+03
    0.46646E-03    0.24079E+03
    0.47588E-03    0.24542E+03
    0.48550E-03    0.25014E+03
    0.49530E-03    0.25495E+03
    0.50531E-03    0.25984E+03
    0.51552E-03    0.26483E+03
    0.52593E-03    0.26991E+03
    0.53656E-03    0.27509E+03
    0.54739E-03    0.28037E+03
    0.55845E-03    0.28574E+03
    0.56973E-03    0.29122E+03
    0.58124E-03    0.29679E+03
    0.59299E-03    0.30248E+03
    0.60496E-03    0.30826E+03
    0.61719E-03    0.31416E+03
    0.62965E-03    0.32016E+03
    0.64237E-03    0.32628E+03
    0.65535E-03    0.33251E+03
    0.66859E-03    0.33885E+03
    0.68210E-03    0.34532E+03
    0.69588E-03    0.35190E+03
    0.70993E-03    0.35860E+03
    0.72427E-03    0.36542E+03
    0.73891E-03    0.37237E+03
    0.75383E-03    0.37945E+03
    0.76906E-03    0.38665E+03
    0.78460E-03    0.39399E+03
    0.80045E-03    0.40146E+03
    0.81662E-03    0.40907E+03
    0.83311E-03    0.41681E+03
    0.84994E-03    0.42470E+03
    0.86711E-03    0.43272E+03
    0.88463E-03    0.44089E+03
    0.90250E-03    0.44921E+03
    0.92073E-03    0.45767E+03
    0.93933E-03    0.46628E+03
    0.95831E-03    0.47505E+03
    0.97767E-03    0.48397E+03
    0.99742E-03    0.49305E+03
    0.10176E-02    0.50229E+03
    0.10381E-02    0.51169E+03
    0.10591E-02    0.52126E+03
    0.10805E-02    0.53099E+03
    0.11023E-02    0.54089E+03
    0.11246E-02    0.55097E+03
    0.11473E-02    0.56121E+03
    0.11705E-02    0.57164E+03
    0.11941E-02    0.58224E+03
    0.12182E-02    0.59302E+03
    0.12429E-02    0.60398E+03
    0.12680E-02    0.61513E+03
    0.12936E-02    0.62647E+03
    0.13197E-02    0.63800E+03
    0.13464E-02    0.64972E+03
    0.13736E-02    0.66164E+03
    0.14013E-02    0.67375E+03
    0.14296E-02    0.68606E+03
    0.14585E-02    0.69857E+03
    0.14880E-02    0.71129E+03
    0.15180E-02    0.72421E+03
    0.15487E-02    0.73735E+03
    0.15800E-02    0.75069E+03
    0.16119E-02    0.76424E+03
    0.16445E-02    0.77802E+03
    0.16777E-02    0.79200E+03
    0.17116E-02    0.80621E+03
    0.17462E-02    0.82064E+03
    0.17814E-02    0.83529E+03
    0.18174E-02    0.85016E+03
    0.18541E-02    0.86526E+03
    0.18916E-02    0.88060E+03
    0.19298E-02    0.89616E+03
    0.19688E-02    0.91195E+03
    0.20086E-02    0.92797E+03
    0.20491E-02    0.94423E+03
    0.20905E-02    0.96073E+03
    0.21328E-02    0.97747E+03
    0.21758E-02    0.99444E+03
    0.22198E-02    0.10117E+04
    0.22646E-02    0.10291E+04
    0.23104E-02    0.10468E+04
    0.23571E-02    0.10648E+04
    0.24047E-02    0.10829E+04
    0.24533E-02    0.11014E+04
    0.25028E-02    0.11200E+04
    0.25534E-02    0.11390E+04
    0.26050E-02    0.11581E+04
    0.26576E-02    0.11775E+04
    0.27113E-02    0.11972E+04
    0.27660E-02    0.12171E+04
    0.28219E-02    0.12372E+04
    0.28789E-02    0.12576E+04
    0.29371E-02    0.12783E+04
    0.29964E-02    0.12992E+04
    0.30569E-02    0.13203E+04
    0.31187E-02    0.13416E+04
    0.31817E-02    0.13632E+04
    0.32460E-02    0.13851E+04
    0.33115E-02    0.14072E+04
    0.33784E-02    0.14295E+04
    0.34467E-02    0.14520E+04
    0.35163E-02    0.14748E+04
    0.35874E-02    0.14978E+04
    0.36598E-02    0.15210E+04
    0.37338E-02    0.15444E+04
    0.38092E-02    0.15681E+04
    0.38861E-02    0.15919E+04
    0.39646E-02    0.16160E+04
    0.40447E-02    0.16403E+04
    0.41264E-02    0.16648E+04
    0.42098E-02    0.16894E+04
    0.42948E-02    0.17143E+04
    0.43816E-02    0.17394E+04
    0.44701E-02    0.17646E+04
    0.45604E-02    0.17900E+04
    0.46525E-02    0.18155E+04
    0.47465E-02    0.18412E+04
    0.48424E-02    0.18671E+04
    0.49402E-02    0.18931E+04
    0.50400E-02    0.19192E+04
    0.51419E-02    0.19455E+04
    0.52457E-02    0.19719E+04
    0.53517E-02    0.19984E+04
    0.54598E-02    0.20250E+04
    0.55701E-02    0.20516E+04
    0.56826E-02    0.20784E+04
    0.57974E-02    0.21052E+04
    0.59145E-02    0.21321E+04
    0.60340E-02    0.21590E+04
    0.61559E-02    0.21860E+04
    0.62803E-02    0.22129E+04
    0.64072E-02    0.22398E+04
    0.65366E-02    0.22668E+04
    0.66686E-02    0.22936E+04
    0.68033E-02    0.23205E+04
    0.69408E-02    0.23473E+04
    0.70810E-02    0.23740E+04
    0.72240E-02    0.24006E+04
    0.73700E-02    0.24271E+04
    0.75189E-02    0.24534E+04
    0.76708E-02    0.24796E+04
    0.78257E-02    0.25056E+04
    0.79838E-02    0.25314E+04
    0.81451E-02    0.25571E+04
    0.83096E-02    0.25825E+04
    0.84775E-02    0.26076E+04
    0.86488E-02    0.26325E+04
    0.88235E-02    0.26571E+04
    0.90017E-02    0.26813E+04
    0.91836E-02    0.27052E+04
    0.93691E-02    0.27287E+04
    0.95583E-02    0.27519E+04
    0.97514E-02    0.27746E+04
    0.99484E-02    0.27969E+04
    0.10149E-01    0.28186E+04
    0.10354E-01    0.28399E+04
    0.10564E-01    0.28607E+04
    0.10777E-01    0.28808E+04
    0.10995E-01    0.29004E+04
    0.11217E-01    0.29194E+04
    0.11443E-01    0.29377E+04
    0.11675E-01    0.29553E+04
    0.11910E-01    0.29722E+04
    0.12151E-01    0.29883E+04
    0.12397E-01    0.30037E+04
    0.12647E-01    0.30182E+04
    0.12902E-01    0.30320E+04
    0.13163E-01    0.30448E+04
    0.13429E-01    0.30567E+04
    0.13700E-01    0.30677E+04
    0.13977E-01    0.30776E+04
    0.14259E-01    0.30866E+04
    0.14547E-01    0.30945E+04
