#           k/h    P           
    0.10000E-03    0.25461E+03
    0.10202E-03    0.25954E+03
    0.10408E-03    0.26457E+03
    0.10618E-03    0.26970E+03
    0.10833E-03    0.27492E+03
    0.11052E-03    0.28025E+03
    0.11275E-03    0.28568E+03
    0.11503E-03    0.29121E+03
    0.11735E-03    0.29685E+03
    0.11972E-03    0.30260E+03
    0.12214E-03    0.30847E+03
    0.12461E-03    0.31444E+03
    0.12712E-03    0.32053E+03
    0.12969E-03    0.32674E+03
    0.13231E-03    0.33307E+03
    0.13499E-03    0.33952E+03
    0.13771E-03    0.34610E+03
    0.14049E-03    0.35280E+03
    0.14333E-03    0.35963E+03
    0.14623E-03    0.36660E+03
    0.14918E-03    0.37370E+03
    0.15220E-03    0.38094E+03
    0.15527E-03    0.38831E+03
    0.15841E-03    0.39583E+03
    0.16161E-03    0.40350E+03
    0.16487E-03    0.41131E+03
    0.16820E-03    0.41927E+03
    0.17160E-03    0.42739E+03
    0.17507E-03    0.43566E+03
    0.17860E-03    0.44410E+03
    0.18221E-03    0.45269E+03
    0.18589E-03    0.46145E+03
    0.18965E-03    0.47038E+03
    0.19348E-03    0.47949E+03
    0.19739E-03    0.48877E+03
    0.20138E-03    0.49822E+03
    0.20544E-03    0.50786E+03
    0.20959E-03    0.51769E+03
    0.21383E-03    0.52771E+03
    0.21815E-03    0.53791E+03
    0.22255E-03    0.54832E+03
    0.22705E-03    0.55892E+03
    0.23164E-03    0.56973E+03
    0.23632E-03    0.58075E+03
    0.24109E-03    0.59198E+03
    0.24596E-03    0.60342E+03
    0.25093E-03    0.61509E+03
    0.25600E-03    0.62698E+03
    0.26117E-03    0.63909E+03
    0.26645E-03    0.65144E+03
    0.27183E-03    0.66403E+03
    0.27732E-03    0.67686E+03
    0.28292E-03    0.68993E+03
    0.28864E-03    0.70326E+03
    0.29447E-03    0.71684E+03
    0.30042E-03    0.73068E+03
    0.30649E-03    0.74479E+03
    0.31268E-03    0.75916E+03
    0.31899E-03    0.77381E+03
    0.32544E-03    0.78875E+03
    0.33201E-03    0.80396E+03
    0.33872E-03    0.81947E+03
    0.34556E-03    0.83527E+03
    0.35254E-03    0.85138E+03
    0.35966E-03    0.86779E+03
    0.36693E-03    0.88451E+03
    0.37434E-03    0.90155E+03
    0.38190E-03    0.91892E+03
    0.38962E-03    0.93662E+03
    0.39749E-03    0.95465E+03
    0.40552E-03    0.97303E+03
    0.41371E-03    0.99175E+03
    0.42207E-03    0.10108E+04
    0.43060E-03    0.10303E+04
    0.43929E-03    0.10501E+04
    0.44817E-03    0.10703E+04
    0.45722E-03    0.10908E+04
    0.46646E-03    0.11118E+04
    0.47588E-03    0.11331E+04
    0.48550E-03    0.11549E+04
