#           k/h    P           
    0.10000E-03    0.11937E+03
    0.10202E-03    0.12168E+03
    0.10408E-03    0.12404E+03
    0.10618E-03    0.12644E+03
    0.10833E-03    0.12889E+03
    0.11052E-03    0.13139E+03
    0.11275E-03    0.13393E+03
    0.11503E-03    0.13653E+03
    0.11735E-03    0.13917E+03
    0.11972E-03    0.14187E+03
    0.12214E-03    0.14462E+03
    0.12461E-03    0.14742E+03
    0.12712E-03    0.15028E+03
    0.12969E-03    0.15319E+03
    0.13231E-03    0.15616E+03
    0.13499E-03    0.15918E+03
    0.13771E-03    0.16227E+03
    0.14049E-03    0.16541E+03
    0.14333E-03    0.16862E+03
    0.14623E-03    0.17188E+03
    0.14918E-03    0.17521E+03
    0.15220E-03    0.17861E+03
    0.15527E-03    0.18206E+03
    0.15841E-03    0.18559E+03
    0.16161E-03    0.18919E+03
    0.16487E-03    0.19285E+03
    0.16820E-03    0.19658E+03
    0.17160E-03    0.20039E+03
    0.17507E-03    0.20427E+03
    0.17860E-03    0.20823E+03
    0.18221E-03    0.21226E+03
    0.18589E-03    0.21637E+03
    0.18965E-03    0.22056E+03
    0.19348E-03    0.22483E+03
    0.19739E-03    0.22918E+03
    0.20138E-03    0.23362E+03
    0.20544E-03    0.23814E+03
    0.20959E-03    0.24275E+03
    0.21383E-03    0.24745E+03
    0.21815E-03    0.25224E+03
    0.22255E-03    0.25712E+03
    0.22705E-03    0.26209E+03
    0.23164E-03    0.26717E+03
    0.23632E-03    0.27233E+03
    0.24109E-03    0.27760E+03
    0.24596E-03    0.28297E+03
    0.25093E-03    0.28845E+03
    0.25600E-03    0.29402E+03
    0.26117E-03    0.29971E+03
    0.26645E-03    0.30551E+03
    0.27183E-03    0.31141E+03
    0.27732E-03    0.31743E+03
    0.28292E-03    0.32357E+03
    0.28864E-03    0.32982E+03
    0.29447E-03    0.33620E+03
    0.30042E-03    0.34269E+03
    0.30649E-03    0.34931E+03
    0.31268E-03    0.35606E+03
    0.31899E-03    0.36294E+03
    0.32544E-03    0.36995E+03
    0.33201E-03    0.37709E+03
    0.33872E-03    0.38437E+03
    0.34556E-03    0.39179E+03
    0.35254E-03    0.39935E+03
    0.35966E-03    0.40705E+03
    0.36693E-03    0.41491E+03
    0.37434E-03    0.42291E+03
    0.38190E-03    0.43106E+03
    0.38962E-03    0.43937E+03
    0.39749E-03    0.44784E+03
    0.40552E-03    0.45647E+03
    0.41371E-03    0.46526E+03
    0.42207E-03    0.47422E+03
    0.43060E-03    0.48335E+03
    0.43929E-03    0.49265E+03
    0.44817E-03    0.50213E+03
    0.45722E-03    0.51179E+03
    0.46646E-03    0.52163E+03
