#           k/h    P           
    0.10000E-03    0.43017E+03
    0.10202E-03    0.43850E+03
    0.10408E-03    0.44700E+03
    0.10618E-03    0.45566E+03
    0.10833E-03    0.46449E+03
    0.11052E-03    0.47349E+03
    0.11275E-03    0.48266E+03
    0.11503E-03    0.49201E+03
    0.11735E-03    0.50154E+03
    0.11972E-03    0.51126E+03
    0.12214E-03    0.52116E+03
    0.12461E-03    0.53126E+03
    0.12712E-03    0.54155E+03
    0.12969E-03    0.55204E+03
    0.13231E-03    0.56273E+03
    0.13499E-03    0.57363E+03
    0.13771E-03    0.58474E+03
    0.14049E-03    0.59607E+03
    0.14333E-03    0.60761E+03
    0.14623E-03    0.61938E+03
    0.14918E-03    0.63137E+03
    0.15220E-03    0.64360E+03
    0.15527E-03    0.65606E+03
    0.15841E-03    0.66876E+03
    0.16161E-03    0.68171E+03
    0.16487E-03    0.69491E+03
    0.16820E-03    0.70836E+03
    0.17160E-03    0.72208E+03
    0.17507E-03    0.73605E+03
    0.17860E-03    0.75030E+03
    0.18221E-03    0.76482E+03
    0.18589E-03    0.77962E+03
    0.18965E-03    0.79471E+03
    0.19348E-03    0.81009E+03
    0.19739E-03    0.82577E+03
    0.20138E-03    0.84174E+03
    0.20544E-03    0.85803E+03
    0.20959E-03    0.87463E+03
    0.21383E-03    0.89155E+03
    0.21815E-03    0.90879E+03
    0.22255E-03    0.92637E+03
    0.22705E-03    0.94428E+03
    0.23164E-03    0.96254E+03
    0.23632E-03    0.98115E+03
    0.24109E-03    0.10001E+04
    0.24596E-03    0.10195E+04
    0.25093E-03    0.10392E+04
    0.25600E-03    0.10592E+04
    0.26117E-03    0.10797E+04
    0.26645E-03    0.11006E+04
    0.27183E-03    0.11218E+04
    0.27732E-03    0.11435E+04
    0.28292E-03    0.11656E+04
    0.28864E-03    0.11881E+04
    0.29447E-03    0.12110E+04
    0.30042E-03    0.12344E+04
    0.30649E-03    0.12582E+04
    0.31268E-03    0.12825E+04
    0.31899E-03    0.13073E+04
    0.32544E-03    0.13325E+04
    0.33201E-03    0.13582E+04
    0.33872E-03    0.13844E+04
    0.34556E-03    0.14111E+04
    0.35254E-03    0.14383E+04
    0.35966E-03    0.14660E+04
    0.36693E-03    0.14942E+04
    0.37434E-03    0.15230E+04
    0.38190E-03    0.15524E+04
    0.38962E-03    0.15822E+04
    0.39749E-03    0.16127E+04
    0.40552E-03    0.16437E+04
    0.41371E-03    0.16754E+04
    0.42207E-03    0.17076E+04
    0.43060E-03    0.17404E+04
    0.43929E-03    0.17739E+04
    0.44817E-03    0.18079E+04
    0.45722E-03    0.18427E+04
    0.46646E-03    0.18781E+04
    0.47588E-03    0.19141E+04
    0.48550E-03    0.19508E+04
    0.49530E-03    0.19883E+04
    0.50531E-03    0.20264E+04
    0.51552E-03    0.20652E+04
    0.52593E-03    0.21048E+04
    0.53656E-03    0.21451E+04
    0.54739E-03    0.21861E+04
    0.55845E-03    0.22280E+04
    0.56973E-03    0.22706E+04
    0.58124E-03    0.23140E+04
    0.59299E-03    0.23582E+04
    0.60496E-03    0.24032E+04
    0.61719E-03    0.24491E+04
    0.62965E-03    0.24958E+04
    0.64237E-03    0.25434E+04
    0.65535E-03    0.25918E+04
    0.66859E-03    0.26412E+04
    0.68210E-03    0.26914E+04
    0.69588E-03    0.27426E+04
    0.70993E-03    0.27947E+04
    0.72427E-03    0.28478E+04
    0.73891E-03    0.29018E+04
    0.75383E-03    0.29569E+04
    0.76906E-03    0.30129E+04
    0.78460E-03    0.30700E+04
    0.80045E-03    0.31280E+04
    0.81662E-03    0.31872E+04
    0.83311E-03    0.32474E+04
    0.84994E-03    0.33087E+04
    0.86711E-03    0.33711E+04
    0.88463E-03    0.34346E+04
    0.90250E-03    0.34992E+04
    0.92073E-03    0.35650E+04
    0.93933E-03    0.36320E+04
    0.95831E-03    0.37002E+04
    0.97767E-03    0.37695E+04
    0.99742E-03    0.38401E+04
    0.10176E-02    0.39120E+04
    0.10381E-02    0.39851E+04
    0.10591E-02    0.40594E+04
    0.10805E-02    0.41351E+04
    0.11023E-02    0.42121E+04
    0.11246E-02    0.42904E+04
    0.11473E-02    0.43701E+04
    0.11705E-02    0.44511E+04
    0.11941E-02    0.45336E+04
    0.12182E-02    0.46174E+04
    0.12429E-02    0.47027E+04
    0.12680E-02    0.47894E+04
    0.12936E-02    0.48776E+04
    0.13197E-02    0.49672E+04
    0.13464E-02    0.50584E+04
    0.13736E-02    0.51510E+04
    0.14013E-02    0.52452E+04
    0.14296E-02    0.53410E+04
    0.14585E-02    0.54383E+04
    0.14880E-02    0.55372E+04
    0.15180E-02    0.56378E+04
    0.15487E-02    0.57399E+04
    0.15800E-02    0.58437E+04
    0.16119E-02    0.59492E+04
    0.16445E-02    0.60563E+04
    0.16777E-02    0.61651E+04
    0.17116E-02    0.62756E+04
    0.17462E-02    0.63878E+04
    0.17814E-02    0.65018E+04
    0.18174E-02    0.66175E+04
    0.18541E-02    0.67350E+04
    0.18916E-02    0.68543E+04
    0.19298E-02    0.69753E+04
    0.19688E-02    0.70982E+04
    0.20086E-02    0.72229E+04
    0.20491E-02    0.73494E+04
    0.20905E-02    0.74777E+04
    0.21328E-02    0.76079E+04
    0.21758E-02    0.77399E+04
    0.22198E-02    0.78739E+04
    0.22646E-02    0.80097E+04
    0.23104E-02    0.81473E+04
    0.23571E-02    0.82869E+04
    0.24047E-02    0.84284E+04
    0.24533E-02    0.85717E+04
    0.25028E-02    0.87170E+04
    0.25534E-02    0.88642E+04
    0.26050E-02    0.90132E+04
    0.26576E-02    0.91642E+04
    0.27113E-02    0.93171E+04
    0.27660E-02    0.94719E+04
    0.28219E-02    0.96286E+04
    0.28789E-02    0.97872E+04
    0.29371E-02    0.99477E+04
    0.29964E-02    0.10110E+05
    0.30569E-02    0.10274E+05
    0.31187E-02    0.10441E+05
    0.31817E-02    0.10609E+05
    0.32460E-02    0.10778E+05
    0.33115E-02    0.10950E+05
    0.33784E-02    0.11124E+05
    0.34467E-02    0.11299E+05
    0.35163E-02    0.11476E+05
    0.35874E-02    0.11655E+05
    0.36598E-02    0.11835E+05
    0.37338E-02    0.12017E+05
    0.38092E-02    0.12201E+05
    0.38861E-02    0.12387E+05
    0.39646E-02    0.12574E+05
    0.40447E-02    0.12763E+05
    0.41264E-02    0.12953E+05
    0.42098E-02    0.13145E+05
    0.42948E-02    0.13338E+05
    0.43816E-02    0.13533E+05
    0.44701E-02    0.13729E+05
    0.45604E-02    0.13926E+05
    0.46525E-02    0.14125E+05
    0.47465E-02    0.14325E+05
    0.48424E-02    0.14526E+05
    0.49402E-02    0.14728E+05
    0.50400E-02    0.14931E+05
    0.51419E-02    0.15135E+05
    0.52457E-02    0.15340E+05
    0.53517E-02    0.15546E+05
    0.54598E-02    0.15752E+05
    0.55701E-02    0.15960E+05
    0.56826E-02    0.16167E+05
    0.57974E-02    0.16375E+05
    0.59145E-02    0.16584E+05
    0.60340E-02    0.16794E+05
    0.61559E-02    0.17003E+05
    0.62803E-02    0.17212E+05
    0.64072E-02    0.17421E+05
    0.65366E-02    0.17630E+05
    0.66686E-02    0.17839E+05
    0.68033E-02    0.18047E+05
    0.69408E-02    0.18255E+05
    0.70810E-02    0.18463E+05
    0.72240E-02    0.18669E+05
    0.73700E-02    0.18875E+05
    0.75189E-02    0.19079E+05
    0.76708E-02    0.19283E+05
    0.78257E-02    0.19484E+05
    0.79838E-02    0.19685E+05
    0.81451E-02    0.19884E+05
    0.83096E-02    0.20081E+05
    0.84775E-02    0.20276E+05
    0.86488E-02    0.20468E+05
    0.88235E-02    0.20659E+05
    0.90017E-02    0.20847E+05
    0.91836E-02    0.21032E+05
    0.93691E-02    0.21215E+05
    0.95583E-02    0.21394E+05
    0.97514E-02    0.21570E+05
    0.99484E-02    0.21743E+05
    0.10149E-01    0.21911E+05
    0.10354E-01    0.22076E+05
    0.10564E-01    0.22237E+05
    0.10777E-01    0.22393E+05
    0.10995E-01    0.22544E+05
    0.11217E-01    0.22691E+05
    0.11443E-01    0.22833E+05
    0.11675E-01    0.22969E+05
    0.11910E-01    0.23099E+05
    0.12151E-01    0.23224E+05
    0.12397E-01    0.23343E+05
    0.12647E-01    0.23455E+05
    0.12902E-01    0.23561E+05
    0.13163E-01    0.23660E+05
    0.13429E-01    0.23752E+05
    0.13700E-01    0.23836E+05
    0.13977E-01    0.23913E+05
    0.14259E-01    0.23982E+05
    0.14547E-01    0.24043E+05
    0.14841E-01    0.24095E+05
    0.15141E-01    0.24139E+05
    0.15447E-01    0.24173E+05
    0.15759E-01    0.24199E+05
    0.16077E-01    0.24215E+05
    0.16402E-01    0.24222E+05
    0.16734E-01    0.24219E+05
    0.17072E-01    0.24205E+05
    0.17416E-01    0.24182E+05
    0.17768E-01    0.24148E+05
    0.18127E-01    0.24103E+05
    0.18493E-01    0.24048E+05
    0.18867E-01    0.23982E+05
    0.19248E-01    0.23904E+05
    0.19637E-01    0.23816E+05
    0.20034E-01    0.23716E+05
    0.20438E-01    0.23605E+05
    0.20851E-01    0.23482E+05
    0.21272E-01    0.23349E+05
    0.21702E-01    0.23203E+05
    0.22141E-01    0.23047E+05
    0.22588E-01    0.22879E+05
    0.23044E-01    0.22700E+05
    0.23510E-01    0.22509E+05
    0.23985E-01    0.22308E+05
    0.24469E-01    0.22097E+05
    0.24964E-01    0.21875E+05
    0.25468E-01    0.21643E+05
    0.25982E-01    0.21401E+05
    0.26507E-01    0.21150E+05
    0.27043E-01    0.20890E+05
    0.27589E-01    0.20621E+05
    0.28146E-01    0.20344E+05
    0.28715E-01    0.20060E+05
    0.29295E-01    0.19769E+05
    0.29887E-01    0.19472E+05
    0.30490E-01    0.19170E+05
    0.31106E-01    0.18863E+05
    0.31735E-01    0.18551E+05
    0.32376E-01    0.18237E+05
    0.33030E-01    0.17919E+05
    0.33697E-01    0.17601E+05
    0.34378E-01    0.17281E+05
    0.35072E-01    0.16962E+05
    0.35781E-01    0.16644E+05
    0.36504E-01    0.16327E+05
    0.37241E-01    0.16013E+05
    0.37993E-01    0.15700E+05
    0.38761E-01    0.15390E+05
    0.39544E-01    0.15084E+05
    0.40343E-01    0.14785E+05
    0.41158E-01    0.14492E+05
    0.41989E-01    0.14208E+05
    0.42838E-01    0.13932E+05
    0.43703E-01    0.13665E+05
    0.44586E-01    0.13407E+05
    0.45486E-01    0.13160E+05
    0.46405E-01    0.12923E+05
    0.47343E-01    0.12695E+05
    0.48299E-01    0.12478E+05
    0.49275E-01    0.12270E+05
    0.50270E-01    0.12071E+05
    0.51286E-01    0.11881E+05
    0.52322E-01    0.11699E+05
    0.53379E-01    0.11524E+05
    0.54457E-01    0.11356E+05
    0.55557E-01    0.11194E+05
    0.56680E-01    0.11036E+05
    0.57825E-01    0.10881E+05
    0.58993E-01    0.10734E+05
    0.60184E-01    0.10595E+05
    0.61400E-01    0.10457E+05
    0.62641E-01    0.10314E+05
    0.63906E-01    0.10167E+05
    0.65197E-01    0.10019E+05
    0.66514E-01    0.98665E+04
    0.67858E-01    0.97080E+04
    0.69229E-01    0.95415E+04
    0.70627E-01    0.93658E+04
    0.72054E-01    0.91801E+04
    0.73510E-01    0.89834E+04
    0.74994E-01    0.87756E+04
    0.76509E-01    0.85568E+04
    0.78055E-01    0.83279E+04
    0.79632E-01    0.80900E+04
    0.81241E-01    0.78449E+04
    0.82882E-01    0.75946E+04
    0.84556E-01    0.73412E+04
    0.86264E-01    0.70870E+04
    0.88007E-01    0.68344E+04
    0.89785E-01    0.65855E+04
    0.91598E-01    0.63425E+04
    0.93449E-01    0.61074E+04
    0.95337E-01    0.58823E+04
    0.97263E-01    0.56689E+04
    0.99227E-01    0.54688E+04
    0.10123E+00    0.52835E+04
    0.10328E+00    0.51139E+04
    0.10536E+00    0.49606E+04
    0.10749E+00    0.48235E+04
    0.10966E+00    0.47019E+04
    0.11188E+00    0.45945E+04
    0.11414E+00    0.44992E+04
    0.11644E+00    0.44138E+04
    0.11880E+00    0.43352E+04
    0.12120E+00    0.42602E+04
    0.12365E+00    0.41856E+04
    0.12614E+00    0.41077E+04
    0.12869E+00    0.40235E+04
    0.13129E+00    0.39304E+04
    0.13394E+00    0.38268E+04
    0.13665E+00    0.37123E+04
    0.13941E+00    0.35877E+04
    0.14223E+00    0.34549E+04
    0.14510E+00    0.33166E+04
    0.14803E+00    0.31758E+04
    0.15102E+00    0.30356E+04
    0.15407E+00    0.28992E+04
    0.15718E+00    0.27698E+04
    0.16036E+00    0.26502E+04
    0.16360E+00    0.25429E+04
    0.16690E+00    0.24494E+04
    0.17028E+00    0.23697E+04
    0.17371E+00    0.23023E+04
    0.17722E+00    0.22446E+04
