#           k/h    P           
    0.10000E-03    0.44972E+02
    0.10202E-03    0.45844E+02
    0.10408E-03    0.46732E+02
    0.10618E-03    0.47638E+02
    0.10833E-03    0.48561E+02
    0.11052E-03    0.49502E+02
    0.11275E-03    0.50461E+02
    0.11503E-03    0.51438E+02
    0.11735E-03    0.52435E+02
    0.11972E-03    0.53451E+02
    0.12214E-03    0.54487E+02
    0.12461E-03    0.55542E+02
    0.12712E-03    0.56618E+02
    0.12969E-03    0.57715E+02
    0.13231E-03    0.58833E+02
    0.13499E-03    0.59973E+02
    0.13771E-03    0.61135E+02
    0.14049E-03    0.62319E+02
    0.14333E-03    0.63526E+02
    0.14623E-03    0.64756E+02
    0.14918E-03    0.66011E+02
    0.15220E-03    0.67289E+02
    0.15527E-03    0.68592E+02
    0.15841E-03    0.69921E+02
    0.16161E-03    0.71275E+02
    0.16487E-03    0.72655E+02
    0.16820E-03    0.74062E+02
    0.17160E-03    0.75496E+02
    0.17507E-03    0.76958E+02
    0.17860E-03    0.78448E+02
    0.18221E-03    0.79967E+02
    0.18589E-03    0.81515E+02
    0.18965E-03    0.83093E+02
    0.19348E-03    0.84701E+02
    0.19739E-03    0.86341E+02
    0.20138E-03    0.88012E+02
    0.20544E-03    0.89715E+02
    0.20959E-03    0.91452E+02
    0.21383E-03    0.93221E+02
    0.21815E-03    0.95025E+02
    0.22255E-03    0.96864E+02
    0.22705E-03    0.98738E+02
    0.23164E-03    0.10065E+03
    0.23632E-03    0.10259E+03
    0.24109E-03    0.10458E+03
    0.24596E-03    0.10660E+03
    0.25093E-03    0.10866E+03
    0.25600E-03    0.11076E+03
    0.26117E-03    0.11291E+03
    0.26645E-03    0.11509E+03
    0.27183E-03    0.11731E+03
    0.27732E-03    0.11958E+03
    0.28292E-03    0.12189E+03
    0.28864E-03    0.12425E+03
    0.29447E-03    0.12665E+03
    0.30042E-03    0.12910E+03
    0.30649E-03    0.13159E+03
    0.31268E-03    0.13413E+03
    0.31899E-03    0.13672E+03
    0.32544E-03    0.13936E+03
    0.33201E-03    0.14205E+03
    0.33872E-03    0.14479E+03
    0.34556E-03    0.14759E+03
    0.35254E-03    0.15043E+03
    0.35966E-03    0.15334E+03
    0.36693E-03    0.15629E+03
    0.37434E-03    0.15931E+03
    0.38190E-03    0.16238E+03
    0.38962E-03    0.16551E+03
    0.39749E-03    0.16870E+03
    0.40552E-03    0.17195E+03
    0.41371E-03    0.17526E+03
    0.42207E-03    0.17864E+03
    0.43060E-03    0.18208E+03
    0.43929E-03    0.18558E+03
    0.44817E-03    0.18915E+03
    0.45722E-03    0.19279E+03
    0.46646E-03    0.19650E+03
    0.47588E-03    0.20027E+03
    0.48550E-03    0.20412E+03
    0.49530E-03    0.20804E+03
    0.50531E-03    0.21204E+03
    0.51552E-03    0.21611E+03
    0.52593E-03    0.22026E+03
    0.53656E-03    0.22448E+03
    0.54739E-03    0.22879E+03
    0.55845E-03    0.23317E+03
    0.56973E-03    0.23764E+03
    0.58124E-03    0.24219E+03
    0.59299E-03    0.24683E+03
    0.60496E-03    0.25155E+03
    0.61719E-03    0.25636E+03
    0.62965E-03    0.26126E+03
    0.64237E-03    0.26625E+03
    0.65535E-03    0.27134E+03
    0.66859E-03    0.27651E+03
    0.68210E-03    0.28179E+03
    0.69588E-03    0.28716E+03
    0.70993E-03    0.29263E+03
    0.72427E-03    0.29820E+03
    0.73891E-03    0.30387E+03
    0.75383E-03    0.30964E+03
    0.76906E-03    0.31553E+03
    0.78460E-03    0.32151E+03
    0.80045E-03    0.32761E+03
    0.81662E-03    0.33382E+03
    0.83311E-03    0.34014E+03
    0.84994E-03    0.34658E+03
    0.86711E-03    0.35313E+03
    0.88463E-03    0.35980E+03
    0.90250E-03    0.36659E+03
    0.92073E-03    0.37350E+03
    0.93933E-03    0.38053E+03
    0.95831E-03    0.38769E+03
    0.97767E-03    0.39497E+03
    0.99742E-03    0.40239E+03
    0.10176E-02    0.40993E+03
    0.10381E-02    0.41761E+03
    0.10591E-02    0.42542E+03
    0.10805E-02    0.43337E+03
    0.11023E-02    0.44145E+03
    0.11246E-02    0.44968E+03
    0.11473E-02    0.45805E+03
    0.11705E-02    0.46656E+03
    0.11941E-02    0.47522E+03
    0.12182E-02    0.48402E+03
    0.12429E-02    0.49298E+03
    0.12680E-02    0.50209E+03
    0.12936E-02    0.51135E+03
    0.13197E-02    0.52076E+03
    0.13464E-02    0.53034E+03
    0.13736E-02    0.54007E+03
    0.14013E-02    0.54996E+03
    0.14296E-02    0.56002E+03
    0.14585E-02    0.57024E+03
    0.14880E-02    0.58063E+03
    0.15180E-02    0.59119E+03
    0.15487E-02    0.60192E+03
    0.15800E-02    0.61282E+03
    0.16119E-02    0.62389E+03
    0.16445E-02    0.63514E+03
    0.16777E-02    0.64657E+03
