#           k/h    P           
    0.10000E-03    0.20820E+03
    0.10202E-03    0.21224E+03
    0.10408E-03    0.21635E+03
    0.10618E-03    0.22054E+03
    0.10833E-03    0.22482E+03
    0.11052E-03    0.22918E+03
    0.11275E-03    0.23362E+03
    0.11503E-03    0.23814E+03
    0.11735E-03    0.24276E+03
    0.11972E-03    0.24746E+03
    0.12214E-03    0.25226E+03
    0.12461E-03    0.25715E+03
    0.12712E-03    0.26213E+03
    0.12969E-03    0.26721E+03
    0.13231E-03    0.27239E+03
    0.13499E-03    0.27767E+03
    0.13771E-03    0.28305E+03
    0.14049E-03    0.28853E+03
    0.14333E-03    0.29412E+03
    0.14623E-03    0.29982E+03
    0.14918E-03    0.30563E+03
    0.15220E-03    0.31155E+03
    0.15527E-03    0.31758E+03
    0.15841E-03    0.32374E+03
    0.16161E-03    0.33001E+03
    0.16487E-03    0.33640E+03
    0.16820E-03    0.34292E+03
    0.17160E-03    0.34956E+03
    0.17507E-03    0.35633E+03
    0.17860E-03    0.36323E+03
    0.18221E-03    0.37027E+03
    0.18589E-03    0.37744E+03
    0.18965E-03    0.38475E+03
    0.19348E-03    0.39220E+03
    0.19739E-03    0.39979E+03
    0.20138E-03    0.40754E+03
    0.20544E-03    0.41543E+03
    0.20959E-03    0.42347E+03
    0.21383E-03    0.43167E+03
    0.21815E-03    0.44002E+03
    0.22255E-03    0.44854E+03
    0.22705E-03    0.45722E+03
    0.23164E-03    0.46607E+03
    0.23632E-03    0.47509E+03
    0.24109E-03    0.48429E+03
    0.24596E-03    0.49366E+03
    0.25093E-03    0.50321E+03
    0.25600E-03    0.51294E+03
    0.26117E-03    0.52287E+03
    0.26645E-03    0.53298E+03
    0.27183E-03    0.54329E+03
    0.27732E-03    0.55379E+03
    0.28292E-03    0.56450E+03
    0.28864E-03    0.57542E+03
    0.29447E-03    0.58654E+03
    0.30042E-03    0.59788E+03
    0.30649E-03    0.60943E+03
    0.31268E-03    0.62121E+03
    0.31899E-03    0.63321E+03
    0.32544E-03    0.64544E+03
    0.33201E-03    0.65790E+03
    0.33872E-03    0.67061E+03
    0.34556E-03    0.68355E+03
    0.35254E-03    0.69675E+03
    0.35966E-03    0.71019E+03
    0.36693E-03    0.72389E+03
    0.37434E-03    0.73785E+03
    0.38190E-03    0.75208E+03
    0.38962E-03    0.76658E+03
    0.39749E-03    0.78136E+03
    0.40552E-03    0.79641E+03
    0.41371E-03    0.81175E+03
    0.42207E-03    0.82738E+03
    0.43060E-03    0.84331E+03
    0.43929E-03    0.85954E+03
    0.44817E-03    0.87608E+03
    0.45722E-03    0.89292E+03
    0.46646E-03    0.91009E+03
    0.47588E-03    0.92758E+03
    0.48550E-03    0.94540E+03
    0.49530E-03    0.96355E+03
    0.50531E-03    0.98204E+03
    0.51552E-03    0.10009E+04
    0.52593E-03    0.10201E+04
    0.53656E-03    0.10396E+04
    0.54739E-03    0.10595E+04
    0.55845E-03    0.10798E+04
    0.56973E-03    0.11005E+04
    0.58124E-03    0.11216E+04
    0.59299E-03    0.11430E+04
    0.60496E-03    0.11648E+04
    0.61719E-03    0.11871E+04
    0.62965E-03    0.12097E+04
    0.64237E-03    0.12328E+04
    0.65535E-03    0.12563E+04
    0.66859E-03    0.12802E+04
    0.68210E-03    0.13046E+04
    0.69588E-03    0.13294E+04
    0.70993E-03    0.13547E+04
    0.72427E-03    0.13804E+04
    0.73891E-03    0.14066E+04
    0.75383E-03    0.14333E+04
    0.76906E-03    0.14604E+04
    0.78460E-03    0.14881E+04
    0.80045E-03    0.15162E+04
    0.81662E-03    0.15449E+04
    0.83311E-03    0.15740E+04
    0.84994E-03    0.16037E+04
    0.86711E-03    0.16340E+04
    0.88463E-03    0.16647E+04
    0.90250E-03    0.16960E+04
    0.92073E-03    0.17279E+04
    0.93933E-03    0.17603E+04
    0.95831E-03    0.17933E+04
    0.97767E-03    0.18269E+04
    0.99742E-03    0.18611E+04
    0.10176E-02    0.18959E+04
    0.10381E-02    0.19313E+04
    0.10591E-02    0.19673E+04
    0.10805E-02    0.20039E+04
    0.11023E-02    0.20412E+04
    0.11246E-02    0.20791E+04
    0.11473E-02    0.21177E+04
    0.11705E-02    0.21569E+04
    0.11941E-02    0.21968E+04
    0.12182E-02    0.22374E+04
    0.12429E-02    0.22786E+04
    0.12680E-02    0.23206E+04
    0.12936E-02    0.23632E+04
    0.13197E-02    0.24066E+04
    0.13464E-02    0.24507E+04
    0.13736E-02    0.24956E+04
    0.14013E-02    0.25411E+04
    0.14296E-02    0.25875E+04
    0.14585E-02    0.26346E+04
    0.14880E-02    0.26824E+04
    0.15180E-02    0.27310E+04
    0.15487E-02    0.27805E+04
    0.15800E-02    0.28307E+04
    0.16119E-02    0.28817E+04
    0.16445E-02    0.29335E+04
    0.16777E-02    0.29862E+04
    0.17116E-02    0.30396E+04
