#           k/h    P           
    0.10000E-03    0.16737E+03
    0.10202E-03    0.17062E+03
    0.10408E-03    0.17392E+03
    0.10618E-03    0.17729E+03
    0.10833E-03    0.18073E+03
    0.11052E-03    0.18423E+03
    0.11275E-03    0.18779E+03
    0.11503E-03    0.19143E+03
    0.11735E-03    0.19514E+03
    0.11972E-03    0.19892E+03
    0.12214E-03    0.20277E+03
    0.12461E-03    0.20670E+03
    0.12712E-03    0.21070E+03
    0.12969E-03    0.21479E+03
    0.13231E-03    0.21894E+03
    0.13499E-03    0.22318E+03
    0.13771E-03    0.22751E+03
    0.14049E-03    0.23191E+03
    0.14333E-03    0.23640E+03
    0.14623E-03    0.24098E+03
    0.14918E-03    0.24565E+03
    0.15220E-03    0.25040E+03
    0.15527E-03    0.25525E+03
    0.15841E-03    0.26019E+03
    0.16161E-03    0.26523E+03
    0.16487E-03    0.27036E+03
    0.16820E-03    0.27559E+03
    0.17160E-03    0.28093E+03
    0.17507E-03    0.28636E+03
    0.17860E-03    0.29191E+03
    0.18221E-03    0.29755E+03
    0.18589E-03    0.30331E+03
    0.18965E-03    0.30918E+03
    0.19348E-03    0.31516E+03
    0.19739E-03    0.32126E+03
    0.20138E-03    0.32747E+03
    0.20544E-03    0.33381E+03
    0.20959E-03    0.34026E+03
    0.21383E-03    0.34684E+03
    0.21815E-03    0.35355E+03
    0.22255E-03    0.36038E+03
    0.22705E-03    0.36735E+03
    0.23164E-03    0.37445E+03
    0.23632E-03    0.38169E+03
    0.24109E-03    0.38907E+03
    0.24596E-03    0.39659E+03
    0.25093E-03    0.40425E+03
    0.25600E-03    0.41206E+03
    0.26117E-03    0.42002E+03
    0.26645E-03    0.42813E+03
    0.27183E-03    0.43640E+03
    0.27732E-03    0.44483E+03
    0.28292E-03    0.45342E+03
    0.28864E-03    0.46217E+03
    0.29447E-03    0.47109E+03
    0.30042E-03    0.48018E+03
    0.30649E-03    0.48945E+03
    0.31268E-03    0.49889E+03
    0.31899E-03    0.50851E+03
    0.32544E-03    0.51832E+03
    0.33201E-03    0.52831E+03
    0.33872E-03    0.53850E+03
    0.34556E-03    0.54888E+03
    0.35254E-03    0.55945E+03
    0.35966E-03    0.57023E+03
    0.36693E-03    0.58122E+03
    0.37434E-03    0.59241E+03
