#           k/h    P           
    0.10000E-03    0.59999E+02
    0.10202E-03    0.61162E+02
    0.10408E-03    0.62347E+02
    0.10618E-03    0.63555E+02
    0.10833E-03    0.64786E+02
    0.11052E-03    0.66042E+02
    0.11275E-03    0.67321E+02
    0.11503E-03    0.68626E+02
    0.11735E-03    0.69955E+02
    0.11972E-03    0.71311E+02
    0.12214E-03    0.72692E+02
    0.12461E-03    0.74101E+02
    0.12712E-03    0.75536E+02
    0.12969E-03    0.76999E+02
    0.13231E-03    0.78491E+02
    0.13499E-03    0.80012E+02
    0.13771E-03    0.81561E+02
    0.14049E-03    0.83141E+02
    0.14333E-03    0.84752E+02
    0.14623E-03    0.86393E+02
    0.14918E-03    0.88067E+02
    0.15220E-03    0.89772E+02
    0.15527E-03    0.91511E+02
    0.15841E-03    0.93283E+02
    0.16161E-03    0.95090E+02
    0.16487E-03    0.96931E+02
    0.16820E-03    0.98808E+02
    0.17160E-03    0.10072E+03
    0.17507E-03    0.10267E+03
    0.17860E-03    0.10466E+03
    0.18221E-03    0.10669E+03
    0.18589E-03    0.10875E+03
    0.18965E-03    0.11086E+03
    0.19348E-03    0.11300E+03
    0.19739E-03    0.11519E+03
    0.20138E-03    0.11742E+03
    0.20544E-03    0.11969E+03
    0.20959E-03    0.12201E+03
    0.21383E-03    0.12437E+03
    0.21815E-03    0.12678E+03
    0.22255E-03    0.12923E+03
    0.22705E-03    0.13173E+03
    0.23164E-03    0.13428E+03
    0.23632E-03    0.13687E+03
    0.24109E-03    0.13952E+03
    0.24596E-03    0.14222E+03
    0.25093E-03    0.14497E+03
    0.25600E-03    0.14777E+03
    0.26117E-03    0.15063E+03
    0.26645E-03    0.15354E+03
    0.27183E-03    0.15651E+03
    0.27732E-03    0.15954E+03
    0.28292E-03    0.16262E+03
    0.28864E-03    0.16576E+03
    0.29447E-03    0.16896E+03
    0.30042E-03    0.17223E+03
    0.30649E-03    0.17556E+03
    0.31268E-03    0.17895E+03
    0.31899E-03    0.18240E+03
    0.32544E-03    0.18592E+03
    0.33201E-03    0.18951E+03
    0.33872E-03    0.19317E+03
    0.34556E-03    0.19690E+03
    0.35254E-03    0.20070E+03
    0.35966E-03    0.20457E+03
    0.36693E-03    0.20851E+03
    0.37434E-03    0.21253E+03
    0.38190E-03    0.21663E+03
    0.38962E-03    0.22081E+03
    0.39749E-03    0.22506E+03
    0.40552E-03    0.22940E+03
    0.41371E-03    0.23382E+03
    0.42207E-03    0.23832E+03
    0.43060E-03    0.24291E+03
    0.43929E-03    0.24758E+03
    0.44817E-03    0.25234E+03
    0.45722E-03    0.25720E+03
    0.46646E-03    0.26214E+03
    0.47588E-03    0.26718E+03
    0.48550E-03    0.27232E+03
    0.49530E-03    0.27755E+03
    0.50531E-03    0.28288E+03
    0.51552E-03    0.28831E+03
    0.52593E-03    0.29384E+03
    0.53656E-03    0.29947E+03
    0.54739E-03    0.30521E+03
    0.55845E-03    0.31106E+03
    0.56973E-03    0.31702E+03
    0.58124E-03    0.32309E+03
    0.59299E-03    0.32928E+03
    0.60496E-03    0.33557E+03
    0.61719E-03    0.34199E+03
    0.62965E-03    0.34852E+03
    0.64237E-03    0.35518E+03
    0.65535E-03    0.36196E+03
    0.66859E-03    0.36887E+03
    0.68210E-03    0.37590E+03
    0.69588E-03    0.38306E+03
    0.70993E-03    0.39035E+03
    0.72427E-03    0.39778E+03
    0.73891E-03    0.40534E+03
    0.75383E-03    0.41305E+03
    0.76906E-03    0.42089E+03
    0.78460E-03    0.42887E+03
    0.80045E-03    0.43700E+03
    0.81662E-03    0.44528E+03
    0.83311E-03    0.45371E+03
    0.84994E-03    0.46229E+03
    0.86711E-03    0.47102E+03
    0.88463E-03    0.47992E+03
    0.90250E-03    0.48897E+03
    0.92073E-03    0.49818E+03
    0.93933E-03    0.50755E+03
    0.95831E-03    0.51710E+03
    0.97767E-03    0.52681E+03
    0.99742E-03    0.53669E+03
    0.10176E-02    0.54675E+03
    0.10381E-02    0.55698E+03
    0.10591E-02    0.56739E+03
    0.10805E-02    0.57799E+03
    0.11023E-02    0.58876E+03
    0.11246E-02    0.59973E+03
    0.11473E-02    0.61088E+03
    0.11705E-02    0.62223E+03
    0.11941E-02    0.63377E+03
    0.12182E-02    0.64551E+03
    0.12429E-02    0.65744E+03
    0.12680E-02    0.66958E+03
    0.12936E-02    0.68192E+03
    0.13197E-02    0.69447E+03
    0.13464E-02    0.70723E+03
    0.13736E-02    0.72020E+03
    0.14013E-02    0.73339E+03
    0.14296E-02    0.74679E+03
    0.14585E-02    0.76042E+03
    0.14880E-02    0.77426E+03
    0.15180E-02    0.78833E+03
    0.15487E-02    0.80263E+03
    0.15800E-02    0.81716E+03
    0.16119E-02    0.83192E+03
    0.16445E-02    0.84691E+03
    0.16777E-02    0.86214E+03
    0.17116E-02    0.87761E+03
    0.17462E-02    0.89332E+03
    0.17814E-02    0.90927E+03
    0.18174E-02    0.92547E+03
    0.18541E-02    0.94191E+03
    0.18916E-02    0.95860E+03
    0.19298E-02    0.97554E+03
    0.19688E-02    0.99274E+03
    0.20086E-02    0.10102E+04
    0.20491E-02    0.10279E+04
    0.20905E-02    0.10459E+04
    0.21328E-02    0.10641E+04
    0.21758E-02    0.10826E+04
    0.22198E-02    0.11013E+04
    0.22646E-02    0.11203E+04
    0.23104E-02    0.11396E+04
    0.23571E-02    0.11591E+04
    0.24047E-02    0.11789E+04
    0.24533E-02    0.11990E+04
    0.25028E-02    0.12193E+04
    0.25534E-02    0.12399E+04
    0.26050E-02    0.12608E+04
    0.26576E-02    0.12819E+04
    0.27113E-02    0.13033E+04
    0.27660E-02    0.13250E+04
    0.28219E-02    0.13469E+04
    0.28789E-02    0.13691E+04
    0.29371E-02    0.13916E+04
    0.29964E-02    0.14144E+04
    0.30569E-02    0.14374E+04
    0.31187E-02    0.14606E+04
    0.31817E-02    0.14841E+04
    0.32460E-02    0.15079E+04
    0.33115E-02    0.15320E+04
    0.33784E-02    0.15562E+04
    0.34467E-02    0.15808E+04
    0.35163E-02    0.16056E+04
    0.35874E-02    0.16306E+04
    0.36598E-02    0.16559E+04
    0.37338E-02    0.16814E+04
    0.38092E-02    0.17072E+04
    0.38861E-02    0.17331E+04
    0.39646E-02    0.17594E+04
    0.40447E-02    0.17858E+04
    0.41264E-02    0.18124E+04
    0.42098E-02    0.18393E+04
    0.42948E-02    0.18664E+04
