#           k/h    P           
    0.10000E-03    0.22083E+03
    0.10202E-03    0.22511E+03
    0.10408E-03    0.22947E+03
    0.10618E-03    0.23391E+03
    0.10833E-03    0.23844E+03
    0.11052E-03    0.24306E+03
    0.11275E-03    0.24777E+03
    0.11503E-03    0.25257E+03
    0.11735E-03    0.25746E+03
    0.11972E-03    0.26245E+03
    0.12214E-03    0.26753E+03
    0.12461E-03    0.27271E+03
    0.12712E-03    0.27799E+03
    0.12969E-03    0.28338E+03
    0.13231E-03    0.28886E+03
    0.13499E-03    0.29446E+03
    0.13771E-03    0.30016E+03
    0.14049E-03    0.30597E+03
    0.14333E-03    0.31189E+03
    0.14623E-03    0.31793E+03
    0.14918E-03    0.32408E+03
    0.15220E-03    0.33036E+03
    0.15527E-03    0.33675E+03
    0.15841E-03    0.34327E+03
    0.16161E-03    0.34991E+03
    0.16487E-03    0.35668E+03
    0.16820E-03    0.36359E+03
    0.17160E-03    0.37062E+03
    0.17507E-03    0.37779E+03
    0.17860E-03    0.38510E+03
    0.18221E-03    0.39255E+03
    0.18589E-03    0.40015E+03
    0.18965E-03    0.40789E+03
    0.19348E-03    0.41578E+03
    0.19739E-03    0.42382E+03
    0.20138E-03    0.43201E+03
    0.20544E-03    0.44037E+03
    0.20959E-03    0.44888E+03
    0.21383E-03    0.45756E+03
    0.21815E-03    0.46640E+03
    0.22255E-03    0.47542E+03
    0.22705E-03    0.48461E+03
    0.23164E-03    0.49397E+03
    0.23632E-03    0.50352E+03
    0.24109E-03    0.51325E+03
    0.24596E-03    0.52316E+03
    0.25093E-03    0.53327E+03
    0.25600E-03    0.54357E+03
    0.26117E-03    0.55406E+03
    0.26645E-03    0.56476E+03
    0.27183E-03    0.57566E+03
    0.27732E-03    0.58678E+03
    0.28292E-03    0.59810E+03
    0.28864E-03    0.60964E+03
    0.29447E-03    0.62141E+03
    0.30042E-03    0.63339E+03
    0.30649E-03    0.64561E+03
    0.31268E-03    0.65806E+03
    0.31899E-03    0.67075E+03
    0.32544E-03    0.68368E+03
    0.33201E-03    0.69686E+03
    0.33872E-03    0.71029E+03
    0.34556E-03    0.72397E+03
    0.35254E-03    0.73792E+03
    0.35966E-03    0.75213E+03
    0.36693E-03    0.76661E+03
    0.37434E-03    0.78137E+03
    0.38190E-03    0.79641E+03
    0.38962E-03    0.81174E+03
    0.39749E-03    0.82735E+03
    0.40552E-03    0.84327E+03
    0.41371E-03    0.85948E+03
