#           k/h    P           
    0.10000E-03    0.40536E+03
    0.10202E-03    0.41321E+03
    0.10408E-03    0.42122E+03
    0.10618E-03    0.42939E+03
    0.10833E-03    0.43771E+03
    0.11052E-03    0.44620E+03
    0.11275E-03    0.45485E+03
    0.11503E-03    0.46366E+03
    0.11735E-03    0.47265E+03
    0.11972E-03    0.48181E+03
    0.12214E-03    0.49115E+03
    0.12461E-03    0.50067E+03
    0.12712E-03    0.51038E+03
    0.12969E-03    0.52027E+03
    0.13231E-03    0.53035E+03
    0.13499E-03    0.54063E+03
    0.13771E-03    0.55111E+03
    0.14049E-03    0.56179E+03
    0.14333E-03    0.57268E+03
    0.14623E-03    0.58378E+03
    0.14918E-03    0.59510E+03
    0.15220E-03    0.60663E+03
    0.15527E-03    0.61839E+03
    0.15841E-03    0.63037E+03
    0.16161E-03    0.64259E+03
    0.16487E-03    0.65504E+03
    0.16820E-03    0.66774E+03
    0.17160E-03    0.68068E+03
    0.17507E-03    0.69387E+03
    0.17860E-03    0.70731E+03
    0.18221E-03    0.72102E+03
    0.18589E-03    0.73499E+03
    0.18965E-03    0.74923E+03
    0.19348E-03    0.76374E+03
    0.19739E-03    0.77854E+03
    0.20138E-03    0.79362E+03
    0.20544E-03    0.80899E+03
    0.20959E-03    0.82467E+03
    0.21383E-03    0.84064E+03
    0.21815E-03    0.85692E+03
    0.22255E-03    0.87352E+03
    0.22705E-03    0.89043E+03
    0.23164E-03    0.90768E+03
    0.23632E-03    0.92525E+03
    0.24109E-03    0.94317E+03
    0.24596E-03    0.96143E+03
    0.25093E-03    0.98004E+03
    0.25600E-03    0.99901E+03
    0.26117E-03    0.10183E+04
    0.26645E-03    0.10380E+04
    0.27183E-03    0.10581E+04
    0.27732E-03    0.10786E+04
    0.28292E-03    0.10995E+04
    0.28864E-03    0.11207E+04
    0.29447E-03    0.11424E+04
    0.30042E-03    0.11645E+04
    0.30649E-03    0.11870E+04
    0.31268E-03    0.12100E+04
    0.31899E-03    0.12333E+04
    0.32544E-03    0.12572E+04
    0.33201E-03    0.12815E+04
    0.33872E-03    0.13062E+04
    0.34556E-03    0.13314E+04
    0.35254E-03    0.13571E+04
    0.35966E-03    0.13833E+04
    0.36693E-03    0.14100E+04
    0.37434E-03    0.14372E+04
    0.38190E-03    0.14649E+04
    0.38962E-03    0.14932E+04
    0.39749E-03    0.15219E+04
    0.40552E-03    0.15513E+04
    0.41371E-03    0.15811E+04
    0.42207E-03    0.16116E+04
    0.43060E-03    0.16426E+04
    0.43929E-03    0.16742E+04
    0.44817E-03    0.17064E+04
    0.45722E-03    0.17392E+04
    0.46646E-03    0.17726E+04
    0.47588E-03    0.18067E+04
    0.48550E-03    0.18414E+04
    0.49530E-03    0.18767E+04
    0.50531E-03    0.19127E+04
    0.51552E-03    0.19494E+04
    0.52593E-03    0.19867E+04
    0.53656E-03    0.20248E+04
    0.54739E-03    0.20635E+04
    0.55845E-03    0.21030E+04
    0.56973E-03    0.21432E+04
    0.58124E-03    0.21842E+04
    0.59299E-03    0.22259E+04
    0.60496E-03    0.22683E+04
    0.61719E-03    0.23116E+04
    0.62965E-03    0.23557E+04
    0.64237E-03    0.24005E+04
    0.65535E-03    0.24462E+04
    0.66859E-03    0.24927E+04
    0.68210E-03    0.25401E+04
    0.69588E-03    0.25883E+04
    0.70993E-03    0.26375E+04
    0.72427E-03    0.26875E+04
    0.73891E-03    0.27384E+04
    0.75383E-03    0.27902E+04
    0.76906E-03    0.28430E+04
    0.78460E-03    0.28967E+04
    0.80045E-03    0.29514E+04
    0.81662E-03    0.30071E+04
    0.83311E-03    0.30638E+04
    0.84994E-03    0.31215E+04
    0.86711E-03    0.31802E+04
    0.88463E-03    0.32400E+04
    0.90250E-03    0.33008E+04
    0.92073E-03    0.33627E+04
    0.93933E-03    0.34257E+04
    0.95831E-03    0.34899E+04
    0.97767E-03    0.35551E+04
    0.99742E-03    0.36215E+04
    0.10176E-02    0.36891E+04
    0.10381E-02    0.37578E+04
    0.10591E-02    0.38277E+04
    0.10805E-02    0.38989E+04
    0.11023E-02    0.39713E+04
    0.11246E-02    0.40449E+04
    0.11473E-02    0.41198E+04
    0.11705E-02    0.41960E+04
    0.11941E-02    0.42735E+04
    0.12182E-02    0.43523E+04
    0.12429E-02    0.44325E+04
    0.12680E-02    0.45140E+04
    0.12936E-02    0.45968E+04
    0.13197E-02    0.46811E+04
    0.13464E-02    0.47668E+04
    0.13736E-02    0.48539E+04
    0.14013E-02    0.49424E+04
    0.14296E-02    0.50324E+04
    0.14585E-02    0.51239E+04
    0.14880E-02    0.52168E+04
    0.15180E-02    0.53113E+04
    0.15487E-02    0.54073E+04
    0.15800E-02    0.55048E+04
    0.16119E-02    0.56039E+04
    0.16445E-02    0.57046E+04
    0.16777E-02    0.58069E+04
    0.17116E-02    0.59107E+04
    0.17462E-02    0.60162E+04
    0.17814E-02    0.61233E+04
    0.18174E-02    0.62321E+04
    0.18541E-02    0.63425E+04
    0.18916E-02    0.64546E+04
    0.19298E-02    0.65683E+04
    0.19688E-02    0.66838E+04
    0.20086E-02    0.68010E+04
    0.20491E-02    0.69199E+04
    0.20905E-02    0.70405E+04
    0.21328E-02    0.71629E+04
    0.21758E-02    0.72870E+04
    0.22198E-02    0.74129E+04
    0.22646E-02    0.75405E+04
    0.23104E-02    0.76700E+04
    0.23571E-02    0.78012E+04
    0.24047E-02    0.79341E+04
    0.24533E-02    0.80689E+04
    0.25028E-02    0.82055E+04
    0.25534E-02    0.83438E+04
    0.26050E-02    0.84840E+04
    0.26576E-02    0.86259E+04
    0.27113E-02    0.87697E+04
    0.27660E-02    0.89152E+04
    0.28219E-02    0.90625E+04
    0.28789E-02    0.92117E+04
    0.29371E-02    0.93626E+04
    0.29964E-02    0.95153E+04
    0.30569E-02    0.96697E+04
    0.31187E-02    0.98259E+04
    0.31817E-02    0.99839E+04
    0.32460E-02    0.10144E+05
    0.33115E-02    0.10305E+05
    0.33784E-02    0.10468E+05
    0.34467E-02    0.10633E+05
    0.35163E-02    0.10799E+05
    0.35874E-02    0.10968E+05
    0.36598E-02    0.11137E+05
    0.37338E-02    0.11309E+05
    0.38092E-02    0.11482E+05
    0.38861E-02    0.11656E+05
    0.39646E-02    0.11832E+05
    0.40447E-02    0.12010E+05
    0.41264E-02    0.12189E+05
    0.42098E-02    0.12369E+05
    0.42948E-02    0.12551E+05
    0.43816E-02    0.12734E+05
    0.44701E-02    0.12918E+05
    0.45604E-02    0.13104E+05
    0.46525E-02    0.13291E+05
    0.47465E-02    0.13479E+05
    0.48424E-02    0.13668E+05
    0.49402E-02    0.13858E+05
    0.50400E-02    0.14049E+05
    0.51419E-02    0.14241E+05
    0.52457E-02    0.14434E+05
    0.53517E-02    0.14627E+05
    0.54598E-02    0.14821E+05
    0.55701E-02    0.15016E+05
    0.56826E-02    0.15212E+05
    0.57974E-02    0.15408E+05
    0.59145E-02    0.15604E+05
    0.60340E-02    0.15801E+05
    0.61559E-02    0.15998E+05
    0.62803E-02    0.16194E+05
    0.64072E-02    0.16391E+05
    0.65366E-02    0.16588E+05
    0.66686E-02    0.16784E+05
    0.68033E-02    0.16980E+05
    0.69408E-02    0.17176E+05
    0.70810E-02    0.17371E+05
