#           k/h    P           
    0.10000E-03    0.18965E+03
    0.10202E-03    0.19332E+03
    0.10408E-03    0.19707E+03
    0.10618E-03    0.20089E+03
    0.10833E-03    0.20478E+03
    0.11052E-03    0.20875E+03
    0.11275E-03    0.21279E+03
    0.11503E-03    0.21692E+03
    0.11735E-03    0.22112E+03
    0.11972E-03    0.22541E+03
    0.12214E-03    0.22977E+03
    0.12461E-03    0.23423E+03
    0.12712E-03    0.23877E+03
    0.12969E-03    0.24339E+03
    0.13231E-03    0.24811E+03
    0.13499E-03    0.25292E+03
    0.13771E-03    0.25782E+03
    0.14049E-03    0.26281E+03
    0.14333E-03    0.26790E+03
    0.14623E-03    0.27309E+03
    0.14918E-03    0.27838E+03
    0.15220E-03    0.28378E+03
    0.15527E-03    0.28927E+03
    0.15841E-03    0.29488E+03
    0.16161E-03    0.30059E+03
    0.16487E-03    0.30641E+03
    0.16820E-03    0.31235E+03
    0.17160E-03    0.31840E+03
    0.17507E-03    0.32457E+03
    0.17860E-03    0.33085E+03
    0.18221E-03    0.33726E+03
    0.18589E-03    0.34379E+03
    0.18965E-03    0.35045E+03
    0.19348E-03    0.35723E+03
    0.19739E-03    0.36415E+03
    0.20138E-03    0.37120E+03
    0.20544E-03    0.37839E+03
    0.20959E-03    0.38572E+03
    0.21383E-03    0.39318E+03
    0.21815E-03    0.40079E+03
    0.22255E-03    0.40855E+03
    0.22705E-03    0.41646E+03
    0.23164E-03    0.42452E+03
    0.23632E-03    0.43273E+03
    0.24109E-03    0.44111E+03
    0.24596E-03    0.44964E+03
    0.25093E-03    0.45834E+03
    0.25600E-03    0.46721E+03
    0.26117E-03    0.47624E+03
    0.26645E-03    0.48546E+03
    0.27183E-03    0.49484E+03
    0.27732E-03    0.50441E+03
    0.28292E-03    0.51417E+03
    0.28864E-03    0.52411E+03
    0.29447E-03    0.53424E+03
    0.30042E-03    0.54456E+03
    0.30649E-03    0.55508E+03
    0.31268E-03    0.56581E+03
    0.31899E-03    0.57674E+03
    0.32544E-03    0.58788E+03
    0.33201E-03    0.59923E+03
    0.33872E-03    0.61080E+03
    0.34556E-03    0.62259E+03
    0.35254E-03    0.63461E+03
    0.35966E-03    0.64685E+03
    0.36693E-03    0.65933E+03
    0.37434E-03    0.67205E+03
    0.38190E-03    0.68501E+03
    0.38962E-03    0.69821E+03
    0.39749E-03    0.71167E+03
    0.40552E-03    0.72538E+03
    0.41371E-03    0.73935E+03
    0.42207E-03    0.75359E+03
    0.43060E-03    0.76810E+03
    0.43929E-03    0.78288E+03
    0.44817E-03    0.79794E+03
    0.45722E-03    0.81329E+03
    0.46646E-03    0.82892E+03
    0.47588E-03    0.84485E+03
    0.48550E-03    0.86108E+03
    0.49530E-03    0.87762E+03
    0.50531E-03    0.89446E+03
    0.51552E-03    0.91162E+03
    0.52593E-03    0.92911E+03
    0.53656E-03    0.94692E+03
    0.54739E-03    0.96506E+03
    0.55845E-03    0.98354E+03
    0.56973E-03    0.10024E+04
    0.58124E-03    0.10215E+04
    0.59299E-03    0.10411E+04
    0.60496E-03    0.10610E+04
    0.61719E-03    0.10812E+04
    0.62965E-03    0.11019E+04
    0.64237E-03    0.11229E+04
    0.65535E-03    0.11443E+04
    0.66859E-03    0.11661E+04
    0.68210E-03    0.11883E+04
    0.69588E-03    0.12109E+04
    0.70993E-03    0.12339E+04
    0.72427E-03    0.12573E+04
    0.73891E-03    0.12812E+04
    0.75383E-03    0.13055E+04
    0.76906E-03    0.13302E+04
    0.78460E-03    0.13554E+04
    0.80045E-03    0.13811E+04
    0.81662E-03    0.14072E+04
    0.83311E-03    0.14338E+04
    0.84994E-03    0.14608E+04
    0.86711E-03    0.14884E+04
    0.88463E-03    0.15164E+04
    0.90250E-03    0.15449E+04
    0.92073E-03    0.15739E+04
    0.93933E-03    0.16035E+04
    0.95831E-03    0.16336E+04
    0.97767E-03    0.16642E+04
    0.99742E-03    0.16953E+04
    0.10176E-02    0.17270E+04
    0.10381E-02    0.17592E+04
    0.10591E-02    0.17921E+04
    0.10805E-02    0.18254E+04
