1.924582722138255804e+02 -1.912455287372999301e+05 7.460443415901569824e+04 -1.900834761097536865e+12 -3.456395813602087856e+03
-1.912455287372999301e+05 2.879752470527521372e+08 -6.346838557080059499e+07 1.184490067730140000e+15 3.931881685192197561e+06
7.460443415901569824e+04 -6.346838557080059499e+07 3.294653028234041110e+07 -1.305369910347112750e+15 -1.457129631623515161e+06
-1.900834761097536865e+12 1.184490067730140000e+15 -1.305369910347112750e+15 1.747821018613157525e+23 1.960483190242871250e+14
-3.456395813602087856e+03 3.931881685192197561e+06 -1.457129631623515161e+06 1.960483190242871250e+14 4.382360172238196828e+05
