#           k/h    P           
    0.10000E-03    0.29498E+03
    0.10202E-03    0.30070E+03
    0.10408E-03    0.30653E+03
    0.10618E-03    0.31247E+03
    0.10833E-03    0.31852E+03
    0.11052E-03    0.32470E+03
    0.11275E-03    0.33099E+03
    0.11503E-03    0.33741E+03
    0.11735E-03    0.34394E+03
    0.11972E-03    0.35061E+03
    0.12214E-03    0.35741E+03
    0.12461E-03    0.36433E+03
    0.12712E-03    0.37139E+03
    0.12969E-03    0.37859E+03
    0.13231E-03    0.38593E+03
    0.13499E-03    0.39341E+03
    0.13771E-03    0.40103E+03
    0.14049E-03    0.40880E+03
    0.14333E-03    0.41673E+03
    0.14623E-03    0.42480E+03
    0.14918E-03    0.43303E+03
    0.15220E-03    0.44143E+03
    0.15527E-03    0.44998E+03
    0.15841E-03    0.45870E+03
    0.16161E-03    0.46759E+03
    0.16487E-03    0.47665E+03
    0.16820E-03    0.48588E+03
    0.17160E-03    0.49530E+03
    0.17507E-03    0.50489E+03
    0.17860E-03    0.51467E+03
    0.18221E-03    0.52464E+03
    0.18589E-03    0.53481E+03
    0.18965E-03    0.54517E+03
    0.19348E-03    0.55573E+03
    0.19739E-03    0.56649E+03
    0.20138E-03    0.57746E+03
    0.20544E-03    0.58865E+03
    0.20959E-03    0.60005E+03
    0.21383E-03    0.61167E+03
    0.21815E-03    0.62351E+03
    0.22255E-03    0.63559E+03
    0.22705E-03    0.64789E+03
    0.23164E-03    0.66044E+03
    0.23632E-03    0.67322E+03
    0.24109E-03    0.68625E+03
    0.24596E-03    0.69954E+03
    0.25093E-03    0.71307E+03
    0.25600E-03    0.72687E+03
    0.26117E-03    0.74094E+03
    0.26645E-03    0.75527E+03
    0.27183E-03    0.76989E+03
    0.27732E-03    0.78478E+03
    0.28292E-03    0.79996E+03
    0.28864E-03    0.81543E+03
    0.29447E-03    0.83119E+03
    0.30042E-03    0.84726E+03
    0.30649E-03    0.86364E+03
    0.31268E-03    0.88033E+03
    0.31899E-03    0.89734E+03
    0.32544E-03    0.91468E+03
    0.33201E-03    0.93235E+03
    0.33872E-03    0.95035E+03
    0.34556E-03    0.96870E+03
    0.35254E-03    0.98740E+03
    0.35966E-03    0.10065E+04
    0.36693E-03    0.10259E+04
    0.37434E-03    0.10457E+04
    0.38190E-03    0.10658E+04
    0.38962E-03    0.10864E+04
