#           k/h    P           
    0.10000E-03    0.19864E+03
    0.10202E-03    0.20249E+03
    0.10408E-03    0.20641E+03
    0.10618E-03    0.21041E+03
    0.10833E-03    0.21449E+03
    0.11052E-03    0.21864E+03
    0.11275E-03    0.22288E+03
    0.11503E-03    0.22720E+03
    0.11735E-03    0.23160E+03
    0.11972E-03    0.23609E+03
    0.12214E-03    0.24067E+03
    0.12461E-03    0.24533E+03
    0.12712E-03    0.25008E+03
    0.12969E-03    0.25493E+03
    0.13231E-03    0.25987E+03
    0.13499E-03    0.26491E+03
    0.13771E-03    0.27004E+03
    0.14049E-03    0.27527E+03
    0.14333E-03    0.28060E+03
    0.14623E-03    0.28604E+03
    0.14918E-03    0.29158E+03
    0.15220E-03    0.29723E+03
    0.15527E-03    0.30299E+03
    0.15841E-03    0.30886E+03
    0.16161E-03    0.31484E+03
    0.16487E-03    0.32094E+03
    0.16820E-03    0.32716E+03
    0.17160E-03    0.33350E+03
    0.17507E-03    0.33995E+03
    0.17860E-03    0.34654E+03
    0.18221E-03    0.35325E+03
    0.18589E-03    0.36009E+03
    0.18965E-03    0.36707E+03
    0.19348E-03    0.37417E+03
    0.19739E-03    0.38142E+03
    0.20138E-03    0.38880E+03
    0.20544E-03    0.39633E+03
    0.20959E-03    0.40401E+03
    0.21383E-03    0.41183E+03
    0.21815E-03    0.41980E+03
    0.22255E-03    0.42793E+03
    0.22705E-03    0.43621E+03
    0.23164E-03    0.44465E+03
    0.23632E-03    0.45326E+03
    0.24109E-03    0.46203E+03
    0.24596E-03    0.47097E+03
    0.25093E-03    0.48008E+03
    0.25600E-03    0.48937E+03
    0.26117E-03    0.49883E+03
    0.26645E-03    0.50848E+03
    0.27183E-03    0.51831E+03
    0.27732E-03    0.52834E+03
    0.28292E-03    0.53855E+03
    0.28864E-03    0.54896E+03
    0.29447E-03    0.55957E+03
    0.30042E-03    0.57039E+03
    0.30649E-03    0.58141E+03
    0.31268E-03    0.59265E+03
    0.31899E-03    0.60410E+03
    0.32544E-03    0.61576E+03
    0.33201E-03    0.62765E+03
    0.33872E-03    0.63977E+03
    0.34556E-03    0.65212E+03
    0.35254E-03    0.66471E+03
    0.35966E-03    0.67754E+03
    0.36693E-03    0.69061E+03
    0.37434E-03    0.70393E+03
    0.38190E-03    0.71750E+03
    0.38962E-03    0.73133E+03
    0.39749E-03    0.74543E+03
    0.40552E-03    0.75979E+03
    0.41371E-03    0.77443E+03
    0.42207E-03    0.78934E+03
    0.43060E-03    0.80454E+03
    0.43929E-03    0.82002E+03
    0.44817E-03    0.83579E+03
    0.45722E-03    0.85187E+03
    0.46646E-03    0.86825E+03
    0.47588E-03    0.88493E+03
    0.48550E-03    0.90193E+03
    0.49530E-03    0.91925E+03
    0.50531E-03    0.93689E+03
    0.51552E-03    0.95487E+03
    0.52593E-03    0.97318E+03
    0.53656E-03    0.99183E+03
    0.54739E-03    0.10108E+04
    0.55845E-03    0.10302E+04
    0.56973E-03    0.10499E+04
    0.58124E-03    0.10700E+04
    0.59299E-03    0.10904E+04
    0.60496E-03    0.11113E+04
    0.61719E-03    0.11325E+04
    0.62965E-03    0.11541E+04
    0.64237E-03    0.11761E+04
    0.65535E-03    0.11985E+04
    0.66859E-03    0.12214E+04
    0.68210E-03    0.12446E+04
    0.69588E-03    0.12683E+04
    0.70993E-03    0.12924E+04
    0.72427E-03    0.13170E+04
    0.73891E-03    0.13420E+04
    0.75383E-03    0.13674E+04
    0.76906E-03    0.13933E+04
    0.78460E-03    0.14197E+04
    0.80045E-03    0.14465E+04
    0.81662E-03    0.14739E+04
    0.83311E-03    0.15017E+04
    0.84994E-03    0.15301E+04
    0.86711E-03    0.15589E+04
    0.88463E-03    0.15882E+04
    0.90250E-03    0.16181E+04
    0.92073E-03    0.16485E+04
    0.93933E-03    0.16795E+04
    0.95831E-03    0.17110E+04
    0.97767E-03    0.17430E+04
    0.99742E-03    0.17756E+04
    0.10176E-02    0.18088E+04
    0.10381E-02    0.18426E+04
    0.10591E-02    0.18769E+04
    0.10805E-02    0.19119E+04
    0.11023E-02    0.19475E+04
    0.11246E-02    0.19836E+04
    0.11473E-02    0.20204E+04
    0.11705E-02    0.20579E+04
    0.11941E-02    0.20959E+04
    0.12182E-02    0.21346E+04
    0.12429E-02    0.21740E+04
    0.12680E-02    0.22141E+04
    0.12936E-02    0.22548E+04
    0.13197E-02    0.22962E+04
    0.13464E-02    0.23382E+04
