#           k/h    P           
    0.10000E-03    0.48410E+02
    0.10202E-03    0.49348E+02
    0.10408E-03    0.50305E+02
    0.10618E-03    0.51279E+02
    0.10833E-03    0.52273E+02
    0.11052E-03    0.53286E+02
    0.11275E-03    0.54318E+02
    0.11503E-03    0.55371E+02
    0.11735E-03    0.56444E+02
    0.11972E-03    0.57537E+02
    0.12214E-03    0.58652E+02
    0.12461E-03    0.59788E+02
    0.12712E-03    0.60947E+02
    0.12969E-03    0.62127E+02
    0.13231E-03    0.63331E+02
    0.13499E-03    0.64558E+02
    0.13771E-03    0.65808E+02
    0.14049E-03    0.67083E+02
    0.14333E-03    0.68383E+02
    0.14623E-03    0.69707E+02
    0.14918E-03    0.71057E+02
    0.15220E-03    0.72433E+02
    0.15527E-03    0.73836E+02
    0.15841E-03    0.75266E+02
    0.16161E-03    0.76724E+02
    0.16487E-03    0.78210E+02
    0.16820E-03    0.79724E+02
    0.17160E-03    0.81268E+02
    0.17507E-03    0.82842E+02
    0.17860E-03    0.84446E+02
    0.18221E-03    0.86081E+02
    0.18589E-03    0.87747E+02
    0.18965E-03    0.89446E+02
    0.19348E-03    0.91177E+02
    0.19739E-03    0.92942E+02
    0.20138E-03    0.94741E+02
    0.20544E-03    0.96575E+02
    0.20959E-03    0.98444E+02
    0.21383E-03    0.10035E+03
    0.21815E-03    0.10229E+03
    0.22255E-03    0.10427E+03
    0.22705E-03    0.10629E+03
    0.23164E-03    0.10834E+03
    0.23632E-03    0.11044E+03
    0.24109E-03    0.11258E+03
    0.24596E-03    0.11475E+03
    0.25093E-03    0.11697E+03
    0.25600E-03    0.11923E+03
    0.26117E-03    0.12154E+03
    0.26645E-03    0.12389E+03
    0.27183E-03    0.12628E+03
    0.27732E-03    0.12873E+03
    0.28292E-03    0.13121E+03
    0.28864E-03    0.13375E+03
    0.29447E-03    0.13633E+03
    0.30042E-03    0.13897E+03
    0.30649E-03    0.14165E+03
    0.31268E-03    0.14439E+03
    0.31899E-03    0.14718E+03
    0.32544E-03    0.15002E+03
    0.33201E-03    0.15291E+03
    0.33872E-03    0.15587E+03
    0.34556E-03    0.15887E+03
    0.35254E-03    0.16194E+03
    0.35966E-03    0.16506E+03
    0.36693E-03    0.16825E+03
    0.37434E-03    0.17149E+03
    0.38190E-03    0.17480E+03
    0.38962E-03    0.17817E+03
    0.39749E-03    0.18160E+03
    0.40552E-03    0.18510E+03
    0.41371E-03    0.18867E+03
    0.42207E-03    0.19230E+03
    0.43060E-03    0.19600E+03
    0.43929E-03    0.19978E+03
    0.44817E-03    0.20362E+03
