#           k/h    P           
    0.10000E-03    0.15348E+03
    0.10202E-03    0.15645E+03
    0.10408E-03    0.15948E+03
    0.10618E-03    0.16257E+03
    0.10833E-03    0.16572E+03
    0.11052E-03    0.16893E+03
    0.11275E-03    0.17220E+03
    0.11503E-03    0.17554E+03
    0.11735E-03    0.17894E+03
    0.11972E-03    0.18241E+03
    0.12214E-03    0.18594E+03
    0.12461E-03    0.18954E+03
    0.12712E-03    0.19321E+03
    0.12969E-03    0.19695E+03
    0.13231E-03    0.20077E+03
    0.13499E-03    0.20466E+03
    0.13771E-03    0.20862E+03
    0.14049E-03    0.21266E+03
    0.14333E-03    0.21678E+03
    0.14623E-03    0.22098E+03
    0.14918E-03    0.22525E+03
    0.15220E-03    0.22962E+03
    0.15527E-03    0.23406E+03
    0.15841E-03    0.23859E+03
    0.16161E-03    0.24321E+03
    0.16487E-03    0.24792E+03
    0.16820E-03    0.25272E+03
    0.17160E-03    0.25761E+03
    0.17507E-03    0.26260E+03
    0.17860E-03    0.26768E+03
    0.18221E-03    0.27286E+03
    0.18589E-03    0.27814E+03
    0.18965E-03    0.28352E+03
    0.19348E-03    0.28900E+03
    0.19739E-03    0.29459E+03
    0.20138E-03    0.30029E+03
    0.20544E-03    0.30610E+03
    0.20959E-03    0.31202E+03
    0.21383E-03    0.31806E+03
    0.21815E-03    0.32421E+03
    0.22255E-03    0.33048E+03
    0.22705E-03    0.33687E+03
    0.23164E-03    0.34338E+03
    0.23632E-03    0.35002E+03
    0.24109E-03    0.35678E+03
    0.24596E-03    0.36368E+03
    0.25093E-03    0.37070E+03
    0.25600E-03    0.37787E+03
    0.26117E-03    0.38517E+03
    0.26645E-03    0.39261E+03
    0.27183E-03    0.40019E+03
    0.27732E-03    0.40792E+03
    0.28292E-03    0.41580E+03
    0.28864E-03    0.42382E+03
    0.29447E-03    0.43200E+03
    0.30042E-03    0.44034E+03
    0.30649E-03    0.44884E+03
    0.31268E-03    0.45750E+03
    0.31899E-03    0.46633E+03
    0.32544E-03    0.47532E+03
    0.33201E-03    0.48449E+03
    0.33872E-03    0.49383E+03
