#           k/h    P           
    0.10000E-03    0.78409E+02
    0.10202E-03    0.79929E+02
    0.10408E-03    0.81477E+02
    0.10618E-03    0.83056E+02
    0.10833E-03    0.84666E+02
    0.11052E-03    0.86306E+02
    0.11275E-03    0.87979E+02
    0.11503E-03    0.89683E+02
    0.11735E-03    0.91421E+02
    0.11972E-03    0.93192E+02
    0.12214E-03    0.94998E+02
    0.12461E-03    0.96838E+02
    0.12712E-03    0.98715E+02
    0.12969E-03    0.10063E+03
    0.13231E-03    0.10258E+03
    0.13499E-03    0.10456E+03
    0.13771E-03    0.10659E+03
    0.14049E-03    0.10865E+03
    0.14333E-03    0.11076E+03
    0.14623E-03    0.11290E+03
    0.14918E-03    0.11509E+03
    0.15220E-03    0.11732E+03
    0.15527E-03    0.11959E+03
    0.15841E-03    0.12191E+03
    0.16161E-03    0.12427E+03
    0.16487E-03    0.12668E+03
    0.16820E-03    0.12913E+03
    0.17160E-03    0.13163E+03
    0.17507E-03    0.13418E+03
    0.17860E-03    0.13678E+03
    0.18221E-03    0.13943E+03
    0.18589E-03    0.14213E+03
    0.18965E-03    0.14488E+03
    0.19348E-03    0.14768E+03
    0.19739E-03    0.15054E+03
    0.20138E-03    0.15345E+03
    0.20544E-03    0.15643E+03
    0.20959E-03    0.15945E+03
    0.21383E-03    0.16254E+03
    0.21815E-03    0.16568E+03
    0.22255E-03    0.16889E+03
    0.22705E-03    0.17216E+03
    0.23164E-03    0.17549E+03
    0.23632E-03    0.17888E+03
    0.24109E-03    0.18234E+03
    0.24596E-03    0.18587E+03
    0.25093E-03    0.18947E+03
    0.25600E-03    0.19313E+03
    0.26117E-03    0.19687E+03
    0.26645E-03    0.20067E+03
    0.27183E-03    0.20455E+03
    0.27732E-03    0.20851E+03
    0.28292E-03    0.21254E+03
    0.28864E-03    0.21664E+03
    0.29447E-03    0.22083E+03
    0.30042E-03    0.22510E+03
    0.30649E-03    0.22944E+03
    0.31268E-03    0.23388E+03
    0.31899E-03    0.23839E+03
    0.32544E-03    0.24300E+03
    0.33201E-03    0.24769E+03
    0.33872E-03    0.25247E+03
    0.34556E-03    0.25734E+03
    0.35254E-03    0.26231E+03
    0.35966E-03    0.26737E+03
    0.36693E-03    0.27253E+03
    0.37434E-03    0.27778E+03
    0.38190E-03    0.28314E+03
    0.38962E-03    0.28860E+03
    0.39749E-03    0.29416E+03
    0.40552E-03    0.29983E+03
    0.41371E-03    0.30560E+03
    0.42207E-03    0.31149E+03
    0.43060E-03    0.31748E+03
    0.43929E-03    0.32359E+03
    0.44817E-03    0.32982E+03
    0.45722E-03    0.33617E+03
    0.46646E-03    0.34263E+03
    0.47588E-03    0.34922E+03
    0.48550E-03    0.35593E+03
    0.49530E-03    0.36276E+03
    0.50531E-03    0.36973E+03
    0.51552E-03    0.37683E+03
    0.52593E-03    0.38406E+03
    0.53656E-03    0.39142E+03
    0.54739E-03    0.39893E+03
    0.55845E-03    0.40657E+03
    0.56973E-03    0.41436E+03
    0.58124E-03    0.42230E+03
