#           k/h    P           
    0.10000E-03    0.74006E+02
    0.10202E-03    0.75440E+02
    0.10408E-03    0.76901E+02
    0.10618E-03    0.78392E+02
    0.10833E-03    0.79910E+02
    0.11052E-03    0.81459E+02
    0.11275E-03    0.83037E+02
    0.11503E-03    0.84646E+02
    0.11735E-03    0.86286E+02
    0.11972E-03    0.87957E+02
    0.12214E-03    0.89661E+02
    0.12461E-03    0.91398E+02
    0.12712E-03    0.93169E+02
    0.12969E-03    0.94974E+02
    0.13231E-03    0.96813E+02
    0.13499E-03    0.98689E+02
    0.13771E-03    0.10060E+03
    0.14049E-03    0.10255E+03
    0.14333E-03    0.10454E+03
    0.14623E-03    0.10656E+03
    0.14918E-03    0.10862E+03
    0.15220E-03    0.11073E+03
    0.15527E-03    0.11287E+03
    0.15841E-03    0.11506E+03
    0.16161E-03    0.11728E+03
    0.16487E-03    0.11956E+03
    0.16820E-03    0.12187E+03
    0.17160E-03    0.12423E+03
    0.17507E-03    0.12664E+03
    0.17860E-03    0.12909E+03
    0.18221E-03    0.13159E+03
    0.18589E-03    0.13413E+03
    0.18965E-03    0.13673E+03
    0.19348E-03    0.13938E+03
    0.19739E-03    0.14207E+03
    0.20138E-03    0.14482E+03
    0.20544E-03    0.14762E+03
    0.20959E-03    0.15048E+03
    0.21383E-03    0.15339E+03
    0.21815E-03    0.15636E+03
    0.22255E-03    0.15939E+03
    0.22705E-03    0.16247E+03
    0.23164E-03    0.16561E+03
    0.23632E-03    0.16881E+03
    0.24109E-03    0.17208E+03
    0.24596E-03    0.17541E+03
    0.25093E-03    0.17880E+03
    0.25600E-03    0.18225E+03
    0.26117E-03    0.18578E+03
    0.26645E-03    0.18937E+03
    0.27183E-03    0.19303E+03
    0.27732E-03    0.19676E+03
    0.28292E-03    0.20056E+03
    0.28864E-03    0.20443E+03
    0.29447E-03    0.20838E+03
    0.30042E-03    0.21241E+03
    0.30649E-03    0.21651E+03
    0.31268E-03    0.22069E+03
    0.31899E-03    0.22495E+03
    0.32544E-03    0.22929E+03
    0.33201E-03    0.23372E+03
    0.33872E-03    0.23822E+03
    0.34556E-03    0.24282E+03
    0.35254E-03    0.24750E+03
    0.35966E-03    0.25228E+03
    0.36693E-03    0.25714E+03
    0.37434E-03    0.26210E+03
    0.38190E-03    0.26715E+03
    0.38962E-03    0.27229E+03
    0.39749E-03    0.27754E+03
    0.40552E-03    0.28288E+03
    0.41371E-03    0.28833E+03
    0.42207E-03    0.29388E+03
    0.43060E-03    0.29954E+03
    0.43929E-03    0.30530E+03
    0.44817E-03    0.31117E+03
    0.45722E-03    0.31715E+03
    0.46646E-03    0.32325E+03
    0.47588E-03    0.32946E+03
    0.48550E-03    0.33579E+03
    0.49530E-03    0.34224E+03
    0.50531E-03    0.34880E+03
    0.51552E-03    0.35550E+03
    0.52593E-03    0.36232E+03
    0.53656E-03    0.36926E+03
    0.54739E-03    0.37634E+03
    0.55845E-03    0.38355E+03
    0.56973E-03    0.39089E+03
    0.58124E-03    0.39837E+03
    0.59299E-03    0.40599E+03
    0.60496E-03    0.41376E+03
    0.61719E-03    0.42166E+03
    0.62965E-03    0.42972E+03
    0.64237E-03    0.43792E+03
    0.65535E-03    0.44628E+03
    0.66859E-03    0.45479E+03
    0.68210E-03    0.46345E+03
    0.69588E-03    0.47228E+03
    0.70993E-03    0.48127E+03
    0.72427E-03    0.49042E+03
    0.73891E-03    0.49975E+03
    0.75383E-03    0.50924E+03
    0.76906E-03    0.51890E+03
    0.78460E-03    0.52875E+03
    0.80045E-03    0.53877E+03
    0.81662E-03    0.54897E+03
    0.83311E-03    0.55936E+03
    0.84994E-03    0.56993E+03
    0.86711E-03    0.58070E+03
    0.88463E-03    0.59165E+03
    0.90250E-03    0.60281E+03
    0.92073E-03    0.61416E+03
    0.93933E-03    0.62572E+03
    0.95831E-03    0.63748E+03
    0.97767E-03    0.64945E+03
    0.99742E-03    0.66163E+03
    0.10176E-02    0.67403E+03
    0.10381E-02    0.68664E+03
    0.10591E-02    0.69948E+03
    0.10805E-02    0.71254E+03
    0.11023E-02    0.72582E+03
    0.11246E-02    0.73934E+03
    0.11473E-02    0.75309E+03
    0.11705E-02    0.76707E+03
    0.11941E-02    0.78130E+03
    0.12182E-02    0.79577E+03
    0.12429E-02    0.81048E+03
    0.12680E-02    0.82545E+03
    0.12936E-02    0.84066E+03
    0.13197E-02    0.85614E+03
    0.13464E-02    0.87187E+03
    0.13736E-02    0.88786E+03
    0.14013E-02    0.90412E+03
    0.14296E-02    0.92064E+03
    0.14585E-02    0.93744E+03
    0.14880E-02    0.95451E+03
    0.15180E-02    0.97186E+03
    0.15487E-02    0.98948E+03
    0.15800E-02    0.10074E+04
    0.16119E-02    0.10256E+04
    0.16445E-02    0.10441E+04
    0.16777E-02    0.10629E+04
    0.17116E-02    0.10819E+04
    0.17462E-02    0.11013E+04
    0.17814E-02    0.11210E+04
    0.18174E-02    0.11409E+04
    0.18541E-02    0.11612E+04
    0.18916E-02    0.11818E+04
    0.19298E-02    0.12027E+04
    0.19688E-02    0.12239E+04
    0.20086E-02    0.12454E+04
    0.20491E-02    0.12672E+04
    0.20905E-02    0.12894E+04
    0.21328E-02    0.13119E+04
    0.21758E-02    0.13347E+04
    0.22198E-02    0.13578E+04
    0.22646E-02    0.13812E+04
    0.23104E-02    0.14050E+04
    0.23571E-02    0.14291E+04
    0.24047E-02    0.14535E+04
    0.24533E-02    0.14782E+04
    0.25028E-02    0.15033E+04
    0.25534E-02    0.15287E+04
    0.26050E-02    0.15544E+04
    0.26576E-02    0.15805E+04
    0.27113E-02    0.16069E+04
    0.27660E-02    0.16336E+04
    0.28219E-02    0.16607E+04
    0.28789E-02    0.16880E+04
    0.29371E-02    0.17157E+04
    0.29964E-02    0.17438E+04
    0.30569E-02    0.17721E+04
    0.31187E-02    0.18008E+04
    0.31817E-02    0.18298E+04
    0.32460E-02    0.18591E+04
    0.33115E-02    0.18888E+04
    0.33784E-02    0.19187E+04
    0.34467E-02    0.19490E+04
    0.35163E-02    0.19795E+04
    0.35874E-02    0.20104E+04
    0.36598E-02    0.20416E+04
    0.37338E-02    0.20730E+04
    0.38092E-02    0.21048E+04
    0.38861E-02    0.21368E+04
    0.39646E-02    0.21692E+04
    0.40447E-02    0.22017E+04
    0.41264E-02    0.22346E+04
    0.42098E-02    0.22677E+04
    0.42948E-02    0.23011E+04
    0.43816E-02    0.23347E+04
    0.44701E-02    0.23686E+04
    0.45604E-02    0.24027E+04
    0.46525E-02    0.24370E+04
    0.47465E-02    0.24715E+04
    0.48424E-02    0.25062E+04
    0.49402E-02    0.25411E+04
    0.50400E-02    0.25762E+04
    0.51419E-02    0.26114E+04
    0.52457E-02    0.26468E+04
    0.53517E-02    0.26824E+04
    0.54598E-02    0.27181E+04
    0.55701E-02    0.27539E+04
    0.56826E-02    0.27898E+04
