#           k/h    P           
    0.10000E-03    0.56625E+02
    0.10202E-03    0.57723E+02
    0.10408E-03    0.58841E+02
    0.10618E-03    0.59981E+02
    0.10833E-03    0.61144E+02
    0.11052E-03    0.62329E+02
    0.11275E-03    0.63536E+02
    0.11503E-03    0.64767E+02
    0.11735E-03    0.66022E+02
    0.11972E-03    0.67302E+02
    0.12214E-03    0.68605E+02
    0.12461E-03    0.69935E+02
    0.12712E-03    0.71290E+02
    0.12969E-03    0.72671E+02
    0.13231E-03    0.74079E+02
    0.13499E-03    0.75514E+02
    0.13771E-03    0.76977E+02
    0.14049E-03    0.78468E+02
    0.14333E-03    0.79988E+02
    0.14623E-03    0.81537E+02
    0.14918E-03    0.83116E+02
    0.15220E-03    0.84726E+02
    0.15527E-03    0.86367E+02
    0.15841E-03    0.88040E+02
    0.16161E-03    0.89745E+02
    0.16487E-03    0.91483E+02
    0.16820E-03    0.93255E+02
    0.17160E-03    0.95061E+02
    0.17507E-03    0.96902E+02
    0.17860E-03    0.98778E+02
    0.18221E-03    0.10069E+03
    0.18589E-03    0.10264E+03
    0.18965E-03    0.10463E+03
    0.19348E-03    0.10665E+03
    0.19739E-03    0.10872E+03
    0.20138E-03    0.11082E+03
    0.20544E-03    0.11297E+03
    0.20959E-03    0.11515E+03
    0.21383E-03    0.11738E+03
    0.21815E-03    0.11965E+03
    0.22255E-03    0.12197E+03
    0.22705E-03    0.12433E+03
    0.23164E-03    0.12673E+03
    0.23632E-03    0.12919E+03
    0.24109E-03    0.13168E+03
    0.24596E-03    0.13423E+03
    0.25093E-03    0.13683E+03
    0.25600E-03    0.13947E+03
    0.26117E-03    0.14217E+03
    0.26645E-03    0.14492E+03
    0.27183E-03    0.14772E+03
    0.27732E-03    0.15058E+03
    0.28292E-03    0.15349E+03
    0.28864E-03    0.15645E+03
    0.29447E-03    0.15948E+03
    0.30042E-03    0.16256E+03
    0.30649E-03    0.16570E+03
    0.31268E-03    0.16890E+03
    0.31899E-03    0.17216E+03
    0.32544E-03    0.17549E+03
    0.33201E-03    0.17888E+03
    0.33872E-03    0.18233E+03
    0.34556E-03    0.18585E+03
    0.35254E-03    0.18943E+03
    0.35966E-03    0.19309E+03
    0.36693E-03    0.19681E+03
    0.37434E-03    0.20061E+03
    0.38190E-03    0.20448E+03
    0.38962E-03    0.20842E+03
    0.39749E-03    0.21244E+03
    0.40552E-03    0.21653E+03
    0.41371E-03    0.22070E+03
    0.42207E-03    0.22495E+03
    0.43060E-03    0.22929E+03
    0.43929E-03    0.23370E+03
    0.44817E-03    0.23820E+03
    0.45722E-03    0.24278E+03
    0.46646E-03    0.24745E+03
    0.47588E-03    0.25221E+03
    0.48550E-03    0.25705E+03
    0.49530E-03    0.26199E+03
    0.50531E-03    0.26702E+03
    0.51552E-03    0.27215E+03
    0.52593E-03    0.27737E+03
    0.53656E-03    0.28270E+03
    0.54739E-03    0.28812E+03
    0.55845E-03    0.29364E+03
    0.56973E-03    0.29927E+03
    0.58124E-03    0.30500E+03
    0.59299E-03    0.31084E+03
    0.60496E-03    0.31678E+03
    0.61719E-03    0.32284E+03
    0.62965E-03    0.32901E+03
    0.64237E-03    0.33530E+03
    0.65535E-03    0.34170E+03
    0.66859E-03    0.34822E+03
    0.68210E-03    0.35486E+03
    0.69588E-03    0.36162E+03
    0.70993E-03    0.36851E+03
    0.72427E-03    0.37552E+03
    0.73891E-03    0.38266E+03
    0.75383E-03    0.38993E+03
    0.76906E-03    0.39734E+03
    0.78460E-03    0.40488E+03
    0.80045E-03    0.41255E+03
    0.81662E-03    0.42037E+03
    0.83311E-03    0.42833E+03
    0.84994E-03    0.43643E+03
    0.86711E-03    0.44467E+03
    0.88463E-03    0.45307E+03
    0.90250E-03    0.46161E+03
    0.92073E-03    0.47031E+03
    0.93933E-03    0.47916E+03
    0.95831E-03    0.48817E+03
    0.97767E-03    0.49734E+03
    0.99742E-03    0.50667E+03
    0.10176E-02    0.51616E+03
    0.10381E-02    0.52582E+03
    0.10591E-02    0.53565E+03
    0.10805E-02    0.54565E+03
    0.11023E-02    0.55583E+03
    0.11246E-02    0.56618E+03
    0.11473E-02    0.57671E+03
    0.11705E-02    0.58742E+03
    0.11941E-02    0.59831E+03
    0.12182E-02    0.60939E+03
    0.12429E-02    0.62066E+03
    0.12680E-02    0.63211E+03
    0.12936E-02    0.64376E+03
    0.13197E-02    0.65561E+03
    0.13464E-02    0.66765E+03
    0.13736E-02    0.67990E+03
    0.14013E-02    0.69234E+03
    0.14296E-02    0.70499E+03
    0.14585E-02    0.71785E+03
    0.14880E-02    0.73092E+03
    0.15180E-02    0.74420E+03
    0.15487E-02    0.75769E+03
    0.15800E-02    0.77140E+03
    0.16119E-02    0.78533E+03
    0.16445E-02    0.79948E+03
    0.16777E-02    0.81386E+03
    0.17116E-02    0.82845E+03
    0.17462E-02    0.84328E+03
    0.17814E-02    0.85833E+03
    0.18174E-02    0.87362E+03
    0.18541E-02    0.88914E+03
    0.18916E-02    0.90489E+03
    0.19298E-02    0.92088E+03
    0.19688E-02    0.93710E+03
    0.20086E-02    0.95357E+03
    0.20491E-02    0.97028E+03
    0.20905E-02    0.98723E+03
    0.21328E-02    0.10044E+04
    0.21758E-02    0.10219E+04
    0.22198E-02    0.10396E+04
    0.22646E-02    0.10575E+04
    0.23104E-02    0.10757E+04
    0.23571E-02    0.10941E+04
    0.24047E-02    0.11128E+04
    0.24533E-02    0.11317E+04
    0.25028E-02    0.11509E+04
    0.25534E-02    0.11704E+04
    0.26050E-02    0.11901E+04
    0.26576E-02    0.12100E+04
    0.27113E-02    0.12302E+04
    0.27660E-02    0.12507E+04
