0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.965036671490906883e+01,1.754138035080232694e-04,-1.788366664757120282e-07,-3.507715416733603320e-01,-1.010635128989070060e-08,3.930437269447639714e-04
4.285246307186525883e+01,1.169879091725278819e-04,-1.788800062778774099e-07,-2.125842227889140901e-01,-1.274828635584064011e-08,4.690832016277391575e-04
2.604240373741163239e+01,-1.622674568202073231e-04,-1.789370512387920701e-07,-1.036466996410823072e-01,-1.484808615706907411e-08,4.463777601129096523e-04
1.642100508285466276e+01,-2.347735107949104616e-04,-1.790071848895795332e-07,-4.297452469890439275e-02,-1.657174072645617363e-08,4.027768876698183814e-04
1.081338024196668357e+01,-1.601114460713422977e-04,-1.790896596181320124e-07,-1.331970722714848065e-02,-1.800924836008700592e-08,3.591280058327104077e-04
7.418186477418089453e+00,-6.182602977813922429e-05,-1.791836121939961349e-07,-5.140215844146034385e-04,-1.922574053528379392e-08,3.206131872329461355e-04
5.269798793160020978e+00,-2.455185249461335623e-06,-1.792880804738616597e-07,3.964460975555139655e-03,-2.026419463564673423e-08,2.875124351967776708e-04
3.852410238102379481e+00,1.468467028202047678e-05,-1.794020201776588613e-07,4.654673340785953073e-03,-2.115729551734325968e-08,2.591072366802250719e-04
2.895447536217972129e+00,1.046228057227606076e-05,-1.795243269992355346e-07,3.864425865797715964e-03,-2.192610394462647904e-08,2.346645789438927057e-04
2.231286037040121073e+00,3.181107802449688153e-06,-1.796538566283862768e-07,2.693995719188352345e-03,-2.259467847104938985e-08,2.136649431679418787e-04
1.756797418745463801e+00,-8.603117967965947382e-08,-1.797894451110173218e-07,1.645980397414759100e-03,-2.316735044572301464e-08,1.952110325586890738e-04
1.407736010212943256e+00,-1.210546622096081090e-07,-1.799299307116344210e-07,9.470281994186646735e-04,-2.366779160895340657e-08,1.788681332280921826e-04
1.147580505521759164e+00,5.606003800059998314e-07,-1.800741738285443295e-07,5.722854198240978629e-04,-2.409603955335396067e-08,1.643379295709348435e-04
9.489407719407694231e-01,9.262158138172811236e-07,-1.802210762526227001e-07,4.358978121440232334e-04,-2.446868041082096796e-08,1.516721577185119098e-04
7.958792291689320564e-01,1.337057391744640635e-06,-1.803695989642555746e-07,4.356842972590840857e-04,-2.478925532358855218e-08,1.405559773188971417e-04
6.743719202083298114e-01,2.331818362041708503e-06,-1.805187783029781187e-07,5.058699742582772885e-04,-2.505904475445792427e-08,1.305686999007878938e-04
5.775141347955781157e-01,3.804789345637402641e-06,-1.806677395187481692e-07,6.080007186776148487e-04,-2.529060897606996503e-08,1.214722712976107517e-04
4.994733364014791732e-01,5.299347113392070732e-06,-1.808157080113280554e-07,6.702652415372517547e-04,-2.548550819873749684e-08,1.132817105049246584e-04
4.360591122633294958e-01,6.483588769313575282e-06,-1.809620182564872031e-07,6.802530720001476183e-04,-2.564503996786645703e-08,1.060142802187689567e-04
3.845827344462193764e-01,7.285205884108910540e-06,-1.811061196859778004e-07,6.552828411292288546e-04,-2.577446266902477602e-08,9.950875623319346743e-05
3.419469172953171210e-01,7.863790033225026739e-06,-1.812475792923220460e-07,6.104370562037136905e-04,-2.587845898766056887e-08,9.351643782416210141e-05
3.060904883292181466e-01,8.343524328140649801e-06,-1.813860824624450360e-07,5.601573613391724882e-04,-2.595844627028840187e-08,8.792782989599623022e-05
2.760587162354255497e-01,8.795400717092672661e-06,-1.815214301811785469e-07,4.901288893425365112e-04,-2.601584437080447783e-08,8.280446297177649143e-05
2.507046238478238820e-01,9.269061986203722299e-06,-1.816535339645725263e-07,4.105373640586607031e-04,-2.605412974717686275e-08,7.819285952981834542e-05
2.290351562498926796e-01,9.723891478218937671e-06,-1.817824083617730960e-07,3.387378806173069190e-04,-2.607264605247997526e-08,7.398169132460518261e-05
2.103594448414369822e-01,1.018720651993466030e-05,-1.819081615725741207e-07,2.733439316905672545e-04,-2.607630624639709297e-08,7.003490951527099970e-05
1.940633024430127307e-01,1.073037270768809059e-05,-1.820309839186550507e-07,2.241910977063277244e-04,-2.606535808128537494e-08,6.628904475992859410e-05
1.798533998567108938e-01,1.133594206022172767e-05,-1.821511346999419808e-07,1.900341906226413191e-04,-2.604047684921005331e-08,6.280575605619972187e-05
1.675507653237140460e-01,1.197327111684346867e-05,-1.822689290186798125e-07,1.553208939199940408e-04,-2.600425384195500164e-08,5.964836330127831158e-05
1.566807457663976777e-01,1.263734840455457697e-05,-1.823847229782006569e-07,1.177562331788548078e-04,-2.595442062996665627e-08,5.676568104546672860e-05
1.471290584181161876e-01,1.327649279731944396e-05,-1.824988980863113594e-07,8.328770918563516146e-05,-2.589609292900217708e-08,5.407172346437818557e-05
1.386365004412404289e-01,1.386888425033332498e-05,-1.826118479011668710e-07,4.701722918911549476e-05,-2.582884000642362109e-08,5.149764223658423847e-05
1.310862258498168842e-01,1.446816517879079538e-05,-1.827239624421709549e-07,8.717650657429076855e-06,-2.575346315150485689e-08,4.905983134373371416e-05
1.243637941686692727e-01,1.505513796508221348e-05,-1.828356158354246683e-07,-2.494171175992238032e-05,-2.567071347907313622e-08,4.680458418739806255e-05
1.183201082166362994e-01,1.559189713771049531e-05,-1.829471533080352072e-07,-6.289408922201256136e-05,-2.558053845637006348e-08,4.472943233110534839e-05
1.128991781742350042e-01,1.612346709434719048e-05,-1.830588808469108816e-07,-1.079018312628854392e-04,-2.548358223669060945e-08,4.278169660253513173e-05
1.080295557718002897e-01,1.664313657202278439e-05,-1.831710558390385780e-07,-1.503247091524592682e-04,-2.538140239647535362e-08,4.090186497677269616e-05
1.036184385786675932e-01,1.715701566952325396e-05,-1.832838799067539314e-07,-1.889380195851941835e-04,-2.527456154174706819e-08,3.910410662578251394e-05
9.958191663534066151e-02,1.767705677095004254e-05,-1.833974936182069165e-07,-2.250716182046995362e-04,-2.516330561709290306e-08,3.741893259465910388e-05
9.586154205026176101e-02,1.820981925031823438e-05,-1.835119725712236011e-07,-2.597122327921419505e-04,-2.504791050791527800e-08,3.586341648845474579e-05
9.245559195973029887e-02,1.874856135316736380e-05,-1.836273265821619844e-07,-2.932356391773666138e-04,-2.492867195109210496e-08,3.441232527901552348e-05
8.937218584460282500e-02,1.928481337769988313e-05,-1.837435003089724929e-07,-3.258528478551799001e-04,-2.480589330649235995e-08,3.303291841820965233e-05
8.660052040665888740e-02,1.981160620076667135e-05,-1.838603754873988419e-07,-3.577165604631664386e-04,-2.467991867998508017e-08,3.170299036458422122e-05
8.407022074134573586e-02,2.032331571329430882e-05,-1.839777757368396907e-07,-3.888526745397802298e-04,-2.455123529512774391e-08,3.043162308032375295e-05
8.170689687297283399e-02,2.081535611741939032e-05,-1.840954711392732299e-07,-4.192616164361544911e-04,-2.442033994343335851e-08,2.923422937563957416e-05
7.946485805798708668e-02,2.128487051497444417e-05,-1.842131857658394850e-07,-4.489771594264144877e-04,-2.428768275069165480e-08,2.811852919187030086e-05
7.737249763434483896e-02,2.173296136848395371e-05,-1.843306060639996239e-07,-4.781446120337862898e-04,-2.415336567616802366e-08,2.706661424828628293e-05
7.546926416524435410e-02,2.216147944683177079e-05,-1.844473890771860283e-07,-5.069166378127154537e-04,-2.401740406401888813e-08,2.605596301786831047e-05
7.377081498431969919e-02,2.257329400285885794e-05,-1.845631714730638988e-07,-5.353576151003684030e-04,-2.387987012554047796e-08,2.507187207290476581e-05
7.222455491374013548e-02,2.297556695614365666e-05,-1.846775797427650865e-07,-5.632664083211609378e-04,-2.374099070243681716e-08,2.412426827260076372e-05
7.076930073817599975e-02,2.337556961767980543e-05,-1.847902382499796113e-07,-5.904117674664804451e-04,-2.360101047196065420e-08,2.322803141991601440e-05
6.936671676164074540e-02,2.377604049735491075e-05,-1.849007792125951995e-07,-6.166967143916195562e-04,-2.346020152433087848e-08,2.239217033563813022e-05
6.803926863446108086e-02,2.416585452206555795e-05,-1.850088504310936575e-07,-6.424183436882255176e-04,-2.331876751373622964e-08,2.160634650132502448e-05
6.681940892886650829e-02,2.453222593199757239e-05,-1.851141227530710712e-07,-6.679255197244949802e-04,-2.317691260823121963e-08,2.085641694667133986e-05
6.572168117841670210e-02,2.486807218108765156e-05,-1.852162965549541469e-07,-6.932245332146123179e-04,-2.303482715830818334e-08,2.013183933816104073e-05
6.470774900714459932e-02,2.518231321586308046e-05,-1.853151070758683240e-07,-7.171794490163415497e-04,-2.289255087697132751e-08,1.943288748085830633e-05
6.373185350786236825e-02,2.548637517562940720e-05,-1.854103282571364811e-07,-7.385332349762324666e-04,-2.275010483328165385e-08,1.876229885491319574e-05
6.276890805412271845e-02,2.578697451884590965e-05,-1.855017757380396528e-07,-7.568509609544478434e-04,-2.260753273218259458e-08,1.812198021030741058e-05
6.185446102160874204e-02,2.607736950237444541e-05,-1.855893079023685876e-07,-7.742777820050113918e-04,-2.246492330332093166e-08,1.751116323485177166e-05
6.103333802747634707e-02,2.634864839482853674e-05,-1.856728262416653573e-07,-7.933000453560958704e-04,-2.232239553860030882e-08,1.692851653806068087e-05
6.032520755250736499e-02,2.659460043672227068e-05,-1.857522738755499714e-07,-8.151753843315366621e-04,-2.218006234026199302e-08,1.637225481710381726e-05
5.967214729818870467e-02,2.681580736313025556e-05,-1.858276334769470541e-07,-8.374510393564273125e-04,-2.203803798410593703e-08,1.583860983237018257e-05
5.900490154709281398e-02,2.701429643259907129e-05,-1.858989237568059401e-07,-8.571080868132428809e-04,-2.189642065957999119e-08,1.532352712061297575e-05
5.828595188017260398e-02,2.719228355970511497e-05,-1.859661953919135470e-07,-8.724041902025310435e-04,-2.175531900198848035e-08,1.482459936306078883e-05
5.757347402374435319e-02,2.735319845231700547e-05,-1.860295259521072285e-07,-8.853503886650446186e-04,-2.161475081369761327e-08,1.434499594532803626e-05
5.694106037780422014e-02,2.750046516825370609e-05,-1.860890148701950275e-07,-8.985911583803650460e-04,-2.147472912952112652e-08,1.388905062896211146e-05
5.643373854472777396e-02,2.763594977277000937e-05,-1.861447773435132740e-07,-9.138196365025830215e-04,-2.133526985078842187e-08,1.345920501870393946e-05
5.601341139335858088e-02,2.775665769859489602e-05,-1.861969386845217583e-07,-9.300061147527252658e-04,-2.119642205889880213e-08,1.305137683578021224e-05
5.562707573480984991e-02,2.785882296429107764e-05,-1.862456288604651290e-07,-9.456177664224525714e-04,-2.105824264036530574e-08,1.266014991982757369e-05
5.523560009790706715e-02,2.793967607042299739e-05,-1.862909765246620569e-07,-9.595363701352457864e-04,-2.092078462508002355e-08,1.228121258776337856e-05
5.483591157690703710e-02,2.799890694343636598e-05,-1.863331047944186868e-07,-9.717266909960164956e-04,-2.078407528477535226e-08,1.191364583082022538e-05
5.443302751272582896e-02,2.803680056174249514e-05,-1.863721264185447376e-07,-9.823943698274856251e-04,-2.064813561616032741e-08,1.155735901450933559e-05
5.403144745531385240e-02,2.805365835274547213e-05,-1.864081400380587940e-07,-9.917268545139856784e-04,-2.051299159027519860e-08,1.121226485978915762e-05
5.363520342720917711e-02,2.804979503121755174e-05,-1.864412276004423578e-07,-9.998950725459074262e-04,-2.037865271418441391e-08,1.087827808274129571e-05
5.324790502922560620e-02,2.802553584560561577e-05,-1.864714521365679967e-07,-1.007054936129590794e-03,-2.024515251665275139e-08,1.055532289734610520e-05
5.287277997231498716e-02,2.798121418167115286e-05,-1.864988567369668540e-07,-1.013348698209459720e-03,-2.011251744015941147e-08,1.024332841810579717e-05
5.251271054579120801e-02,2.791716947856369424e-05,-1.865234643613817607e-07,-1.018906175557256211e-03,-1.998076241915521575e-08,9.942220132301717419e-06
5.217026647006406392e-02,2.783374541791370366e-05,-1.865452780758686979e-07,-1.023845853177288157e-03,-1.984991893362176650e-08,9.651934273469968601e-06
5.184773452712398978e-02,2.773128835368014918e-05,-1.865642830595533742e-07,-1.028275882608946368e-03,-1.972001157198902174e-08,9.372408925269220441e-06
5.154633709417488774e-02,2.761011505652221330e-05,-1.865804483746675055e-07,-1.032269811414993077e-03,-1.959105614913820062e-08,9.103497619755633965e-06
5.126398746600813183e-02,2.747042480957763086e-05,-1.865937298146801593e-07,-1.035796732659112485e-03,-1.946306257656763133e-08,8.844745087358116178e-06
5.099799025940932040e-02,2.731240078167589819e-05,-1.866040733210677275e-07,-1.038805455745583917e-03,-1.933603190653628572e-08,8.595633751255421571e-06
5.074587083383264030e-02,2.713624010204293557e-05,-1.866114181972364493e-07,-1.041250397113106796e-03,-1.920995638126527626e-08,8.355667969175140639e-06
5.050535715075632481e-02,2.694215173360166304e-05,-1.866157015612221492e-07,-1.043091068062274029e-03,-1.908485082569782877e-08,8.124384387002268242e-06
5.027436328122636411e-02,2.673035458184910840e-05,-1.866168618287235970e-07,-1.044291610718256491e-03,-1.896070335989245552e-08,7.901330861627813289e-06
5.005097439255035141e-02,2.650107581518654914e-05,-1.866148428071939071e-07,-1.044820377286807822e-03,-1.883752451633539630e-08,7.686083733886029659e-06
4.983343306274257145e-02,2.625454937276892539e-05,-1.866095973969510011e-07,-1.044649548293287433e-03,-1.871531165041720682e-08,7.478236866381542114e-06
4.962012678772609320e-02,2.599101463956641697e-05,-1.866010907782153055e-07,-1.043754785953789066e-03,-1.859407102635840179e-08,7.277401649978635116e-06
4.940957655978461815e-02,2.571071527134516019e-05,-1.865893037163085440e-07,-1.042114919243206095e-03,-1.847380461956422217e-08,7.083208583962764446e-06
4.920059750495031636e-02,2.541391109105823817e-05,-1.865742348173024767e-07,-1.039717543461042559e-03,-1.835451139788214070e-08,6.895320994654306269e-06
4.899277314216021750e-02,2.510091375592694851e-05,-1.865559024391623980e-07,-1.036575404799178202e-03,-1.823619078908899133e-08,6.713487961862805574e-06
4.878588494611424409e-02,2.477204346945042351e-05,-1.865343459723254276e-07,-1.032706842624929455e-03,-1.811883918871071180e-08,6.537490331712341428e-06
4.857973216652489157e-02,2.442761524729846270e-05,-1.865096264123625457e-07,-1.028129653944769017e-03,-1.800245942363082513e-08,6.367117491388426035e-06
4.837413055075234780e-02,2.406793874942716321e-05,-1.864818264553968542e-07,-1.022861109584334571e-03,-1.788704176219462667e-08,6.202164068897030957e-06
4.816891113395005419e-02,2.369331814926775928e-05,-1.864510496080667670e-07,-1.016917970151666462e-03,-1.777259128023911192e-08,6.042439157427668213e-06
4.796391909023256517e-02,2.330405203628937300e-05,-1.864174190933966111e-07,-1.010316501745510409e-03,-1.765910472167486981e-08,5.887756146660855672e-06
4.775901264033155513e-02,2.290043334708929262e-05,-1.863810759436257132e-07,-1.003072491373088737e-03,-1.754657895355572736e-08,5.737936813512651624e-06
4.755406201291556556e-02,2.248274932210077987e-05,-1.863421768701068842e-07,-9.952012620483008387e-04,-1.743501300131733918e-08,5.592809531680544390e-06
4.734894845823234277e-02,2.205128148406081470e-05,-1.863008915454995645e-07,-9.867176875488423149e-04,-1.732440798434921458e-08,5.452211551502865830e-06
4.714351639959701856e-02,2.160638383538922291e-05,-1.862573997644476217e-07,-9.776360659030300382e-04,-1.721475981849618052e-08,5.315984509985843050e-06
4.693743909685466065e-02,2.114870532374810499e-05,-1.862118883980808592e-07,-9.679697325805022845e-04,-1.710605774643715988e-08,5.183971379274842164e-06
4.673037060410667465e-02,2.067893519691089976e-05,-1.861645483314996330e-07,-9.577315329993910109e-04,-1.699830389522964312e-08,5.056025967154865813e-06
4.652199229845166428e-02,2.019772419750579320e-05,-1.861155713987268395e-07,-9.469339778184551748e-04,-1.689148244030341293e-08,4.932001163508891090e-06
4.631201076089830337e-02,1.970568695237829779e-05,-1.860651474953758862e-07,-9.355892515401295628e-04,-1.678558763835792320e-08,4.811760772299898616e-06
4.610015582011683932e-02,1.920340419580418567e-05,-1.860134619764045418e-07,-9.237092210182332175e-04,-1.668061181513649956e-08,4.695170336224571651e-06
4.588617875159517467e-02,1.869142483912952096e-05,-1.859606933196931354e-07,-9.113054438471268615e-04,-1.657654736411333967e-08,4.582101611742143748e-06
4.566985062505413140e-02,1.817026789875100454e-05,-1.859070112372034360e-07,-8.983891766067148010e-04,-1.647338867329759190e-08,4.472432724719718246e-06
4.545096079261679023e-02,1.764042429298808695e-05,-1.858525752097387086e-07,-8.849713829507666052e-04,-1.637113206592304950e-08,4.366044682538734430e-06
4.522931551049769183e-02,1.710235851776946772e-05,-1.857975334821000587e-07,-8.710627415219052150e-04,-1.626976240952746941e-08,4.262822360063984746e-06
4.500473668657356541e-02,1.655651021015237465e-05,-1.857420226169372382e-07,-8.566736536864960616e-04,-1.616927996611455347e-08,4.162655339512323497e-06
4.477706074584197893e-02,1.600329560788311782e-05,-1.856861674806624873e-07,-8.418142510833309666e-04,-1.606967358623249801e-08,4.065438141043529281e-06
4.454613760558778779e-02,1.544310891265555409e-05,-1.856300817312483390e-07,-8.264944029832965722e-04,-1.597093788540561861e-08,3.971068066372782557e-06
4.431180960936753621e-02,1.487637888960180628e-05,-1.855738687762049411e-07,-8.107240885351502113e-04,-1.587306713394518861e-08,3.879446869179438157e-06
4.407385304713518082e-02,1.430372840351438676e-05,-1.855176230949424833e-07,-7.945144486278671314e-04,-1.577605232510953427e-08,3.790477519086124449e-06
4.383204245502980712e-02,1.372579686315686213e-05,-1.854614318806852724e-07,-7.778766136884440741e-04,-1.567988782660124780e-08,3.704068061643957547e-06
4.358617028972666674e-02,1.314318537232379326e-05,-1.854053769926624473e-07,-7.608213414811437758e-04,-1.558456067301723691e-08,3.620128818023186262e-06
4.333604583762973306e-02,1.255645902944872196e-05,-1.853495370473306824e-07,-7.433590322825089913e-04,-1.549005986112476045e-08,3.538573598832005348e-06
4.308149421224261033e-02,1.196614907731253369e-05,-1.852939896184999157e-07,-7.254997433044779731e-04,-1.539638531804351545e-08,3.459318713091463120e-06
4.282235542885093338e-02,1.137275491375601758e-05,-1.852388134795057934e-07,-7.072532024196553913e-04,-1.530352246011343449e-08,3.382283688797953225e-06
4.255848354605795691e-02,1.077674597316094843e-05,-1.851840907130416868e-07,-6.886288212330782255e-04,-1.521146402315666849e-08,3.307390332647728594e-06
4.228974586448774886e-02,1.017856348807912384e-05,-1.851299087673227012e-07,-6.696357075428732708e-04,-1.512020630301237704e-08,3.234564187009532636e-06
4.201602217420496999e-02,9.578622139270976873e-06,-1.850763622027692571e-07,-6.502826772303987868e-04,-1.502973494840980513e-08,3.163731318300415677e-06
4.173720404268443929e-02,8.977311602177944633e-06,-1.850235542357076961e-07,-6.305782656168545941e-04,-1.494004805522682827e-08,3.094821340678972622e-06
4.145319413670911501e-02,8.374997996853138574e-06,-1.849715978825847374e-07,-6.105307383175162528e-04,-1.485113315444495465e-08,3.027766840624335318e-06
4.116390557258320371e-02,7.772025248266442241e-06,-1.849206168053063593e-07,-5.901481016258591783e-04,-1.476298137649631995e-08,2.962500418806537618e-06
4.086927847568588845e-02,7.168850189690238392e-06,-1.848707457202784798e-07,-5.694404920962570227e-04,-1.467559088112826027e-08,2.898961315784294982e-06
4.056932880061925317e-02,6.566428643020767730e-06,-1.848221304228523276e-07,-5.484270298394822163e-04,-1.458894979975270577e-08,2.837097058815794831e-06
4.026409261977281773e-02,5.965787309899486454e-06,-1.847749274252856195e-07,-5.271281951983730618e-04,-1.450305159021275016e-08,2.776859508494554282e-06
3.995360816964055317e-02,5.367889489298234562e-06,-1.847293031933117650e-07,-5.055634309284601224e-04,-1.441788972099657369e-08,2.718202009790253427e-06
3.963791562911822552e-02,4.773638689329522469e-06,-1.846854330906097595e-07,-4.837511971095276309e-04,-1.433345598823856352e-08,2.661079021854222403e-06
3.931705689291575823e-02,4.183882022138320569e-06,-1.846434999511809732e-07,-4.617090229043496752e-04,-1.424974391029808229e-08,2.605446710859325835e-06
3.899107534262924446e-02,3.599413396132610313e-06,-1.846036924609487101e-07,-4.394535553640596670e-04,-1.416674701538336818e-08,2.551262864924414069e-06
3.866001561783072304e-02,3.020976518621669785e-06,-1.845662033326478461e-07,-4.170006054611888335e-04,-1.408446049565600325e-08,2.498485930283731772e-06
3.832392339066181819e-02,2.449267721010579130e-06,-1.845312273414368397e-07,-3.943651915171500488e-04,-1.400287129124013421e-08,2.447075314706147507e-06
3.798284514661354194e-02,1.884938617885195331e-06,-1.844989593292457566e-07,-3.715615801853922040e-04,-1.392197794988665569e-08,2.396992783429692888e-06
3.763682797518708156e-02,1.328598610387263582e-06,-1.844695922033814109e-07,-3.486033251299397451e-04,-1.384177078521953864e-08,2.348200637170009999e-06
3.728591937340208773e-02,7.808172437871047089e-07,-1.844433150357091989e-07,-3.255033035402116193e-04,-1.376224181065617945e-08,2.300661458519517074e-06
3.693016706505236613e-02,2.421264281193998003e-07,-1.844203112754813422e-07,-3.022737506062217472e-04,-1.368338951621953042e-08,2.254340812830359086e-06
3.656961883844012107e-02,-2.869774695028574907e-07,-1.844007571772945605e-07,-2.789262920735793849e-04,-1.360520269778498750e-08,2.209203112329302080e-06
3.620432240448945294e-02,-8.060316531051641559e-07,-1.843848204814127392e-07,-2.554719749893116787e-04,-1.352767503766731634e-08,2.165215112360284417e-06
3.583432527708207971e-02,-1.314605039225407584e-06,-1.843726593618960044e-07,-2.319212967448122664e-04,-1.345080022581040248e-08,2.122344243455621216e-06
3.545967467636135240e-02,-1.812296504661008861e-06,-1.843644216748335720e-07,-2.082842325122277738e-04,-1.337457195971472413e-08,2.080559095019210273e-06
3.508041745561740754e-02,-2.298733234011455032e-06,-1.843602445635247493e-07,-1.845702611691368844e-04,-1.329898238078276781e-08,2.039828156419375756e-06
3.469660005119834523e-02,-2.773569161210317699e-06,-1.843602543790780673e-07,-1.607883898002704370e-04,-1.322402522736529320e-08,2.000121769056136477e-06
3.430826845478573972e-02,-3.236483499266876174e-06,-1.843645668880359965e-07,-1.369471768590882488e-04,-1.314969733732737193e-08,1.961411308358280026e-06
3.391546820621815783e-02,-3.687179353017511554e-06,-1.843732878547778606e-07,-1.130547540675874707e-04,-1.307598626042976203e-08,1.923667999843450382e-06
3.351824440519735049e-02,-4.125382409900625949e-06,-1.843865137927533577e-07,-8.911884713257850477e-05,-1.300289192393033279e-08,1.886864317105793289e-06
3.311664173883510642e-02,-4.550839704047481005e-06,-1.844043330851240898e-07,-6.514679534740108746e-05,-1.293040043824951897e-08,1.850973256336472102e-06
3.271070452260715911e-02,-4.963318449425872803e-06,-1.844268271528304678e-07,-4.114557014784497868e-05,-1.285851170119914824e-08,1.815969189549425378e-06
3.230047675111258343e-02,-5.362604937729107887e-06,-1.844540718644611114e-07,-1.712179268732738624e-05,-1.278721645764037049e-08,1.781826307394505872e-06
3.188602106499960342e-02,-5.748409133290261971e-06,-1.844861389849756502e-07,6.915968839490971298e-06,-1.271650567725434989e-08,1.748519622788168070e-06
3.146747357516854748e-02,-6.120090401379825115e-06,-1.845230976382426330e-07,3.095057834797548812e-05,-1.264637993877899462e-08,1.716025282427740818e-06
3.104498388529997044e-02,-6.476956186717095637e-06,-1.845650157721524158e-07,5.496355807960151552e-05,-1.257682652940226061e-08,1.684318548450725777e-06
3.061869601145517095e-02,-6.818356635905067561e-06,-1.846119615254234077e-07,7.893738254802912246e-05,-1.250784615049125098e-08,1.653376923112438073e-06
3.018874869670007399e-02,-7.143682449364634202e-06,-1.846640044349120112e-07,1.028554332164338669e-04,-1.243943059645611146e-08,1.623177108476591080e-06
2.975527570336922167e-02,-7.452362844579491982e-06,-1.847212165203230151e-07,1.267019554513498791e-04,-1.237157464285744507e-08,1.593697182189166841e-06
2.931840608199287601e-02,-7.743863624405655788e-06,-1.847836730890687707e-07,1.504620176267373877e-04,-1.230427017346684410e-08,1.564915215287867396e-06
2.887826441559937507e-02,-8.017685344326348773e-06,-1.848514533526804789e-07,1.741214722550052385e-04,-1.223751922348319344e-08,1.536810938349718645e-06
2.843497103922842939e-02,-8.273361573117414547e-06,-1.849246407530937518e-07,1.976669190307048241e-04,-1.217130791599721725e-08,1.509362952160939409e-06
2.798864223470420853e-02,-8.510457241608492679e-06,-1.850033230249902374e-07,2.210856696829854862e-04,-1.210563396570820049e-08,1.482551833100628443e-06
2.753939040139208316e-02,-8.728567074615511262e-06,-1.850875919755351723e-07,2.443657145352606808e-04,-1.204049503052160430e-08,1.456358098162472336e-06
2.708732420400483676e-02,-8.927314101403027030e-06,-1.851775430405744685e-07,2.674956906825384784e-04,-1.197588025104120520e-08,1.430762237132612375e-06
2.663254869926579005e-02,-9.106348240400861764e-06,-1.852732745558899178e-07,2.904648516981883644e-04,-1.191178730901802999e-08,1.405746236639983740e-06
2.617516544342723961e-02,-9.265344954032298484e-06,-1.853748868488325885e-07,3.132630387930532279e-04,-1.184821103981400188e-08,1.381291682723112784e-06
2.571527258302452879e-02,-9.404003969983270976e-06,-1.854824811293449393e-07,3.358806533500235947e-04,-1.178514628303494382e-08,1.357381262849713721e-06
2.525296493183670776e-02,-9.522048065285890379e-06,-1.855961582651088259e-07,3.583086307663504999e-04,-1.172258650163288169e-08,1.333997278014107261e-06
2.478833403671831803e-02,-9.619221909964244428e-06,-1.857160174565233911e-07,3.805384155378815914e-04,-1.166052656520945739e-08,1.311123247806117209e-06
2.432146823539760305e-02,-9.695290967173092987e-06,-1.858421548610388556e-07,4.025619375267949773e-04,-1.159896408010726610e-08,1.288742916900571651e-06
2.385245270938973761e-02,-9.750040446914040246e-06,-1.859746622219033498e-07,4.243715893531563310e-04,-1.153788844328963508e-08,1.266839658575151422e-06
2.338136953469405199e-02,-9.783274310655541012e-06,-1.861136255517974804e-07,4.459602048599575763e-04,-1.147729728283561313e-08,1.245398145930450779e-06
2.290829773327285324e-02,-9.794814324358739298e-06,-1.862591239033490676e-07,4.673210386002199512e-04,-1.141718682853670104e-08,1.224403396434949423e-06
2.243331332743458972e-02,-9.784499157491910459e-06,-1.864112282930963695e-07,4.884477462981443030e-04,-1.135754793241615736e-08,1.203840051050753299e-06
2.195648939963934509e-02,-9.752183525898712804e-06,-1.865700007610866936e-07,5.093343662410793060e-04,-1.129837819061485950e-08,1.183693543567279321e-06
2.147789615901007920e-02,-9.697737376356181140e-06,-1.867354936604952745e-07,5.299753015575517368e-04,-1.123967382282767555e-08,1.163949916831164000e-06
2.099760101609948748e-02,-9.621045110892040286e-06,-1.869077491415280993e-07,5.503653033419805829e-04,-1.118142707138768513e-08,1.144595113984456816e-06
2.051569036374267796e-02,-9.522006905203820280e-06,-1.870867988844625339e-07,5.704981642510112416e-04,-1.112363048560806044e-08,1.125616315039420771e-06
2.003233282249716751e-02,-9.400543991807991558e-06,-1.872726640505702336e-07,5.903629475396271475e-04,-1.106628549580213580e-08,1.107005812056570008e-06
1.954771096550622644e-02,-9.256591512812818896e-06,-1.874653554772142419e-07,6.099480388446071322e-04,-1.100938589049546160e-08,1.088756442361520253e-06
1.906199947108166981e-02,-9.090095804542694044e-06,-1.876648740872708364e-07,6.292424381237199382e-04,-1.095292551410320440e-08,1.070861467159272128e-06
1.857536546666871402e-02,-8.901013815780728713e-06,-1.878712114905229204e-07,6.482357329653208600e-04,-1.089690597456177224e-08,1.053314421255777106e-06
1.808796886869856735e-02,-8.689312554762762889e-06,-1.880843507668944497e-07,6.669180731168518339e-04,-1.084131855180858647e-08,1.036108608816411870e-06
