#           k/h    P           
    0.10000E-03    0.99906E+02
    0.10202E-03    0.10184E+03
    0.10408E-03    0.10382E+03
    0.10618E-03    0.10583E+03
    0.10833E-03    0.10788E+03
    0.11052E-03    0.10997E+03
    0.11275E-03    0.11210E+03
    0.11503E-03    0.11427E+03
    0.11735E-03    0.11648E+03
    0.11972E-03    0.11874E+03
    0.12214E-03    0.12104E+03
    0.12461E-03    0.12339E+03
    0.12712E-03    0.12578E+03
    0.12969E-03    0.12821E+03
    0.13231E-03    0.13069E+03
    0.13499E-03    0.13323E+03
    0.13771E-03    0.13581E+03
    0.14049E-03    0.13844E+03
    0.14333E-03    0.14112E+03
    0.14623E-03    0.14385E+03
    0.14918E-03    0.14664E+03
    0.15220E-03    0.14948E+03
    0.15527E-03    0.15237E+03
    0.15841E-03    0.15532E+03
    0.16161E-03    0.15833E+03
    0.16487E-03    0.16139E+03
    0.16820E-03    0.16452E+03
    0.17160E-03    0.16770E+03
    0.17507E-03    0.17095E+03
    0.17860E-03    0.17426E+03
    0.18221E-03    0.17763E+03
    0.18589E-03    0.18107E+03
    0.18965E-03    0.18457E+03
    0.19348E-03    0.18815E+03
    0.19739E-03    0.19179E+03
    0.20138E-03    0.19550E+03
    0.20544E-03    0.19928E+03
    0.20959E-03    0.20314E+03
    0.21383E-03    0.20707E+03
    0.21815E-03    0.21107E+03
    0.22255E-03    0.21515E+03
    0.22705E-03    0.21931E+03
    0.23164E-03    0.22356E+03
    0.23632E-03    0.22788E+03
    0.24109E-03    0.23228E+03
    0.24596E-03    0.23678E+03
    0.25093E-03    0.24135E+03
    0.25600E-03    0.24602E+03
    0.26117E-03    0.25077E+03
    0.26645E-03    0.25562E+03
    0.27183E-03    0.26056E+03
    0.27732E-03    0.26559E+03
    0.28292E-03    0.27072E+03
    0.28864E-03    0.27595E+03
    0.29447E-03    0.28128E+03
    0.30042E-03    0.28671E+03
    0.30649E-03    0.29225E+03
    0.31268E-03    0.29789E+03
    0.31899E-03    0.30364E+03
    0.32544E-03    0.30950E+03
    0.33201E-03    0.31547E+03
    0.33872E-03    0.32155E+03
    0.34556E-03    0.32775E+03
    0.35254E-03    0.33407E+03
    0.35966E-03    0.34051E+03
    0.36693E-03    0.34708E+03
    0.37434E-03    0.35376E+03
    0.38190E-03    0.36058E+03
    0.38962E-03    0.36753E+03
    0.39749E-03    0.37460E+03
    0.40552E-03    0.38182E+03
    0.41371E-03    0.38916E+03
    0.42207E-03    0.39665E+03
    0.43060E-03    0.40428E+03
    0.43929E-03    0.41206E+03
    0.44817E-03    0.41998E+03
    0.45722E-03    0.42805E+03
    0.46646E-03    0.43628E+03
    0.47588E-03    0.44466E+03
    0.48550E-03    0.45319E+03
    0.49530E-03    0.46189E+03
    0.50531E-03    0.47076E+03
    0.51552E-03    0.47978E+03
    0.52593E-03    0.48898E+03
    0.53656E-03    0.49836E+03
    0.54739E-03    0.50790E+03
    0.55845E-03    0.51763E+03
    0.56973E-03    0.52754E+03
    0.58124E-03    0.53763E+03
    0.59299E-03    0.54791E+03
    0.60496E-03    0.55838E+03
    0.61719E-03    0.56905E+03
    0.62965E-03    0.57992E+03
    0.64237E-03    0.59098E+03
    0.65535E-03    0.60226E+03
    0.66859E-03    0.61374E+03
    0.68210E-03    0.62543E+03
    0.69588E-03    0.63733E+03
    0.70993E-03    0.64946E+03
    0.72427E-03    0.66181E+03
    0.73891E-03    0.67438E+03
    0.75383E-03    0.68719E+03
    0.76906E-03    0.70023E+03
    0.78460E-03    0.71351E+03
    0.80045E-03    0.72702E+03
    0.81662E-03    0.74079E+03
    0.83311E-03    0.75480E+03
    0.84994E-03    0.76906E+03
    0.86711E-03    0.78359E+03
    0.88463E-03    0.79837E+03
    0.90250E-03    0.81342E+03
    0.92073E-03    0.82873E+03
    0.93933E-03    0.84432E+03
    0.95831E-03    0.86019E+03
    0.97767E-03    0.87634E+03
    0.99742E-03    0.89277E+03
    0.10176E-02    0.90949E+03
    0.10381E-02    0.92651E+03
    0.10591E-02    0.94382E+03
    0.10805E-02    0.96144E+03
    0.11023E-02    0.97936E+03
    0.11246E-02    0.99760E+03
    0.11473E-02    0.10161E+04
    0.11705E-02    0.10350E+04
    0.11941E-02    0.10542E+04
    0.12182E-02    0.10737E+04
    0.12429E-02    0.10936E+04
    0.12680E-02    0.11138E+04
    0.12936E-02    0.11343E+04
    0.13197E-02    0.11552E+04
    0.13464E-02    0.11764E+04
    0.13736E-02    0.11980E+04
    0.14013E-02    0.12199E+04
    0.14296E-02    0.12422E+04
    0.14585E-02    0.12649E+04
    0.14880E-02    0.12879E+04
    0.15180E-02    0.13113E+04
    0.15487E-02    0.13351E+04
    0.15800E-02    0.13592E+04
    0.16119E-02    0.13838E+04
    0.16445E-02    0.14087E+04
    0.16777E-02    0.14341E+04
    0.17116E-02    0.14598E+04
    0.17462E-02    0.14859E+04
    0.17814E-02    0.15125E+04
    0.18174E-02    0.15394E+04
    0.18541E-02    0.15668E+04
    0.18916E-02    0.15946E+04
    0.19298E-02    0.16227E+04
    0.19688E-02    0.16513E+04
    0.20086E-02    0.16804E+04
    0.20491E-02    0.17098E+04
    0.20905E-02    0.17397E+04
    0.21328E-02    0.17700E+04
    0.21758E-02    0.18008E+04
    0.22198E-02    0.18320E+04
    0.22646E-02    0.18636E+04
    0.23104E-02    0.18957E+04
    0.23571E-02    0.19282E+04
    0.24047E-02    0.19611E+04
    0.24533E-02    0.19945E+04
    0.25028E-02    0.20283E+04
    0.25534E-02    0.20626E+04
    0.26050E-02    0.20973E+04
    0.26576E-02    0.21325E+04
    0.27113E-02    0.21681E+04
    0.27660E-02    0.22041E+04
    0.28219E-02    0.22406E+04
    0.28789E-02    0.22776E+04
