#           k/h    P           
    0.10000E-03    0.15949E+03
    0.10202E-03    0.16258E+03
    0.10408E-03    0.16573E+03
    0.10618E-03    0.16894E+03
    0.10833E-03    0.17222E+03
    0.11052E-03    0.17555E+03
    0.11275E-03    0.17896E+03
    0.11503E-03    0.18242E+03
    0.11735E-03    0.18596E+03
    0.11972E-03    0.18956E+03
    0.12214E-03    0.19323E+03
    0.12461E-03    0.19698E+03
    0.12712E-03    0.20079E+03
    0.12969E-03    0.20468E+03
    0.13231E-03    0.20865E+03
    0.13499E-03    0.21269E+03
    0.13771E-03    0.21681E+03
    0.14049E-03    0.22101E+03
    0.14333E-03    0.22529E+03
    0.14623E-03    0.22965E+03
    0.14918E-03    0.23410E+03
    0.15220E-03    0.23863E+03
    0.15527E-03    0.24325E+03
    0.15841E-03    0.24796E+03
    0.16161E-03    0.25276E+03
    0.16487E-03    0.25766E+03
    0.16820E-03    0.26265E+03
    0.17160E-03    0.26773E+03
    0.17507E-03    0.27292E+03
    0.17860E-03    0.27820E+03
    0.18221E-03    0.28358E+03
    0.18589E-03    0.28907E+03
    0.18965E-03    0.29467E+03
    0.19348E-03    0.30037E+03
    0.19739E-03    0.30618E+03
    0.20138E-03    0.31211E+03
    0.20544E-03    0.31815E+03
    0.20959E-03    0.32431E+03
    0.21383E-03    0.33058E+03
    0.21815E-03    0.33698E+03
    0.22255E-03    0.34349E+03
    0.22705E-03    0.35014E+03
    0.23164E-03    0.35691E+03
    0.23632E-03    0.36381E+03
    0.24109E-03    0.37085E+03
    0.24596E-03    0.37802E+03
    0.25093E-03    0.38533E+03
    0.25600E-03    0.39277E+03
    0.26117E-03    0.40037E+03
    0.26645E-03    0.40810E+03
    0.27183E-03    0.41599E+03
    0.27732E-03    0.42403E+03
    0.28292E-03    0.43222E+03
    0.28864E-03    0.44057E+03
    0.29447E-03    0.44908E+03
    0.30042E-03    0.45775E+03
    0.30649E-03    0.46659E+03
    0.31268E-03    0.47560E+03
    0.31899E-03    0.48478E+03
    0.32544E-03    0.49413E+03
    0.33201E-03    0.50367E+03
    0.33872E-03    0.51339E+03
    0.34556E-03    0.52329E+03
    0.35254E-03    0.53338E+03
    0.35966E-03    0.54366E+03
    0.36693E-03    0.55414E+03
    0.37434E-03    0.56482E+03
    0.38190E-03    0.57571E+03
    0.38962E-03    0.58680E+03
    0.39749E-03    0.59810E+03
    0.40552E-03    0.60961E+03
    0.41371E-03    0.62135E+03
    0.42207E-03    0.63330E+03
    0.43060E-03    0.64549E+03
    0.43929E-03    0.65790E+03
    0.44817E-03    0.67055E+03
    0.45722E-03    0.68344E+03
    0.46646E-03    0.69657E+03
    0.47588E-03    0.70995E+03
    0.48550E-03    0.72358E+03
    0.49530E-03    0.73747E+03
    0.50531E-03    0.75162E+03
    0.51552E-03    0.76603E+03
    0.52593E-03    0.78072E+03
    0.53656E-03    0.79568E+03
    0.54739E-03    0.81092E+03
    0.55845E-03    0.82644E+03
    0.56973E-03    0.84226E+03
    0.58124E-03    0.85837E+03
    0.59299E-03    0.87478E+03
    0.60496E-03    0.89150E+03
    0.61719E-03    0.90852E+03
    0.62965E-03    0.92587E+03
    0.64237E-03    0.94353E+03
    0.65535E-03    0.96152E+03
    0.66859E-03    0.97984E+03
    0.68210E-03    0.99850E+03
    0.69588E-03    0.10175E+04
    0.70993E-03    0.10369E+04
    0.72427E-03    0.10566E+04
    0.73891E-03    0.10766E+04
    0.75383E-03    0.10971E+04
    0.76906E-03    0.11179E+04
    0.78460E-03    0.11390E+04
    0.80045E-03    0.11606E+04
    0.81662E-03    0.11826E+04
    0.83311E-03    0.12049E+04
    0.84994E-03    0.12277E+04
    0.86711E-03    0.12508E+04
    0.88463E-03    0.12744E+04
