#           k/h    P           
    0.10000E-03    0.24357E+03
    0.10202E-03    0.24829E+03
    0.10408E-03    0.25310E+03
    0.10618E-03    0.25800E+03
    0.10833E-03    0.26300E+03
    0.11052E-03    0.26809E+03
    0.11275E-03    0.27329E+03
    0.11503E-03    0.27858E+03
    0.11735E-03    0.28397E+03
    0.11972E-03    0.28947E+03
    0.12214E-03    0.29508E+03
    0.12461E-03    0.30079E+03
    0.12712E-03    0.30662E+03
    0.12969E-03    0.31256E+03
    0.13231E-03    0.31861E+03
    0.13499E-03    0.32478E+03
    0.13771E-03    0.33106E+03
    0.14049E-03    0.33747E+03
    0.14333E-03    0.34401E+03
    0.14623E-03    0.35067E+03
    0.14918E-03    0.35745E+03
    0.15220E-03    0.36437E+03
    0.15527E-03    0.37142E+03
    0.15841E-03    0.37861E+03
    0.16161E-03    0.38594E+03
    0.16487E-03    0.39341E+03
    0.16820E-03    0.40102E+03
    0.17160E-03    0.40878E+03
    0.17507E-03    0.41669E+03
    0.17860E-03    0.42475E+03
    0.18221E-03    0.43297E+03
    0.18589E-03    0.44134E+03
    0.18965E-03    0.44988E+03
    0.19348E-03    0.45858E+03
    0.19739E-03    0.46744E+03
    0.20138E-03    0.47648E+03
    0.20544E-03    0.48570E+03
    0.20959E-03    0.49509E+03
    0.21383E-03    0.50466E+03
    0.21815E-03    0.51441E+03
    0.22255E-03    0.52435E+03
    0.22705E-03    0.53449E+03
    0.23164E-03    0.54481E+03
    0.23632E-03    0.55534E+03
    0.24109E-03    0.56607E+03
    0.24596E-03    0.57700E+03
    0.25093E-03    0.58815E+03
    0.25600E-03    0.59950E+03
    0.26117E-03    0.61108E+03
    0.26645E-03    0.62288E+03
    0.27183E-03    0.63490E+03
    0.27732E-03    0.64715E+03
    0.28292E-03    0.65964E+03
    0.28864E-03    0.67237E+03
    0.29447E-03    0.68534E+03
    0.30042E-03    0.69856E+03
    0.30649E-03    0.71203E+03
    0.31268E-03    0.72576E+03
    0.31899E-03    0.73975E+03
    0.32544E-03    0.75401E+03
    0.33201E-03    0.76854E+03
    0.33872E-03    0.78335E+03
    0.34556E-03    0.79844E+03
    0.35254E-03    0.81382E+03
    0.35966E-03    0.82949E+03
    0.36693E-03    0.84547E+03
    0.37434E-03    0.86174E+03
    0.38190E-03    0.87832E+03
    0.38962E-03    0.89522E+03
    0.39749E-03    0.91244E+03
    0.40552E-03    0.92999E+03
    0.41371E-03    0.94787E+03
    0.42207E-03    0.96609E+03
    0.43060E-03    0.98466E+03
    0.43929E-03    0.10036E+04
    0.44817E-03    0.10228E+04
    0.45722E-03    0.10425E+04
    0.46646E-03    0.10625E+04
    0.47588E-03    0.10829E+04
    0.48550E-03    0.11037E+04
    0.49530E-03    0.11248E+04
    0.50531E-03    0.11464E+04
    0.51552E-03    0.11684E+04
    0.52593E-03    0.11907E+04
    0.53656E-03    0.12135E+04
    0.54739E-03    0.12368E+04
    0.55845E-03    0.12604E+04
    0.56973E-03    0.12845E+04
    0.58124E-03    0.13091E+04
    0.59299E-03    0.13341E+04
    0.60496E-03    0.13596E+04
    0.61719E-03    0.13856E+04
    0.62965E-03    0.14120E+04
    0.64237E-03    0.14389E+04
    0.65535E-03    0.14664E+04
    0.66859E-03    0.14943E+04
    0.68210E-03    0.15228E+04
    0.69588E-03    0.15517E+04
    0.70993E-03    0.15813E+04
    0.72427E-03    0.16113E+04
    0.73891E-03    0.16419E+04
    0.75383E-03    0.16731E+04
    0.76906E-03    0.17048E+04
    0.78460E-03    0.17372E+04
    0.80045E-03    0.17701E+04
    0.81662E-03    0.18036E+04
    0.83311E-03    0.18377E+04
    0.84994E-03    0.18724E+04
    0.86711E-03    0.19078E+04
    0.88463E-03    0.19438E+04
    0.90250E-03    0.19804E+04
    0.92073E-03    0.20177E+04
    0.93933E-03    0.20557E+04
    0.95831E-03    0.20943E+04
    0.97767E-03    0.21336E+04
    0.99742E-03    0.21737E+04
    0.10176E-02    0.22144E+04
    0.10381E-02    0.22558E+04
    0.10591E-02    0.22980E+04
    0.10805E-02    0.23409E+04
    0.11023E-02    0.23846E+04
    0.11246E-02    0.24290E+04
    0.11473E-02    0.24742E+04
    0.11705E-02    0.25202E+04
    0.11941E-02    0.25669E+04
    0.12182E-02    0.26145E+04
    0.12429E-02    0.26628E+04
    0.12680E-02    0.27120E+04
    0.12936E-02    0.27621E+04
    0.13197E-02    0.28129E+04
    0.13464E-02    0.28646E+04
    0.13736E-02    0.29172E+04
    0.14013E-02    0.29706E+04
    0.14296E-02    0.30250E+04
    0.14585E-02    0.30802E+04
    0.14880E-02    0.31363E+04
    0.15180E-02    0.31933E+04
    0.15487E-02    0.32513E+04
    0.15800E-02    0.33102E+04
    0.16119E-02    0.33700E+04
    0.16445E-02    0.34308E+04
    0.16777E-02    0.34925E+04
    0.17116E-02    0.35552E+04
    0.17462E-02    0.36189E+04
    0.17814E-02    0.36836E+04
    0.18174E-02    0.37492E+04
    0.18541E-02    0.38159E+04
    0.18916E-02    0.38835E+04
    0.19298E-02    0.39522E+04
    0.19688E-02    0.40219E+04
    0.20086E-02    0.40926E+04
    0.20491E-02    0.41644E+04
    0.20905E-02    0.42372E+04
    0.21328E-02    0.43111E+04
    0.21758E-02    0.43860E+04
    0.22198E-02    0.44620E+04
    0.22646E-02    0.45390E+04
    0.23104E-02    0.46171E+04
    0.23571E-02    0.46963E+04
    0.24047E-02    0.47766E+04
    0.24533E-02    0.48579E+04
    0.25028E-02    0.49403E+04
    0.25534E-02    0.50238E+04
    0.26050E-02    0.51084E+04
    0.26576E-02    0.51940E+04
    0.27113E-02    0.52808E+04
    0.27660E-02    0.53686E+04
    0.28219E-02    0.54575E+04
    0.28789E-02    0.55475E+04
    0.29371E-02    0.56385E+04
    0.29964E-02    0.57306E+04
    0.30569E-02    0.58238E+04
    0.31187E-02    0.59181E+04
    0.31817E-02    0.60134E+04
    0.32460E-02    0.61097E+04
    0.33115E-02    0.62071E+04
    0.33784E-02    0.63055E+04
    0.34467E-02    0.64049E+04
    0.35163E-02    0.65054E+04
    0.35874E-02    0.66068E+04
    0.36598E-02    0.67092E+04
    0.37338E-02    0.68126E+04
    0.38092E-02    0.69169E+04
    0.38861E-02    0.70221E+04
    0.39646E-02    0.71283E+04
    0.40447E-02    0.72354E+04
    0.41264E-02    0.73433E+04
    0.42098E-02    0.74521E+04
    0.42948E-02    0.75618E+04
    0.43816E-02    0.76722E+04
    0.44701E-02    0.77834E+04
