#           k/h    P           
    0.10000E-03    0.10666E+03
    0.10202E-03    0.10873E+03
    0.10408E-03    0.11083E+03
    0.10618E-03    0.11298E+03
    0.10833E-03    0.11517E+03
    0.11052E-03    0.11740E+03
    0.11275E-03    0.11968E+03
    0.11503E-03    0.12200E+03
    0.11735E-03    0.12436E+03
    0.11972E-03    0.12677E+03
    0.12214E-03    0.12923E+03
    0.12461E-03    0.13173E+03
    0.12712E-03    0.13428E+03
    0.12969E-03    0.13688E+03
    0.13231E-03    0.13954E+03
    0.13499E-03    0.14224E+03
    0.13771E-03    0.14500E+03
    0.14049E-03    0.14780E+03
    0.14333E-03    0.15067E+03
    0.14623E-03    0.15359E+03
    0.14918E-03    0.15656E+03
    0.15220E-03    0.15959E+03
    0.15527E-03    0.16269E+03
    0.15841E-03    0.16584E+03
    0.16161E-03    0.16905E+03
    0.16487E-03    0.17232E+03
    0.16820E-03    0.17566E+03
    0.17160E-03    0.17906E+03
    0.17507E-03    0.18253E+03
    0.17860E-03    0.18606E+03
    0.18221E-03    0.18967E+03
    0.18589E-03    0.19334E+03
    0.18965E-03    0.19708E+03
    0.19348E-03    0.20090E+03
    0.19739E-03    0.20479E+03
    0.20138E-03    0.20875E+03
    0.20544E-03    0.21279E+03
    0.20959E-03    0.21691E+03
    0.21383E-03    0.22111E+03
    0.21815E-03    0.22539E+03
    0.22255E-03    0.22975E+03
    0.22705E-03    0.23419E+03
    0.23164E-03    0.23873E+03
    0.23632E-03    0.24334E+03
    0.24109E-03    0.24805E+03
    0.24596E-03    0.25285E+03
    0.25093E-03    0.25774E+03
    0.25600E-03    0.26273E+03
    0.26117E-03    0.26781E+03
    0.26645E-03    0.27298E+03
    0.27183E-03    0.27826E+03
    0.27732E-03    0.28364E+03
    0.28292E-03    0.28912E+03
    0.28864E-03    0.29471E+03
    0.29447E-03    0.30041E+03
    0.30042E-03    0.30621E+03
    0.30649E-03    0.31213E+03
    0.31268E-03    0.31816E+03
    0.31899E-03    0.32430E+03
    0.32544E-03    0.33056E+03
    0.33201E-03    0.33695E+03
    0.33872E-03    0.34345E+03
    0.34556E-03    0.35008E+03
    0.35254E-03    0.35683E+03
    0.35966E-03    0.36372E+03
    0.36693E-03    0.37073E+03
    0.37434E-03    0.37788E+03
    0.38190E-03    0.38517E+03
    0.38962E-03    0.39259E+03
    0.39749E-03    0.40016E+03
    0.40552E-03    0.40787E+03
    0.41371E-03    0.41573E+03
    0.42207E-03    0.42373E+03
    0.43060E-03    0.43189E+03
    0.43929E-03    0.44020E+03
    0.44817E-03    0.44867E+03
    0.45722E-03    0.45730E+03
    0.46646E-03    0.46609E+03
    0.47588E-03    0.47505E+03
    0.48550E-03    0.48418E+03
    0.49530E-03    0.49348E+03
    0.50531E-03    0.50295E+03
    0.51552E-03    0.51261E+03
    0.52593E-03    0.52244E+03
    0.53656E-03    0.53246E+03
    0.54739E-03    0.54267E+03
    0.55845E-03    0.55306E+03
    0.56973E-03    0.56365E+03
    0.58124E-03    0.57444E+03
    0.59299E-03    0.58543E+03
    0.60496E-03    0.59663E+03
    0.61719E-03    0.60803E+03
    0.62965E-03    0.61964E+03
    0.64237E-03    0.63147E+03
    0.65535E-03    0.64352E+03
    0.66859E-03    0.65579E+03
    0.68210E-03    0.66828E+03
    0.69588E-03    0.68100E+03
    0.70993E-03    0.69396E+03
    0.72427E-03    0.70716E+03
    0.73891E-03    0.72059E+03
    0.75383E-03    0.73427E+03
    0.76906E-03    0.74820E+03
    0.78460E-03    0.76238E+03
    0.80045E-03    0.77682E+03
    0.81662E-03    0.79153E+03
    0.83311E-03    0.80649E+03
    0.84994E-03    0.82173E+03
    0.86711E-03    0.83724E+03
    0.88463E-03    0.85302E+03
    0.90250E-03    0.86909E+03
    0.92073E-03    0.88544E+03
    0.93933E-03    0.90209E+03
    0.95831E-03    0.91903E+03
    0.97767E-03    0.93627E+03
    0.99742E-03    0.95381E+03
    0.10176E-02    0.97166E+03
    0.10381E-02    0.98982E+03
    0.10591E-02    0.10083E+04
    0.10805E-02    0.10271E+04
    0.11023E-02    0.10462E+04
    0.11246E-02    0.10657E+04
    0.11473E-02    0.10855E+04
    0.11705E-02    0.11056E+04
    0.11941E-02    0.11261E+04
    0.12182E-02    0.11469E+04
    0.12429E-02    0.11681E+04
    0.12680E-02    0.11896E+04
    0.12936E-02    0.12115E+04
    0.13197E-02    0.12338E+04
    0.13464E-02    0.12565E+04
    0.13736E-02    0.12795E+04
    0.14013E-02    0.13029E+04
    0.14296E-02    0.13266E+04
    0.14585E-02    0.13508E+04
    0.14880E-02    0.13754E+04
    0.15180E-02    0.14003E+04
    0.15487E-02    0.14257E+04
    0.15800E-02    0.14515E+04
    0.16119E-02    0.14777E+04
    0.16445E-02    0.15043E+04
    0.16777E-02    0.15313E+04
    0.17116E-02    0.15587E+04
    0.17462E-02    0.15866E+04
    0.17814E-02    0.16149E+04
    0.18174E-02    0.16436E+04
    0.18541E-02    0.16728E+04
    0.18916E-02    0.17024E+04
    0.19298E-02    0.17325E+04
    0.19688E-02    0.17630E+04
    0.20086E-02    0.17940E+04
    0.20491E-02    0.18254E+04
    0.20905E-02    0.18572E+04
    0.21328E-02    0.18896E+04
    0.21758E-02    0.19224E+04
    0.22198E-02    0.19556E+04
    0.22646E-02    0.19893E+04
    0.23104E-02    0.20235E+04
    0.23571E-02    0.20582E+04
    0.24047E-02    0.20933E+04
    0.24533E-02    0.21289E+04
    0.25028E-02    0.21650E+04
    0.25534E-02    0.22015E+04
    0.26050E-02    0.22386E+04
    0.26576E-02    0.22761E+04
    0.27113E-02    0.23140E+04
    0.27660E-02    0.23525E+04
    0.28219E-02    0.23914E+04
    0.28789E-02    0.24308E+04
    0.29371E-02    0.24707E+04
    0.29964E-02    0.25110E+04
    0.30569E-02    0.25518E+04
    0.31187E-02    0.25931E+04
    0.31817E-02    0.26348E+04
    0.32460E-02    0.26770E+04
    0.33115E-02    0.27196E+04
    0.33784E-02    0.27627E+04
    0.34467E-02    0.28063E+04
    0.35163E-02    0.28502E+04
    0.35874E-02    0.28947E+04
