#           k/h    P           
    0.10000E-03    0.59864E+02
    0.10202E-03    0.61024E+02
    0.10408E-03    0.62207E+02
    0.10618E-03    0.63412E+02
    0.10833E-03    0.64641E+02
    0.11052E-03    0.65893E+02
    0.11275E-03    0.67170E+02
    0.11503E-03    0.68472E+02
    0.11735E-03    0.69798E+02
    0.11972E-03    0.71151E+02
    0.12214E-03    0.72529E+02
    0.12461E-03    0.73935E+02
    0.12712E-03    0.75367E+02
    0.12969E-03    0.76827E+02
    0.13231E-03    0.78315E+02
    0.13499E-03    0.79833E+02
    0.13771E-03    0.81379E+02
    0.14049E-03    0.82956E+02
    0.14333E-03    0.84563E+02
    0.14623E-03    0.86201E+02
    0.14918E-03    0.87870E+02
    0.15220E-03    0.89572E+02
    0.15527E-03    0.91307E+02
    0.15841E-03    0.93076E+02
    0.16161E-03    0.94878E+02
    0.16487E-03    0.96716E+02
    0.16820E-03    0.98589E+02
    0.17160E-03    0.10050E+03
    0.17507E-03    0.10244E+03
    0.17860E-03    0.10443E+03
    0.18221E-03    0.10645E+03
    0.18589E-03    0.10851E+03
    0.18965E-03    0.11061E+03
    0.19348E-03    0.11275E+03
    0.19739E-03    0.11494E+03
    0.20138E-03    0.11716E+03
    0.20544E-03    0.11943E+03
    0.20959E-03    0.12174E+03
    0.21383E-03    0.12410E+03
    0.21815E-03    0.12650E+03
    0.22255E-03    0.12894E+03
    0.22705E-03    0.13144E+03
    0.23164E-03    0.13398E+03
    0.23632E-03    0.13657E+03
    0.24109E-03    0.13922E+03
    0.24596E-03    0.14191E+03
    0.25093E-03    0.14465E+03
    0.25600E-03    0.14745E+03
    0.26117E-03    0.15030E+03
    0.26645E-03    0.15321E+03
    0.27183E-03    0.15617E+03
    0.27732E-03    0.15919E+03
    0.28292E-03    0.16227E+03
    0.28864E-03    0.16540E+03
    0.29447E-03    0.16860E+03
    0.30042E-03    0.17186E+03
    0.30649E-03    0.17518E+03
    0.31268E-03    0.17856E+03
    0.31899E-03    0.18201E+03
    0.32544E-03    0.18552E+03
    0.33201E-03    0.18911E+03
    0.33872E-03    0.19276E+03
    0.34556E-03    0.19648E+03
    0.35254E-03    0.20027E+03
    0.35966E-03    0.20413E+03
    0.36693E-03    0.20807E+03
    0.37434E-03    0.21208E+03
    0.38190E-03    0.21617E+03
    0.38962E-03    0.22034E+03
    0.39749E-03    0.22459E+03
    0.40552E-03    0.22891E+03
    0.41371E-03    0.23332E+03
    0.42207E-03    0.23782E+03
    0.43060E-03    0.24240E+03
    0.43929E-03    0.24706E+03
    0.44817E-03    0.25182E+03
    0.45722E-03    0.25666E+03
    0.46646E-03    0.26160E+03
    0.47588E-03    0.26663E+03
    0.48550E-03    0.27175E+03
    0.49530E-03    0.27697E+03
    0.50531E-03    0.28229E+03
    0.51552E-03    0.28771E+03
    0.52593E-03    0.29323E+03
    0.53656E-03    0.29886E+03
    0.54739E-03    0.30459E+03
    0.55845E-03    0.31043E+03
    0.56973E-03    0.31638E+03
    0.58124E-03    0.32244E+03
    0.59299E-03    0.32861E+03
    0.60496E-03    0.33489E+03
    0.61719E-03    0.34130E+03
    0.62965E-03    0.34782E+03
    0.64237E-03    0.35447E+03
    0.65535E-03    0.36123E+03
    0.66859E-03    0.36812E+03
    0.68210E-03    0.37514E+03
    0.69588E-03    0.38229E+03
    0.70993E-03    0.38957E+03
    0.72427E-03    0.39698E+03
    0.73891E-03    0.40453E+03
    0.75383E-03    0.41222E+03
    0.76906E-03    0.42005E+03
    0.78460E-03    0.42802E+03
    0.80045E-03    0.43613E+03
    0.81662E-03    0.44439E+03
    0.83311E-03    0.45281E+03
    0.84994E-03    0.46137E+03
    0.86711E-03    0.47008E+03
    0.88463E-03    0.47896E+03
    0.90250E-03    0.48799E+03
    0.92073E-03    0.49718E+03
    0.93933E-03    0.50654E+03
    0.95831E-03    0.51606E+03
    0.97767E-03    0.52575E+03
    0.99742E-03    0.53561E+03
    0.10176E-02    0.54565E+03
    0.10381E-02    0.55586E+03
    0.10591E-02    0.56625E+03
