#           k/h    P           
    0.10000E-03    0.28186E+03
    0.10202E-03    0.28732E+03
    0.10408E-03    0.29289E+03
    0.10618E-03    0.29856E+03
    0.10833E-03    0.30435E+03
    0.11052E-03    0.31024E+03
    0.11275E-03    0.31626E+03
    0.11503E-03    0.32238E+03
    0.11735E-03    0.32863E+03
    0.11972E-03    0.33499E+03
    0.12214E-03    0.34148E+03
    0.12461E-03    0.34810E+03
    0.12712E-03    0.35484E+03
    0.12969E-03    0.36172E+03
    0.13231E-03    0.36872E+03
    0.13499E-03    0.37586E+03
    0.13771E-03    0.38314E+03
    0.14049E-03    0.39056E+03
    0.14333E-03    0.39813E+03
    0.14623E-03    0.40584E+03
    0.14918E-03    0.41370E+03
    0.15220E-03    0.42171E+03
    0.15527E-03    0.42988E+03
    0.15841E-03    0.43820E+03
    0.16161E-03    0.44668E+03
    0.16487E-03    0.45533E+03
    0.16820E-03    0.46415E+03
    0.17160E-03    0.47313E+03
    0.17507E-03    0.48229E+03
    0.17860E-03    0.49163E+03
    0.18221E-03    0.50114E+03
    0.18589E-03    0.51084E+03
    0.18965E-03    0.52073E+03
    0.19348E-03    0.53081E+03
    0.19739E-03    0.54108E+03
    0.20138E-03    0.55155E+03
    0.20544E-03    0.56222E+03
    0.20959E-03    0.57310E+03
    0.21383E-03    0.58419E+03
    0.21815E-03    0.59549E+03
    0.22255E-03    0.60700E+03
    0.22705E-03    0.61874E+03
    0.23164E-03    0.63071E+03
    0.23632E-03    0.64290E+03
    0.24109E-03    0.65534E+03
    0.24596E-03    0.66800E+03
    0.25093E-03    0.68092E+03
    0.25600E-03    0.69408E+03
    0.26117E-03    0.70749E+03
    0.26645E-03    0.72116E+03
    0.27183E-03    0.73510E+03
    0.27732E-03    0.74930E+03
    0.28292E-03    0.76377E+03
    0.28864E-03    0.77852E+03
    0.29447E-03    0.79356E+03
    0.30042E-03    0.80888E+03
    0.30649E-03    0.82449E+03
    0.31268E-03    0.84041E+03
    0.31899E-03    0.85663E+03
    0.32544E-03    0.87315E+03
    0.33201E-03    0.89000E+03
    0.33872E-03    0.90716E+03
    0.34556E-03    0.92466E+03
    0.35254E-03    0.94248E+03
    0.35966E-03    0.96065E+03
    0.36693E-03    0.97916E+03
    0.37434E-03    0.99803E+03
    0.38190E-03    0.10173E+04
