#           k/h    P           
    0.10000E-03    0.34960E+03
    0.10202E-03    0.35638E+03
    0.10408E-03    0.36328E+03
    0.10618E-03    0.37031E+03
    0.10833E-03    0.37749E+03
    0.11052E-03    0.38480E+03
    0.11275E-03    0.39225E+03
    0.11503E-03    0.39984E+03
    0.11735E-03    0.40759E+03
    0.11972E-03    0.41548E+03
    0.12214E-03    0.42352E+03
    0.12461E-03    0.43172E+03
    0.12712E-03    0.44008E+03
    0.12969E-03    0.44860E+03
    0.13231E-03    0.45728E+03
    0.13499E-03    0.46614E+03
    0.13771E-03    0.47516E+03
    0.14049E-03    0.48435E+03
    0.14333E-03    0.49373E+03
    0.14623E-03    0.50328E+03
    0.14918E-03    0.51302E+03
    0.15220E-03    0.52295E+03
    0.15527E-03    0.53307E+03
    0.15841E-03    0.54338E+03
    0.16161E-03    0.55389E+03
    0.16487E-03    0.56461E+03
    0.16820E-03    0.57553E+03
    0.17160E-03    0.58666E+03
    0.17507E-03    0.59801E+03
    0.17860E-03    0.60957E+03
    0.18221E-03    0.62136E+03
    0.18589E-03    0.63337E+03
    0.18965E-03    0.64562E+03
    0.19348E-03    0.65810E+03
    0.19739E-03    0.67082E+03
    0.20138E-03    0.68379E+03
    0.20544E-03    0.69700E+03
    0.20959E-03    0.71047E+03
    0.21383E-03    0.72420E+03
    0.21815E-03    0.73819E+03
    0.22255E-03    0.75245E+03
    0.22705E-03    0.76699E+03
    0.23164E-03    0.78180E+03
    0.23632E-03    0.79690E+03
    0.24109E-03    0.81228E+03
    0.24596E-03    0.82797E+03
    0.25093E-03    0.84395E+03
    0.25600E-03    0.86024E+03
    0.26117E-03    0.87684E+03
    0.26645E-03    0.89376E+03
    0.27183E-03    0.91100E+03
    0.27732E-03    0.92858E+03
    0.28292E-03    0.94649E+03
    0.28864E-03    0.96474E+03
    0.29447E-03    0.98334E+03
    0.30042E-03    0.10023E+04
    0.30649E-03    0.10216E+04
    0.31268E-03    0.10413E+04
    0.31899E-03    0.10614E+04
    0.32544E-03    0.10818E+04
    0.33201E-03    0.11027E+04
    0.33872E-03    0.11239E+04
    0.34556E-03    0.11455E+04
    0.35254E-03    0.11676E+04
    0.35966E-03    0.11901E+04
    0.36693E-03    0.12130E+04
    0.37434E-03    0.12363E+04
    0.38190E-03    0.12601E+04
    0.38962E-03    0.12843E+04
    0.39749E-03    0.13090E+04
    0.40552E-03    0.13342E+04
    0.41371E-03    0.13598E+04
    0.42207E-03    0.13860E+04
    0.43060E-03    0.14126E+04
    0.43929E-03    0.14397E+04
    0.44817E-03    0.14674E+04
    0.45722E-03    0.14955E+04
    0.46646E-03    0.15242E+04
    0.47588E-03    0.15535E+04
    0.48550E-03    0.15833E+04
    0.49530E-03    0.16136E+04
    0.50531E-03    0.16445E+04
    0.51552E-03    0.16761E+04
    0.52593E-03    0.17082E+04
    0.53656E-03    0.17409E+04
    0.54739E-03    0.17742E+04
    0.55845E-03    0.18081E+04
    0.56973E-03    0.18427E+04
    0.58124E-03    0.18780E+04
    0.59299E-03    0.19138E+04
    0.60496E-03    0.19504E+04
    0.61719E-03    0.19877E+04
    0.62965E-03    0.20256E+04
    0.64237E-03    0.20642E+04
    0.65535E-03    0.21036E+04
    0.66859E-03    0.21437E+04
    0.68210E-03    0.21845E+04
    0.69588E-03    0.22261E+04
    0.70993E-03    0.22685E+04
    0.72427E-03    0.23116E+04
    0.73891E-03    0.23555E+04
    0.75383E-03    0.24003E+04
    0.76906E-03    0.24458E+04
    0.78460E-03    0.24922E+04
    0.80045E-03    0.25394E+04
    0.81662E-03    0.25875E+04
    0.83311E-03    0.26365E+04
    0.84994E-03    0.26864E+04
    0.86711E-03    0.27371E+04
    0.88463E-03    0.27888E+04
    0.90250E-03    0.28414E+04
    0.92073E-03    0.28949E+04
    0.93933E-03    0.29494E+04
    0.95831E-03    0.30049E+04
    0.97767E-03    0.30614E+04
    0.99742E-03    0.31188E+04
    0.10176E-02    0.31773E+04
    0.10381E-02    0.32368E+04
    0.10591E-02    0.32973E+04
    0.10805E-02    0.33590E+04
    0.11023E-02    0.34216E+04
    0.11246E-02    0.34854E+04
    0.11473E-02    0.35503E+04
    0.11705E-02    0.36163E+04
    0.11941E-02    0.36834E+04
    0.12182E-02    0.37517E+04
    0.12429E-02    0.38212E+04
    0.12680E-02    0.38918E+04
    0.12936E-02    0.39636E+04
    0.13197E-02    0.40366E+04
    0.13464E-02    0.41109E+04
    0.13736E-02    0.41864E+04
    0.14013E-02    0.42631E+04
    0.14296E-02    0.43411E+04
    0.14585E-02    0.44204E+04
    0.14880E-02    0.45010E+04
    0.15180E-02    0.45828E+04
    0.15487E-02    0.46661E+04
    0.15800E-02    0.47506E+04
    0.16119E-02    0.48365E+04
    0.16445E-02    0.49238E+04
    0.16777E-02    0.50124E+04
    0.17116E-02    0.51024E+04
    0.17462E-02    0.51939E+04
    0.17814E-02    0.52867E+04
    0.18174E-02    0.53810E+04
    0.18541E-02    0.54766E+04
    0.18916E-02    0.55738E+04
    0.19298E-02    0.56724E+04
