#           k/h    P           
    0.10000E-03    0.38891E+03
    0.10202E-03    0.39644E+03
    0.10408E-03    0.40412E+03
    0.10618E-03    0.41195E+03
    0.10833E-03    0.41992E+03
    0.11052E-03    0.42805E+03
    0.11275E-03    0.43634E+03
    0.11503E-03    0.44479E+03
    0.11735E-03    0.45341E+03
    0.11972E-03    0.46218E+03
    0.12214E-03    0.47113E+03
    0.12461E-03    0.48025E+03
    0.12712E-03    0.48955E+03
    0.12969E-03    0.49903E+03
    0.13231E-03    0.50869E+03
    0.13499E-03    0.51853E+03
    0.13771E-03    0.52857E+03
    0.14049E-03    0.53880E+03
    0.14333E-03    0.54922E+03
    0.14623E-03    0.55985E+03
    0.14918E-03    0.57069E+03
    0.15220E-03    0.58173E+03
    0.15527E-03    0.59298E+03
    0.15841E-03    0.60445E+03
    0.16161E-03    0.61615E+03
    0.16487E-03    0.62807E+03
    0.16820E-03    0.64021E+03
    0.17160E-03    0.65260E+03
    0.17507E-03    0.66522E+03
    0.17860E-03    0.67808E+03
    0.18221E-03    0.69119E+03
    0.18589E-03    0.70455E+03
    0.18965E-03    0.71817E+03
    0.19348E-03    0.73206E+03
    0.19739E-03    0.74621E+03
    0.20138E-03    0.76063E+03
    0.20544E-03    0.77532E+03
    0.20959E-03    0.79031E+03
    0.21383E-03    0.80557E+03
    0.21815E-03    0.82114E+03
    0.22255E-03    0.83700E+03
    0.22705E-03    0.85316E+03
    0.23164E-03    0.86964E+03
    0.23632E-03    0.88643E+03
    0.24109E-03    0.90355E+03
    0.24596E-03    0.92099E+03
    0.25093E-03    0.93877E+03
    0.25600E-03    0.95688E+03
    0.26117E-03    0.97535E+03
    0.26645E-03    0.99417E+03
    0.27183E-03    0.10133E+04
    0.27732E-03    0.10329E+04
    0.28292E-03    0.10528E+04
    0.28864E-03    0.10731E+04
    0.29447E-03    0.10938E+04
    0.30042E-03    0.11149E+04
    0.30649E-03    0.11364E+04
    0.31268E-03    0.11583E+04
    0.31899E-03    0.11806E+04
    0.32544E-03    0.12033E+04
    0.33201E-03    0.12265E+04
    0.33872E-03    0.12501E+04
    0.34556E-03    0.12742E+04
    0.35254E-03    0.12987E+04
    0.35966E-03    0.13237E+04
    0.36693E-03    0.13492E+04
    0.37434E-03    0.13752E+04
    0.38190E-03    0.14016E+04
    0.38962E-03    0.14286E+04
    0.39749E-03    0.14560E+04
    0.40552E-03    0.14840E+04
    0.41371E-03    0.15125E+04
    0.42207E-03    0.15416E+04
    0.43060E-03    0.15712E+04
    0.43929E-03    0.16014E+04
    0.44817E-03    0.16321E+04
    0.45722E-03    0.16635E+04
    0.46646E-03    0.16954E+04
    0.47588E-03    0.17279E+04
    0.48550E-03    0.17610E+04
    0.49530E-03    0.17948E+04
    0.50531E-03    0.18292E+04
    0.51552E-03    0.18643E+04
    0.52593E-03    0.19000E+04
    0.53656E-03    0.19364E+04
    0.54739E-03    0.19734E+04
    0.55845E-03    0.20112E+04
    0.56973E-03    0.20497E+04
    0.58124E-03    0.20888E+04
    0.59299E-03    0.21288E+04
    0.60496E-03    0.21694E+04
    0.61719E-03    0.22109E+04
    0.62965E-03    0.22531E+04
    0.64237E-03    0.22961E+04
    0.65535E-03    0.23399E+04
    0.66859E-03    0.23844E+04
    0.68210E-03    0.24299E+04
    0.69588E-03    0.24761E+04
    0.70993E-03    0.25233E+04
    0.72427E-03    0.25712E+04
    0.73891E-03    0.26201E+04
    0.75383E-03    0.26699E+04
    0.76906E-03    0.27206E+04
    0.78460E-03    0.27722E+04
    0.80045E-03    0.28247E+04
    0.81662E-03    0.28782E+04
    0.83311E-03    0.29327E+04
    0.84994E-03    0.29882E+04
    0.86711E-03    0.30446E+04
    0.88463E-03    0.31021E+04
    0.90250E-03    0.31606E+04
    0.92073E-03    0.32202E+04
    0.93933E-03    0.32808E+04
    0.95831E-03    0.33426E+04
    0.97767E-03    0.34054E+04
    0.99742E-03    0.34693E+04
    0.10176E-02    0.35344E+04
    0.10381E-02    0.36006E+04
    0.10591E-02    0.36679E+04
    0.10805E-02    0.37365E+04
    0.11023E-02    0.38062E+04
    0.11246E-02    0.38772E+04
    0.11473E-02    0.39494E+04
    0.11705E-02    0.40228E+04
    0.11941E-02    0.40975E+04
    0.12182E-02    0.41735E+04
    0.12429E-02    0.42507E+04
    0.12680E-02    0.43293E+04
    0.12936E-02    0.44092E+04
    0.13197E-02    0.44904E+04
    0.13464E-02    0.45731E+04
    0.13736E-02    0.46570E+04
    0.14013E-02    0.47424E+04
    0.14296E-02    0.48292E+04
    0.14585E-02    0.49174E+04
    0.14880E-02    0.50071E+04
