#           k/h    P           
    0.10000E-03    0.13012E+03
    0.10202E-03    0.13265E+03
    0.10408E-03    0.13522E+03
    0.10618E-03    0.13784E+03
    0.10833E-03    0.14051E+03
    0.11052E-03    0.14323E+03
    0.11275E-03    0.14600E+03
    0.11503E-03    0.14883E+03
    0.11735E-03    0.15171E+03
    0.11972E-03    0.15465E+03
    0.12214E-03    0.15765E+03
    0.12461E-03    0.16070E+03
    0.12712E-03    0.16382E+03
    0.12969E-03    0.16699E+03
    0.13231E-03    0.17022E+03
    0.13499E-03    0.17352E+03
    0.13771E-03    0.17688E+03
    0.14049E-03    0.18031E+03
    0.14333E-03    0.18380E+03
    0.14623E-03    0.18736E+03
    0.14918E-03    0.19098E+03
    0.15220E-03    0.19468E+03
    0.15527E-03    0.19845E+03
    0.15841E-03    0.20229E+03
    0.16161E-03    0.20621E+03
    0.16487E-03    0.21020E+03
    0.16820E-03    0.21427E+03
    0.17160E-03    0.21842E+03
    0.17507E-03    0.22265E+03
    0.17860E-03    0.22696E+03
    0.18221E-03    0.23135E+03
    0.18589E-03    0.23583E+03
    0.18965E-03    0.24039E+03
    0.19348E-03    0.24504E+03
    0.19739E-03    0.24978E+03
    0.20138E-03    0.25461E+03
    0.20544E-03    0.25954E+03
    0.20959E-03    0.26456E+03
    0.21383E-03    0.26968E+03
    0.21815E-03    0.27489E+03
    0.22255E-03    0.28021E+03
    0.22705E-03    0.28563E+03
    0.23164E-03    0.29115E+03
    0.23632E-03    0.29678E+03
    0.24109E-03    0.30252E+03
    0.24596E-03    0.30836E+03
    0.25093E-03    0.31432E+03
    0.25600E-03    0.32040E+03
    0.26117E-03    0.32659E+03
    0.26645E-03    0.33290E+03
    0.27183E-03    0.33933E+03
    0.27732E-03    0.34588E+03
    0.28292E-03    0.35256E+03
    0.28864E-03    0.35937E+03
    0.29447E-03    0.36631E+03
    0.30042E-03    0.37338E+03
    0.30649E-03    0.38059E+03
    0.31268E-03    0.38793E+03
    0.31899E-03    0.39542E+03
    0.32544E-03    0.40304E+03
    0.33201E-03    0.41082E+03
    0.33872E-03    0.41874E+03
    0.34556E-03    0.42681E+03
    0.35254E-03    0.43504E+03
    0.35966E-03    0.44343E+03
    0.36693E-03    0.45197E+03
    0.37434E-03    0.46068E+03
    0.38190E-03    0.46955E+03
    0.38962E-03    0.47859E+03
    0.39749E-03    0.48781E+03
    0.40552E-03    0.49719E+03
    0.41371E-03    0.50676E+03
    0.42207E-03    0.51651E+03
    0.43060E-03    0.52644E+03
    0.43929E-03    0.53656E+03
    0.44817E-03    0.54688E+03
    0.45722E-03    0.55738E+03
    0.46646E-03    0.56809E+03
    0.47588E-03    0.57900E+03
    0.48550E-03    0.59011E+03
    0.49530E-03    0.60144E+03
    0.50531E-03    0.61297E+03
    0.51552E-03    0.62473E+03
    0.52593E-03    0.63670E+03
    0.53656E-03    0.64890E+03
    0.54739E-03    0.66133E+03
    0.55845E-03    0.67399E+03
    0.56973E-03    0.68688E+03
    0.58124E-03    0.70002E+03
    0.59299E-03    0.71340E+03
    0.60496E-03    0.72704E+03
    0.61719E-03    0.74092E+03
    0.62965E-03    0.75507E+03
    0.64237E-03    0.76947E+03
    0.65535E-03    0.78414E+03
    0.66859E-03    0.79909E+03
