#           k/h    P           
    0.10000E-03    0.89435E+02
    0.10202E-03    0.91168E+02
    0.10408E-03    0.92935E+02
    0.10618E-03    0.94736E+02
    0.10833E-03    0.96572E+02
    0.11052E-03    0.98443E+02
    0.11275E-03    0.10035E+03
    0.11503E-03    0.10229E+03
    0.11735E-03    0.10428E+03
    0.11972E-03    0.10630E+03
    0.12214E-03    0.10836E+03
    0.12461E-03    0.11046E+03
    0.12712E-03    0.11260E+03
    0.12969E-03    0.11478E+03
    0.13231E-03    0.11700E+03
    0.13499E-03    0.11927E+03
    0.13771E-03    0.12158E+03
    0.14049E-03    0.12393E+03
    0.14333E-03    0.12633E+03
    0.14623E-03    0.12878E+03
    0.14918E-03    0.13128E+03
    0.15220E-03    0.13382E+03
    0.15527E-03    0.13641E+03
    0.15841E-03    0.13905E+03
    0.16161E-03    0.14175E+03
    0.16487E-03    0.14449E+03
    0.16820E-03    0.14729E+03
    0.17160E-03    0.15014E+03
    0.17507E-03    0.15305E+03
    0.17860E-03    0.15601E+03
    0.18221E-03    0.15903E+03
    0.18589E-03    0.16211E+03
    0.18965E-03    0.16525E+03
    0.19348E-03    0.16845E+03
    0.19739E-03    0.17171E+03
    0.20138E-03    0.17504E+03
    0.20544E-03    0.17842E+03
    0.20959E-03    0.18188E+03
    0.21383E-03    0.18540E+03
    0.21815E-03    0.18898E+03
    0.22255E-03    0.19264E+03
    0.22705E-03    0.19637E+03
    0.23164E-03    0.20017E+03
    0.23632E-03    0.20404E+03
    0.24109E-03    0.20799E+03
    0.24596E-03    0.21201E+03
    0.25093E-03    0.21611E+03
    0.25600E-03    0.22029E+03
    0.26117E-03    0.22455E+03
    0.26645E-03    0.22889E+03
    0.27183E-03    0.23332E+03
    0.27732E-03    0.23783E+03
    0.28292E-03    0.24243E+03
    0.28864E-03    0.24711E+03
    0.29447E-03    0.25189E+03
    0.30042E-03    0.25675E+03
    0.30649E-03    0.26171E+03
    0.31268E-03    0.26677E+03
    0.31899E-03    0.27192E+03
    0.32544E-03    0.27717E+03
    0.33201E-03    0.28252E+03
    0.33872E-03    0.28798E+03
    0.34556E-03    0.29353E+03
    0.35254E-03    0.29920E+03
    0.35966E-03    0.30497E+03
    0.36693E-03    0.31085E+03
    0.37434E-03    0.31685E+03
    0.38190E-03    0.32296E+03
    0.38962E-03    0.32918E+03
