#           k/h    P           
    0.10000E-03    0.12906E+03
    0.10202E-03    0.13156E+03
    0.10408E-03    0.13411E+03
    0.10618E-03    0.13671E+03
    0.10833E-03    0.13936E+03
    0.11052E-03    0.14206E+03
    0.11275E-03    0.14481E+03
    0.11503E-03    0.14762E+03
    0.11735E-03    0.15048E+03
    0.11972E-03    0.15340E+03
    0.12214E-03    0.15637E+03
    0.12461E-03    0.15940E+03
    0.12712E-03    0.16249E+03
    0.12969E-03    0.16564E+03
    0.13231E-03    0.16884E+03
    0.13499E-03    0.17212E+03
    0.13771E-03    0.17545E+03
    0.14049E-03    0.17885E+03
    0.14333E-03    0.18231E+03
    0.14623E-03    0.18585E+03
    0.14918E-03    0.18945E+03
    0.15220E-03    0.19312E+03
    0.15527E-03    0.19686E+03
    0.15841E-03    0.20067E+03
    0.16161E-03    0.20456E+03
    0.16487E-03    0.20852E+03
    0.16820E-03    0.21256E+03
    0.17160E-03    0.21667E+03
    0.17507E-03    0.22087E+03
    0.17860E-03    0.22515E+03
    0.18221E-03    0.22951E+03
    0.18589E-03    0.23395E+03
    0.18965E-03    0.23848E+03
    0.19348E-03    0.24310E+03
    0.19739E-03    0.24780E+03
    0.20138E-03    0.25260E+03
    0.20544E-03    0.25749E+03
    0.20959E-03    0.26247E+03
    0.21383E-03    0.26755E+03
    0.21815E-03    0.27273E+03
    0.22255E-03    0.27801E+03
    0.22705E-03    0.28339E+03
    0.23164E-03    0.28887E+03
    0.23632E-03    0.29446E+03
    0.24109E-03    0.30016E+03
    0.24596E-03    0.30597E+03
    0.25093E-03    0.31188E+03
    0.25600E-03    0.31792E+03
    0.26117E-03    0.32406E+03
    0.26645E-03    0.33033E+03
    0.27183E-03    0.33672E+03
    0.27732E-03    0.34323E+03
    0.28292E-03    0.34986E+03
    0.28864E-03    0.35662E+03
    0.29447E-03    0.36352E+03
    0.30042E-03    0.37054E+03
    0.30649E-03    0.37770E+03
    0.31268E-03    0.38500E+03
    0.31899E-03    0.39243E+03
    0.32544E-03    0.40001E+03
    0.33201E-03    0.40773E+03
    0.33872E-03    0.41561E+03
    0.34556E-03    0.42363E+03
    0.35254E-03    0.43180E+03
    0.35966E-03    0.44013E+03
    0.36693E-03    0.44862E+03
    0.37434E-03    0.45727E+03
    0.38190E-03    0.46609E+03
    0.38962E-03    0.47508E+03
    0.39749E-03    0.48423E+03
    0.40552E-03    0.49356E+03
    0.41371E-03    0.50307E+03
    0.42207E-03    0.51275E+03
    0.43060E-03    0.52263E+03
    0.43929E-03    0.53268E+03
    0.44817E-03    0.54293E+03
    0.45722E-03    0.55337E+03
    0.46646E-03    0.56401E+03
    0.47588E-03    0.57485E+03
    0.48550E-03    0.58590E+03
