2.1376095269699245, 1.7194254730891735e-7
2.607565945720067, 1.6476540484813448e-7
3.143421428096516, 1.5411312064112518e-7
3.765484128736444, 1.501232206409633e-7
4.732612075084118, 1.473522888023598e-7
6.280866276244512, 1.3880674251509804e-7
7.940138292109182, 1.3959062349301077e-7
10.535044502319689, 1.3582996723415686e-7
15.01995170260165, 1.3642363666138202e-7
21.5501250450735, 1.3156760689107573e-7
27.5657838571086, 1.366548867692181e-7
33.21789881131752, 1.341921960583524e-7
39.303397268248155, 1.361437707392842e-7
51.81574174927571, 1.3908913797306547e-7
65.49188495102807, 1.433187971549203e-7
74.74909066691521, 1.4428385876394686e-7
93.87013058187266, 1.5736393160925245e-7
120.75181261161158, 1.715861835758507e-7
140.23041411786568, 1.8882076793095808e-7
165.8046620890135, 2.0943818894075542e-7
185.68117317546512, 2.381631076711441e-7
214.2185133337698, 2.819436251342124e-7
242.69309403683567, 3.392935902941658e-7
270.1405544943775, 3.889943300667642e-7
311.7772442014905, 4.3863426359025995e-7
387.04745959463025, 4.484084860021081e-7
480.5811997793545, 4.4738440174218626e-7
548.0929374566979, 4.964236344353574e-7
628.7385192733715, 5.643658583463575e-7
785.2375463679093, 5.7690515505255e-7
838.2876454763341, 6.354158228623221e-7
916.3561627668462, 7.345642834651542e-7
1026.925292852767, 7.640342426146141e-7
1129.761496430376, 8.412566577834126e-7
1264.3126723918504, 0.000001045882095851486
1432.6419278199035, 0.000001228377491646133
1538.2627232110278, 0.0000013974733839629628
1603.3670765600248, 0.000001514832611401092
1732.5066769347675, 0.0000016547853510665083
1838.7001395828825, 0.0000017934117873100892
