#           k/h    P           
    0.10000E-03    0.48322E+02
    0.10202E-03    0.49258E+02
    0.10408E-03    0.50213E+02
    0.10618E-03    0.51186E+02
    0.10833E-03    0.52177E+02
    0.11052E-03    0.53188E+02
    0.11275E-03    0.54219E+02
    0.11503E-03    0.55270E+02
    0.11735E-03    0.56341E+02
    0.11972E-03    0.57432E+02
    0.12214E-03    0.58545E+02
    0.12461E-03    0.59679E+02
    0.12712E-03    0.60835E+02
    0.12969E-03    0.62014E+02
    0.13231E-03    0.63215E+02
    0.13499E-03    0.64440E+02
    0.13771E-03    0.65688E+02
    0.14049E-03    0.66961E+02
    0.14333E-03    0.68258E+02
    0.14623E-03    0.69580E+02
    0.14918E-03    0.70928E+02
    0.15220E-03    0.72302E+02
    0.15527E-03    0.73702E+02
    0.15841E-03    0.75130E+02
    0.16161E-03    0.76585E+02
    0.16487E-03    0.78068E+02
    0.16820E-03    0.79580E+02
    0.17160E-03    0.81121E+02
    0.17507E-03    0.82692E+02
    0.17860E-03    0.84293E+02
    0.18221E-03    0.85925E+02
    0.18589E-03    0.87589E+02
    0.18965E-03    0.89284E+02
    0.19348E-03    0.91013E+02
    0.19739E-03    0.92775E+02
    0.20138E-03    0.94570E+02
    0.20544E-03    0.96401E+02
    0.20959E-03    0.98267E+02
    0.21383E-03    0.10017E+03
    0.21815E-03    0.10211E+03
    0.22255E-03    0.10408E+03
    0.22705E-03    0.10610E+03
    0.23164E-03    0.10815E+03
    0.23632E-03    0.11024E+03
    0.24109E-03    0.11237E+03
    0.24596E-03    0.11455E+03
    0.25093E-03    0.11676E+03
    0.25600E-03    0.11902E+03
    0.26117E-03    0.12132E+03
    0.26645E-03    0.12367E+03
    0.27183E-03    0.12606E+03
    0.27732E-03    0.12850E+03
    0.28292E-03    0.13098E+03
    0.28864E-03    0.13351E+03
    0.29447E-03    0.13609E+03
    0.30042E-03    0.13872E+03
    0.30649E-03    0.14140E+03
    0.31268E-03    0.14413E+03
    0.31899E-03    0.14692E+03
    0.32544E-03    0.14976E+03
    0.33201E-03    0.15265E+03
    0.33872E-03    0.15559E+03
    0.34556E-03    0.15860E+03
    0.35254E-03    0.16166E+03
    0.35966E-03    0.16478E+03
    0.36693E-03    0.16796E+03
    0.37434E-03    0.17119E+03
    0.38190E-03    0.17450E+03
    0.38962E-03    0.17786E+03
    0.39749E-03    0.18129E+03
    0.40552E-03    0.18478E+03
    0.41371E-03    0.18834E+03
    0.42207E-03    0.19197E+03
    0.43060E-03    0.19567E+03
    0.43929E-03    0.19943E+03
    0.44817E-03    0.20327E+03
    0.45722E-03    0.20718E+03
    0.46646E-03    0.21117E+03
    0.47588E-03    0.21523E+03
    0.48550E-03    0.21937E+03
    0.49530E-03    0.22358E+03
    0.50531E-03    0.22788E+03
    0.51552E-03    0.23225E+03
    0.52593E-03    0.23671E+03
    0.53656E-03    0.24125E+03
    0.54739E-03    0.24588E+03
    0.55845E-03    0.25059E+03
    0.56973E-03    0.25539E+03
    0.58124E-03    0.26029E+03
    0.59299E-03    0.26527E+03
    0.60496E-03    0.27035E+03
    0.61719E-03    0.27552E+03
    0.62965E-03    0.28078E+03
    0.64237E-03    0.28615E+03
    0.65535E-03    0.29161E+03
    0.66859E-03    0.29718E+03
    0.68210E-03    0.30285E+03
    0.69588E-03    0.30862E+03
    0.70993E-03    0.31450E+03
    0.72427E-03    0.32048E+03
    0.73891E-03    0.32658E+03
    0.75383E-03    0.33279E+03
    0.76906E-03    0.33911E+03
    0.78460E-03    0.34554E+03
    0.80045E-03    0.35210E+03
    0.81662E-03    0.35877E+03
    0.83311E-03    0.36556E+03
    0.84994E-03    0.37248E+03
    0.86711E-03    0.37952E+03
    0.88463E-03    0.38669E+03
    0.90250E-03    0.39398E+03
    0.92073E-03    0.40141E+03
    0.93933E-03    0.40896E+03
    0.95831E-03    0.41665E+03
    0.97767E-03    0.42448E+03
    0.99742E-03    0.43245E+03
    0.10176E-02    0.44055E+03
    0.10381E-02    0.44880E+03
    0.10591E-02    0.45719E+03
    0.10805E-02    0.46573E+03
    0.11023E-02    0.47442E+03
    0.11246E-02    0.48326E+03
    0.11473E-02    0.49225E+03
    0.11705E-02    0.50139E+03
    0.11941E-02    0.51069E+03
    0.12182E-02    0.52015E+03
    0.12429E-02    0.52977E+03
    0.12680E-02    0.53956E+03
    0.12936E-02    0.54950E+03
    0.13197E-02    0.55962E+03
    0.13464E-02    0.56990E+03
    0.13736E-02    0.58035E+03
    0.14013E-02    0.59098E+03
    0.14296E-02    0.60178E+03
    0.14585E-02    0.61276E+03
    0.14880E-02    0.62392E+03
    0.15180E-02    0.63526E+03
    0.15487E-02    0.64678E+03
    0.15800E-02    0.65849E+03
    0.16119E-02    0.67038E+03
    0.16445E-02    0.68246E+03
    0.16777E-02    0.69473E+03
    0.17116E-02    0.70720E+03
    0.17462E-02    0.71986E+03
    0.17814E-02    0.73271E+03
    0.18174E-02    0.74576E+03
    0.18541E-02    0.75901E+03
    0.18916E-02    0.77246E+03
    0.19298E-02    0.78611E+03
    0.19688E-02    0.79997E+03
    0.20086E-02    0.81403E+03
    0.20491E-02    0.82829E+03
    0.20905E-02    0.84277E+03
    0.21328E-02    0.85745E+03
    0.21758E-02    0.87234E+03
    0.22198E-02    0.88745E+03
    0.22646E-02    0.90276E+03
    0.23104E-02    0.91829E+03
