   110    0.29445E+04    0.86085E+00   -0.28724E+02    0.40951E+07    0.48226E+04
   111    0.29769E+04    0.87262E+00   -0.29335E+02    0.40686E+07    0.47501E+04
   112    0.30093E+04    0.88403E+00   -0.29942E+02    0.40424E+07    0.46789E+04
   113    0.30420E+04    0.89523E+00   -0.30543E+02    0.40164E+07    0.46091E+04
   114    0.30747E+04    0.90607E+00   -0.31138E+02    0.39905E+07    0.45407E+04
   115    0.31076E+04    0.91662E+00   -0.31726E+02    0.39648E+07    0.44735E+04
   116    0.31405E+04    0.92682E+00   -0.32307E+02    0.39393E+07    0.44075E+04
   117    0.31736E+04    0.93665E+00   -0.32881E+02    0.39140E+07    0.43428E+04
   118    0.32068E+04    0.94620E+00   -0.33447E+02    0.38889E+07    0.42793E+04
   119    0.32400E+04    0.95539E+00   -0.34003E+02    0.38639E+07    0.42170E+04
   120    0.32734E+04    0.96415E+00   -0.34551E+02    0.38392E+07    0.41558E+04
   121    0.33068E+04    0.97262E+00   -0.35089E+02    0.38146E+07    0.40958E+04
   122    0.33402E+04    0.98066E+00   -0.35617E+02    0.37902E+07    0.40369E+04
   123    0.33738E+04    0.98827E+00   -0.36134E+02    0.37660E+07    0.39790E+04
   124    0.34075E+04    0.99551E+00   -0.36640E+02    0.37419E+07    0.39222E+04
   125    0.34411E+04    0.10023E+01   -0.37133E+02    0.37181E+07    0.38663E+04
   126    0.34749E+04    0.10088E+01   -0.37614E+02    0.36944E+07    0.38115E+04
   127    0.35086E+04    0.10147E+01   -0.38084E+02    0.36710E+07    0.37577E+04
   128    0.35424E+04    0.10203E+01   -0.38539E+02    0.36477E+07    0.37048E+04
   129    0.35762E+04    0.10254E+01   -0.38980E+02    0.36246E+07    0.36528E+04
   130    0.36100E+04    0.10300E+01   -0.39407E+02    0.36017E+07    0.36018E+04
   131    0.36438E+04    0.10342E+01   -0.39819E+02    0.35789E+07    0.35516E+04
   132    0.36777E+04    0.10380E+01   -0.40215E+02    0.35564E+07    0.35024E+04
   133    0.37115E+04    0.10414E+01   -0.40597E+02    0.35340E+07    0.34540E+04
   134    0.37453E+04    0.10442E+01   -0.40961E+02    0.35118E+07    0.34064E+04
   135    0.37791E+04    0.10466E+01   -0.41309E+02    0.34898E+07    0.33597E+04
   136    0.38128E+04    0.10484E+01   -0.41639E+02    0.34680E+07    0.33139E+04
   137    0.38464E+04    0.10499E+01   -0.41952E+02    0.34463E+07    0.32688E+04
   138    0.38800E+04    0.10509E+01   -0.42247E+02    0.34248E+07    0.32245E+04
   139    0.39135E+04    0.10515E+01   -0.42523E+02    0.34035E+07    0.31810E+04
   140    0.39469E+04    0.10515E+01   -0.42779E+02    0.33824E+07    0.31383E+04
   141    0.39802E+04    0.10510E+01   -0.43016E+02    0.33614E+07    0.30963E+04
   142    0.40134E+04    0.10502E+01   -0.43234E+02    0.33406E+07    0.30551E+04
   143    0.40465E+04    0.10489E+01   -0.43430E+02    0.33200E+07    0.30145E+04
   144    0.40794E+04    0.10471E+01   -0.43607E+02    0.32996E+07    0.29747E+04
   145    0.41122E+04    0.10448E+01   -0.43762E+02    0.32793E+07    0.29356E+04
   146    0.41449E+04    0.10422E+01   -0.43894E+02    0.32592E+07    0.28971E+04
   147    0.41773E+04    0.10391E+01   -0.44006E+02    0.32393E+07    0.28592E+04
   148    0.42095E+04    0.10355E+01   -0.44095E+02    0.32195E+07    0.28220E+04
   149    0.42416E+04    0.10315E+01   -0.44162E+02    0.31999E+07    0.27855E+04
   150    0.42735E+04    0.10271E+01   -0.44206E+02    0.31805E+07    0.27495E+04
   151    0.43052E+04    0.10223E+01   -0.44227E+02    0.31612E+07    0.27141E+04
   152    0.43366E+04    0.10171E+01   -0.44224E+02    0.31421E+07    0.26793E+04
   153    0.43679E+04    0.10115E+01   -0.44198E+02    0.31232E+07    0.26451E+04
   154    0.43989E+04    0.10055E+01   -0.44148E+02    0.31044E+07    0.26114E+04
   155    0.44298E+04    0.99915E+00   -0.44074E+02    0.30858E+07    0.25783E+04
   156    0.44603E+04    0.99240E+00   -0.43976E+02    0.30673E+07    0.25457E+04
   157    0.44907E+04    0.98535E+00   -0.43854E+02    0.30491E+07    0.25136E+04
   158    0.45209E+04    0.97793E+00   -0.43707E+02    0.30309E+07    0.24821E+04
   159    0.45509E+04    0.97020E+00   -0.43535E+02    0.30129E+07    0.24510E+04
   160    0.45807E+04    0.96209E+00   -0.43339E+02    0.29951E+07    0.24205E+04
   161    0.46102E+04    0.95375E+00   -0.43118E+02    0.29774E+07    0.23905E+04
   162    0.46395E+04    0.94511E+00   -0.42871E+02    0.29599E+07    0.23610E+04
   163    0.46685E+04    0.93623E+00   -0.42599E+02    0.29425E+07    0.23319E+04
   164    0.46972E+04    0.92705E+00   -0.42301E+02    0.29253E+07    0.23034E+04
   165    0.47257E+04    0.91770E+00   -0.41977E+02    0.29082E+07    0.22753E+04
   166    0.47538E+04    0.90812E+00   -0.41627E+02    0.28913E+07    0.22476E+04
   167    0.47817E+04    0.89831E+00   -0.41252E+02    0.28745E+07    0.22204E+04
   168    0.48091E+04    0.88840E+00   -0.40850E+02    0.28578E+07    0.21937E+04
   169    0.48364E+04    0.87825E+00   -0.40421E+02    0.28413E+07    0.21673E+04
   170    0.48632E+04    0.86809E+00   -0.39967E+02    0.28250E+07    0.21414E+04
   171    0.48896E+04    0.85776E+00   -0.39486E+02    0.28088E+07    0.21159E+04
   172    0.49157E+04    0.84734E+00   -0.38977E+02    0.27927E+07    0.20909E+04
   173    0.49414E+04    0.83683E+00   -0.38443E+02    0.27767E+07    0.20662E+04
   174    0.49666E+04    0.82637E+00   -0.37882E+02    0.27609E+07    0.20419E+04
   175    0.49916E+04    0.81588E+00   -0.37295E+02    0.27452E+07    0.20180E+04
   176    0.50160E+04    0.80538E+00   -0.36680E+02    0.27297E+07    0.19944E+04
   177    0.50400E+04    0.79492E+00   -0.36039E+02    0.27143E+07    0.19712E+04
   178    0.50636E+04    0.78459E+00   -0.35371E+02    0.26990E+07    0.19484E+04
   179    0.50866E+04    0.77430E+00   -0.34677E+02    0.26838E+07    0.19259E+04
   180    0.51093E+04    0.76414E+00   -0.33955E+02    0.26688E+07    0.19038E+04
   181    0.51315E+04    0.75417E+00   -0.33208E+02    0.26539E+07    0.18821E+04
   182    0.51532E+04    0.74439E+00   -0.32434E+02    0.26391E+07    0.18606E+04
   183    0.51744E+04    0.73476E+00   -0.31635E+02    0.26245E+07    0.18395E+04
   184    0.51951E+04    0.72541E+00   -0.30809E+02    0.26100E+07    0.18187E+04
   185    0.52154E+04    0.71633E+00   -0.29958E+02    0.25956E+07    0.17983E+04
