#           k/h    P           
    0.10000E-03    0.28013E+03
    0.10202E-03    0.28556E+03
    0.10408E-03    0.29110E+03
    0.10618E-03    0.29674E+03
    0.10833E-03    0.30249E+03
    0.11052E-03    0.30835E+03
    0.11275E-03    0.31433E+03
    0.11503E-03    0.32042E+03
    0.11735E-03    0.32663E+03
    0.11972E-03    0.33296E+03
    0.12214E-03    0.33942E+03
    0.12461E-03    0.34599E+03
    0.12712E-03    0.35270E+03
    0.12969E-03    0.35953E+03
    0.13231E-03    0.36650E+03
    0.13499E-03    0.37360E+03
    0.13771E-03    0.38084E+03
    0.14049E-03    0.38822E+03
    0.14333E-03    0.39575E+03
    0.14623E-03    0.40342E+03
    0.14918E-03    0.41123E+03
    0.15220E-03    0.41920E+03
    0.15527E-03    0.42733E+03
    0.15841E-03    0.43561E+03
    0.16161E-03    0.44405E+03
    0.16487E-03    0.45265E+03
    0.16820E-03    0.46142E+03
    0.17160E-03    0.47036E+03
    0.17507E-03    0.47947E+03
    0.17860E-03    0.48876E+03
    0.18221E-03    0.49823E+03
    0.18589E-03    0.50788E+03
    0.18965E-03    0.51772E+03
    0.19348E-03    0.52775E+03
    0.19739E-03    0.53797E+03
    0.20138E-03    0.54839E+03
    0.20544E-03    0.55901E+03
    0.20959E-03    0.56983E+03
    0.21383E-03    0.58087E+03
    0.21815E-03    0.59211E+03
    0.22255E-03    0.60358E+03
    0.22705E-03    0.61527E+03
    0.23164E-03    0.62718E+03
    0.23632E-03    0.63932E+03
    0.24109E-03    0.65169E+03
    0.24596E-03    0.66431E+03
    0.25093E-03    0.67716E+03
    0.25600E-03    0.69027E+03
    0.26117E-03    0.70362E+03
    0.26645E-03    0.71724E+03
    0.27183E-03    0.73111E+03
    0.27732E-03    0.74525E+03
    0.28292E-03    0.75966E+03
    0.28864E-03    0.77436E+03
    0.29447E-03    0.78933E+03
    0.30042E-03    0.80459E+03
    0.30649E-03    0.82014E+03
    0.31268E-03    0.83599E+03
    0.31899E-03    0.85214E+03
    0.32544E-03    0.86861E+03
    0.33201E-03    0.88538E+03
    0.33872E-03    0.90248E+03
