#           k/h    P           
    0.10000E-03    0.80972E+02
    0.10202E-03    0.82541E+02
    0.10408E-03    0.84141E+02
    0.10618E-03    0.85771E+02
    0.10833E-03    0.87433E+02
    0.11052E-03    0.89128E+02
    0.11275E-03    0.90855E+02
    0.11503E-03    0.92615E+02
    0.11735E-03    0.94409E+02
    0.11972E-03    0.96239E+02
    0.12214E-03    0.98103E+02
    0.12461E-03    0.10000E+03
    0.12712E-03    0.10194E+03
    0.12969E-03    0.10392E+03
    0.13231E-03    0.10593E+03
    0.13499E-03    0.10798E+03
    0.13771E-03    0.11007E+03
    0.14049E-03    0.11221E+03
    0.14333E-03    0.11438E+03
    0.14623E-03    0.11660E+03
    0.14918E-03    0.11885E+03
    0.15220E-03    0.12116E+03
    0.15527E-03    0.12350E+03
    0.15841E-03    0.12589E+03
    0.16161E-03    0.12833E+03
    0.16487E-03    0.13082E+03
    0.16820E-03    0.13335E+03
    0.17160E-03    0.13593E+03
    0.17507E-03    0.13857E+03
    0.17860E-03    0.14125E+03
    0.18221E-03    0.14398E+03
    0.18589E-03    0.14677E+03
    0.18965E-03    0.14961E+03
    0.19348E-03    0.15251E+03
    0.19739E-03    0.15546E+03
    0.20138E-03    0.15847E+03
    0.20544E-03    0.16154E+03
    0.20959E-03    0.16467E+03
    0.21383E-03    0.16785E+03
    0.21815E-03    0.17110E+03
    0.22255E-03    0.17441E+03
    0.22705E-03    0.17779E+03
    0.23164E-03    0.18123E+03
    0.23632E-03    0.18473E+03
    0.24109E-03    0.18831E+03
    0.24596E-03    0.19195E+03
    0.25093E-03    0.19566E+03
    0.25600E-03    0.19944E+03
    0.26117E-03    0.20330E+03
    0.26645E-03    0.20723E+03
    0.27183E-03    0.21124E+03
    0.27732E-03    0.21532E+03
    0.28292E-03    0.21948E+03
    0.28864E-03    0.22373E+03
    0.29447E-03    0.22805E+03
    0.30042E-03    0.23245E+03
    0.30649E-03    0.23695E+03
    0.31268E-03    0.24152E+03
    0.31899E-03    0.24619E+03
    0.32544E-03    0.25094E+03
    0.33201E-03    0.25579E+03
    0.33872E-03    0.26072E+03
    0.34556E-03    0.26576E+03
    0.35254E-03    0.27088E+03
    0.35966E-03    0.27611E+03
    0.36693E-03    0.28144E+03
    0.37434E-03    0.28686E+03
    0.38190E-03    0.29239E+03
    0.38962E-03    0.29803E+03
    0.39749E-03    0.30377E+03
    0.40552E-03    0.30963E+03
    0.41371E-03    0.31559E+03
    0.42207E-03    0.32167E+03
    0.43060E-03    0.32786E+03
    0.43929E-03    0.33417E+03
    0.44817E-03    0.34060E+03
    0.45722E-03    0.34715E+03
    0.46646E-03    0.35383E+03
    0.47588E-03    0.36063E+03
    0.48550E-03    0.36756E+03
    0.49530E-03    0.37462E+03
    0.50531E-03    0.38182E+03
    0.51552E-03    0.38915E+03
    0.52593E-03    0.39661E+03
    0.53656E-03    0.40422E+03
    0.54739E-03    0.41197E+03
    0.55845E-03    0.41986E+03
    0.56973E-03    0.42791E+03
    0.58124E-03    0.43610E+03
    0.59299E-03    0.44444E+03
    0.60496E-03    0.45294E+03
    0.61719E-03    0.46160E+03
    0.62965E-03    0.47042E+03
    0.64237E-03    0.47940E+03
    0.65535E-03    0.48855E+03
    0.66859E-03    0.49787E+03
    0.68210E-03    0.50736E+03
    0.69588E-03    0.51702E+03
    0.70993E-03    0.52686E+03
    0.72427E-03    0.53689E+03
    0.73891E-03    0.54709E+03
    0.75383E-03    0.55748E+03
    0.76906E-03    0.56806E+03
    0.78460E-03    0.57883E+03
    0.80045E-03    0.58980E+03
    0.81662E-03    0.60097E+03
    0.83311E-03    0.61234E+03
    0.84994E-03    0.62391E+03
    0.86711E-03    0.63569E+03
    0.88463E-03    0.64769E+03
    0.90250E-03    0.65989E+03
    0.92073E-03    0.67232E+03
    0.93933E-03    0.68496E+03
    0.95831E-03    0.69783E+03
