#           k/h    P           
    0.10000E-03    0.84144E+02
    0.10202E-03    0.85774E+02
    0.10408E-03    0.87436E+02
    0.10618E-03    0.89130E+02
    0.10833E-03    0.90857E+02
    0.11052E-03    0.92618E+02
    0.11275E-03    0.94412E+02
    0.11503E-03    0.96241E+02
    0.11735E-03    0.98106E+02
    0.11972E-03    0.10001E+03
    0.12214E-03    0.10194E+03
    0.12461E-03    0.10392E+03
    0.12712E-03    0.10593E+03
    0.12969E-03    0.10798E+03
    0.13231E-03    0.11008E+03
    0.13499E-03    0.11221E+03
    0.13771E-03    0.11438E+03
    0.14049E-03    0.11660E+03
    0.14333E-03    0.11885E+03
    0.14623E-03    0.12116E+03
    0.14918E-03    0.12350E+03
    0.15220E-03    0.12589E+03
    0.15527E-03    0.12833E+03
    0.15841E-03    0.13082E+03
    0.16161E-03    0.13335E+03
    0.16487E-03    0.13593E+03
    0.16820E-03    0.13856E+03
    0.17160E-03    0.14125E+03
    0.17507E-03    0.14398E+03
    0.17860E-03    0.14677E+03
    0.18221E-03    0.14961E+03
    0.18589E-03    0.15251E+03
    0.18965E-03    0.15546E+03
    0.19348E-03    0.15847E+03
    0.19739E-03    0.16153E+03
    0.20138E-03    0.16466E+03
    0.20544E-03    0.16784E+03
    0.20959E-03    0.17109E+03
    0.21383E-03    0.17440E+03
    0.21815E-03    0.17778E+03
    0.22255E-03    0.18121E+03
    0.22705E-03    0.18472E+03
    0.23164E-03    0.18829E+03
    0.23632E-03    0.19193E+03
    0.24109E-03    0.19564E+03
    0.24596E-03    0.19943E+03
    0.25093E-03    0.20328E+03
    0.25600E-03    0.20721E+03
    0.26117E-03    0.21122E+03
    0.26645E-03    0.21530E+03
    0.27183E-03    0.21946E+03
    0.27732E-03    0.22370E+03
    0.28292E-03    0.22802E+03
    0.28864E-03    0.23243E+03
    0.29447E-03    0.23692E+03
    0.30042E-03    0.24149E+03
    0.30649E-03    0.24615E+03
    0.31268E-03    0.25091E+03
    0.31899E-03    0.25575E+03
    0.32544E-03    0.26069E+03
    0.33201E-03    0.26572E+03
    0.33872E-03    0.27084E+03
    0.34556E-03    0.27607E+03
    0.35254E-03    0.28139E+03
    0.35966E-03    0.28682E+03
    0.36693E-03    0.29235E+03
    0.37434E-03    0.29798E+03
    0.38190E-03    0.30372E+03
    0.38962E-03    0.30957E+03
    0.39749E-03    0.31554E+03
    0.40552E-03    0.32161E+03
    0.41371E-03    0.32780E+03
    0.42207E-03    0.33411E+03
    0.43060E-03    0.34054E+03
    0.43929E-03    0.34709E+03
    0.44817E-03    0.35377E+03
    0.45722E-03    0.36057E+03
    0.46646E-03    0.36750E+03
    0.47588E-03    0.37456E+03
    0.48550E-03    0.38175E+03
    0.49530E-03    0.38908E+03
    0.50531E-03    0.39654E+03
    0.51552E-03    0.40415E+03
    0.52593E-03    0.41190E+03
    0.53656E-03    0.41980E+03
    0.54739E-03    0.42784E+03
