#           k/h    P           
    0.10000E-03    0.18305E+03
    0.10202E-03    0.18659E+03
    0.10408E-03    0.19021E+03
    0.10618E-03    0.19389E+03
    0.10833E-03    0.19765E+03
    0.11052E-03    0.20148E+03
    0.11275E-03    0.20538E+03
    0.11503E-03    0.20936E+03
    0.11735E-03    0.21341E+03
    0.11972E-03    0.21755E+03
    0.12214E-03    0.22176E+03
    0.12461E-03    0.22606E+03
    0.12712E-03    0.23043E+03
    0.12969E-03    0.23490E+03
    0.13231E-03    0.23945E+03
    0.13499E-03    0.24408E+03
    0.13771E-03    0.24881E+03
    0.14049E-03    0.25363E+03
    0.14333E-03    0.25854E+03
    0.14623E-03    0.26354E+03
    0.14918E-03    0.26865E+03
    0.15220E-03    0.27385E+03
    0.15527E-03    0.27915E+03
    0.15841E-03    0.28455E+03
    0.16161E-03    0.29006E+03
    0.16487E-03    0.29567E+03
    0.16820E-03    0.30140E+03
    0.17160E-03    0.30723E+03
    0.17507E-03    0.31317E+03
    0.17860E-03    0.31923E+03
    0.18221E-03    0.32541E+03
    0.18589E-03    0.33171E+03
    0.18965E-03    0.33812E+03
    0.19348E-03    0.34467E+03
    0.19739E-03    0.35133E+03
    0.20138E-03    0.35813E+03
    0.20544E-03    0.36505E+03
    0.20959E-03    0.37211E+03
    0.21383E-03    0.37931E+03
    0.21815E-03    0.38664E+03
    0.22255E-03    0.39412E+03
    0.22705E-03    0.40174E+03
    0.23164E-03    0.40950E+03
    0.23632E-03    0.41742E+03
    0.24109E-03    0.42548E+03
    0.24596E-03    0.43370E+03
    0.25093E-03    0.44208E+03
    0.25600E-03    0.45062E+03
    0.26117E-03    0.45933E+03
    0.26645E-03    0.46820E+03
    0.27183E-03    0.47724E+03
    0.27732E-03    0.48645E+03
    0.28292E-03    0.49585E+03
    0.28864E-03    0.50542E+03
    0.29447E-03    0.51517E+03
    0.30042E-03    0.52511E+03
    0.30649E-03    0.53524E+03
    0.31268E-03    0.54557E+03
    0.31899E-03    0.55609E+03
    0.32544E-03    0.56681E+03
    0.33201E-03    0.57774E+03
    0.33872E-03    0.58888E+03
    0.34556E-03    0.60023E+03
    0.35254E-03    0.61179E+03
    0.35966E-03    0.62358E+03
    0.36693E-03    0.63559E+03
    0.37434E-03    0.64783E+03
    0.38190E-03    0.66030E+03
    0.38962E-03    0.67301E+03
    0.39749E-03    0.68596E+03
    0.40552E-03    0.69916E+03
    0.41371E-03    0.71260E+03
    0.42207E-03    0.72631E+03
    0.43060E-03    0.74027E+03
    0.43929E-03    0.75449E+03
    0.44817E-03    0.76899E+03
    0.45722E-03    0.78376E+03
    0.46646E-03    0.79881E+03
    0.47588E-03    0.81414E+03
    0.48550E-03    0.82976E+03
    0.49530E-03    0.84568E+03
    0.50531E-03    0.86189E+03
    0.51552E-03    0.87841E+03
    0.52593E-03    0.89524E+03
    0.53656E-03    0.91239E+03
    0.54739E-03    0.92986E+03
    0.55845E-03    0.94766E+03
    0.56973E-03    0.96578E+03
    0.58124E-03    0.98425E+03
    0.59299E-03    0.10031E+04
    0.60496E-03    0.10222E+04
    0.61719E-03    0.10417E+04
    0.62965E-03    0.10616E+04
    0.64237E-03    0.10819E+04
    0.65535E-03    0.11025E+04
    0.66859E-03    0.11235E+04
    0.68210E-03    0.11449E+04
    0.69588E-03    0.11667E+04
    0.70993E-03    0.11889E+04
    0.72427E-03    0.12115E+04
    0.73891E-03    0.12345E+04
    0.75383E-03    0.12579E+04
    0.76906E-03    0.12818E+04
    0.78460E-03    0.13061E+04
    0.80045E-03    0.13308E+04
    0.81662E-03    0.13560E+04
    0.83311E-03    0.13817E+04
    0.84994E-03    0.14078E+04
    0.86711E-03    0.14343E+04
    0.88463E-03    0.14614E+04
    0.90250E-03    0.14889E+04
    0.92073E-03    0.15170E+04
    0.93933E-03    0.15455E+04
    0.95831E-03    0.15745E+04
    0.97767E-03    0.16041E+04
    0.99742E-03    0.16342E+04
    0.10176E-02    0.16648E+04
    0.10381E-02    0.16959E+04
    0.10591E-02    0.17276E+04
    0.10805E-02    0.17599E+04
    0.11023E-02    0.17927E+04
    0.11246E-02    0.18261E+04
    0.11473E-02    0.18601E+04
    0.11705E-02    0.18946E+04
    0.11941E-02    0.19297E+04
    0.12182E-02    0.19655E+04
    0.12429E-02    0.20018E+04
    0.12680E-02    0.20388E+04
    0.12936E-02    0.20764E+04
    0.13197E-02    0.21146E+04
    0.13464E-02    0.21535E+04
    0.13736E-02    0.21930E+04
    0.14013E-02    0.22331E+04
    0.14296E-02    0.22740E+04
    0.14585E-02    0.23154E+04
    0.14880E-02    0.23576E+04
    0.15180E-02    0.24005E+04
    0.15487E-02    0.24440E+04
    0.15800E-02    0.24883E+04
    0.16119E-02    0.25332E+04
    0.16445E-02    0.25789E+04
    0.16777E-02    0.26253E+04
    0.17116E-02    0.26724E+04
    0.17462E-02    0.27203E+04
    0.17814E-02    0.27689E+04
    0.18174E-02    0.28182E+04
    0.18541E-02    0.28683E+04
    0.18916E-02    0.29192E+04
    0.19298E-02    0.29708E+04
    0.19688E-02    0.30232E+04
    0.20086E-02    0.30763E+04
    0.20491E-02    0.31303E+04
    0.20905E-02    0.31850E+04
    0.21328E-02    0.32405E+04
    0.21758E-02    0.32968E+04
    0.22198E-02    0.33539E+04
    0.22646E-02    0.34118E+04
    0.23104E-02    0.34705E+04
    0.23571E-02    0.35300E+04
    0.24047E-02    0.35903E+04
    0.24533E-02    0.36514E+04
    0.25028E-02    0.37134E+04
    0.25534E-02    0.37761E+04
    0.26050E-02    0.38397E+04
    0.26576E-02    0.39041E+04
    0.27113E-02    0.39693E+04
    0.27660E-02    0.40353E+04
    0.28219E-02    0.41021E+04
    0.28789E-02    0.41697E+04
    0.29371E-02    0.42381E+04
    0.29964E-02    0.43074E+04
    0.30569E-02    0.43774E+04
    0.31187E-02    0.44483E+04
    0.31817E-02    0.45199E+04
    0.32460E-02    0.45923E+04
    0.33115E-02    0.46655E+04
    0.33784E-02    0.47395E+04
    0.34467E-02    0.48142E+04
    0.35163E-02    0.48897E+04
    0.35874E-02    0.49659E+04
    0.36598E-02    0.50429E+04
    0.37338E-02    0.51206E+04
    0.38092E-02    0.51990E+04
    0.38861E-02    0.52781E+04
    0.39646E-02    0.53579E+04
    0.40447E-02    0.54384E+04
    0.41264E-02    0.55195E+04
    0.42098E-02    0.56013E+04
    0.42948E-02    0.56837E+04
    0.43816E-02    0.57667E+04
    0.44701E-02    0.58503E+04
    0.45604E-02    0.59345E+04
    0.46525E-02    0.60192E+04
    0.47465E-02    0.61044E+04
    0.48424E-02    0.61901E+04
    0.49402E-02    0.62763E+04
    0.50400E-02    0.63629E+04
    0.51419E-02    0.64499E+04
    0.52457E-02    0.65374E+04
    0.53517E-02    0.66251E+04
    0.54598E-02    0.67132E+04
    0.55701E-02    0.68016E+04
    0.56826E-02    0.68902E+04
    0.57974E-02    0.69789E+04
    0.59145E-02    0.70680E+04
    0.60340E-02    0.71573E+04
    0.61559E-02    0.72466E+04
    0.62803E-02    0.73358E+04
    0.64072E-02    0.74250E+04
    0.65366E-02    0.75141E+04
    0.66686E-02    0.76032E+04
    0.68033E-02    0.76921E+04
    0.69408E-02    0.77808E+04
    0.70810E-02    0.78692E+04
    0.72240E-02    0.79573E+04
    0.73700E-02    0.80450E+04
    0.75189E-02    0.81323E+04
    0.76708E-02    0.82190E+04
    0.78257E-02    0.83051E+04
    0.79838E-02    0.83905E+04
    0.81451E-02    0.84754E+04
    0.83096E-02    0.85594E+04
    0.84775E-02    0.86427E+04
    0.86488E-02    0.87250E+04
    0.88235E-02    0.88063E+04
    0.90017E-02    0.88865E+04
    0.91836E-02    0.89656E+04
    0.93691E-02    0.90434E+04
    0.95583E-02    0.91200E+04
    0.97514E-02    0.91951E+04
    0.99484E-02    0.92687E+04
    0.10149E-01    0.93408E+04
    0.10354E-01    0.94111E+04
    0.10564E-01    0.94797E+04
    0.10777E-01    0.95464E+04
    0.10995E-01    0.96111E+04
    0.11217E-01    0.96737E+04
    0.11443E-01    0.97342E+04
    0.11675E-01    0.97923E+04
    0.11910E-01    0.98482E+04
    0.12151E-01    0.99015E+04
    0.12397E-01    0.99522E+04
    0.12647E-01    0.10000E+05
    0.12902E-01    0.10045E+05
    0.13163E-01    0.10088E+05
    0.13429E-01    0.10127E+05
    0.13700E-01    0.10163E+05
    0.13977E-01    0.10196E+05
    0.14259E-01    0.10226E+05
    0.14547E-01    0.10252E+05
    0.14841E-01    0.10274E+05
    0.15141E-01    0.10293E+05
    0.15447E-01    0.10308E+05
    0.15759E-01    0.10319E+05
    0.16077E-01    0.10326E+05
    0.16402E-01    0.10329E+05
    0.16734E-01    0.10328E+05
    0.17072E-01    0.10322E+05
    0.17416E-01    0.10312E+05
    0.17768E-01    0.10298E+05
    0.18127E-01    0.10279E+05
    0.18493E-01    0.10256E+05
    0.18867E-01    0.10227E+05
    0.19248E-01    0.10195E+05
    0.19637E-01    0.10157E+05
    0.20034E-01    0.10115E+05
    0.20438E-01    0.10067E+05
    0.20851E-01    0.10015E+05
    0.21272E-01    0.99583E+04
    0.21702E-01    0.98965E+04
    0.22141E-01    0.98298E+04
    0.22588E-01    0.97584E+04
    0.23044E-01    0.96821E+04
    0.23510E-01    0.96012E+04
    0.23985E-01    0.95156E+04
    0.24469E-01    0.94255E+04
    0.24964E-01    0.93310E+04
    0.25468E-01    0.92321E+04
    0.25982E-01    0.91291E+04
    0.26507E-01    0.90221E+04
    0.27043E-01    0.89113E+04
    0.27589E-01    0.87968E+04
    0.28146E-01    0.86789E+04
    0.28715E-01    0.85579E+04
    0.29295E-01    0.84340E+04
    0.29887E-01    0.83074E+04
    0.30490E-01    0.81784E+04
    0.31106E-01    0.80475E+04
    0.31735E-01    0.79147E+04
    0.32376E-01    0.77806E+04
    0.33030E-01    0.76455E+04
    0.33697E-01    0.75096E+04
    0.34378E-01    0.73734E+04
    0.35072E-01    0.72373E+04
    0.35781E-01    0.71016E+04
    0.36504E-01    0.69668E+04
    0.37241E-01    0.68326E+04
    0.37993E-01    0.66992E+04
    0.38761E-01    0.65669E+04
    0.39544E-01    0.64366E+04
    0.40343E-01    0.63089E+04
    0.41158E-01    0.61843E+04
    0.41989E-01    0.60629E+04
    0.42838E-01    0.59452E+04
    0.43703E-01    0.58314E+04
    0.44586E-01    0.57217E+04
    0.45486E-01    0.56162E+04
    0.46405E-01    0.55150E+04
    0.47343E-01    0.54181E+04
    0.48299E-01    0.53253E+04
    0.49275E-01    0.52367E+04
    0.50270E-01    0.51520E+04
    0.51286E-01    0.50709E+04
    0.52322E-01    0.49933E+04
    0.53379E-01    0.49187E+04
    0.54457E-01    0.48469E+04
    0.55557E-01    0.47777E+04
    0.56680E-01    0.47104E+04
    0.57825E-01    0.46444E+04
    0.58993E-01    0.45816E+04
    0.60184E-01    0.45224E+04
    0.61400E-01    0.44636E+04
    0.62641E-01    0.44027E+04
    0.63906E-01    0.43401E+04
    0.65197E-01    0.42766E+04
    0.66514E-01    0.42117E+04
    0.67858E-01    0.41441E+04
    0.69229E-01    0.40731E+04
    0.70627E-01    0.39981E+04
    0.72054E-01    0.39189E+04
    0.73510E-01    0.38350E+04
    0.74994E-01    0.37463E+04
    0.76509E-01    0.36529E+04
    0.78055E-01    0.35553E+04
    0.79632E-01    0.34538E+04
    0.81241E-01    0.33492E+04
    0.82882E-01    0.32423E+04
    0.84556E-01    0.31342E+04
    0.86264E-01    0.30257E+04
    0.88007E-01    0.29178E+04
    0.89785E-01    0.28116E+04
    0.91598E-01    0.27079E+04
    0.93449E-01    0.26076E+04
    0.95337E-01    0.25115E+04
    0.97263E-01    0.24204E+04
    0.99227E-01    0.23350E+04
    0.10123E+00    0.22559E+04
    0.10328E+00    0.21835E+04
    0.10536E+00    0.21181E+04
    0.10749E+00    0.20595E+04
    0.10966E+00    0.20076E+04
    0.11188E+00    0.19618E+04
    0.11414E+00    0.19211E+04
    0.11644E+00    0.18846E+04
    0.11880E+00    0.18511E+04
    0.12120E+00    0.18191E+04
    0.12365E+00    0.17872E+04
    0.12614E+00    0.17540E+04
    0.12869E+00    0.17181E+04
    0.13129E+00    0.16783E+04
    0.13394E+00    0.16341E+04
    0.13665E+00    0.15852E+04
    0.13941E+00    0.15320E+04
    0.14223E+00    0.14753E+04
    0.14510E+00    0.14162E+04
    0.14803E+00    0.13561E+04
    0.15102E+00    0.12963E+04
    0.15407E+00    0.12381E+04
    0.15718E+00    0.11828E+04
    0.16036E+00    0.11317E+04
    0.16360E+00    0.10859E+04
    0.16690E+00    0.10460E+04
    0.17028E+00    0.10120E+04
    0.17371E+00    0.98318E+03
    0.17722E+00    0.95852E+03
    0.18080E+00    0.93659E+03
    0.18446E+00    0.91596E+03
    0.18818E+00    0.89527E+03
    0.19198E+00    0.87327E+03
    0.19586E+00    0.84893E+03
    0.19982E+00    0.82163E+03
    0.20386E+00    0.79136E+03
    0.20797E+00    0.75881E+03
    0.21218E+00    0.72514E+03
    0.21646E+00    0.69171E+03
    0.22083E+00    0.65984E+03
    0.22530E+00    0.63061E+03
    0.22985E+00    0.60480E+03
    0.23449E+00    0.58264E+03
    0.23923E+00    0.56378E+03
    0.24406E+00    0.54740E+03
    0.24899E+00    0.53224E+03
    0.25402E+00    0.51717E+03
    0.25915E+00    0.50124E+03
    0.26439E+00    0.48394E+03
    0.26973E+00    0.46518E+03
    0.27518E+00    0.44545E+03
    0.28074E+00    0.42559E+03
    0.28641E+00    0.40651E+03
    0.29219E+00    0.38906E+03
    0.29810E+00    0.37354E+03
    0.30412E+00    0.35991E+03
    0.31026E+00    0.34769E+03
    0.31653E+00    0.33620E+03
    0.32292E+00    0.32478E+03
    0.32945E+00    0.31287E+03
    0.33610E+00    0.30044E+03
    0.34289E+00    0.28771E+03
    0.34982E+00    0.27520E+03
    0.35689E+00    0.26346E+03
    0.36409E+00    0.25271E+03
    0.37145E+00    0.24297E+03
    0.37895E+00    0.23394E+03
    0.38661E+00    0.22525E+03
    0.39442E+00    0.21660E+03
    0.40239E+00    0.20783E+03
    0.41052E+00    0.19910E+03
    0.41881E+00    0.19063E+03
    0.42727E+00    0.18263E+03
    0.43590E+00    0.17522E+03
    0.44471E+00    0.16827E+03
    0.45369E+00    0.16161E+03
    0.46286E+00    0.15508E+03
    0.47221E+00    0.14862E+03
    0.48174E+00    0.14234E+03
    0.49148E+00    0.13634E+03
    0.50141E+00    0.13065E+03
    0.51153E+00    0.12527E+03
    0.52187E+00    0.12011E+03
    0.53241E+00    0.11510E+03
    0.54317E+00    0.11023E+03
    0.55414E+00    0.10554E+03
    0.56533E+00    0.10106E+03
    0.57675E+00    0.96796E+02
    0.58840E+00    0.92707E+02
    0.60029E+00    0.88768E+02
    0.61242E+00    0.84971E+02
    0.62479E+00    0.81321E+02
    0.63741E+00    0.77828E+02
    0.65029E+00    0.74489E+02
    0.66342E+00    0.71287E+02
    0.67683E+00    0.68213E+02
    0.69050E+00    0.65263E+02
    0.70445E+00    0.62432E+02
    0.71868E+00    0.59716E+02
    0.73320E+00    0.57112E+02
    0.74801E+00    0.54614E+02
    0.76312E+00    0.52220E+02
    0.77854E+00    0.49926E+02
    0.79426E+00    0.47728E+02
    0.81031E+00    0.45622E+02
    0.82668E+00    0.43606E+02
    0.84338E+00    0.41675E+02
    0.86041E+00    0.39826E+02
    0.87780E+00    0.38056E+02
    0.89553E+00    0.36362E+02
    0.91362E+00    0.34740E+02
    0.93208E+00    0.33188E+02
    0.95091E+00    0.31702E+02
    0.97011E+00    0.30280E+02
    0.98971E+00    0.28919E+02
    0.10097E+01    0.27617E+02
    0.10301E+01    0.26372E+02
    0.10509E+01    0.25180E+02
    0.10721E+01    0.24040E+02
    0.10938E+01    0.22949E+02
    0.11159E+01    0.21907E+02
    0.11384E+01    0.20910E+02
    0.11614E+01    0.19956E+02
    0.11849E+01    0.19045E+02
    0.12088E+01    0.18173E+02
    0.12333E+01    0.17340E+02
    0.12582E+01    0.16544E+02
    0.12836E+01    0.15784E+02
    0.13095E+01    0.15057E+02
    0.13360E+01    0.14362E+02
    0.13630E+01    0.13699E+02
    0.13905E+01    0.13065E+02
    0.14186E+01    0.12460E+02
    0.14472E+01    0.11881E+02
    0.14765E+01    0.11329E+02
    0.15063E+01    0.10802E+02
    0.15367E+01    0.10298E+02
    0.15678E+01    0.98176E+01
    0.15994E+01    0.93586E+01
    0.16318E+01    0.89205E+01
    0.16647E+01    0.85023E+01
    0.16984E+01    0.81031E+01
    0.17327E+01    0.77222E+01
    0.17677E+01    0.73586E+01
    0.18034E+01    0.70117E+01
    0.18398E+01    0.66807E+01
    0.18770E+01    0.63649E+01
    0.19149E+01    0.60637E+01
    0.19536E+01    0.57763E+01
    0.19930E+01    0.55022E+01
    0.20333E+01    0.52408E+01
    0.20744E+01    0.49915E+01
    0.21163E+01    0.47537E+01
    0.21590E+01    0.45270E+01
    0.22026E+01    0.43109E+01
    0.22471E+01    0.41048E+01
    0.22925E+01    0.39083E+01
    0.23388E+01    0.37210E+01
    0.23861E+01    0.35425E+01
    0.24343E+01    0.33723E+01
    0.24835E+01    0.32102E+01
    0.25336E+01    0.30556E+01
    0.25848E+01    0.29084E+01
    0.26370E+01    0.27680E+01
    0.26903E+01    0.26343E+01
    0.27447E+01    0.25069E+01
    0.28001E+01    0.23856E+01
    0.28567E+01    0.22699E+01
    0.29144E+01    0.21598E+01
    0.29733E+01    0.20549E+01
    0.30333E+01    0.19550E+01
    0.30946E+01    0.18599E+01
    0.31571E+01    0.17693E+01
    0.32209E+01    0.16830E+01
    0.32860E+01    0.16008E+01
    0.33523E+01    0.15226E+01
    0.34201E+01    0.14481E+01
    0.34892E+01    0.13772E+01
    0.35596E+01    0.13097E+01
    0.36316E+01    0.12455E+01
    0.37049E+01    0.11843E+01
    0.37798E+01    0.11261E+01
    0.38561E+01    0.10707E+01
    0.39340E+01    0.10180E+01
    0.40135E+01    0.96782E+00
    0.40946E+01    0.92008E+00
    0.41773E+01    0.87465E+00
    0.42617E+01    0.83142E+00
    0.43478E+01    0.79029E+00
    0.44356E+01    0.75117E+00
    0.45252E+01    0.71395E+00
    0.46166E+01    0.67854E+00
    0.47099E+01    0.64486E+00
    0.48050E+01    0.61283E+00
    0.49021E+01    0.58236E+00
    0.50011E+01    0.55338E+00
    0.51021E+01    0.52582E+00
    0.52052E+01    0.49961E+00
    0.53104E+01    0.47469E+00
    0.54176E+01    0.45099E+00
    0.55271E+01    0.42846E+00
    0.56387E+01    0.40703E+00
    0.57526E+01    0.38666E+00
    0.58689E+01    0.36730E+00
    0.59874E+01    0.34889E+00
    0.61084E+01    0.33139E+00
    0.62318E+01    0.31475E+00
    0.63577E+01    0.29894E+00
    0.64861E+01    0.28391E+00
    0.66171E+01    0.26962E+00
    0.67508E+01    0.25605E+00
    0.68872E+01    0.24315E+00
    0.70263E+01    0.23089E+00
    0.71682E+01    0.21924E+00
    0.73130E+01    0.20817E+00
    0.74608E+01    0.19765E+00
    0.76115E+01    0.18766E+00
    0.77653E+01    0.17817E+00
    0.79221E+01    0.16915E+00
    0.80822E+01    0.16058E+00
    0.82454E+01    0.15244E+00
    0.84120E+01    0.14470E+00
    0.85819E+01    0.13736E+00
    0.87553E+01    0.13038E+00
    0.89322E+01    0.12375E+00
    0.91126E+01    0.11745E+00
    0.92967E+01    0.11147E+00
    0.94845E+01    0.10579E+00
    0.96761E+01    0.10040E+00
