#           k/h    P           
    0.10000E-03    0.11067E+03
    0.10202E-03    0.11282E+03
    0.10408E-03    0.11500E+03
    0.10618E-03    0.11723E+03
    0.10833E-03    0.11950E+03
    0.11052E-03    0.12182E+03
    0.11275E-03    0.12418E+03
    0.11503E-03    0.12659E+03
    0.11735E-03    0.12904E+03
    0.11972E-03    0.13154E+03
    0.12214E-03    0.13409E+03
    0.12461E-03    0.13668E+03
    0.12712E-03    0.13933E+03
    0.12969E-03    0.14203E+03
    0.13231E-03    0.14478E+03
    0.13499E-03    0.14759E+03
    0.13771E-03    0.15045E+03
    0.14049E-03    0.15336E+03
    0.14333E-03    0.15633E+03
    0.14623E-03    0.15936E+03
    0.14918E-03    0.16245E+03
    0.15220E-03    0.16560E+03
    0.15527E-03    0.16880E+03
    0.15841E-03    0.17207E+03
    0.16161E-03    0.17541E+03
    0.16487E-03    0.17880E+03
    0.16820E-03    0.18227E+03
    0.17160E-03    0.18579E+03
    0.17507E-03    0.18939E+03
    0.17860E-03    0.19306E+03
    0.18221E-03    0.19680E+03
    0.18589E-03    0.20061E+03
    0.18965E-03    0.20449E+03
    0.19348E-03    0.20845E+03
    0.19739E-03    0.21249E+03
    0.20138E-03    0.21660E+03
    0.20544E-03    0.22079E+03
    0.20959E-03    0.22507E+03
    0.21383E-03    0.22942E+03
    0.21815E-03    0.23386E+03
    0.22255E-03    0.23839E+03
    0.22705E-03    0.24300E+03
    0.23164E-03    0.24770E+03
    0.23632E-03    0.25250E+03
    0.24109E-03    0.25738E+03
    0.24596E-03    0.26236E+03
    0.25093E-03    0.26743E+03
    0.25600E-03    0.27261E+03
    0.26117E-03    0.27788E+03
    0.26645E-03    0.28325E+03
    0.27183E-03    0.28873E+03
    0.27732E-03    0.29431E+03
    0.28292E-03    0.30000E+03
    0.28864E-03    0.30580E+03
    0.29447E-03    0.31171E+03
    0.30042E-03    0.31773E+03
    0.30649E-03    0.32387E+03
    0.31268E-03    0.33012E+03
    0.31899E-03    0.33650E+03
    0.32544E-03    0.34300E+03
    0.33201E-03    0.34962E+03
    0.33872E-03    0.35637E+03
    0.34556E-03    0.36325E+03
    0.35254E-03    0.37026E+03
    0.35966E-03    0.37740E+03
    0.36693E-03    0.38468E+03
    0.37434E-03    0.39210E+03
    0.38190E-03    0.39966E+03
    0.38962E-03    0.40736E+03
    0.39749E-03    0.41521E+03
    0.40552E-03    0.42321E+03
    0.41371E-03    0.43136E+03
    0.42207E-03    0.43967E+03
    0.43060E-03    0.44813E+03
    0.43929E-03    0.45676E+03
    0.44817E-03    0.46555E+03
    0.45722E-03    0.47450E+03
    0.46646E-03    0.48362E+03
    0.47588E-03    0.49292E+03
    0.48550E-03    0.50239E+03
    0.49530E-03    0.51204E+03
    0.50531E-03    0.52187E+03
    0.51552E-03    0.53189E+03
    0.52593E-03    0.54209E+03
    0.53656E-03    0.55248E+03
    0.54739E-03    0.56307E+03
    0.55845E-03    0.57386E+03
    0.56973E-03    0.58485E+03
    0.58124E-03    0.59605E+03
    0.59299E-03    0.60745E+03
    0.60496E-03    0.61906E+03
    0.61719E-03    0.63089E+03
    0.62965E-03    0.64294E+03
    0.64237E-03    0.65521E+03
    0.65535E-03    0.66771E+03
    0.66859E-03    0.68044E+03
    0.68210E-03    0.69341E+03
    0.69588E-03    0.70661E+03
    0.70993E-03    0.72005E+03
    0.72427E-03    0.73374E+03
    0.73891E-03    0.74768E+03
    0.75383E-03    0.76188E+03
    0.76906E-03    0.77633E+03
    0.78460E-03    0.79104E+03
    0.80045E-03    0.80603E+03
    0.81662E-03    0.82128E+03
    0.83311E-03    0.83681E+03
    0.84994E-03    0.85261E+03
    0.86711E-03    0.86870E+03
    0.88463E-03    0.88508E+03
    0.90250E-03    0.90175E+03
    0.92073E-03    0.91872E+03
    0.93933E-03    0.93599E+03
    0.95831E-03    0.95356E+03
    0.97767E-03    0.97145E+03
    0.99742E-03    0.98965E+03
    0.10176E-02    0.10082E+04
    0.10381E-02    0.10270E+04
    0.10591E-02    0.10462E+04
    0.10805E-02    0.10657E+04
    0.11023E-02    0.10855E+04
    0.11246E-02    0.11057E+04
    0.11473E-02    0.11263E+04
    0.11705E-02    0.11472E+04
    0.11941E-02    0.11684E+04
    0.12182E-02    0.11900E+04
    0.12429E-02    0.12120E+04
    0.12680E-02    0.12343E+04
    0.12936E-02    0.12570E+04
    0.13197E-02    0.12802E+04
    0.13464E-02    0.13036E+04
    0.13736E-02    0.13275E+04
    0.14013E-02    0.13518E+04
    0.14296E-02    0.13765E+04
    0.14585E-02    0.14015E+04
    0.14880E-02    0.14270E+04
    0.15180E-02    0.14529E+04
    0.15487E-02    0.14792E+04
    0.15800E-02    0.15060E+04
    0.16119E-02    0.15332E+04
    0.16445E-02    0.15608E+04
    0.16777E-02    0.15888E+04
    0.17116E-02    0.16173E+04
    0.17462E-02    0.16462E+04
    0.17814E-02    0.16755E+04
    0.18174E-02    0.17054E+04
    0.18541E-02    0.17356E+04
    0.18916E-02    0.17663E+04
    0.19298E-02    0.17975E+04
    0.19688E-02    0.18292E+04
    0.20086E-02    0.18613E+04
    0.20491E-02    0.18939E+04
    0.20905E-02    0.19270E+04
    0.21328E-02    0.19605E+04
    0.21758E-02    0.19945E+04
    0.22198E-02    0.20290E+04
    0.22646E-02    0.20640E+04
    0.23104E-02    0.20995E+04
    0.23571E-02    0.21354E+04
    0.24047E-02    0.21719E+04
    0.24533E-02    0.22088E+04
    0.25028E-02    0.22463E+04
    0.25534E-02    0.22842E+04
    0.26050E-02    0.23226E+04
    0.26576E-02    0.23615E+04
    0.27113E-02    0.24009E+04
    0.27660E-02    0.24408E+04
    0.28219E-02    0.24811E+04
    0.28789E-02    0.25220E+04
    0.29371E-02    0.25634E+04
    0.29964E-02    0.26052E+04
    0.30569E-02    0.26476E+04
    0.31187E-02    0.26904E+04
    0.31817E-02    0.27337E+04
    0.32460E-02    0.27774E+04
    0.33115E-02    0.28217E+04
    0.33784E-02    0.28664E+04
    0.34467E-02    0.29116E+04
    0.35163E-02    0.29572E+04
    0.35874E-02    0.30033E+04
    0.36598E-02    0.30498E+04
    0.37338E-02    0.30968E+04
    0.38092E-02    0.31442E+04
    0.38861E-02    0.31920E+04
    0.39646E-02    0.32402E+04
    0.40447E-02    0.32889E+04
    0.41264E-02    0.33379E+04
    0.42098E-02    0.33874E+04
    0.42948E-02    0.34372E+04
    0.43816E-02    0.34874E+04
    0.44701E-02    0.35379E+04
    0.45604E-02    0.35888E+04
    0.46525E-02    0.36400E+04
    0.47465E-02    0.36916E+04
    0.48424E-02    0.37434E+04
    0.49402E-02    0.37955E+04
    0.50400E-02    0.38479E+04
    0.51419E-02    0.39005E+04
    0.52457E-02    0.39533E+04
    0.53517E-02    0.40064E+04
    0.54598E-02    0.40597E+04
    0.55701E-02    0.41131E+04
    0.56826E-02    0.41667E+04
    0.57974E-02    0.42204E+04
    0.59145E-02    0.42742E+04
    0.60340E-02    0.43282E+04
    0.61559E-02    0.43822E+04
    0.62803E-02    0.44362E+04
    0.64072E-02    0.44901E+04
    0.65366E-02    0.45441E+04
    0.66686E-02    0.45979E+04
    0.68033E-02    0.46517E+04
    0.69408E-02    0.47053E+04
    0.70810E-02    0.47588E+04
    0.72240E-02    0.48121E+04
    0.73700E-02    0.48651E+04
    0.75189E-02    0.49180E+04
    0.76708E-02    0.49704E+04
    0.78257E-02    0.50225E+04
    0.79838E-02    0.50742E+04
    0.81451E-02    0.51255E+04
    0.83096E-02    0.51764E+04
    0.84775E-02    0.52267E+04
    0.86488E-02    0.52765E+04
    0.88235E-02    0.53257E+04
    0.90017E-02    0.53742E+04
    0.91836E-02    0.54221E+04
    0.93691E-02    0.54692E+04
    0.95583E-02    0.55155E+04
    0.97514E-02    0.55610E+04
    0.99484E-02    0.56055E+04
    0.10149E-01    0.56491E+04
    0.10354E-01    0.56917E+04
    0.10564E-01    0.57332E+04
    0.10777E-01    0.57736E+04
    0.10995E-01    0.58128E+04
    0.11217E-01    0.58507E+04
    0.11443E-01    0.58873E+04
    0.11675E-01    0.59225E+04
    0.11910E-01    0.59563E+04
    0.12151E-01    0.59886E+04
    0.12397E-01    0.60193E+04
    0.12647E-01    0.60484E+04
    0.12902E-01    0.60758E+04
    0.13163E-01    0.61014E+04
    0.13429E-01    0.61252E+04
    0.13700E-01    0.61471E+04
    0.13977E-01    0.61670E+04
    0.14259E-01    0.61849E+04
    0.14547E-01    0.62007E+04
    0.14841E-01    0.62144E+04
    0.15141E-01    0.62258E+04
    0.15447E-01    0.62349E+04
    0.15759E-01    0.62416E+04
    0.16077E-01    0.62459E+04
    0.16402E-01    0.62478E+04
    0.16734E-01    0.62471E+04
    0.17072E-01    0.62438E+04
    0.17416E-01    0.62379E+04
    0.17768E-01    0.62293E+04
    0.18127E-01    0.62179E+04
    0.18493E-01    0.62038E+04
    0.18867E-01    0.61869E+04
    0.19248E-01    0.61670E+04
    0.19637E-01    0.61443E+04
    0.20034E-01    0.61187E+04
    0.20438E-01    0.60902E+04
    0.20851E-01    0.60588E+04
    0.21272E-01    0.60243E+04
    0.21702E-01    0.59870E+04
    0.22141E-01    0.59467E+04
    0.22588E-01    0.59036E+04
    0.23044E-01    0.58575E+04
    0.23510E-01    0.58086E+04
    0.23985E-01    0.57569E+04
    0.24469E-01    0.57024E+04
    0.24964E-01    0.56452E+04
    0.25468E-01    0.55855E+04
    0.25982E-01    0.55232E+04
    0.26507E-01    0.54585E+04
    0.27043E-01    0.53915E+04
    0.27589E-01    0.53223E+04
    0.28146E-01    0.52511E+04
    0.28715E-01    0.51779E+04
    0.29295E-01    0.51029E+04
    0.29887E-01    0.50264E+04
    0.30490E-01    0.49484E+04
    0.31106E-01    0.48692E+04
    0.31735E-01    0.47890E+04
    0.32376E-01    0.47078E+04
    0.33030E-01    0.46261E+04
    0.33697E-01    0.45440E+04
    0.34378E-01    0.44616E+04
    0.35072E-01    0.43792E+04
    0.35781E-01    0.42972E+04
    0.36504E-01    0.42156E+04
    0.37241E-01    0.41345E+04
    0.37993E-01    0.40538E+04
    0.38761E-01    0.39737E+04
    0.39544E-01    0.38949E+04
    0.40343E-01    0.38177E+04
    0.41158E-01    0.37423E+04
    0.41989E-01    0.36689E+04
    0.42838E-01    0.35977E+04
    0.43703E-01    0.35289E+04
    0.44586E-01    0.34625E+04
    0.45486E-01    0.33987E+04
    0.46405E-01    0.33375E+04
    0.47343E-01    0.32789E+04
    0.48299E-01    0.32228E+04
    0.49275E-01    0.31692E+04
    0.50270E-01    0.31179E+04
    0.51286E-01    0.30689E+04
    0.52322E-01    0.30219E+04
    0.53379E-01    0.29768E+04
    0.54457E-01    0.29333E+04
    0.55557E-01    0.28915E+04
    0.56680E-01    0.28508E+04
    0.57825E-01    0.28108E+04
    0.58993E-01    0.27729E+04
    0.60184E-01    0.27370E+04
    0.61400E-01    0.27015E+04
    0.62641E-01    0.26646E+04
    0.63906E-01    0.26268E+04
    0.65197E-01    0.25884E+04
    0.66514E-01    0.25491E+04
    0.67858E-01    0.25082E+04
    0.69229E-01    0.24652E+04
    0.70627E-01    0.24199E+04
    0.72054E-01    0.23719E+04
    0.73510E-01    0.23212E+04
    0.74994E-01    0.22675E+04
    0.76509E-01    0.22110E+04
    0.78055E-01    0.21519E+04
    0.79632E-01    0.20905E+04
    0.81241E-01    0.20272E+04
    0.82882E-01    0.19625E+04
    0.84556E-01    0.18971E+04
    0.86264E-01    0.18314E+04
    0.88007E-01    0.17661E+04
    0.89785E-01    0.17018E+04
    0.91598E-01    0.16391E+04
    0.93449E-01    0.15784E+04
    0.95337E-01    0.15202E+04
    0.97263E-01    0.14651E+04
    0.99227E-01    0.14134E+04
    0.10123E+00    0.13655E+04
    0.10328E+00    0.13217E+04
    0.10536E+00    0.12821E+04
    0.10749E+00    0.12467E+04
    0.10966E+00    0.12152E+04
    0.11188E+00    0.11875E+04
    0.11414E+00    0.11629E+04
    0.11644E+00    0.11408E+04
    0.11880E+00    0.11205E+04
    0.12120E+00    0.11012E+04
    0.12365E+00    0.10819E+04
    0.12614E+00    0.10617E+04
    0.12869E+00    0.10400E+04
    0.13129E+00    0.10159E+04
    0.13394E+00    0.98917E+03
    0.13665E+00    0.95958E+03
    0.13941E+00    0.92737E+03
    0.14223E+00    0.89306E+03
    0.14510E+00    0.85732E+03
    0.14803E+00    0.82093E+03
    0.15102E+00    0.78470E+03
    0.15407E+00    0.74946E+03
    0.15718E+00    0.71599E+03
    0.16036E+00    0.68508E+03
    0.16360E+00    0.65736E+03
    0.16690E+00    0.63319E+03
    0.17028E+00    0.61259E+03
    0.17371E+00    0.59518E+03
    0.17722E+00    0.58025E+03
    0.18080E+00    0.56697E+03
    0.18446E+00    0.55448E+03
    0.18818E+00    0.54196E+03
    0.19198E+00    0.52864E+03
    0.19586E+00    0.51391E+03
    0.19982E+00    0.49738E+03
    0.20386E+00    0.47906E+03
    0.20797E+00    0.45936E+03
    0.21218E+00    0.43898E+03
    0.21646E+00    0.41874E+03
    0.22083E+00    0.39945E+03
    0.22530E+00    0.38175E+03
    0.22985E+00    0.36613E+03
    0.23449E+00    0.35271E+03
    0.23923E+00    0.34130E+03
    0.24406E+00    0.33138E+03
    0.24899E+00    0.32220E+03
    0.25402E+00    0.31308E+03
    0.25915E+00    0.30344E+03
    0.26439E+00    0.29297E+03
    0.26973E+00    0.28161E+03
    0.27518E+00    0.26966E+03
    0.28074E+00    0.25764E+03
    0.28641E+00    0.24609E+03
    0.29219E+00    0.23553E+03
    0.29810E+00    0.22613E+03
    0.30412E+00    0.21788E+03
    0.31026E+00    0.21049E+03
    0.31653E+00    0.20353E+03
    0.32292E+00    0.19662E+03
    0.32945E+00    0.18941E+03
    0.33610E+00    0.18188E+03
    0.34289E+00    0.17417E+03
    0.34982E+00    0.16660E+03
    0.35689E+00    0.15949E+03
    0.36409E+00    0.15299E+03
    0.37145E+00    0.14709E+03
    0.37895E+00    0.14162E+03
    0.38661E+00    0.13636E+03
    0.39442E+00    0.13113E+03
    0.40239E+00    0.12582E+03
    0.41052E+00    0.12053E+03
    0.41881E+00    0.11540E+03
    0.42727E+00    0.11056E+03
    0.43590E+00    0.10608E+03
    0.44471E+00    0.10187E+03
    0.45369E+00    0.97834E+02
    0.46286E+00    0.93883E+02
    0.47221E+00    0.89975E+02
    0.48174E+00    0.86174E+02
    0.49148E+00    0.82536E+02
    0.50141E+00    0.79092E+02
    0.51153E+00    0.75837E+02
    0.52187E+00    0.72712E+02
    0.53241E+00    0.69678E+02
    0.54317E+00    0.66734E+02
    0.55414E+00    0.63893E+02
    0.56533E+00    0.61181E+02
    0.57675E+00    0.58599E+02
    0.58840E+00    0.56124E+02
    0.60029E+00    0.53739E+02
    0.61242E+00    0.51441E+02
    0.62479E+00    0.49231E+02
    0.63741E+00    0.47116E+02
    0.65029E+00    0.45095E+02
    0.66342E+00    0.43156E+02
    0.67683E+00    0.41296E+02
    0.69050E+00    0.39510E+02
    0.70445E+00    0.37796E+02
    0.71868E+00    0.36152E+02
    0.73320E+00    0.34575E+02
    0.74801E+00    0.33063E+02
    0.76312E+00    0.31614E+02
    0.77854E+00    0.30225E+02
    0.79426E+00    0.28894E+02
    0.81031E+00    0.27619E+02
    0.82668E+00    0.26399E+02
    0.84338E+00    0.25230E+02
    0.86041E+00    0.24111E+02
    0.87780E+00    0.23039E+02
    0.89553E+00    0.22013E+02
    0.91362E+00    0.21031E+02
    0.93208E+00    0.20092E+02
    0.95091E+00    0.19192E+02
    0.97011E+00    0.18331E+02
    0.98971E+00    0.17508E+02
    0.10097E+01    0.16719E+02
    0.10301E+01    0.15965E+02
    0.10509E+01    0.15244E+02
    0.10721E+01    0.14554E+02
    0.10938E+01    0.13893E+02
    0.11159E+01    0.13262E+02
    0.11384E+01    0.12659E+02
    0.11614E+01    0.12081E+02
    0.11849E+01    0.11529E+02
    0.12088E+01    0.11002E+02
    0.12333E+01    0.10498E+02
    0.12582E+01    0.10016E+02
    0.12836E+01    0.95554E+01
    0.13095E+01    0.91153E+01
    0.13360E+01    0.86949E+01
    0.13630E+01    0.82932E+01
    0.13905E+01    0.79095E+01
    0.14186E+01    0.75430E+01
    0.14472E+01    0.71930E+01
    0.14765E+01    0.68587E+01
    0.15063E+01    0.65394E+01
    0.15367E+01    0.62346E+01
    0.15678E+01    0.59435E+01
    0.15994E+01    0.56657E+01
    0.16318E+01    0.54004E+01
    0.16647E+01    0.51472E+01
    0.16984E+01    0.49056E+01
    0.17327E+01    0.46750E+01
    0.17677E+01    0.44549E+01
    0.18034E+01    0.42449E+01
    0.18398E+01    0.40445E+01
    0.18770E+01    0.38533E+01
    0.19149E+01    0.36709E+01
    0.19536E+01    0.34970E+01
    0.19930E+01    0.33310E+01
    0.20333E+01    0.31728E+01
    0.20744E+01    0.30218E+01
    0.21163E+01    0.28779E+01
    0.21590E+01    0.27406E+01
    0.22026E+01    0.26098E+01
    0.22471E+01    0.24850E+01
    0.22925E+01    0.23661E+01
    0.23388E+01    0.22527E+01
    0.23861E+01    0.21446E+01
    0.24343E+01    0.20416E+01
    0.24835E+01    0.19434E+01
    0.25336E+01    0.18499E+01
    0.25848E+01    0.17607E+01
    0.26370E+01    0.16757E+01
    0.26903E+01    0.15948E+01
    0.27447E+01    0.15177E+01
    0.28001E+01    0.14442E+01
    0.28567E+01    0.13742E+01
    0.29144E+01    0.13075E+01
