#           k/h    P           
    0.10000E-03    0.56746E+02
    0.10202E-03    0.57846E+02
    0.10408E-03    0.58967E+02
    0.10618E-03    0.60110E+02
    0.10833E-03    0.61274E+02
    0.11052E-03    0.62462E+02
    0.11275E-03    0.63672E+02
    0.11503E-03    0.64905E+02
    0.11735E-03    0.66163E+02
    0.11972E-03    0.67445E+02
    0.12214E-03    0.68752E+02
    0.12461E-03    0.70084E+02
    0.12712E-03    0.71441E+02
    0.12969E-03    0.72825E+02
    0.13231E-03    0.74236E+02
    0.13499E-03    0.75674E+02
    0.13771E-03    0.77140E+02
    0.14049E-03    0.78634E+02
    0.14333E-03    0.80158E+02
    0.14623E-03    0.81710E+02
    0.14918E-03    0.83293E+02
    0.15220E-03    0.84906E+02
    0.15527E-03    0.86550E+02
    0.15841E-03    0.88227E+02
    0.16161E-03    0.89935E+02
    0.16487E-03    0.91677E+02
    0.16820E-03    0.93452E+02
    0.17160E-03    0.95262E+02
    0.17507E-03    0.97106E+02
    0.17860E-03    0.98986E+02
    0.18221E-03    0.10090E+03
    0.18589E-03    0.10286E+03
    0.18965E-03    0.10485E+03
    0.19348E-03    0.10688E+03
    0.19739E-03    0.10895E+03
    0.20138E-03    0.11105E+03
    0.20544E-03    0.11320E+03
    0.20959E-03    0.11539E+03
    0.21383E-03    0.11763E+03
    0.21815E-03    0.11990E+03
    0.22255E-03    0.12222E+03
    0.22705E-03    0.12459E+03
    0.23164E-03    0.12700E+03
    0.23632E-03    0.12946E+03
    0.24109E-03    0.13196E+03
    0.24596E-03    0.13451E+03
    0.25093E-03    0.13711E+03
    0.25600E-03    0.13976E+03
    0.26117E-03    0.14247E+03
    0.26645E-03    0.14522E+03
    0.27183E-03    0.14803E+03
    0.27732E-03    0.15089E+03
    0.28292E-03    0.15381E+03
    0.28864E-03    0.15678E+03
    0.29447E-03    0.15981E+03
    0.30042E-03    0.16289E+03
    0.30649E-03    0.16604E+03
    0.31268E-03    0.16925E+03
    0.31899E-03    0.17252E+03
    0.32544E-03    0.17585E+03
    0.33201E-03    0.17924E+03
    0.33872E-03    0.18270E+03
    0.34556E-03    0.18623E+03
    0.35254E-03    0.18982E+03
    0.35966E-03    0.19348E+03
    0.36693E-03    0.19721E+03
    0.37434E-03    0.20102E+03
    0.38190E-03    0.20489E+03
    0.38962E-03    0.20884E+03
    0.39749E-03    0.21286E+03
    0.40552E-03    0.21697E+03
    0.41371E-03    0.22114E+03
    0.42207E-03    0.22540E+03
    0.43060E-03    0.22974E+03
    0.43929E-03    0.23416E+03
    0.44817E-03    0.23867E+03
    0.45722E-03    0.24326E+03
    0.46646E-03    0.24794E+03
    0.47588E-03    0.25270E+03
    0.48550E-03    0.25756E+03
    0.49530E-03    0.26251E+03
    0.50531E-03    0.26755E+03
    0.51552E-03    0.27268E+03
    0.52593E-03    0.27792E+03
    0.53656E-03    0.28325E+03
    0.54739E-03    0.28868E+03
    0.55845E-03    0.29421E+03
    0.56973E-03    0.29985E+03
    0.58124E-03    0.30559E+03
    0.59299E-03    0.31144E+03
    0.60496E-03    0.31739E+03
    0.61719E-03    0.32346E+03
    0.62965E-03    0.32964E+03
    0.64237E-03    0.33594E+03
    0.65535E-03    0.34235E+03
    0.66859E-03    0.34888E+03
    0.68210E-03    0.35554E+03
    0.69588E-03    0.36231E+03
    0.70993E-03    0.36921E+03
    0.72427E-03    0.37624E+03
    0.73891E-03    0.38339E+03
    0.75383E-03    0.39068E+03
    0.76906E-03    0.39809E+03
    0.78460E-03    0.40565E+03
    0.80045E-03    0.41334E+03
    0.81662E-03    0.42117E+03
    0.83311E-03    0.42914E+03
    0.84994E-03    0.43726E+03
    0.86711E-03    0.44552E+03
    0.88463E-03    0.45393E+03
    0.90250E-03    0.46249E+03
    0.92073E-03    0.47120E+03
    0.93933E-03    0.48007E+03
    0.95831E-03    0.48910E+03
    0.97767E-03    0.49829E+03
    0.99742E-03    0.50764E+03
    0.10176E-02    0.51715E+03
    0.10381E-02    0.52683E+03
    0.10591E-02    0.53668E+03
    0.10805E-02    0.54670E+03
    0.11023E-02    0.55690E+03
    0.11246E-02    0.56727E+03
    0.11473E-02    0.57782E+03
    0.11705E-02    0.58855E+03
    0.11941E-02    0.59947E+03
    0.12182E-02    0.61057E+03
    0.12429E-02    0.62186E+03
    0.12680E-02    0.63334E+03
    0.12936E-02    0.64502E+03
    0.13197E-02    0.65689E+03
    0.13464E-02    0.66896E+03
    0.13736E-02    0.68123E+03
    0.14013E-02    0.69371E+03
    0.14296E-02    0.70638E+03
    0.14585E-02    0.71927E+03
    0.14880E-02    0.73237E+03
    0.15180E-02    0.74568E+03
    0.15487E-02    0.75920E+03
    0.15800E-02    0.77295E+03
    0.16119E-02    0.78691E+03
    0.16445E-02    0.80109E+03
    0.16777E-02    0.81550E+03
    0.17116E-02    0.83013E+03
    0.17462E-02    0.84499E+03
    0.17814E-02    0.86008E+03
    0.18174E-02    0.87540E+03
    0.18541E-02    0.89095E+03
    0.18916E-02    0.90674E+03
    0.19298E-02    0.92277E+03
    0.19688E-02    0.93904E+03
    0.20086E-02    0.95554E+03
    0.20491E-02    0.97229E+03
    0.20905E-02    0.98928E+03
    0.21328E-02    0.10065E+04
    0.21758E-02    0.10240E+04
    0.22198E-02    0.10417E+04
    0.22646E-02    0.10597E+04
    0.23104E-02    0.10779E+04
    0.23571E-02    0.10964E+04
    0.24047E-02    0.11152E+04
    0.24533E-02    0.11341E+04
    0.25028E-02    0.11534E+04
    0.25534E-02    0.11729E+04
    0.26050E-02    0.11926E+04
    0.26576E-02    0.12126E+04
    0.27113E-02    0.12328E+04
    0.27660E-02    0.12533E+04
    0.28219E-02    0.12741E+04
    0.28789E-02    0.12951E+04
    0.29371E-02    0.13164E+04
    0.29964E-02    0.13379E+04
    0.30569E-02    0.13596E+04
    0.31187E-02    0.13816E+04
    0.31817E-02    0.14039E+04
    0.32460E-02    0.14264E+04
    0.33115E-02    0.14491E+04
    0.33784E-02    0.14721E+04
    0.34467E-02    0.14953E+04
    0.35163E-02    0.15187E+04
    0.35874E-02    0.15424E+04
    0.36598E-02    0.15663E+04
    0.37338E-02    0.15905E+04
    0.38092E-02    0.16148E+04
    0.38861E-02    0.16394E+04
    0.39646E-02    0.16642E+04
    0.40447E-02    0.16892E+04
    0.41264E-02    0.17144E+04
    0.42098E-02    0.17398E+04
    0.42948E-02    0.17655E+04
    0.43816E-02    0.17912E+04
    0.44701E-02    0.18172E+04
    0.45604E-02    0.18434E+04
    0.46525E-02    0.18697E+04
    0.47465E-02    0.18962E+04
    0.48424E-02    0.19228E+04
    0.49402E-02    0.19496E+04
    0.50400E-02    0.19765E+04
    0.51419E-02    0.20036E+04
    0.52457E-02    0.20307E+04
    0.53517E-02    0.20580E+04
    0.54598E-02    0.20854E+04
    0.55701E-02    0.21129E+04
    0.56826E-02    0.21404E+04
    0.57974E-02    0.21680E+04
    0.59145E-02    0.21957E+04
    0.60340E-02    0.22235E+04
    0.61559E-02    0.22512E+04
    0.62803E-02    0.22790E+04
    0.64072E-02    0.23067E+04
    0.65366E-02    0.23344E+04
    0.66686E-02    0.23621E+04
    0.68033E-02    0.23898E+04
    0.69408E-02    0.24173E+04
    0.70810E-02    0.24448E+04
    0.72240E-02    0.24722E+04
    0.73700E-02    0.24995E+04
    0.75189E-02    0.25267E+04
    0.76708E-02    0.25537E+04
    0.78257E-02    0.25804E+04
    0.79838E-02    0.26070E+04
    0.81451E-02    0.26334E+04
    0.83096E-02    0.26596E+04
    0.84775E-02    0.26855E+04
    0.86488E-02    0.27111E+04
    0.88235E-02    0.27364E+04
    0.90017E-02    0.27614E+04
    0.91836E-02    0.27860E+04
    0.93691E-02    0.28102E+04
    0.95583E-02    0.28340E+04
    0.97514E-02    0.28574E+04
    0.99484E-02    0.28804E+04
    0.10149E-01    0.29028E+04
    0.10354E-01    0.29247E+04
    0.10564E-01    0.29461E+04
    0.10777E-01    0.29668E+04
    0.10995E-01    0.29870E+04
    0.11217E-01    0.30065E+04
    0.11443E-01    0.30254E+04
    0.11675E-01    0.30435E+04
    0.11910E-01    0.30609E+04
    0.12151E-01    0.30775E+04
    0.12397E-01    0.30934E+04
    0.12647E-01    0.31084E+04
    0.12902E-01    0.31225E+04
    0.13163E-01    0.31357E+04
    0.13429E-01    0.31479E+04
    0.13700E-01    0.31592E+04
    0.13977E-01    0.31695E+04
    0.14259E-01    0.31788E+04
    0.14547E-01    0.31869E+04
    0.14841E-01    0.31940E+04
    0.15141E-01    0.31999E+04
