#           k/h    P           
    0.10000E-03    0.11577E+03
    0.10202E-03    0.11801E+03
    0.10408E-03    0.12030E+03
    0.10618E-03    0.12263E+03
    0.10833E-03    0.12500E+03
    0.11052E-03    0.12743E+03
    0.11275E-03    0.12989E+03
    0.11503E-03    0.13241E+03
    0.11735E-03    0.13498E+03
    0.11972E-03    0.13759E+03
    0.12214E-03    0.14026E+03
    0.12461E-03    0.14297E+03
    0.12712E-03    0.14574E+03
    0.12969E-03    0.14857E+03
    0.13231E-03    0.15144E+03
    0.13499E-03    0.15438E+03
    0.13771E-03    0.15737E+03
    0.14049E-03    0.16041E+03
    0.14333E-03    0.16352E+03
    0.14623E-03    0.16669E+03
    0.14918E-03    0.16991E+03
    0.15220E-03    0.17321E+03
    0.15527E-03    0.17656E+03
    0.15841E-03    0.17998E+03
    0.16161E-03    0.18346E+03
    0.16487E-03    0.18701E+03
    0.16820E-03    0.19063E+03
    0.17160E-03    0.19432E+03
    0.17507E-03    0.19809E+03
    0.17860E-03    0.20192E+03
    0.18221E-03    0.20583E+03
    0.18589E-03    0.20981E+03
    0.18965E-03    0.21387E+03
    0.19348E-03    0.21801E+03
    0.19739E-03    0.22223E+03
    0.20138E-03    0.22653E+03
    0.20544E-03    0.23091E+03
    0.20959E-03    0.23538E+03
    0.21383E-03    0.23993E+03
    0.21815E-03    0.24457E+03
    0.22255E-03    0.24930E+03
    0.22705E-03    0.25412E+03
    0.23164E-03    0.25904E+03
    0.23632E-03    0.26405E+03
    0.24109E-03    0.26915E+03
    0.24596E-03    0.27435E+03
    0.25093E-03    0.27966E+03
    0.25600E-03    0.28506E+03
    0.26117E-03    0.29057E+03
    0.26645E-03    0.29618E+03
    0.27183E-03    0.30191E+03
    0.27732E-03    0.30774E+03
    0.28292E-03    0.31368E+03
    0.28864E-03    0.31974E+03
    0.29447E-03    0.32591E+03
    0.30042E-03    0.33221E+03
    0.30649E-03    0.33862E+03
    0.31268E-03    0.34515E+03
    0.31899E-03    0.35181E+03
    0.32544E-03    0.35860E+03
    0.33201E-03    0.36552E+03
    0.33872E-03    0.37257E+03
    0.34556E-03    0.37975E+03
    0.35254E-03    0.38708E+03
    0.35966E-03    0.39454E+03
    0.36693E-03    0.40214E+03
    0.37434E-03    0.40989E+03
    0.38190E-03    0.41778E+03
    0.38962E-03    0.42583E+03
    0.39749E-03    0.43403E+03
    0.40552E-03    0.44238E+03
    0.41371E-03    0.45090E+03
    0.42207E-03    0.45957E+03
    0.43060E-03    0.46841E+03
    0.43929E-03    0.47742E+03
    0.44817E-03    0.48659E+03
    0.45722E-03    0.49595E+03
    0.46646E-03    0.50547E+03
    0.47588E-03    0.51518E+03
    0.48550E-03    0.52507E+03
    0.49530E-03    0.53515E+03
    0.50531E-03    0.54541E+03
    0.51552E-03    0.55587E+03
    0.52593E-03    0.56653E+03
    0.53656E-03    0.57738E+03
    0.54739E-03    0.58844E+03
    0.55845E-03    0.59971E+03
    0.56973E-03    0.61119E+03
    0.58124E-03    0.62288E+03
    0.59299E-03    0.63479E+03
    0.60496E-03    0.64692E+03
    0.61719E-03    0.65928E+03
    0.62965E-03    0.67186E+03
    0.64237E-03    0.68468E+03
    0.65535E-03    0.69774E+03
    0.66859E-03    0.71104E+03
    0.68210E-03    0.72458E+03
    0.69588E-03    0.73838E+03
    0.70993E-03    0.75242E+03
    0.72427E-03    0.76673E+03
    0.73891E-03    0.78129E+03
    0.75383E-03    0.79613E+03
    0.76906E-03    0.81123E+03
    0.78460E-03    0.82661E+03
    0.80045E-03    0.84227E+03
    0.81662E-03    0.85821E+03
    0.83311E-03    0.87444E+03
    0.84994E-03    0.89097E+03
    0.86711E-03    0.90779E+03
    0.88463E-03    0.92491E+03
    0.90250E-03    0.94235E+03
    0.92073E-03    0.96009E+03
    0.93933E-03    0.97815E+03
    0.95831E-03    0.99653E+03
    0.97767E-03    0.10152E+04
    0.99742E-03    0.10343E+04
    0.10176E-02    0.10536E+04
    0.10381E-02    0.10734E+04
    0.10591E-02    0.10934E+04
    0.10805E-02    0.11138E+04
    0.11023E-02    0.11346E+04
    0.11246E-02    0.11557E+04
    0.11473E-02    0.11772E+04
    0.11705E-02    0.11991E+04
    0.11941E-02    0.12213E+04
    0.12182E-02    0.12439E+04
    0.12429E-02    0.12669E+04
    0.12680E-02    0.12903E+04
    0.12936E-02    0.13141E+04
    0.13197E-02    0.13382E+04
    0.13464E-02    0.13628E+04
    0.13736E-02    0.13878E+04
    0.14013E-02    0.14132E+04
    0.14296E-02    0.14391E+04
    0.14585E-02    0.14653E+04
    0.14880E-02    0.14920E+04
    0.15180E-02    0.15191E+04
    0.15487E-02    0.15467E+04
    0.15800E-02    0.15747E+04
    0.16119E-02    0.16031E+04
    0.16445E-02    0.16320E+04
    0.16777E-02    0.16614E+04
    0.17116E-02    0.16912E+04
    0.17462E-02    0.17215E+04
    0.17814E-02    0.17522E+04
    0.18174E-02    0.17834E+04
    0.18541E-02    0.18151E+04
    0.18916E-02    0.18473E+04
