#           k/h    P           
    0.10000E-03    0.31457E+03
    0.10202E-03    0.32066E+03
    0.10408E-03    0.32687E+03
    0.10618E-03    0.33321E+03
    0.10833E-03    0.33966E+03
    0.11052E-03    0.34624E+03
    0.11275E-03    0.35294E+03
    0.11503E-03    0.35978E+03
    0.11735E-03    0.36674E+03
    0.11972E-03    0.37385E+03
    0.12214E-03    0.38109E+03
    0.12461E-03    0.38846E+03
    0.12712E-03    0.39598E+03
    0.12969E-03    0.40365E+03
    0.13231E-03    0.41147E+03
    0.13499E-03    0.41943E+03
    0.13771E-03    0.42755E+03
    0.14049E-03    0.43583E+03
    0.14333E-03    0.44426E+03
    0.14623E-03    0.45286E+03
    0.14918E-03    0.46162E+03
    0.15220E-03    0.47056E+03
    0.15527E-03    0.47966E+03
    0.15841E-03    0.48894E+03
    0.16161E-03    0.49840E+03
    0.16487E-03    0.50805E+03
    0.16820E-03    0.51787E+03
    0.17160E-03    0.52789E+03
    0.17507E-03    0.53810E+03
    0.17860E-03    0.54851E+03
    0.18221E-03    0.55912E+03
    0.18589E-03    0.56993E+03
    0.18965E-03    0.58095E+03
    0.19348E-03    0.59218E+03
    0.19739E-03    0.60363E+03
    0.20138E-03    0.61530E+03
    0.20544E-03    0.62719E+03
    0.20959E-03    0.63931E+03
    0.21383E-03    0.65167E+03
    0.21815E-03    0.66426E+03
    0.22255E-03    0.67709E+03
    0.22705E-03    0.69017E+03
    0.23164E-03    0.70350E+03
    0.23632E-03    0.71709E+03
    0.24109E-03    0.73094E+03
    0.24596E-03    0.74505E+03
    0.25093E-03    0.75944E+03
    0.25600E-03    0.77410E+03
    0.26117E-03    0.78904E+03
    0.26645E-03    0.80427E+03
    0.27183E-03    0.81979E+03
    0.27732E-03    0.83560E+03
    0.28292E-03    0.85172E+03
    0.28864E-03    0.86815E+03
    0.29447E-03    0.88489E+03
    0.30042E-03    0.90195E+03
    0.30649E-03    0.91934E+03
    0.31268E-03    0.93706E+03
    0.31899E-03    0.95512E+03
    0.32544E-03    0.97352E+03
    0.33201E-03    0.99228E+03
    0.33872E-03    0.10114E+04
    0.34556E-03    0.10309E+04
    0.35254E-03    0.10507E+04
    0.35966E-03    0.10709E+04
    0.36693E-03    0.10916E+04
    0.37434E-03    0.11126E+04
    0.38190E-03    0.11340E+04
    0.38962E-03    0.11558E+04
    0.39749E-03    0.11780E+04
    0.40552E-03    0.12007E+04
    0.41371E-03    0.12237E+04
    0.42207E-03    0.12472E+04
    0.43060E-03    0.12712E+04
    0.43929E-03    0.12956E+04
    0.44817E-03    0.13205E+04
    0.45722E-03    0.13458E+04
    0.46646E-03    0.13717E+04
    0.47588E-03    0.13980E+04
    0.48550E-03    0.14248E+04
    0.49530E-03    0.14521E+04
    0.50531E-03    0.14800E+04
    0.51552E-03    0.15083E+04
    0.52593E-03    0.15372E+04
    0.53656E-03    0.15666E+04
    0.54739E-03    0.15966E+04
    0.55845E-03    0.16272E+04
    0.56973E-03    0.16583E+04
    0.58124E-03    0.16900E+04
    0.59299E-03    0.17223E+04
    0.60496E-03    0.17552E+04
    0.61719E-03    0.17887E+04
    0.62965E-03    0.18229E+04
    0.64237E-03    0.18576E+04
    0.65535E-03    0.18931E+04
    0.66859E-03    0.19291E+04
    0.68210E-03    0.19659E+04
    0.69588E-03    0.20033E+04
    0.70993E-03    0.20414E+04
    0.72427E-03    0.20802E+04
    0.73891E-03    0.21197E+04
    0.75383E-03    0.21600E+04
    0.76906E-03    0.22010E+04
    0.78460E-03    0.22427E+04
    0.80045E-03    0.22852E+04
    0.81662E-03    0.23285E+04
    0.83311E-03    0.23725E+04
    0.84994E-03    0.24174E+04
    0.86711E-03    0.24631E+04
    0.88463E-03    0.25096E+04
    0.90250E-03    0.25569E+04
    0.92073E-03    0.26051E+04
    0.93933E-03    0.26541E+04
    0.95831E-03    0.27040E+04
    0.97767E-03    0.27548E+04
    0.99742E-03    0.28065E+04
    0.10176E-02    0.28591E+04
    0.10381E-02    0.29126E+04
    0.10591E-02    0.29671E+04
    0.10805E-02    0.30225E+04
    0.11023E-02    0.30789E+04
    0.11246E-02    0.31363E+04
    0.11473E-02    0.31947E+04
    0.11705E-02    0.32541E+04
    0.11941E-02    0.33145E+04
    0.12182E-02    0.33759E+04
    0.12429E-02    0.34384E+04
    0.12680E-02    0.35019E+04
    0.12936E-02    0.35665E+04
    0.13197E-02    0.36322E+04
    0.13464E-02    0.36990E+04
    0.13736E-02    0.37669E+04
    0.14013E-02    0.38360E+04
    0.14296E-02    0.39061E+04
    0.14585E-02    0.39775E+04
    0.14880E-02    0.40500E+04
    0.15180E-02    0.41236E+04
    0.15487E-02    0.41985E+04
    0.15800E-02    0.42746E+04
    0.16119E-02    0.43518E+04
    0.16445E-02    0.44304E+04
    0.16777E-02    0.45101E+04
    0.17116E-02    0.45911E+04
    0.17462E-02    0.46734E+04
    0.17814E-02    0.47569E+04
    0.18174E-02    0.48417E+04
    0.18541E-02    0.49278E+04
    0.18916E-02    0.50152E+04
    0.19298E-02    0.51039E+04
    0.19688E-02    0.51939E+04
    0.20086E-02    0.52853E+04
    0.20491E-02    0.53780E+04
    0.20905E-02    0.54720E+04
    0.21328E-02    0.55675E+04
    0.21758E-02    0.56642E+04
    0.22198E-02    0.57624E+04
    0.22646E-02    0.58619E+04
    0.23104E-02    0.59628E+04
    0.23571E-02    0.60650E+04
    0.24047E-02    0.61687E+04
    0.24533E-02    0.62737E+04
    0.25028E-02    0.63802E+04
    0.25534E-02    0.64880E+04
    0.26050E-02    0.65973E+04
