#           k/h    P           
    0.10000E-03    0.81212E+02
    0.10202E-03    0.82785E+02
    0.10408E-03    0.84390E+02
    0.10618E-03    0.86025E+02
    0.10833E-03    0.87692E+02
    0.11052E-03    0.89391E+02
    0.11275E-03    0.91123E+02
    0.11503E-03    0.92888E+02
    0.11735E-03    0.94688E+02
    0.11972E-03    0.96522E+02
    0.12214E-03    0.98392E+02
    0.12461E-03    0.10030E+03
    0.12712E-03    0.10224E+03
    0.12969E-03    0.10422E+03
    0.13231E-03    0.10624E+03
    0.13499E-03    0.10830E+03
    0.13771E-03    0.11040E+03
    0.14049E-03    0.11254E+03
    0.14333E-03    0.11472E+03
    0.14623E-03    0.11694E+03
    0.14918E-03    0.11920E+03
    0.15220E-03    0.12151E+03
    0.15527E-03    0.12386E+03
    0.15841E-03    0.12626E+03
    0.16161E-03    0.12871E+03
    0.16487E-03    0.13120E+03
    0.16820E-03    0.13374E+03
    0.17160E-03    0.13633E+03
    0.17507E-03    0.13897E+03
    0.17860E-03    0.14166E+03
    0.18221E-03    0.14440E+03
    0.18589E-03    0.14720E+03
    0.18965E-03    0.15005E+03
    0.19348E-03    0.15295E+03
    0.19739E-03    0.15591E+03
    0.20138E-03    0.15893E+03
    0.20544E-03    0.16201E+03
    0.20959E-03    0.16514E+03
    0.21383E-03    0.16834E+03
    0.21815E-03    0.17159E+03
    0.22255E-03    0.17491E+03
    0.22705E-03    0.17830E+03
    0.23164E-03    0.18175E+03
    0.23632E-03    0.18526E+03
    0.24109E-03    0.18884E+03
    0.24596E-03    0.19250E+03
    0.25093E-03    0.19622E+03
    0.25600E-03    0.20001E+03
    0.26117E-03    0.20388E+03
    0.26645E-03    0.20782E+03
    0.27183E-03    0.21184E+03
    0.27732E-03    0.21593E+03
    0.28292E-03    0.22010E+03
    0.28864E-03    0.22436E+03
    0.29447E-03    0.22869E+03
    0.30042E-03    0.23311E+03
    0.30649E-03    0.23761E+03
    0.31268E-03    0.24220E+03
    0.31899E-03    0.24688E+03
    0.32544E-03    0.25164E+03
    0.33201E-03    0.25650E+03
    0.33872E-03    0.26145E+03
    0.34556E-03    0.26649E+03
    0.35254E-03    0.27163E+03
    0.35966E-03    0.27687E+03
    0.36693E-03    0.28221E+03
    0.37434E-03    0.28765E+03
    0.38190E-03    0.29320E+03
    0.38962E-03    0.29885E+03
    0.39749E-03    0.30460E+03
    0.40552E-03    0.31047E+03
    0.41371E-03    0.31645E+03
    0.42207E-03    0.32254E+03
    0.43060E-03    0.32875E+03
    0.43929E-03    0.33508E+03
    0.44817E-03    0.34152E+03
