#           k/h    P           
    0.10000E-03    0.14113E+03
    0.10202E-03    0.14386E+03
    0.10408E-03    0.14665E+03
    0.10618E-03    0.14949E+03
    0.10833E-03    0.15239E+03
    0.11052E-03    0.15534E+03
    0.11275E-03    0.15835E+03
    0.11503E-03    0.16142E+03
    0.11735E-03    0.16454E+03
    0.11972E-03    0.16773E+03
    0.12214E-03    0.17098E+03
    0.12461E-03    0.17429E+03
    0.12712E-03    0.17767E+03
    0.12969E-03    0.18111E+03
    0.13231E-03    0.18462E+03
    0.13499E-03    0.18819E+03
    0.13771E-03    0.19184E+03
    0.14049E-03    0.19555E+03
    0.14333E-03    0.19934E+03
    0.14623E-03    0.20320E+03
    0.14918E-03    0.20713E+03
    0.15220E-03    0.21114E+03
    0.15527E-03    0.21523E+03
    0.15841E-03    0.21940E+03
    0.16161E-03    0.22365E+03
    0.16487E-03    0.22797E+03
    0.16820E-03    0.23239E+03
    0.17160E-03    0.23689E+03
    0.17507E-03    0.24147E+03
    0.17860E-03    0.24614E+03
    0.18221E-03    0.25091E+03
    0.18589E-03    0.25576E+03
    0.18965E-03    0.26071E+03
    0.19348E-03    0.26576E+03
    0.19739E-03    0.27090E+03
    0.20138E-03    0.27614E+03
    0.20544E-03    0.28148E+03
    0.20959E-03    0.28693E+03
    0.21383E-03    0.29247E+03
    0.21815E-03    0.29813E+03
    0.22255E-03    0.30390E+03
    0.22705E-03    0.30977E+03
    0.23164E-03    0.31576E+03
    0.23632E-03    0.32187E+03
    0.24109E-03    0.32809E+03
    0.24596E-03    0.33443E+03
    0.25093E-03    0.34089E+03
    0.25600E-03    0.34748E+03
    0.26117E-03    0.35419E+03
    0.26645E-03    0.36103E+03
    0.27183E-03    0.36801E+03
    0.27732E-03    0.37512E+03
    0.28292E-03    0.38236E+03
    0.28864E-03    0.38974E+03
    0.29447E-03    0.39727E+03
    0.30042E-03    0.40493E+03
    0.30649E-03    0.41275E+03
    0.31268E-03    0.42071E+03
    0.31899E-03    0.42883E+03
    0.32544E-03    0.43710E+03
    0.33201E-03    0.44553E+03
    0.33872E-03    0.45412E+03
    0.34556E-03    0.46288E+03
    0.35254E-03    0.47180E+03
    0.35966E-03    0.48089E+03
    0.36693E-03    0.49016E+03
    0.37434E-03    0.49960E+03
    0.38190E-03    0.50922E+03
    0.38962E-03    0.51903E+03
    0.39749E-03    0.52902E+03
    0.40552E-03    0.53920E+03
    0.41371E-03    0.54957E+03
    0.42207E-03    0.56014E+03
    0.43060E-03    0.57091E+03
    0.43929E-03    0.58189E+03
    0.44817E-03    0.59307E+03
    0.45722E-03    0.60447E+03
    0.46646E-03    0.61608E+03
    0.47588E-03    0.62790E+03
    0.48550E-03    0.63996E+03
    0.49530E-03    0.65223E+03
    0.50531E-03    0.66474E+03
    0.51552E-03    0.67749E+03
    0.52593E-03    0.69047E+03
    0.53656E-03    0.70370E+03
    0.54739E-03    0.71718E+03
    0.55845E-03    0.73091E+03
    0.56973E-03    0.74489E+03
    0.58124E-03    0.75914E+03
    0.59299E-03    0.77365E+03
    0.60496E-03    0.78843E+03
    0.61719E-03    0.80349E+03
    0.62965E-03    0.81883E+03
    0.64237E-03    0.83445E+03
    0.65535E-03    0.85036E+03
    0.66859E-03    0.86656E+03
    0.68210E-03    0.88307E+03
    0.69588E-03    0.89987E+03
    0.70993E-03    0.91699E+03
    0.72427E-03    0.93442E+03
    0.73891E-03    0.95217E+03
    0.75383E-03    0.97025E+03
    0.76906E-03    0.98865E+03
    0.78460E-03    0.10074E+04
    0.80045E-03    0.10265E+04
    0.81662E-03    0.10459E+04
    0.83311E-03    0.10657E+04
    0.84994E-03    0.10858E+04
    0.86711E-03    0.11063E+04
    0.88463E-03    0.11272E+04
    0.90250E-03    0.11484E+04
    0.92073E-03    0.11700E+04
    0.93933E-03    0.11921E+04
    0.95831E-03    0.12145E+04
    0.97767E-03    0.12373E+04
    0.99742E-03    0.12604E+04
    0.10176E-02    0.12841E+04
    0.10381E-02    0.13081E+04
    0.10591E-02    0.13325E+04
    0.10805E-02    0.13574E+04
    0.11023E-02    0.13827E+04
    0.11246E-02    0.14084E+04
    0.11473E-02    0.14346E+04
    0.11705E-02    0.14613E+04
    0.11941E-02    0.14884E+04
    0.12182E-02    0.15159E+04
    0.12429E-02    0.15440E+04
    0.12680E-02    0.15725E+04
    0.12936E-02    0.16014E+04
    0.13197E-02    0.16309E+04
    0.13464E-02    0.16609E+04
    0.13736E-02    0.16913E+04
    0.14013E-02    0.17223E+04
    0.14296E-02    0.17538E+04
    0.14585E-02    0.17858E+04
    0.14880E-02    0.18183E+04
    0.15180E-02    0.18514E+04
    0.15487E-02    0.18849E+04
    0.15800E-02    0.19191E+04
    0.16119E-02    0.19537E+04
    0.16445E-02    0.19890E+04
    0.16777E-02    0.20247E+04
    0.17116E-02    0.20611E+04
    0.17462E-02    0.20980E+04
    0.17814E-02    0.21354E+04
    0.18174E-02    0.21735E+04
    0.18541E-02    0.22121E+04
    0.18916E-02    0.22513E+04
    0.19298E-02    0.22911E+04
    0.19688E-02    0.23315E+04
    0.20086E-02    0.23725E+04
    0.20491E-02    0.24141E+04
    0.20905E-02    0.24563E+04
    0.21328E-02    0.24991E+04
    0.21758E-02    0.25425E+04
    0.22198E-02    0.25866E+04
    0.22646E-02    0.26312E+04
    0.23104E-02    0.26765E+04
    0.23571E-02    0.27224E+04
    0.24047E-02    0.27689E+04
    0.24533E-02    0.28160E+04
    0.25028E-02    0.28638E+04
    0.25534E-02    0.29122E+04
    0.26050E-02    0.29612E+04
    0.26576E-02    0.30108E+04
    0.27113E-02    0.30611E+04
    0.27660E-02    0.31120E+04
    0.28219E-02    0.31635E+04
    0.28789E-02    0.32157E+04
    0.29371E-02    0.32685E+04
    0.29964E-02    0.33219E+04
    0.30569E-02    0.33759E+04
    0.31187E-02    0.34305E+04
    0.31817E-02    0.34857E+04
    0.32460E-02    0.35416E+04
    0.33115E-02    0.35980E+04
    0.33784E-02    0.36551E+04
    0.34467E-02    0.37127E+04
    0.35163E-02    0.37709E+04
    0.35874E-02    0.38297E+04
    0.36598E-02    0.38891E+04
    0.37338E-02    0.39490E+04
    0.38092E-02    0.40095E+04
    0.38861E-02    0.40705E+04
    0.39646E-02    0.41321E+04
    0.40447E-02    0.41941E+04
    0.41264E-02    0.42567E+04
    0.42098E-02    0.43198E+04
    0.42948E-02    0.43833E+04
    0.43816E-02    0.44474E+04
    0.44701E-02    0.45118E+04
    0.45604E-02    0.45767E+04
    0.46525E-02    0.46421E+04
    0.47465E-02    0.47078E+04
    0.48424E-02    0.47739E+04
    0.49402E-02    0.48404E+04
    0.50400E-02    0.49072E+04
    0.51419E-02    0.49743E+04
    0.52457E-02    0.50417E+04
    0.53517E-02    0.51094E+04
    0.54598E-02    0.51773E+04
    0.55701E-02    0.52455E+04
    0.56826E-02    0.53138E+04
    0.57974E-02    0.53823E+04
    0.59145E-02    0.54510E+04
    0.60340E-02    0.55199E+04
    0.61559E-02    0.55888E+04
    0.62803E-02    0.56576E+04
    0.64072E-02    0.57264E+04
    0.65366E-02    0.57952E+04
    0.66686E-02    0.58639E+04
    0.68033E-02    0.59324E+04
    0.69408E-02    0.60008E+04
    0.70810E-02    0.60690E+04
    0.72240E-02    0.61370E+04
    0.73700E-02    0.62047E+04
    0.75189E-02    0.62720E+04
    0.76708E-02    0.63389E+04
    0.78257E-02    0.64053E+04
    0.79838E-02    0.64712E+04
    0.81451E-02    0.65367E+04
    0.83096E-02    0.66015E+04
    0.84775E-02    0.66657E+04
    0.86488E-02    0.67292E+04
    0.88235E-02    0.67919E+04
    0.90017E-02    0.68538E+04
    0.91836E-02    0.69148E+04
    0.93691E-02    0.69749E+04
    0.95583E-02    0.70340E+04
    0.97514E-02    0.70920E+04
    0.99484E-02    0.71488E+04
    0.10149E-01    0.72043E+04
    0.10354E-01    0.72586E+04
    0.10564E-01    0.73115E+04
    0.10777E-01    0.73630E+04
    0.10995E-01    0.74129E+04
    0.11217E-01    0.74613E+04
    0.11443E-01    0.75079E+04
    0.11675E-01    0.75528E+04
    0.11910E-01    0.75959E+04
    0.12151E-01    0.76371E+04
    0.12397E-01    0.76762E+04
    0.12647E-01    0.77133E+04
    0.12902E-01    0.77482E+04
    0.13163E-01    0.77809E+04
    0.13429E-01    0.78112E+04
    0.13700E-01    0.78391E+04
    0.13977E-01    0.78645E+04
    0.14259E-01    0.78873E+04
    0.14547E-01    0.79074E+04
    0.14841E-01    0.79247E+04
    0.15141E-01    0.79392E+04
    0.15447E-01    0.79508E+04
    0.15759E-01    0.79594E+04
    0.16077E-01    0.79649E+04
    0.16402E-01    0.79672E+04
    0.16734E-01    0.79663E+04
    0.17072E-01    0.79621E+04
    0.17416E-01    0.79545E+04
    0.17768E-01    0.79435E+04
    0.18127E-01    0.79290E+04
    0.18493E-01    0.79109E+04
    0.18867E-01    0.78893E+04
    0.19248E-01    0.78640E+04
    0.19637E-01    0.78350E+04
    0.20034E-01    0.78023E+04
    0.20438E-01    0.77659E+04
    0.20851E-01    0.77258E+04
    0.21272E-01    0.76819E+04
    0.21702E-01    0.76342E+04
    0.22141E-01    0.75828E+04
    0.22588E-01    0.75277E+04
    0.23044E-01    0.74690E+04
    0.23510E-01    0.74066E+04
    0.23985E-01    0.73406E+04
    0.24469E-01    0.72711E+04
    0.24964E-01    0.71982E+04
    0.25468E-01    0.71220E+04
    0.25982E-01    0.70425E+04
    0.26507E-01    0.69600E+04
    0.27043E-01    0.68746E+04
    0.27589E-01    0.67863E+04
    0.28146E-01    0.66954E+04
    0.28715E-01    0.66021E+04
    0.29295E-01    0.65065E+04
    0.29887E-01    0.64089E+04
    0.30490E-01    0.63094E+04
    0.31106E-01    0.62084E+04
    0.31735E-01    0.61060E+04
    0.32376E-01    0.60026E+04
    0.33030E-01    0.58983E+04
    0.33697E-01    0.57936E+04
    0.34378E-01    0.56885E+04
    0.35072E-01    0.55835E+04
    0.35781E-01    0.54789E+04
    0.36504E-01    0.53749E+04
    0.37241E-01    0.52714E+04
    0.37993E-01    0.51685E+04
    0.38761E-01    0.50664E+04
    0.39544E-01    0.49659E+04
    0.40343E-01    0.48675E+04
    0.41158E-01    0.47713E+04
    0.41989E-01    0.46777E+04
    0.42838E-01    0.45869E+04
    0.43703E-01    0.44991E+04
    0.44586E-01    0.44145E+04
    0.45486E-01    0.43331E+04
    0.46405E-01    0.42550E+04
    0.47343E-01    0.41803E+04
    0.48299E-01    0.41088E+04
    0.49275E-01    0.40404E+04
    0.50270E-01    0.39750E+04
    0.51286E-01    0.39125E+04
    0.52322E-01    0.38526E+04
    0.53379E-01    0.37951E+04
    0.54457E-01    0.37397E+04
    0.55557E-01    0.36863E+04
    0.56680E-01    0.36344E+04
    0.57825E-01    0.35835E+04
    0.58993E-01    0.35351E+04
    0.60184E-01    0.34894E+04
    0.61400E-01    0.34440E+04
    0.62641E-01    0.33971E+04
    0.63906E-01    0.33488E+04
    0.65197E-01    0.32998E+04
    0.66514E-01    0.32497E+04
    0.67858E-01    0.31976E+04
    0.69229E-01    0.31428E+04
    0.70627E-01    0.30850E+04
    0.72054E-01    0.30238E+04
    0.73510E-01    0.29591E+04
    0.74994E-01    0.28907E+04
    0.76509E-01    0.28187E+04
    0.78055E-01    0.27433E+04
    0.79632E-01    0.26650E+04
    0.81241E-01    0.25843E+04
    0.82882E-01    0.25018E+04
    0.84556E-01    0.24184E+04
    0.86264E-01    0.23347E+04
    0.88007E-01    0.22515E+04
    0.89785E-01    0.21695E+04
    0.91598E-01    0.20895E+04
    0.93449E-01    0.20121E+04
    0.95337E-01    0.19379E+04
    0.97263E-01    0.18676E+04
    0.99227E-01    0.18018E+04
    0.10123E+00    0.17407E+04
    0.10328E+00    0.16849E+04
    0.10536E+00    0.16344E+04
    0.10749E+00    0.15892E+04
    0.10966E+00    0.15492E+04
    0.11188E+00    0.15138E+04
    0.11414E+00    0.14824E+04
    0.11644E+00    0.14543E+04
    0.11880E+00    0.14284E+04
    0.12120E+00    0.14037E+04
    0.12365E+00    0.13791E+04
    0.12614E+00    0.13535E+04
    0.12869E+00    0.13257E+04
    0.13129E+00    0.12951E+04
    0.13394E+00    0.12610E+04
    0.13665E+00    0.12232E+04
    0.13941E+00    0.11822E+04
    0.14223E+00    0.11384E+04
    0.14510E+00    0.10929E+04
    0.14803E+00    0.10465E+04
    0.15102E+00    0.10003E+04
    0.15407E+00    0.95537E+03
    0.15718E+00    0.91271E+03
    0.16036E+00    0.87331E+03
    0.16360E+00    0.83796E+03
    0.16690E+00    0.80716E+03
    0.17028E+00    0.78090E+03
    0.17371E+00    0.75869E+03
    0.17722E+00    0.73967E+03
    0.18080E+00    0.72274E+03
    0.18446E+00    0.70682E+03
    0.18818E+00    0.69085E+03
    0.19198E+00    0.67388E+03
    0.19586E+00    0.65510E+03
    0.19982E+00    0.63403E+03
    0.20386E+00    0.61068E+03
    0.20797E+00    0.58556E+03
    0.21218E+00    0.55958E+03
    0.21646E+00    0.53378E+03
    0.22083E+00    0.50919E+03
    0.22530E+00    0.48663E+03
    0.22985E+00    0.46672E+03
    0.23449E+00    0.44961E+03
    0.23923E+00    0.43506E+03
    0.24406E+00    0.42242E+03
    0.24899E+00    0.41072E+03
    0.25402E+00    0.39910E+03
    0.25915E+00    0.38680E+03
    0.26439E+00    0.37345E+03
    0.26973E+00    0.35897E+03
    0.27518E+00    0.34375E+03
    0.28074E+00    0.32842E+03
    0.28641E+00    0.31370E+03
    0.29219E+00    0.30023E+03
    0.29810E+00    0.28826E+03
    0.30412E+00    0.27774E+03
    0.31026E+00    0.26831E+03
    0.31653E+00    0.25944E+03
    0.32292E+00    0.25063E+03
    0.32945E+00    0.24144E+03
    0.33610E+00    0.23185E+03
    0.34289E+00    0.22202E+03
    0.34982E+00    0.21237E+03
    0.35689E+00    0.20331E+03
    0.36409E+00    0.19501E+03
    0.37145E+00    0.18750E+03
    0.37895E+00    0.18053E+03
    0.38661E+00    0.17382E+03
    0.39442E+00    0.16715E+03
