#           k/h    P           
    0.10000E-03    0.10285E+03
    0.10202E-03    0.10485E+03
    0.10408E-03    0.10688E+03
    0.10618E-03    0.10895E+03
    0.10833E-03    0.11106E+03
    0.11052E-03    0.11321E+03
    0.11275E-03    0.11541E+03
    0.11503E-03    0.11764E+03
    0.11735E-03    0.11992E+03
    0.11972E-03    0.12225E+03
    0.12214E-03    0.12462E+03
    0.12461E-03    0.12703E+03
    0.12712E-03    0.12949E+03
    0.12969E-03    0.13200E+03
    0.13231E-03    0.13456E+03
    0.13499E-03    0.13716E+03
    0.13771E-03    0.13982E+03
    0.14049E-03    0.14253E+03
    0.14333E-03    0.14529E+03
    0.14623E-03    0.14811E+03
    0.14918E-03    0.15097E+03
    0.15220E-03    0.15390E+03
    0.15527E-03    0.15688E+03
    0.15841E-03    0.15992E+03
    0.16161E-03    0.16302E+03
    0.16487E-03    0.16617E+03
    0.16820E-03    0.16939E+03
    0.17160E-03    0.17267E+03
    0.17507E-03    0.17602E+03
    0.17860E-03    0.17942E+03
    0.18221E-03    0.18290E+03
    0.18589E-03    0.18644E+03
    0.18965E-03    0.19005E+03
    0.19348E-03    0.19373E+03
    0.19739E-03    0.19748E+03
    0.20138E-03    0.20130E+03
    0.20544E-03    0.20520E+03
    0.20959E-03    0.20917E+03
    0.21383E-03    0.21322E+03
    0.21815E-03    0.21734E+03
    0.22255E-03    0.22155E+03
    0.22705E-03    0.22584E+03
    0.23164E-03    0.23021E+03
    0.23632E-03    0.23466E+03
    0.24109E-03    0.23920E+03
    0.24596E-03    0.24383E+03
    0.25093E-03    0.24854E+03
    0.25600E-03    0.25335E+03
    0.26117E-03    0.25825E+03
    0.26645E-03    0.26324E+03
    0.27183E-03    0.26833E+03
    0.27732E-03    0.27352E+03
    0.28292E-03    0.27881E+03
    0.28864E-03    0.28419E+03
    0.29447E-03    0.28969E+03
    0.30042E-03    0.29528E+03
    0.30649E-03    0.30099E+03
    0.31268E-03    0.30680E+03
    0.31899E-03    0.31273E+03
    0.32544E-03    0.31877E+03
    0.33201E-03    0.32492E+03
    0.33872E-03    0.33119E+03
    0.34556E-03    0.33759E+03
    0.35254E-03    0.34410E+03
    0.35966E-03    0.35074E+03
    0.36693E-03    0.35750E+03
    0.37434E-03    0.36440E+03
    0.38190E-03    0.37142E+03
    0.38962E-03    0.37858E+03
    0.39749E-03    0.38588E+03
    0.40552E-03    0.39331E+03
    0.41371E-03    0.40089E+03
    0.42207E-03    0.40861E+03
    0.43060E-03    0.41648E+03
    0.43929E-03    0.42449E+03
    0.44817E-03    0.43266E+03
    0.45722E-03    0.44098E+03
    0.46646E-03    0.44946E+03
    0.47588E-03    0.45810E+03
    0.48550E-03    0.46690E+03
    0.49530E-03    0.47587E+03
    0.50531E-03    0.48501E+03
    0.51552E-03    0.49431E+03
    0.52593E-03    0.50380E+03
    0.53656E-03    0.51346E+03
    0.54739E-03    0.52330E+03
    0.55845E-03    0.53333E+03
    0.56973E-03    0.54354E+03
    0.58124E-03    0.55394E+03
    0.59299E-03    0.56454E+03
    0.60496E-03    0.57534E+03
    0.61719E-03    0.58633E+03
    0.62965E-03    0.59753E+03
    0.64237E-03    0.60894E+03
    0.65535E-03    0.62056E+03
    0.66859E-03    0.63239E+03
    0.68210E-03    0.64444E+03
    0.69588E-03    0.65671E+03
    0.70993E-03    0.66920E+03
    0.72427E-03    0.68193E+03
    0.73891E-03    0.69489E+03
    0.75383E-03    0.70808E+03
    0.76906E-03    0.72151E+03
    0.78460E-03    0.73519E+03
    0.80045E-03    0.74912E+03
    0.81662E-03    0.76329E+03
    0.83311E-03    0.77773E+03
    0.84994E-03    0.79242E+03
    0.86711E-03    0.80738E+03
    0.88463E-03    0.82260E+03
    0.90250E-03    0.83810E+03
    0.92073E-03    0.85387E+03
    0.93933E-03    0.86992E+03
    0.95831E-03    0.88626E+03
    0.97767E-03    0.90288E+03
    0.99742E-03    0.91980E+03
    0.10176E-02    0.93702E+03
    0.10381E-02    0.95453E+03
    0.10591E-02    0.97236E+03
    0.10805E-02    0.99049E+03
    0.11023E-02    0.10089E+04
    0.11246E-02    0.10277E+04
    0.11473E-02    0.10468E+04
    0.11705E-02    0.10662E+04
    0.11941E-02    0.10860E+04
    0.12182E-02    0.11060E+04
    0.12429E-02    0.11265E+04
    0.12680E-02    0.11472E+04
    0.12936E-02    0.11684E+04
    0.13197E-02    0.11898E+04
    0.13464E-02    0.12117E+04
    0.13736E-02    0.12339E+04
    0.14013E-02    0.12564E+04
    0.14296E-02    0.12794E+04
    0.14585E-02    0.13027E+04
    0.14880E-02    0.13264E+04
    0.15180E-02    0.13504E+04
    0.15487E-02    0.13749E+04
    0.15800E-02    0.13998E+04
    0.16119E-02    0.14250E+04
    0.16445E-02    0.14507E+04
    0.16777E-02    0.14767E+04
    0.17116E-02    0.15032E+04
    0.17462E-02    0.15301E+04
    0.17814E-02    0.15574E+04
    0.18174E-02    0.15851E+04
    0.18541E-02    0.16132E+04
    0.18916E-02    0.16418E+04
    0.19298E-02    0.16708E+04
    0.19688E-02    0.17002E+04
    0.20086E-02    0.17301E+04
    0.20491E-02    0.17604E+04
    0.20905E-02    0.17911E+04
    0.21328E-02    0.18223E+04
    0.21758E-02    0.18539E+04
    0.22198E-02    0.18860E+04
    0.22646E-02    0.19185E+04
    0.23104E-02    0.19515E+04
    0.23571E-02    0.19849E+04
    0.24047E-02    0.20188E+04
    0.24533E-02    0.20531E+04
    0.25028E-02    0.20879E+04
    0.25534E-02    0.21231E+04
    0.26050E-02    0.21589E+04
    0.26576E-02    0.21950E+04
    0.27113E-02    0.22316E+04
    0.27660E-02    0.22687E+04
    0.28219E-02    0.23062E+04
    0.28789E-02    0.23442E+04
    0.29371E-02    0.23827E+04
    0.29964E-02    0.24216E+04
    0.30569E-02    0.24609E+04
    0.31187E-02    0.25007E+04
    0.31817E-02    0.25410E+04
    0.32460E-02    0.25817E+04
    0.33115E-02    0.26228E+04
    0.33784E-02    0.26644E+04
    0.34467E-02    0.27063E+04
    0.35163E-02    0.27488E+04
    0.35874E-02    0.27916E+04
    0.36598E-02    0.28349E+04
    0.37338E-02    0.28785E+04
    0.38092E-02    0.29226E+04
    0.38861E-02    0.29670E+04
    0.39646E-02    0.30119E+04
    0.40447E-02    0.30571E+04
    0.41264E-02    0.31027E+04
    0.42098E-02    0.31487E+04
    0.42948E-02    0.31950E+04
    0.43816E-02    0.32416E+04
    0.44701E-02    0.32886E+04
    0.45604E-02    0.33359E+04
    0.46525E-02    0.33835E+04
    0.47465E-02    0.34314E+04
    0.48424E-02    0.34796E+04
    0.49402E-02    0.35280E+04
    0.50400E-02    0.35767E+04
    0.51419E-02    0.36256E+04
    0.52457E-02    0.36748E+04
    0.53517E-02    0.37241E+04
    0.54598E-02    0.37736E+04
    0.55701E-02    0.38233E+04
    0.56826E-02    0.38731E+04
    0.57974E-02    0.39230E+04
    0.59145E-02    0.39731E+04
    0.60340E-02    0.40233E+04
    0.61559E-02    0.40734E+04
    0.62803E-02    0.41236E+04
    0.64072E-02    0.41738E+04
    0.65366E-02    0.42239E+04
    0.66686E-02    0.42740E+04
    0.68033E-02    0.43239E+04
    0.69408E-02    0.43738E+04
    0.70810E-02    0.44235E+04
    0.72240E-02    0.44731E+04
    0.73700E-02    0.45224E+04
    0.75189E-02    0.45715E+04
    0.76708E-02    0.46203E+04
    0.78257E-02    0.46686E+04
    0.79838E-02    0.47167E+04
    0.81451E-02    0.47644E+04
    0.83096E-02    0.48117E+04
    0.84775E-02    0.48585E+04
    0.86488E-02    0.49048E+04
    0.88235E-02    0.49505E+04
    0.90017E-02    0.49956E+04
    0.91836E-02    0.50401E+04
    0.93691E-02    0.50839E+04
    0.95583E-02    0.51270E+04
    0.97514E-02    0.51693E+04
    0.99484E-02    0.52107E+04
    0.10149E-01    0.52512E+04
    0.10354E-01    0.52908E+04
    0.10564E-01    0.53294E+04
    0.10777E-01    0.53669E+04
    0.10995E-01    0.54033E+04
    0.11217E-01    0.54386E+04
    0.11443E-01    0.54726E+04
    0.11675E-01    0.55054E+04
    0.11910E-01    0.55368E+04
    0.12151E-01    0.55668E+04
    0.12397E-01    0.55954E+04
    0.12647E-01    0.56224E+04
    0.12902E-01    0.56479E+04
    0.13163E-01    0.56717E+04
    0.13429E-01    0.56939E+04
    0.13700E-01    0.57142E+04
    0.13977E-01    0.57327E+04
    0.14259E-01    0.57494E+04
    0.14547E-01    0.57641E+04
    0.14841E-01    0.57768E+04
    0.15141E-01    0.57874E+04
    0.15447E-01    0.57958E+04
    0.15759E-01    0.58021E+04
    0.16077E-01    0.58062E+04
    0.16402E-01    0.58079E+04
    0.16734E-01    0.58073E+04
    0.17072E-01    0.58042E+04
    0.17416E-01    0.57987E+04
    0.17768E-01    0.57907E+04
    0.18127E-01    0.57802E+04
    0.18493E-01    0.57670E+04
    0.18867E-01    0.57513E+04
    0.19248E-01    0.57329E+04
    0.19637E-01    0.57118E+04
    0.20034E-01    0.56880E+04
    0.20438E-01    0.56615E+04
    0.20851E-01    0.56322E+04
    0.21272E-01    0.56003E+04
    0.21702E-01    0.55656E+04
    0.22141E-01    0.55281E+04
    0.22588E-01    0.54880E+04
    0.23044E-01    0.54452E+04
    0.23510E-01    0.53997E+04
    0.23985E-01    0.53517E+04
    0.24469E-01    0.53010E+04
    0.24964E-01    0.52479E+04
    0.25468E-01    0.51924E+04
    0.25982E-01    0.51345E+04
    0.26507E-01    0.50744E+04
    0.27043E-01    0.50121E+04
    0.27589E-01    0.49478E+04
    0.28146E-01    0.48815E+04
    0.28715E-01    0.48135E+04
    0.29295E-01    0.47438E+04
    0.29887E-01    0.46727E+04
    0.30490E-01    0.46002E+04
    0.31106E-01    0.45266E+04
    0.31735E-01    0.44520E+04
    0.32376E-01    0.43766E+04
    0.33030E-01    0.43006E+04
    0.33697E-01    0.42242E+04
    0.34378E-01    0.41477E+04
    0.35072E-01    0.40711E+04
    0.35781E-01    0.39949E+04
    0.36504E-01    0.39190E+04
    0.37241E-01    0.38436E+04
    0.37993E-01    0.37685E+04
    0.38761E-01    0.36942E+04
    0.39544E-01    0.36209E+04
    0.40343E-01    0.35491E+04
    0.41158E-01    0.34790E+04
    0.41989E-01    0.34108E+04
    0.42838E-01    0.33446E+04
    0.43703E-01    0.32806E+04
    0.44586E-01    0.32189E+04
    0.45486E-01    0.31596E+04
    0.46405E-01    0.31027E+04
    0.47343E-01    0.30482E+04
    0.48299E-01    0.29961E+04
    0.49275E-01    0.29462E+04
    0.50270E-01    0.28986E+04
    0.51286E-01    0.28530E+04
    0.52322E-01    0.28093E+04
    0.53379E-01    0.27674E+04
    0.54457E-01    0.27270E+04
    0.55557E-01    0.26881E+04
    0.56680E-01    0.26503E+04
    0.57825E-01    0.26131E+04
    0.58993E-01    0.25778E+04
    0.60184E-01    0.25445E+04
    0.61400E-01    0.25115E+04
    0.62641E-01    0.24772E+04
    0.63906E-01    0.24420E+04
    0.65197E-01    0.24064E+04
    0.66514E-01    0.23698E+04
    0.67858E-01    0.23318E+04
    0.69229E-01    0.22919E+04
    0.70627E-01    0.22497E+04
    0.72054E-01    0.22051E+04
    0.73510E-01    0.21579E+04
    0.74994E-01    0.21080E+04
    0.76509E-01    0.20555E+04
    0.78055E-01    0.20006E+04
    0.79632E-01    0.19434E+04
    0.81241E-01    0.18846E+04
    0.82882E-01    0.18245E+04
    0.84556E-01    0.17637E+04
    0.86264E-01    0.17026E+04
    0.88007E-01    0.16419E+04
    0.89785E-01    0.15822E+04
    0.91598E-01    0.15238E+04
    0.93449E-01    0.14674E+04
    0.95337E-01    0.14133E+04
    0.97263E-01    0.13620E+04
    0.99227E-01    0.13140E+04
    0.10123E+00    0.12695E+04
    0.10328E+00    0.12288E+04
    0.10536E+00    0.11919E+04
    0.10749E+00    0.11590E+04
    0.10966E+00    0.11298E+04
    0.11188E+00    0.11040E+04
    0.11414E+00    0.10811E+04
    0.11644E+00    0.10606E+04
    0.11880E+00    0.10417E+04
    0.12120E+00    0.10237E+04
    0.12365E+00    0.10058E+04
    0.12614E+00    0.98709E+03
    0.12869E+00    0.96687E+03
    0.13129E+00    0.94451E+03
    0.13394E+00    0.91962E+03
    0.13665E+00    0.89211E+03
    0.13941E+00    0.86217E+03
    0.14223E+00    0.83027E+03
    0.14510E+00    0.79704E+03
    0.14803E+00    0.76321E+03
    0.15102E+00    0.72953E+03
    0.15407E+00    0.69676E+03
    0.15718E+00    0.66565E+03
    0.16036E+00    0.63691E+03
    0.16360E+00    0.61114E+03
    0.16690E+00    0.58867E+03
    0.17028E+00    0.56952E+03
    0.17371E+00    0.55333E+03
    0.17722E+00    0.53945E+03
    0.18080E+00    0.52711E+03
    0.18446E+00    0.51550E+03
    0.18818E+00    0.50385E+03
    0.19198E+00    0.49147E+03
    0.19586E+00    0.47778E+03
    0.19982E+00    0.46242E+03
    0.20386E+00    0.44538E+03
    0.20797E+00    0.42706E+03
    0.21218E+00    0.40811E+03
    0.21646E+00    0.38930E+03
    0.22083E+00    0.37137E+03
    0.22530E+00    0.35491E+03
    0.22985E+00    0.34039E+03
    0.23449E+00    0.32792E+03
    0.23923E+00    0.31730E+03
    0.24406E+00    0.30808E+03
    0.24899E+00    0.29955E+03
    0.25402E+00    0.29107E+03
    0.25915E+00    0.28211E+03
    0.26439E+00    0.27237E+03
    0.26973E+00    0.26181E+03
    0.27518E+00    0.25071E+03
    0.28074E+00    0.23953E+03
    0.28641E+00    0.22879E+03
    0.29219E+00    0.21897E+03
    0.29810E+00    0.21023E+03
    0.30412E+00    0.20257E+03
    0.31026E+00    0.19569E+03
    0.31653E+00    0.18922E+03
    0.32292E+00    0.18279E+03
    0.32945E+00    0.17609E+03
    0.33610E+00    0.16910E+03
    0.34289E+00    0.16193E+03
    0.34982E+00    0.15489E+03
    0.35689E+00    0.14828E+03
    0.36409E+00    0.14223E+03
    0.37145E+00    0.13675E+03
    0.37895E+00    0.13167E+03
    0.38661E+00    0.12677E+03
    0.39442E+00    0.12191E+03
    0.40239E+00    0.11697E+03
    0.41052E+00    0.11206E+03
    0.41881E+00    0.10729E+03
    0.42727E+00    0.10279E+03
    0.43590E+00    0.98619E+02
    0.44471E+00    0.94706E+02
    0.45369E+00    0.90956E+02
    0.46286E+00    0.87283E+02
    0.47221E+00    0.83650E+02
    0.48174E+00    0.80116E+02
    0.49148E+00    0.76733E+02
    0.50141E+00    0.73532E+02
    0.51153E+00    0.70506E+02
    0.52187E+00    0.67600E+02
    0.53241E+00    0.64779E+02
    0.54317E+00    0.62043E+02
    0.55414E+00    0.59402E+02
    0.56533E+00    0.56880E+02
    0.57675E+00    0.54480E+02
    0.58840E+00    0.52178E+02
    0.60029E+00    0.49961E+02
    0.61242E+00    0.47824E+02
    0.62479E+00    0.45770E+02
    0.63741E+00    0.43804E+02
    0.65029E+00    0.41925E+02
    0.66342E+00    0.40123E+02
    0.67683E+00    0.38393E+02
    0.69050E+00    0.36732E+02
    0.70445E+00    0.35139E+02
    0.71868E+00    0.33610E+02
    0.73320E+00    0.32144E+02
    0.74801E+00    0.30739E+02
    0.76312E+00    0.29391E+02
    0.77854E+00    0.28100E+02
    0.79426E+00    0.26863E+02
    0.81031E+00    0.25678E+02
    0.82668E+00    0.24543E+02
    0.84338E+00    0.23456E+02
    0.86041E+00    0.22416E+02
    0.87780E+00    0.21419E+02
    0.89553E+00    0.20466E+02
    0.91362E+00    0.19553E+02
    0.93208E+00    0.18679E+02
    0.95091E+00    0.17843E+02
    0.97011E+00    0.17043E+02
    0.98971E+00    0.16277E+02
    0.10097E+01    0.15544E+02
    0.10301E+01    0.14843E+02
    0.10509E+01    0.14172E+02
    0.10721E+01    0.13530E+02
    0.10938E+01    0.12917E+02
    0.11159E+01    0.12330E+02
    0.11384E+01    0.11769E+02
    0.11614E+01    0.11232E+02
    0.11849E+01    0.10719E+02
    0.12088E+01    0.10229E+02
    0.12333E+01    0.97598E+01
    0.12582E+01    0.93118E+01
    0.12836E+01    0.88836E+01
    0.13095E+01    0.84745E+01
    0.13360E+01    0.80837E+01
    0.13630E+01    0.77102E+01
    0.13905E+01    0.73535E+01
    0.14186E+01    0.70128E+01
    0.14472E+01    0.66873E+01
    0.14765E+01    0.63765E+01
    0.15063E+01    0.60797E+01
    0.15367E+01    0.57963E+01
    0.15678E+01    0.55257E+01
    0.15994E+01    0.52674E+01
    0.16318E+01    0.50208E+01
    0.16647E+01    0.47854E+01
    0.16984E+01    0.45607E+01
    0.17327E+01    0.43463E+01
    0.17677E+01    0.41417E+01
    0.18034E+01    0.39464E+01
    0.18398E+01    0.37602E+01
    0.18770E+01    0.35824E+01
    0.19149E+01    0.34129E+01
    0.19536E+01    0.32511E+01
    0.19930E+01    0.30969E+01
    0.20333E+01    0.29497E+01
    0.20744E+01    0.28094E+01
    0.21163E+01    0.26756E+01
    0.21590E+01    0.25480E+01
    0.22026E+01    0.24263E+01
    0.22471E+01    0.23103E+01
    0.22925E+01    0.21997E+01
    0.23388E+01    0.20943E+01
    0.23861E+01    0.19938E+01
