3.066126285536072, 9.838657079377996e-9
4.249643417238469, 8.99958620874344e-9
6.723357536499331, 9.086010700303366e-9
9.912166360042242, 7.932048787643624e-9
15.40775853070317, 9.025261001388248e-9
26.391005591030396, 7.903671171629892e-9
42.123172522526126, 7.981038153628152e-9
78.11245842304707, 9.11444449125817e-9
115.1602720036608, 9.87398213613034e-9
188.73918221350957, 1.0466359737584653e-8
303.91953823131917, 1.1635168288860744e-8
511.4606904025937, 1.4595941701361225e-8
823.5857283453992, 1.6225912570145342e-8
1246.76740754091, 2.6441985412524035e-8
1938.0113752710731, 5.480057575025055e-8
2437.6602756304146, 9.33312621994221e-8
2832.0914944058777, 1.374202601233898e-7
3499.9456689945773, 2.1771238816686556e-7
4287.300336654512, 4.3833117808127347e-7
4981.0168130432385, 0.000001325335984577307
5994.842503189397, 0.0000029359742007728065
6320.716091875641, 0.00000767180982868591
7151.647994711385, 0.000024322898398095878
7607.221356680921, 0.00006511145606116744
8020.742232686133, 0.00016610638802030516
8838.125277627998, 0.0005522016514691323
