#           k/h    P           
    0.10000E-03    0.34538E+03
    0.10202E-03    0.35207E+03
    0.10408E-03    0.35889E+03
    0.10618E-03    0.36585E+03
    0.10833E-03    0.37294E+03
    0.11052E-03    0.38017E+03
    0.11275E-03    0.38754E+03
    0.11503E-03    0.39505E+03
    0.11735E-03    0.40271E+03
    0.11972E-03    0.41052E+03
    0.12214E-03    0.41847E+03
    0.12461E-03    0.42658E+03
    0.12712E-03    0.43485E+03
    0.12969E-03    0.44328E+03
    0.13231E-03    0.45187E+03
    0.13499E-03    0.46063E+03
    0.13771E-03    0.46956E+03
    0.14049E-03    0.47866E+03
    0.14333E-03    0.48793E+03
    0.14623E-03    0.49739E+03
    0.14918E-03    0.50703E+03
    0.15220E-03    0.51686E+03
    0.15527E-03    0.52687E+03
    0.15841E-03    0.53708E+03
    0.16161E-03    0.54749E+03
    0.16487E-03    0.55810E+03
    0.16820E-03    0.56891E+03
    0.17160E-03    0.57994E+03
    0.17507E-03    0.59118E+03
    0.17860E-03    0.60263E+03
    0.18221E-03    0.61431E+03
    0.18589E-03    0.62621E+03
    0.18965E-03    0.63834E+03
    0.19348E-03    0.65071E+03
    0.19739E-03    0.66331E+03
    0.20138E-03    0.67616E+03
    0.20544E-03    0.68926E+03
    0.20959E-03    0.70261E+03
    0.21383E-03    0.71622E+03
    0.21815E-03    0.73009E+03
    0.22255E-03    0.74423E+03
    0.22705E-03    0.75864E+03
    0.23164E-03    0.77333E+03
    0.23632E-03    0.78830E+03
    0.24109E-03    0.80356E+03
    0.24596E-03    0.81912E+03
    0.25093E-03    0.83497E+03
    0.25600E-03    0.85113E+03
    0.26117E-03    0.86760E+03
    0.26645E-03    0.88439E+03
    0.27183E-03    0.90150E+03
    0.27732E-03    0.91894E+03
    0.28292E-03    0.93672E+03
    0.28864E-03    0.95483E+03
    0.29447E-03    0.97330E+03
    0.30042E-03    0.99212E+03
    0.30649E-03    0.10113E+04
    0.31268E-03    0.10308E+04
    0.31899E-03    0.10508E+04
    0.32544E-03    0.10711E+04
    0.33201E-03    0.10918E+04
    0.33872E-03    0.11128E+04
    0.34556E-03    0.11343E+04
    0.35254E-03    0.11562E+04
    0.35966E-03    0.11785E+04
    0.36693E-03    0.12013E+04
    0.37434E-03    0.12245E+04
    0.38190E-03    0.12481E+04
    0.38962E-03    0.12721E+04
    0.39749E-03    0.12967E+04
    0.40552E-03    0.13216E+04
    0.41371E-03    0.13471E+04
    0.42207E-03    0.13730E+04
    0.43060E-03    0.13995E+04
    0.43929E-03    0.14264E+04
    0.44817E-03    0.14538E+04
    0.45722E-03    0.14818E+04
    0.46646E-03    0.15103E+04
    0.47588E-03    0.15393E+04
    0.48550E-03    0.15688E+04
    0.49530E-03    0.15990E+04
    0.50531E-03    0.16296E+04
    0.51552E-03    0.16609E+04
    0.52593E-03    0.16927E+04
    0.53656E-03    0.17251E+04
    0.54739E-03    0.17582E+04
    0.55845E-03    0.17918E+04
    0.56973E-03    0.18261E+04
    0.58124E-03    0.18610E+04
    0.59299E-03    0.18965E+04
    0.60496E-03    0.19327E+04
    0.61719E-03    0.19696E+04
    0.62965E-03    0.20072E+04
    0.64237E-03    0.20454E+04
    0.65535E-03    0.20843E+04
    0.66859E-03    0.21240E+04
    0.68210E-03    0.21644E+04
    0.69588E-03    0.22055E+04
    0.70993E-03    0.22474E+04
    0.72427E-03    0.22900E+04
    0.73891E-03    0.23334E+04
    0.75383E-03    0.23776E+04
    0.76906E-03    0.24226E+04
    0.78460E-03    0.24684E+04
    0.80045E-03    0.25150E+04
    0.81662E-03    0.25625E+04
    0.83311E-03    0.26108E+04
    0.84994E-03    0.26600E+04
    0.86711E-03    0.27101E+04
    0.88463E-03    0.27610E+04
    0.90250E-03    0.28129E+04
    0.92073E-03    0.28657E+04
    0.93933E-03    0.29194E+04
    0.95831E-03    0.29740E+04
    0.97767E-03    0.30297E+04
    0.99742E-03    0.30863E+04
    0.10176E-02    0.31439E+04
    0.10381E-02    0.32025E+04
    0.10591E-02    0.32621E+04
    0.10805E-02    0.33228E+04
    0.11023E-02    0.33845E+04
    0.11246E-02    0.34473E+04
    0.11473E-02    0.35111E+04
    0.11705E-02    0.35761E+04
    0.11941E-02    0.36421E+04
    0.12182E-02    0.37093E+04
    0.12429E-02    0.37777E+04
    0.12680E-02    0.38471E+04
    0.12936E-02    0.39178E+04
    0.13197E-02    0.39896E+04
    0.13464E-02    0.40627E+04
    0.13736E-02    0.41369E+04
    0.14013E-02    0.42124E+04
    0.14296E-02    0.42891E+04
    0.14585E-02    0.43671E+04
    0.14880E-02    0.44463E+04
    0.15180E-02    0.45269E+04
    0.15487E-02    0.46087E+04
    0.15800E-02    0.46919E+04
    0.16119E-02    0.47763E+04
    0.16445E-02    0.48622E+04
    0.16777E-02    0.49493E+04
    0.17116E-02    0.50379E+04
    0.17462E-02    0.51278E+04
    0.17814E-02    0.52191E+04
    0.18174E-02    0.53118E+04
    0.18541E-02    0.54060E+04
    0.18916E-02    0.55015E+04
    0.19298E-02    0.55985E+04
    0.19688E-02    0.56969E+04
    0.20086E-02    0.57968E+04
    0.20491E-02    0.58982E+04
    0.20905E-02    0.60010E+04
    0.21328E-02    0.61053E+04
    0.21758E-02    0.62111E+04
    0.22198E-02    0.63185E+04
    0.22646E-02    0.64273E+04
    0.23104E-02    0.65376E+04
    0.23571E-02    0.66494E+04
    0.24047E-02    0.67628E+04
    0.24533E-02    0.68777E+04
    0.25028E-02    0.69941E+04
    0.25534E-02    0.71121E+04
    0.26050E-02    0.72315E+04
    0.26576E-02    0.73525E+04
    0.27113E-02    0.74751E+04
    0.27660E-02    0.75991E+04
    0.28219E-02    0.77247E+04
    0.28789E-02    0.78518E+04
    0.29371E-02    0.79805E+04
    0.29964E-02    0.81107E+04
    0.30569E-02    0.82423E+04
    0.31187E-02    0.83755E+04
    0.31817E-02    0.85102E+04
    0.32460E-02    0.86463E+04
    0.33115E-02    0.87839E+04
    0.33784E-02    0.89230E+04
    0.34467E-02    0.90635E+04
    0.35163E-02    0.92054E+04
    0.35874E-02    0.93487E+04
    0.36598E-02    0.94935E+04
    0.37338E-02    0.96395E+04
    0.38092E-02    0.97870E+04
    0.38861E-02    0.99357E+04
    0.39646E-02    0.10086E+05
    0.40447E-02    0.10237E+05
    0.41264E-02    0.10390E+05
    0.42098E-02    0.10543E+05
    0.42948E-02    0.10698E+05
    0.43816E-02    0.10854E+05
    0.44701E-02    0.11012E+05
    0.45604E-02    0.11170E+05
    0.46525E-02    0.11329E+05
    0.47465E-02    0.11489E+05
    0.48424E-02    0.11650E+05
    0.49402E-02    0.11813E+05
    0.50400E-02    0.11975E+05
    0.51419E-02    0.12139E+05
    0.52457E-02    0.12303E+05
    0.53517E-02    0.12468E+05
    0.54598E-02    0.12634E+05
    0.55701E-02    0.12800E+05
    0.56826E-02    0.12967E+05
    0.57974E-02    0.13134E+05
