#           k/h    P           
    0.10000E-03    0.10706E+03
    0.10202E-03    0.10913E+03
    0.10408E-03    0.11125E+03
    0.10618E-03    0.11340E+03
    0.10833E-03    0.11560E+03
    0.11052E-03    0.11784E+03
    0.11275E-03    0.12012E+03
    0.11503E-03    0.12245E+03
    0.11735E-03    0.12482E+03
    0.11972E-03    0.12724E+03
    0.12214E-03    0.12970E+03
    0.12461E-03    0.13222E+03
    0.12712E-03    0.13478E+03
    0.12969E-03    0.13739E+03
    0.13231E-03    0.14005E+03
    0.13499E-03    0.14276E+03
    0.13771E-03    0.14553E+03
    0.14049E-03    0.14835E+03
    0.14333E-03    0.15122E+03
    0.14623E-03    0.15415E+03
    0.14918E-03    0.15714E+03
    0.15220E-03    0.16018E+03
    0.15527E-03    0.16328E+03
    0.15841E-03    0.16644E+03
    0.16161E-03    0.16967E+03
    0.16487E-03    0.17295E+03
    0.16820E-03    0.17630E+03
    0.17160E-03    0.17971E+03
    0.17507E-03    0.18319E+03
    0.17860E-03    0.18674E+03
    0.18221E-03    0.19035E+03
    0.18589E-03    0.19404E+03
    0.18965E-03    0.19780E+03
    0.19348E-03    0.20162E+03
    0.19739E-03    0.20553E+03
    0.20138E-03    0.20950E+03
    0.20544E-03    0.21356E+03
    0.20959E-03    0.21769E+03
    0.21383E-03    0.22190E+03
    0.21815E-03    0.22620E+03
    0.22255E-03    0.23057E+03
    0.22705E-03    0.23503E+03
    0.23164E-03    0.23958E+03
    0.23632E-03    0.24421E+03
    0.24109E-03    0.24894E+03
    0.24596E-03    0.25375E+03
    0.25093E-03    0.25866E+03
    0.25600E-03    0.26366E+03
    0.26117E-03    0.26875E+03
    0.26645E-03    0.27395E+03
    0.27183E-03    0.27924E+03
    0.27732E-03    0.28464E+03
    0.28292E-03    0.29014E+03
    0.28864E-03    0.29574E+03
    0.29447E-03    0.30146E+03
    0.30042E-03    0.30728E+03
    0.30649E-03    0.31321E+03
    0.31268E-03    0.31926E+03
    0.31899E-03    0.32542E+03
    0.32544E-03    0.33171E+03
    0.33201E-03    0.33811E+03
