#           k/h    P           
    0.10000E-03    0.53638E+02
    0.10202E-03    0.54678E+02
    0.10408E-03    0.55737E+02
    0.10618E-03    0.56817E+02
    0.10833E-03    0.57918E+02
    0.11052E-03    0.59041E+02
    0.11275E-03    0.60185E+02
    0.11503E-03    0.61351E+02
    0.11735E-03    0.62539E+02
    0.11972E-03    0.63751E+02
    0.12214E-03    0.64986E+02
    0.12461E-03    0.66245E+02
    0.12712E-03    0.67529E+02
    0.12969E-03    0.68837E+02
    0.13231E-03    0.70171E+02
    0.13499E-03    0.71530E+02
    0.13771E-03    0.72916E+02
    0.14049E-03    0.74328E+02
    0.14333E-03    0.75768E+02
    0.14623E-03    0.77236E+02
    0.14918E-03    0.78732E+02
    0.15220E-03    0.80257E+02
    0.15527E-03    0.81811E+02
    0.15841E-03    0.83396E+02
    0.16161E-03    0.85011E+02
    0.16487E-03    0.86657E+02
    0.16820E-03    0.88335E+02
    0.17160E-03    0.90046E+02
    0.17507E-03    0.91790E+02
    0.17860E-03    0.93567E+02
    0.18221E-03    0.95379E+02
    0.18589E-03    0.97225E+02
    0.18965E-03    0.99108E+02
    0.19348E-03    0.10103E+03
    0.19739E-03    0.10298E+03
    0.20138E-03    0.10498E+03
    0.20544E-03    0.10701E+03
    0.20959E-03    0.10908E+03
    0.21383E-03    0.11119E+03
    0.21815E-03    0.11334E+03
    0.22255E-03    0.11553E+03
    0.22705E-03    0.11777E+03
    0.23164E-03    0.12005E+03
    0.23632E-03    0.12237E+03
    0.24109E-03    0.12474E+03
    0.24596E-03    0.12715E+03
    0.25093E-03    0.12961E+03
    0.25600E-03    0.13212E+03
    0.26117E-03    0.13467E+03
    0.26645E-03    0.13728E+03
    0.27183E-03    0.13993E+03
    0.27732E-03    0.14263E+03
    0.28292E-03    0.14539E+03
    0.28864E-03    0.14820E+03
    0.29447E-03    0.15107E+03
    0.30042E-03    0.15398E+03
    0.30649E-03    0.15696E+03
    0.31268E-03    0.15999E+03
    0.31899E-03    0.16308E+03
    0.32544E-03    0.16623E+03
    0.33201E-03    0.16944E+03
    0.33872E-03    0.17271E+03
    0.34556E-03    0.17604E+03
    0.35254E-03    0.17944E+03
    0.35966E-03    0.18290E+03
    0.36693E-03    0.18643E+03
    0.37434E-03    0.19003E+03
    0.38190E-03    0.19369E+03
    0.38962E-03    0.19743E+03
    0.39749E-03    0.20123E+03
    0.40552E-03    0.20511E+03
    0.41371E-03    0.20906E+03
    0.42207E-03    0.21309E+03
    0.43060E-03    0.21719E+03
    0.43929E-03    0.22137E+03
    0.44817E-03    0.22563E+03
    0.45722E-03    0.22997E+03
    0.46646E-03    0.23440E+03
    0.47588E-03    0.23890E+03
    0.48550E-03    0.24350E+03
    0.49530E-03    0.24817E+03
    0.50531E-03    0.25294E+03
    0.51552E-03    0.25780E+03
    0.52593E-03    0.26275E+03
    0.53656E-03    0.26779E+03
    0.54739E-03    0.27292E+03
    0.55845E-03    0.27815E+03
    0.56973E-03    0.28348E+03
    0.58124E-03    0.28891E+03
    0.59299E-03    0.29444E+03
    0.60496E-03    0.30008E+03
    0.61719E-03    0.30582E+03
    0.62965E-03    0.31166E+03
    0.64237E-03    0.31762E+03
    0.65535E-03    0.32368E+03
    0.66859E-03    0.32986E+03
    0.68210E-03    0.33615E+03
    0.69588E-03    0.34255E+03
    0.70993E-03    0.34908E+03
    0.72427E-03    0.35572E+03
    0.73891E-03    0.36249E+03
    0.75383E-03    0.36938E+03
    0.76906E-03    0.37639E+03
    0.78460E-03    0.38353E+03
    0.80045E-03    0.39081E+03
    0.81662E-03    0.39821E+03
    0.83311E-03    0.40575E+03
    0.84994E-03    0.41342E+03
    0.86711E-03    0.42124E+03
    0.88463E-03    0.42919E+03
    0.90250E-03    0.43728E+03
    0.92073E-03    0.44552E+03
    0.93933E-03    0.45391E+03
    0.95831E-03    0.46244E+03
    0.97767E-03    0.47113E+03
    0.99742E-03    0.47997E+03
    0.10176E-02    0.48896E+03
    0.10381E-02    0.49812E+03
    0.10591E-02    0.50743E+03
    0.10805E-02    0.51690E+03
    0.11023E-02    0.52654E+03
    0.11246E-02    0.53635E+03
    0.11473E-02    0.54633E+03
    0.11705E-02    0.55647E+03
    0.11941E-02    0.56679E+03
    0.12182E-02    0.57729E+03
    0.12429E-02    0.58796E+03
    0.12680E-02    0.59882E+03
    0.12936E-02    0.60986E+03
    0.13197E-02    0.62108E+03
    0.13464E-02    0.63249E+03
    0.13736E-02    0.64409E+03
    0.14013E-02    0.65588E+03
    0.14296E-02    0.66787E+03
    0.14585E-02    0.68005E+03
    0.14880E-02    0.69243E+03
    0.15180E-02    0.70501E+03
    0.15487E-02    0.71779E+03
    0.15800E-02    0.73078E+03
    0.16119E-02    0.74398E+03
    0.16445E-02    0.75739E+03
    0.16777E-02    0.77101E+03
    0.17116E-02    0.78484E+03
    0.17462E-02    0.79888E+03
    0.17814E-02    0.81314E+03
    0.18174E-02    0.82763E+03
    0.18541E-02    0.84233E+03
    0.18916E-02    0.85725E+03
    0.19298E-02    0.87240E+03
    0.19688E-02    0.88777E+03
    0.20086E-02    0.90337E+03
    0.20491E-02    0.91921E+03
    0.20905E-02    0.93527E+03
    0.21328E-02    0.95156E+03
    0.21758E-02    0.96808E+03
    0.22198E-02    0.98484E+03
    0.22646E-02    0.10018E+04
    0.23104E-02    0.10191E+04
    0.23571E-02    0.10365E+04
    0.24047E-02    0.10542E+04
    0.24533E-02    0.10722E+04
    0.25028E-02    0.10904E+04
    0.25534E-02    0.11088E+04
    0.26050E-02    0.11274E+04
    0.26576E-02    0.11463E+04
    0.27113E-02    0.11655E+04
    0.27660E-02    0.11848E+04
    0.28219E-02    0.12045E+04
    0.28789E-02    0.12243E+04
    0.29371E-02    0.12444E+04
    0.29964E-02    0.12647E+04
    0.30569E-02    0.12853E+04
    0.31187E-02    0.13061E+04
    0.31817E-02    0.13271E+04
    0.32460E-02    0.13484E+04
    0.33115E-02    0.13699E+04
    0.33784E-02    0.13916E+04
    0.34467E-02    0.14135E+04
    0.35163E-02    0.14357E+04
    0.35874E-02    0.14581E+04
    0.36598E-02    0.14807E+04
    0.37338E-02    0.15035E+04
    0.38092E-02    0.15265E+04
    0.38861E-02    0.15498E+04
    0.39646E-02    0.15732E+04
    0.40447E-02    0.15968E+04
    0.41264E-02    0.16207E+04
    0.42098E-02    0.16447E+04
    0.42948E-02    0.16689E+04
    0.43816E-02    0.16933E+04
    0.44701E-02    0.17178E+04
    0.45604E-02    0.17426E+04
    0.46525E-02    0.17674E+04
    0.47465E-02    0.17925E+04
    0.48424E-02    0.18176E+04
    0.49402E-02    0.18430E+04
    0.50400E-02    0.18684E+04
