#           k/h    P           
    0.10000E-03    0.21048E+03
    0.10202E-03    0.21456E+03
    0.10408E-03    0.21872E+03
    0.10618E-03    0.22295E+03
    0.10833E-03    0.22727E+03
    0.11052E-03    0.23168E+03
    0.11275E-03    0.23616E+03
    0.11503E-03    0.24074E+03
    0.11735E-03    0.24540E+03
    0.11972E-03    0.25015E+03
    0.12214E-03    0.25500E+03
    0.12461E-03    0.25994E+03
    0.12712E-03    0.26497E+03
    0.12969E-03    0.27010E+03
    0.13231E-03    0.27533E+03
    0.13499E-03    0.28066E+03
    0.13771E-03    0.28610E+03
    0.14049E-03    0.29164E+03
    0.14333E-03    0.29728E+03
    0.14623E-03    0.30304E+03
    0.14918E-03    0.30890E+03
    0.15220E-03    0.31488E+03
    0.15527E-03    0.32098E+03
    0.15841E-03    0.32719E+03
    0.16161E-03    0.33353E+03
    0.16487E-03    0.33998E+03
    0.16820E-03    0.34656E+03
    0.17160E-03    0.35327E+03
    0.17507E-03    0.36010E+03
    0.17860E-03    0.36707E+03
    0.18221E-03    0.37417E+03
    0.18589E-03    0.38141E+03
    0.18965E-03    0.38879E+03
    0.19348E-03    0.39631E+03
    0.19739E-03    0.40397E+03
    0.20138E-03    0.41178E+03
    0.20544E-03    0.41975E+03
    0.20959E-03    0.42786E+03
    0.21383E-03    0.43613E+03
    0.21815E-03    0.44457E+03
    0.22255E-03    0.45316E+03
    0.22705E-03    0.46192E+03
    0.23164E-03    0.47085E+03
    0.23632E-03    0.47994E+03
    0.24109E-03    0.48922E+03
    0.24596E-03    0.49867E+03
    0.25093E-03    0.50830E+03
    0.25600E-03    0.51812E+03
    0.26117E-03    0.52813E+03
    0.26645E-03    0.53832E+03
    0.27183E-03    0.54872E+03
    0.27732E-03    0.55931E+03
    0.28292E-03    0.57010E+03
    0.28864E-03    0.58111E+03
    0.29447E-03    0.59232E+03
    0.30042E-03    0.60375E+03
    0.30649E-03    0.61539E+03
    0.31268E-03    0.62726E+03
    0.31899E-03    0.63936E+03
    0.32544E-03    0.65168E+03
    0.33201E-03    0.66425E+03
    0.33872E-03    0.67705E+03
    0.34556E-03    0.69009E+03
    0.35254E-03    0.70339E+03
    0.35966E-03    0.71694E+03
    0.36693E-03    0.73074E+03
    0.37434E-03    0.74481E+03
    0.38190E-03    0.75915E+03
    0.38962E-03    0.77376E+03
    0.39749E-03    0.78864E+03
    0.40552E-03    0.80381E+03
    0.41371E-03    0.81927E+03
    0.42207E-03    0.83502E+03
    0.43060E-03    0.85107E+03
    0.43929E-03    0.86742E+03
    0.44817E-03    0.88409E+03
    0.45722E-03    0.90106E+03
    0.46646E-03    0.91836E+03
    0.47588E-03    0.93599E+03
    0.48550E-03    0.95394E+03
    0.49530E-03    0.97224E+03
    0.50531E-03    0.99088E+03
    0.51552E-03    0.10099E+04
    0.52593E-03    0.10292E+04
    0.53656E-03    0.10489E+04
    0.54739E-03    0.10690E+04
    0.55845E-03    0.10895E+04
    0.56973E-03    0.11103E+04
    0.58124E-03    0.11315E+04
    0.59299E-03    0.11532E+04
    0.60496E-03    0.11752E+04
    0.61719E-03    0.11976E+04
    0.62965E-03    0.12205E+04
    0.64237E-03    0.12438E+04
    0.65535E-03    0.12675E+04
    0.66859E-03    0.12916E+04
    0.68210E-03    0.13162E+04
    0.69588E-03    0.13413E+04
    0.70993E-03    0.13668E+04
    0.72427E-03    0.13928E+04
    0.73891E-03    0.14192E+04
    0.75383E-03    0.14461E+04
    0.76906E-03    0.14736E+04
    0.78460E-03    0.15015E+04
    0.80045E-03    0.15300E+04
    0.81662E-03    0.15589E+04
    0.83311E-03    0.15884E+04
    0.84994E-03    0.16184E+04
    0.86711E-03    0.16490E+04
    0.88463E-03    0.16801E+04
    0.90250E-03    0.17118E+04
    0.92073E-03    0.17440E+04
    0.93933E-03    0.17768E+04
    0.95831E-03    0.18102E+04
    0.97767E-03    0.18442E+04
    0.99742E-03    0.18788E+04
    0.10176E-02    0.19140E+04
    0.10381E-02    0.19498E+04
    0.10591E-02    0.19862E+04
    0.10805E-02    0.20233E+04
    0.11023E-02    0.20610E+04
    0.11246E-02    0.20994E+04
    0.11473E-02    0.21385E+04
    0.11705E-02    0.21782E+04
    0.11941E-02    0.22186E+04
    0.12182E-02    0.22597E+04
    0.12429E-02    0.23015E+04
    0.12680E-02    0.23440E+04
    0.12936E-02    0.23872E+04
    0.13197E-02    0.24312E+04
    0.13464E-02    0.24758E+04
    0.13736E-02    0.25213E+04
    0.14013E-02    0.25674E+04
    0.14296E-02    0.26144E+04
    0.14585E-02    0.26621E+04
    0.14880E-02    0.27106E+04
    0.15180E-02    0.27599E+04
    0.15487E-02    0.28100E+04
    0.15800E-02    0.28608E+04
    0.16119E-02    0.29125E+04
    0.16445E-02    0.29651E+04
    0.16777E-02    0.30184E+04
    0.17116E-02    0.30726E+04
    0.17462E-02    0.31276E+04
    0.17814E-02    0.31835E+04
    0.18174E-02    0.32402E+04
    0.18541E-02    0.32978E+04
    0.18916E-02    0.33563E+04
    0.19298E-02    0.34157E+04
    0.19688E-02    0.34759E+04
    0.20086E-02    0.35370E+04
    0.20491E-02    0.35990E+04
    0.20905E-02    0.36619E+04
    0.21328E-02    0.37258E+04
    0.21758E-02    0.37905E+04
    0.22198E-02    0.38562E+04
    0.22646E-02    0.39227E+04
    0.23104E-02    0.39902E+04
    0.23571E-02    0.40587E+04
    0.24047E-02    0.41280E+04
    0.24533E-02    0.41983E+04
    0.25028E-02    0.42695E+04
    0.25534E-02    0.43417E+04
    0.26050E-02    0.44148E+04
    0.26576E-02    0.44888E+04
    0.27113E-02    0.45637E+04
    0.27660E-02    0.46396E+04
    0.28219E-02    0.47165E+04
    0.28789E-02    0.47942E+04
    0.29371E-02    0.48729E+04
    0.29964E-02    0.49525E+04
    0.30569E-02    0.50330E+04
    0.31187E-02    0.51145E+04
    0.31817E-02    0.51968E+04
    0.32460E-02    0.52801E+04
    0.33115E-02    0.53643E+04
    0.33784E-02    0.54493E+04
    0.34467E-02    0.55352E+04
    0.35163E-02    0.56220E+04
    0.35874E-02    0.57097E+04
    0.36598E-02    0.57982E+04
    0.37338E-02    0.58875E+04
    0.38092E-02    0.59777E+04
    0.38861E-02    0.60686E+04
    0.39646E-02    0.61604E+04
    0.40447E-02    0.62529E+04
    0.41264E-02    0.63462E+04
    0.42098E-02    0.64402E+04
    0.42948E-02    0.65350E+04
    0.43816E-02    0.66304E+04
    0.44701E-02    0.67265E+04
    0.45604E-02    0.68233E+04
    0.46525E-02    0.69207E+04
    0.47465E-02    0.70187E+04
    0.48424E-02    0.71172E+04
    0.49402E-02    0.72163E+04
    0.50400E-02    0.73159E+04
    0.51419E-02    0.74159E+04
    0.52457E-02    0.75164E+04
    0.53517E-02    0.76173E+04
    0.54598E-02    0.77186E+04
    0.55701E-02    0.78202E+04
    0.56826E-02    0.79220E+04
    0.57974E-02    0.80241E+04
    0.59145E-02    0.81265E+04
    0.60340E-02    0.82292E+04
    0.61559E-02    0.83318E+04
    0.62803E-02    0.84343E+04
    0.64072E-02    0.85369E+04
    0.65366E-02    0.86394E+04
    0.66686E-02    0.87418E+04
    0.68033E-02    0.88440E+04
    0.69408E-02    0.89459E+04
    0.70810E-02    0.90476E+04
    0.72240E-02    0.91489E+04
    0.73700E-02    0.92497E+04
    0.75189E-02    0.93501E+04
    0.76708E-02    0.94498E+04
    0.78257E-02    0.95487E+04
    0.79838E-02    0.96469E+04
    0.81451E-02    0.97445E+04
    0.83096E-02    0.98411E+04
    0.84775E-02    0.99368E+04
    0.86488E-02    0.10031E+05
    0.88235E-02    0.10125E+05
    0.90017E-02    0.10217E+05
    0.91836E-02    0.10308E+05
    0.93691E-02    0.10397E+05
    0.95583E-02    0.10485E+05
    0.97514E-02    0.10572E+05
    0.99484E-02    0.10656E+05
    0.10149E-01    0.10739E+05
    0.10354E-01    0.10820E+05
    0.10564E-01    0.10899E+05
    0.10777E-01    0.10976E+05
    0.10995E-01    0.11050E+05
    0.11217E-01    0.11122E+05
    0.11443E-01    0.11191E+05
    0.11675E-01    0.11258E+05
    0.11910E-01    0.11322E+05
    0.12151E-01    0.11384E+05
    0.12397E-01    0.11442E+05
    0.12647E-01    0.11497E+05
    0.12902E-01    0.11549E+05
    0.13163E-01    0.11598E+05
    0.13429E-01    0.11643E+05
    0.13700E-01    0.11684E+05
    0.13977E-01    0.11722E+05
    0.14259E-01    0.11756E+05
    0.14547E-01    0.11786E+05
    0.14841E-01    0.11812E+05
    0.15141E-01    0.11833E+05
    0.15447E-01    0.11850E+05
    0.15759E-01    0.11863E+05
    0.16077E-01    0.11871E+05
    0.16402E-01    0.11875E+05
    0.16734E-01    0.11873E+05
    0.17072E-01    0.11867E+05
    0.17416E-01    0.11856E+05
    0.17768E-01    0.11839E+05
    0.18127E-01    0.11817E+05
    0.18493E-01    0.11790E+05
    0.18867E-01    0.11758E+05
    0.19248E-01    0.11720E+05
    0.19637E-01    0.11677E+05
    0.20034E-01    0.11628E+05
    0.20438E-01    0.11574E+05
    0.20851E-01    0.11514E+05
    0.21272E-01    0.11448E+05
    0.21702E-01    0.11377E+05
    0.22141E-01    0.11301E+05
    0.22588E-01    0.11218E+05
    0.23044E-01    0.11131E+05
    0.23510E-01    0.11038E+05
    0.23985E-01    0.10939E+05
    0.24469E-01    0.10836E+05
    0.24964E-01    0.10727E+05
    0.25468E-01    0.10613E+05
    0.25982E-01    0.10495E+05
    0.26507E-01    0.10372E+05
    0.27043E-01    0.10244E+05
    0.27589E-01    0.10113E+05
    0.28146E-01    0.99772E+04
    0.28715E-01    0.98380E+04
    0.29295E-01    0.96955E+04
    0.29887E-01    0.95500E+04
    0.30490E-01    0.94017E+04
    0.31106E-01    0.92511E+04
    0.31735E-01    0.90985E+04
    0.32376E-01    0.89443E+04
    0.33030E-01    0.87889E+04
    0.33697E-01    0.86327E+04
    0.34378E-01    0.84762E+04
    0.35072E-01    0.83196E+04
    0.35781E-01    0.81637E+04
    0.36504E-01    0.80086E+04
    0.37241E-01    0.78543E+04
    0.37993E-01    0.77009E+04
    0.38761E-01    0.75489E+04
    0.39544E-01    0.73990E+04
    0.40343E-01    0.72523E+04
    0.41158E-01    0.71090E+04
    0.41989E-01    0.69695E+04
    0.42838E-01    0.68342E+04
    0.43703E-01    0.67033E+04
    0.44586E-01    0.65772E+04
    0.45486E-01    0.64559E+04
    0.46405E-01    0.63395E+04
