1.577565684947206925e+01 1.816761291756206376e+01 2.028699148150941767e+01 2.208644998468389886e+01 2.362136470213666328e+01 2.494060383514078794e+01 2.608190909920054423e+01 2.707441018516804121e+01 2.794098940847751322e+01 2.869996366744361538e+01 2.936624297176470222e+01 2.995213770474489579e+01 3.046793351747717793e+01 3.092231039823615291e+01 3.132265500262139213e+01 3.167529818983607726e+01 3.198569898191646388e+01 3.225858934257578170e+01 3.249808975173698400e+01 3.270780262783768677e+01 3.289088867763428681e+01 3.305012989728264472e+01 3.318798199960780693e+01 3.330661836714073587e+01 3.340796714211362683e+01 3.349374270604160131e+01 3.356547253447825341e+01 3.362452021095727872e+01 3.367210523003230804e+01 3.370932010011106428e+01 3.373714516352877268e+01 3.375646147760673443e+01 3.376806204164401493e+01 3.377266160746333412e+01 3.377090527276666876e+01 3.376337602513046221e+01 3.375060137873517618e+01 3.373305922450715144e+01 3.371118298886945297e+01 3.368536623392063234e+01 3.365596666666883863e+01 3.362330976143825723e+01 3.358769195069186253e+01 3.354938347190699233e+01 3.350863090628896401e+01 3.346565944590034292e+01 3.342067492105296367e+01 3.337386561574087551e+01 3.332540389539134651e+01 3.327544766818619593e+01 3.322414169858897992e+01 3.317161878944688880e+01 3.311800084706514014e+01 3.306339984193944304e+01 3.300791867633812160e+01 3.295165196862166823e+01 3.289468676304770867e+01 3.283710317281148150e+01 3.277897496319638293e+01 3.272037008094031307e+01
1.450379313261475467e+01 1.660778999339357753e+01 1.849052581034961662e+01 2.009215642807499336e+01 2.145876232999797040e+01 2.263300630614190823e+01 2.364826560837090241e+01 2.453044787182341580e+01 2.529996602931904803e+01 2.597318956001398149e+01 2.656345832287831499e+01 2.708179448252490573e+01 2.753741194242057588e+01 2.793808888306086047e+01 2.829044603328551943e+01 2.860015864637847827e+01 2.887212086162151081e+01 2.911057517720999854e+01 2.931921587868798440e+01 2.950127268895789712e+01 2.965957916127939242e+01 2.979662913441391581e+01 2.991462372607711373e+01 3.001551073993293883e+01 3.010101792621807704e+01 3.017268121626658228e+01 3.023186881280558680e+01 3.027980183780531576e+01 3.031757210190790275e+01 3.034615745283389288e+01 3.036643507672623699e+01 3.037919306042735457e+01 3.038514047004264995e+01 3.038491615876582230e+01 3.037909648257215522e+01 3.036820207423543394e+01 3.035270380309944827e+01 3.033302802878111137e+01 3.030956123421464810e+01 3.028265415713423891e+01 3.025262539102618575e+01 3.021976463858061379e+01 3.018433557756860708e+01 3.014657841775712299e+01 3.010671218098811863e+01 3.006493673725886850e+01 3.002143462539628871e+01 2.997637268327030569e+01 2.992990350934856636e+01 2.988216677468237492e+01 2.983329040206465521e+01 2.978339162706686594e+01 2.973257795389217861e+01 2.968094801744532418e+01 2.962859236167782484e+01 2.957559414309656631e+01 2.952202976729967077e+01 2.946796946550766449e+01 2.941347781727064259e+01 2.935861422484173033e+01
1.333895670558002600e+01 1.518632584942283970e+01 1.685756799833138686e+01 1.828235175736574192e+01 1.949855059499273580e+01 2.054329597740290581e+01 2.144606024108612985e+01 2.222986290661384601e+01 2.291290117492640732e+01 2.350979604749576524e+01 2.403247706131051231e+01 2.449080897099189968e+01 2.489304256863814402e+01 2.524614551881394675e+01 2.555605008511142984e+01 2.582784217281720984e+01 2.606590810098042255e+01 2.627405033434020609e+01 2.645558000532126997e+01 2.661339178752882617e+01 2.675002514150150290e+01 2.686771488890563475e+01 2.696843332329005705e+01 2.705392553132691091e+01 2.712573921108871389e+01 2.718524998885855481e+01 2.723368302327548207e+01 2.727213152481198577e+01 2.730157269548680432e+01 2.732288149838615254e+01 2.733684259193222843e+01 2.734416070481063343e+01 2.734546968034872449e+01 2.734134038119562504e+01 2.733228761436872745e+01 2.731877621152613145e+01 2.730122637873786573e+01 2.728001841263856520e+01 2.725549685966497293e+01 2.722797422508774190e+01 2.719773420591166513e+01 2.716503461176166923e+01 2.713010993784736868e+01 2.709317366051315901e+01 2.705442028420377909e+01 2.701402716931218606e+01 2.697215616657107873e+01 2.692895508037873853e+01 2.688455898063135052e+01 2.683909138020095497e+01 2.679266529309134626e+01 2.674538418647870941e+01 2.669734283825740206e+01 2.664862811033020762e+01 2.659931964667997306e+01 2.654949050420731638e+01 2.649920772340050235e+01 2.644853284509859037e+01 2.639752237890269626e+01 2.634622822816901078e+01
1.227182421880363172e+01 1.389062058160714663e+01 1.537290118789465510e+01 1.663962872257505410e+01 1.772144367245880758e+01 1.865055113861446046e+01 1.945293150984076647e+01 2.014901648737371431e+01 2.075501572705160669e+01 2.128398077316027681e+01 2.174657469760764883e+01 2.215162260511158721e+01 2.250650999324428980e+01 2.281747622363179318e+01 2.308983486241527316e+01 2.332814215066462893e+01 2.353632799220756411e+01 2.371779935149877616e+01 2.387552298379837623e+01 2.401209242768499763e+01 2.412978283180405015e+01 2.423059624648752930e+01 2.431629934790430880e+01 2.438845508804541495e+01 2.444844941932149496e+01 2.449751398869038255e+01 2.453674550660257481e+01 2.456712235255097454e+01 2.458951886907793494e+01 2.460471771089853377e+01 2.461342054906395660e+01 2.461625737728621388e+01 2.461379462537862395e+01 2.460654225080408608e+01 2.459495995175489469e+01 2.457946262264751169e+01 2.456042515436056206e+01 2.453818666621775790e+01 2.451305423829067465e+01 2.448530623982316001e+01 2.445519523046591104e+01 2.442295058149992570e+01 2.438878078484944467e+01 2.435287551311589027e+01 2.431540745649231283e+01 2.427653396299118072e+01 2.423639850500769910e+01 2.419513199230770795e+01 2.415285394900349303e+01 2.410967356989822363e+01 2.406569066969103332e+01 2.402099653689765546e+01 2.397567470291801683e+01 2.392980163544420336e+01 2.388344736432251736e+01 2.383667604704005782e+01 2.378954648018126505e+01 2.374211256247819435e+01 2.369442371444317175e+01 2.364652525901635016e+01
1.129390775953199544e+01 1.270924674931993970e+01 1.402275092262472000e+01 1.514824971823252042e+01 1.611002153177631158e+01 1.693588784537496750e+01 1.764870812566574898e+01 1.826659624411191984e+01 1.880397955547358535e+01 1.927250121339810107e+01 1.968168728239835374e+01 2.003942920992148302e+01 2.035233525585996617e+01 2.062599049987929689e+01 2.086515263481305382e+01 2.107390198717535412e+01 2.125575834346877713e+01 2.141377327874947412e+01 2.155060409707516911e+01 2.166857374828245852e+01 2.176971989068239210e+01 2.185583543840699505e+01 2.192850234538018839e+01 2.198911995717723400e+01 2.203892895593320134e+01 2.207903169758426998e+01 2.211040957179006128e+01 2.213393788691162456e+01 2.215039868429521164e+01 2.216049181001362101e+01 2.216484451257066723e+01 2.216401978785506799e+01 2.215852365490764697e+01 2.214881151567196227e+01 2.213529372721994193e+01 2.211834049476248509e+01 2.209828617714581611e+01 2.207543308277375260e+01 2.205005481746405138e+01 2.202239927005809861e+01 2.199269121490199907e+01 2.196113466315113882e+01 2.192791493401285763e+01 2.189320050262679374e+01 2.185714464776797428e+01 2.181988692307622557e+01 2.178155447245806187e+01 2.174226320767873943e+01 2.170211886389810019e+01 2.166121794694759117e+01 2.161964858445247017e+01 2.157749129143576639e+01 2.153481965976385837e+01 2.149170097968390891e+01 2.144819680073449675e+01 2.140436343846554479e+01 2.136025243266293572e+01 2.131591096212624237e+01 2.127138222047807048e+01 2.122670575698447237e+01
1.039747822123452536e+01 1.163183829843566741e+01 1.279464630017855598e+01 1.379398438665223381e+01 1.464854705889248976e+01 1.538225894621772838e+01 1.601519185798223432e+01 1.656338453224752527e+01 1.703966659893508862e+01 1.745441770955785898e+01 1.781614340035019239e+01 1.813189684462897233e+01 1.840758831943135476e+01 1.864821525362804877e+01 1.885803602584206473e+01 1.904070344264889059e+01 1.919936886192375169e+01 1.933676458896546535e+01 1.945526992803881683e+01 1.955696474737222346e+01 1.964367336673958420e+01 1.971700084467840242e+01 1.977836322390311707e+01 1.982901292082264533e+01 1.987006017342021735e+01 1.990249126097090127e+01 1.992718405870224885e+01 1.994492137646138019e+01 1.995640244292446397e+01 1.996225282894834052e+01 1.996303305037773157e+01 1.995924604841364669e+01 1.995134371191255696e+01 1.993973257879381222e+01 1.992477883164691832e+01 1.990681268456447128e+01 1.988613224335395557e+01 1.986300690896520749e+01 1.983768037922914829e+01 1.981037332585822242e+01 1.978128572790782158e+01 1.975059898005144987e+01 1.971847774971532274e+01 1.968507163391754844e+01 1.965051663658993064e+01 1.961493648763088515e+01 1.957844382219853330e+01 1.954114123639775968e+01 1.950312223348602814e+01 1.946447207297001469e+01 1.942526853344729432e+01 1.938558259873212819e+01 1.934547907566007652e+01 1.930501715097166127e+01 1.926425089380656885e+01 1.922322970958204991e+01 1.918199875036538060e+01 1.914059928626963014e+01 1.909906904189151078e+01 1.905744250136183737e+01
9.575495840982002349e+00 1.064899016782566932e+01 1.167729466786036596e+01 1.256396321006178241e+01 1.332280131381600086e+01 1.397427315778246104e+01 1.453596216732168145e+01 1.502205006664254583e+01 1.544393472155369551e+01 1.581086259478292888e+01 1.613042347775525798e+01 1.640891808954185294e+01 1.665163004307508743e+01 1.686302908317149729e+01 1.704692518207565044e+01 1.720658718980309487e+01 1.734483556547096939e+01 1.746411586281818273e+01 1.756655770256613636e+01 1.765402263643856529e+01 1.772814338911901544e+01 1.779035632070049289e+01 1.784192849476423604e+01 1.788398040764719354e+01 1.791750519366587469e+01 1.794338494278892782e+01 1.796240463352936700e+01 1.797526408228471340e+01 1.798258823233368631e+01 1.798493604508544763e+01 1.798280820859952911e+01 1.797665384068186611e+01 1.796687633370423853e+01 1.795383846397449545e+01 1.793786686872504887e+01 1.791925597761877498e+01 1.789827147235822480e+01 1.787515333695686337e+01 1.785011854802372255e+01 1.782336347402843302e+01 1.779506596664473861e+01 1.776538725026657417e+01 1.773447358643394267e+01 1.770245775869956972e+01 1.766946039658194678e+01 1.763559115763650098e+01 1.760094978423364864e+01 1.756562704952136755e+01 1.752970560523191779e+01 1.749326074242204854e+01 1.745636107487637290e+01 1.741906915372490161e+01 1.738144202080065881e+01 1.734353170737183802e+01 1.730538568410472777e+01 1.726704726743446372e+01 1.722855598692544987e+01 1.718994791768335162e+01 1.715125598142246233e+01 1.711251021939101236e+01
8.821547222804106525e+00 9.752167538456667728e+00 1.066046852487870211e+01 1.144654549995059156e+01 1.211993510508646565e+01 1.269803216622863573e+01 1.319620040333448685e+01 1.362696051842249467e+01 1.400042780936422382e+01 1.432483273462072404e+01 1.460694358681052307e+01 1.485238583236473531e+01 1.506588058525951546e+01 1.525142386429138952e+01 1.541242304686510245e+01 1.555180223226670222e+01 1.567208475918013022e+01 1.577545869899986819e+01 1.586382947679370226e+01 1.593886261932188830e+01 1.600201882735853687e+01 1.605458300478329647e+01 1.609768847415541515e+01 1.613233731743823895e+01 1.615941756741639779e+01 1.617971781723622016e+01 1.619393969670961653e+01 1.620270857368993234e+01 1.620658276933800224e+01 1.620606152205614237e+01 1.620159189241059039e+01 1.619357476768537651e+01 1.618237009776185431e+01 1.616830147227589265e+01 1.615166013133102751e+01 1.613270848758041609e+01 1.611168322557554689e+01 1.608879803440867207e+01 1.606424601784473083e+01 1.603820184375117464e+01 1.601082361759699069e+01 1.598225457517097681e+01 1.595262457361037178e+01 1.592205142151597030e+01 1.589064206491164732e+01 1.585849364605351397e+01 1.582569444996826391e+01 1.579232475168795347e+01 1.575845757552388093e+01 1.572415937631536664e+01 1.568949065137145915e+01 1.565450649076766965e+01 1.561925707274187758e+01 1.558378811013458787e+01 1.554814125312208795e+01 1.551235445288190107e+01 1.547646229029755816e+01 1.544049627334297270e+01 1.540448510637707003e+01 1.536845493421901843e+01
8.129788231656519315e+00 8.933623786664016464e+00 9.734903427928397690e+00 1.043120035213549102e+01 1.102833524742490745e+01 1.154098393916776466e+01 1.198253158690044806e+01 1.236401394171659618e+01 1.269439783422750168e+01 1.298100307903383133e+01 1.322986122374407891e+01 1.344599191870403843e+01 1.363361149729744959e+01 1.379629079415940573e+01 1.393707580874375473e+01 1.405858116613968534e+01 1.416306347961545420e+01 1.425247967710554065e+01 1.432853392486649291e+01 1.439271578526351014e+01 1.444633154729235081e+01 1.449053017417113232e+01 1.452632495845060845e+01 1.455461171852161328e+01 1.457618418205843369e+01 1.459174706187879167e+01 1.460192722430316437e+01 1.460728326981402425e+01 1.460831378397745084e+01 1.460546446844458224e+01 1.459913432398785815e+01 1.458968102747030215e+01 1.457742562057724456e+01 1.456265660871014589e+01 1.454563355264100544e+01 1.452659022258725230e+01 1.450573737370746663e+01 1.448326519318390382e+01 1.445934545846006536e+01 1.443413346202096115e+01 1.440776968898307331e+01 1.438038133283824926e+01 1.435208363049643765e+01 1.432298105325070559e+01 1.429316836859626605e+01 1.426273158817241615e+01 1.423174881514441203e+01 1.420029100263702126e+01 1.416842263338023500e+01 1.413620232946584920e+01 1.410368340002336396e+01 1.407091433367810218e+01 1.403793924183234587e+01 1.400479825809497036e+01 1.397152789856090926e+01 1.393816138709668095e+01 1.390472894931085612e+01 1.387125807847093384e+01 1.383777377626073601e+01 1.380429877095011015e+01
7.494892200893821688e+00 8.186326295674723141e+00 8.892205817094861686e+00 9.508399279829331974e+00 1.003750403411442704e+01 1.049179061729387286e+01 1.088288199806048695e+01 1.122048711700349166e+01 1.151254484738523587e+01 1.176555907293655068e+01 1.198490080092898147e+01 1.217504630728043757e+01 1.233975905461916867e+01 1.248222835436211220e+01 1.260517590354498019e+01 1.271093858735189208e+01 1.280153363820001111e+01 1.287871053714641612e+01 1.294399282806205598e+01 1.299871215770154009e+01 1.304403624894649383e+01 1.308099208315931428e+01 1.311048525734274506e+01 1.313331625610274322e+01 1.315019421219668594e+01 1.316174860561704740e+01 1.316853925772641354e+01 1.317106490570269273e+01 1.316977058757339236e+01 1.316505402526124158e+01 1.315727115932418911e+01 1.314674096226369393e+01 1.313374963579123289e+01 1.311855428008809277e+01 1.310138610897226741e+01 1.308245327331797725e+01 1.306194334553953773e+01 1.304002551004738208e+01 1.301685249509196396e+01 1.299256229562461407e+01 1.296727967478019039e+01 1.294111752052000064e+01 1.291417804046012030e+01 1.288655382770793878e+01 1.285832881109862136e+01 1.282957910340870988e+01 1.280037375963146573e+01 1.277077545554472415e+01 1.274084109576917889e+01 1.271062235925021966e+01 1.268016618915901184e+01 1.264951523335806982e+01 1.261870824083934828e+01 1.258778041890337462e+01 1.255676375528873123e+01 1.252568730897330163e+01 1.249457747294149002e+01 1.246345821183757963e+01 1.243235127709689891e+01 1.240127640185759006e+01
