4.187287958332158722e-02 4.736535967135113018e-02 5.090298778584801537e-02 5.511692934941322258e-02 5.719178649262988967e-02 6.042214277312489557e-02 6.211918229691071325e-02 6.327881471364646404e-02 6.708859458844292079e-02 6.762983406385626728e-02 6.849933262920568366e-02 6.979300796458783041e-02 6.995102618646709125e-02 7.148074035548822314e-02 7.121443469385957403e-02 7.316691070112002482e-02 7.292259451978025386e-02 7.371692014849509644e-02 7.565606038498580432e-02 7.408518339826722365e-02 7.676432299029255224e-02 7.611712502242554135e-02 7.593572496605650868e-02 7.674823007746889303e-02 7.485750186543010942e-02 7.395782044066613603e-02 7.646919036328769792e-02 7.666966436287042663e-02 7.625074689290264884e-02 7.726519039857805693e-02 7.650317734586549456e-02 7.518676350073524861e-02 7.609367956667244248e-02 7.667267195930327350e-02 7.837124218835371525e-02 7.739828202370685473e-02 7.629660677450500472e-02 7.952630873904008302e-02
3.904234875419008294e-02 4.327760703470379805e-02 4.613209646106612022e-02 4.967081230445231921e-02 5.222673492436206988e-02 5.541951938799063310e-02 5.622100030552030364e-02 5.715826455938809170e-02 6.039773281184718234e-02 5.957540390790364015e-02 6.300215965806629792e-02 6.189521524125813495e-02 6.503292429407804554e-02 6.626102799936584020e-02 6.574917193050572317e-02 6.612136706338496428e-02 6.776659813411184397e-02 6.703426925463669417e-02 6.713913761274939440e-02 6.829684988545949020e-02 6.746601989277480060e-02 6.706903658919896594e-02 6.988682617609701109e-02 6.978471566082139477e-02 7.013235064420850207e-02 6.874045891941706066e-02 6.857284749545738967e-02 6.909368626855734441e-02 7.030636170298562582e-02 6.961545579663885874e-02 6.881040160464188538e-02 6.882639858235455044e-02 7.004365447147249679e-02 7.000341828896049223e-02 6.889448607615293596e-02 6.977630492546295360e-02 6.861413881814898419e-02 6.834504707555649761e-02
3.577534069737934447e-02 3.917505832207517774e-02 4.221651760966179529e-02 4.590928470333203310e-02 4.805511001908389229e-02 4.983638017139899179e-02 5.086328595698000332e-02 5.328317340156336207e-02 5.524004610875762195e-02 5.525212466815408729e-02 5.737927447018240784e-02 5.627215238082815957e-02 5.793602330526011202e-02 5.803807688183026947e-02 5.829203422451631478e-02 5.890474334082675817e-02 6.078817390078455896e-02 6.136417257746327319e-02 6.074981503206507844e-02 6.048438675861370767e-02 6.112975426405312801e-02 6.106888714978690735e-02 6.277517636517175592e-02 6.223713191274198031e-02 6.146461765236892194e-02 6.192771089145202024e-02 6.196176461602998647e-02 6.391873140204626380e-02 6.314928215659698640e-02 6.221437071426396542e-02 6.343566302414452296e-02 6.109819933304530548e-02 6.136881866790230844e-02 6.252181543343127146e-02 6.253719808447480433e-02 6.277499474995762441e-02 6.254054116412656461e-02 6.193710427945934432e-02
3.220383009487108594e-02 3.572254535038695694e-02 3.864038687155030988e-02 4.047887877247503124e-02 4.269870694480880358e-02 4.430693992991476676e-02 4.667902779607407959e-02 4.772474779104497050e-02 4.920647919688433264e-02 5.006641485048265311e-02 5.060830906667874995e-02 5.125313342262013960e-02 5.201885993701881039e-02 5.290493917827978482e-02 5.376066951414797818e-02 5.372861425606136748e-02 5.431672506137658757e-02 5.487185086940826045e-02 5.456626943140623076e-02 5.502757945283867635e-02 5.499978898732813676e-02 5.457921279819420712e-02 5.513981890012319836e-02 5.652679748984263536e-02 5.526357742678053575e-02 5.609590650923553662e-02 5.659167683518772501e-02 5.544819605548679392e-02 5.700668537939622416e-02 5.562907119221090907e-02 5.546229853441727448e-02 5.652209214833855966e-02 5.582590407303293645e-02 5.614110997269165099e-02 5.619552778636356660e-02 5.592237245549744329e-02 5.568476054257159163e-02 5.517936181624434611e-02
2.975943052768495467e-02 3.292137575366584773e-02 3.486086581742658952e-02 3.692112794613338494e-02 3.931766491937927627e-02 4.048709755412396166e-02 4.152297637626003318e-02 4.334274381459917586e-02 4.432950819378078666e-02 4.593501222637629694e-02 4.669987723673040686e-02 4.688939742271546612e-02 4.699983206675283770e-02 4.801756321261226729e-02 4.774758683409813242e-02 4.813379723972498192e-02 4.876665982029594615e-02 4.880001645810367467e-02 4.941870837093383789e-02 4.898125701019373501e-02 4.950926659392348300e-02 5.007620954683913994e-02 4.995552046027265658e-02 5.028743782149956015e-02 5.033086653195069371e-02 5.081943787557406667e-02 4.923852668159651308e-02 5.079093716147488335e-02 5.113945781615138186e-02 5.092555386096168923e-02 5.134102303158499109e-02 4.998505871730819089e-02 5.127873384623919673e-02 5.103793489573588138e-02 5.059143083458065432e-02 5.024731404846986826e-02 5.063885450096586305e-02 4.996084869022956315e-02
2.730316338391541864e-02 2.984747694317995900e-02 3.149687524051283938e-02 3.378377373352461216e-02 3.574169971313893163e-02 3.699949031226673624e-02 3.809816726177736590e-02 3.945303942606421393e-02 4.013176002927618113e-02 4.170831466702002582e-02 4.194060850941187801e-02 4.212149001013994198e-02 4.276221269220106813e-02 4.273297623788183119e-02 4.407636335287185708e-02 4.397275294092709702e-02 4.406639401477593920e-02 4.347586588391447876e-02 4.347643307021645254e-02 4.521330186043132776e-02 4.447676888226317904e-02 4.518843717490122341e-02 4.545315553287734844e-02 4.536254828954008889e-02 4.637215742727447687e-02 4.545993284082226749e-02 4.591758748804462831e-02 4.569173575865209669e-02 4.649074000716284238e-02 4.539332891101904854e-02 4.501392559380561903e-02 4.575098138544254900e-02 4.534018956833852504e-02 4.598622553797737655e-02 4.615916303943953108e-02 4.551300578247827189e-02 4.609586544263740565e-02 4.501177685027708125e-02
2.502836587704775767e-02 2.716131271818048726e-02 2.923265619853872635e-02 3.102670989960335662e-02 3.236480252873735752e-02 3.406294384503531086e-02 3.487209369759525918e-02 3.553835818212525838e-02 3.644882848543180148e-02 3.665655299657744753e-02 3.811535939567328723e-02 3.839981232488953039e-02 3.914510079099291218e-02 3.881560569937576866e-02 3.907692678847643486e-02 3.949616226874546471e-02 4.039232460677445735e-02 3.989076915748019508e-02 3.975637253110937686e-02 3.991135328933256843e-02 4.075662842212696840e-02 4.099800878939233867e-02 4.027703405561387784e-02 4.151903332654093004e-02 4.146787305909443999e-02 4.119534659300326529e-02 4.092143926939780657e-02 4.123786679555384305e-02 4.122037929162950670e-02 4.116494228674025951e-02 4.105353969988919521e-02 4.147758384538163118e-02 4.072106344824596297e-02 4.043497025689366670e-02 4.063656223054157995e-02 4.115308706583088033e-02 4.068264437897731872e-02 4.061069538869401668e-02
2.287466427800496221e-02 2.489828434727421602e-02 2.682106755422013211e-02 2.843160771251333763e-02 2.932153481975260240e-02 3.081569149107982533e-02 3.128275321121633257e-02 3.247338228402341098e-02 3.323876065498373999e-02 3.352395697445870876e-02 3.418787530291463733e-02 3.415660627142134281e-02 3.514080006313209659e-02 3.503367610177045982e-02 3.558728228946023142e-02 3.583011122951189342e-02 3.649619231846638889e-02 3.667461561486347332e-02 3.628290406236266141e-02 3.615179088199241275e-02 3.689633709988410920e-02 3.696321002117666094e-02 3.684703688723142689e-02 3.670058817317134459e-02 3.671763737451613080e-02 3.721962809949959372e-02 3.665053117832750562e-02 3.699456517235014119e-02 3.680719542903584246e-02 3.695214147097831969e-02 3.680605331815078179e-02 3.678433642399884379e-02 3.691554008152074517e-02 3.682976435812879146e-02 3.641198990782170547e-02 3.644724293354981853e-02 3.674604032428814560e-02 3.667880670897329803e-02
2.090500543772577657e-02 2.251541077766924456e-02 2.444624011928001744e-02 2.547063131495538174e-02 2.671454652818064726e-02 2.762005576686548530e-02 2.879209618352062891e-02 2.930438100680660823e-02 2.967015454326098201e-02 3.032444138759819371e-02 3.119952640652581127e-02 3.120502538392924685e-02 3.177389100888323298e-02 3.180430997254346526e-02 3.266732385928833998e-02 3.230870768154450040e-02 3.300433633148093515e-02 3.302030174087978304e-02 3.353053038711430872e-02 3.308137388022139996e-02 3.347237372067517897e-02 3.325777674346615947e-02 3.302615485037461301e-02 3.322271899429881520e-02 3.336164669918426778e-02 3.350960729906449220e-02 3.287151649539604009e-02 3.343782356593392319e-02 3.324650294199105183e-02 3.317952537174874428e-02 3.339104861882847414e-02 3.325915021230883839e-02 3.308389376750117683e-02 3.351828060593519537e-02 3.337289306293613617e-02 3.293596882560369254e-02 3.298115223321521072e-02 3.273734038731000023e-02
1.907031689059613191e-02 2.076973879067592343e-02 2.211105284425728471e-02 2.318528363467676351e-02 2.444601573014114695e-02 2.519908383782400868e-02 2.608116720842704531e-02 2.657291948404507526e-02 2.709423778060412319e-02 2.761322336866325541e-02 2.793693802373346108e-02 2.847167478420254555e-02 2.884048864566512646e-02 2.892231636903665540e-02 2.919180690998493533e-02 2.915230427513603242e-02 2.942421792936649946e-02 2.954585174810436116e-02 2.972327879464135847e-02 2.984834417534280165e-02 2.991045279434390719e-02 3.003059338761712715e-02 3.008749827769044774e-02 3.011266592984350107e-02 2.982655086509924253e-02 3.012679807476402807e-02 2.999066057054189036e-02 2.972127178042293164e-02 3.007859469438307898e-02 3.015815026544634014e-02 3.013917331992422774e-02 2.993204165365925470e-02 3.011554499834548371e-02 2.977498045197165405e-02 3.005621485088841652e-02 3.005655834296145842e-02 2.954455517448746280e-02 2.976646745555364820e-02
1.749124267119510703e-02 1.901325746622247598e-02 2.015383773431848879e-02 2.122904015805443176e-02 2.235871617034079425e-02 2.300236223234282743e-02 2.318378104088469893e-02 2.437410036699828864e-02 2.463745987062562065e-02 2.504308723022316899e-02 2.521525300568908806e-02 2.537985486531768239e-02 2.585402672715656283e-02 2.596797244531225471e-02 2.640229278317865122e-02 2.664958429679355895e-02 2.644313475407739783e-02 2.647735409434212595e-02 2.658960361698451194e-02 2.697352468390725594e-02 2.699999952219699073e-02 2.731301709370325542e-02 2.717125477480355350e-02 2.715763318655802297e-02 2.735388923520502835e-02 2.734904765565852533e-02 2.729741169944886747e-02 2.724705351078050841e-02 2.677437658381480109e-02 2.701373961290062450e-02 2.691620044476260298e-02 2.678578766615009182e-02 2.726276592886830649e-02 2.672110037873024271e-02 2.676545036393644314e-02 2.686907464501315373e-02 2.651893365589740384e-02 2.655141953520815182e-02
1.593947207610508718e-02 1.726227291585366239e-02 1.847777740341238414e-02 1.931929063227800017e-02 2.010236752721967710e-02 2.083446024585306963e-02 2.156730431365850090e-02 2.191942920517708435e-02 2.237336013816477315e-02 2.264319097868909905e-02 2.293311948379132131e-02 2.297610672031335718e-02 2.332783154648601295e-02 2.374660967348401000e-02 2.397376713833665116e-02 2.421295907000102499e-02 2.402768376888033200e-02 2.425729745168218182e-02 2.420137525031803780e-02 2.437413116843841973e-02 2.432557803339798277e-02 2.438144004954136829e-02 2.439538832413270728e-02 2.444148472996026528e-02 2.460013665721971082e-02 2.450929644879110830e-02 2.477341654988350975e-02 2.449044032053132938e-02 2.432788469652774968e-02 2.436480270263972556e-02 2.453243804818327697e-02 2.446887054424835492e-02 2.450410116598418508e-02 2.418431227920448193e-02 2.421084173423969366e-02 2.415495935791377863e-02 2.404699243767041694e-02 2.393488235159204128e-02
1.471669210008017502e-02 1.574541947890752483e-02 1.683237710686065480e-02 1.768351248413817592e-02 1.818189071146084079e-02 1.888167504437597219e-02 1.952337982535802194e-02 1.983857676779447049e-02 2.039626810911395610e-02 2.055874985526716034e-02 2.089093810495353323e-02 2.123426212934839338e-02 2.135372291743327031e-02 2.142935423505271803e-02 2.139686734310081509e-02 2.188649033171917793e-02 2.169310758410792836e-02 2.190350461229910450e-02 2.179299308647579536e-02 2.215134608689208959e-02 2.216518740348115760e-02 2.207290194074262163e-02 2.200551280991065728e-02 2.211354678157693987e-02 2.224292189101315445e-02 2.210655651025095550e-02 2.210663269859239680e-02 2.205395008768939666e-02 2.208045620608743362e-02 2.205793392876871650e-02 2.218222011211080230e-02 2.194602070759213083e-02 2.195637903737268637e-02 2.203739483034438534e-02 2.170842871839789162e-02 2.155838794631480954e-02 2.178727602242280098e-02 2.168368035347145728e-02
1.344081087196678619e-02 1.454258136207828810e-02 1.542049537446106566e-02 1.594253509544854910e-02 1.665406968415106270e-02 1.704754581906166300e-02 1.773491075541906020e-02 1.811134519175070304e-02 1.832993227937747271e-02 1.855394616314724396e-02 1.885729834668123384e-02 1.905747138854300277e-02 1.957511454217800845e-02 1.946679596708939669e-02 1.963029163932828239e-02 1.953795081255137178e-02 1.973942420029847766e-02 1.997611984656752840e-02 1.971724074635959958e-02 1.981404057635490976e-02 1.980018701367642839e-02 1.997877894658660336e-02 1.983731833435624023e-02 1.997359263354499953e-02 1.990260690841431576e-02 1.997839124506472705e-02 1.996760449901587714e-02 1.992059159247244748e-02 1.996515827944871438e-02 1.967679795768673134e-02 1.986738348645167296e-02 1.969745459679973776e-02 1.965882368411759132e-02 1.946025080439639857e-02 1.971578758935755432e-02 1.962611248954616860e-02 1.970198710628056141e-02 1.942082825362991677e-02
1.232437589607843741e-02 1.319896136970456942e-02 1.404072467698531251e-02 1.485015109798476333e-02 1.502378276472645866e-02 1.567156954507435696e-02 1.602339970956444953e-02 1.640737203170528763e-02 1.670505620891082205e-02 1.705265041559574091e-02 1.727551409022054854e-02 1.730544983343208082e-02 1.753259568230547058e-02 1.756934008783164747e-02 1.761948080207011158e-02 1.758578058361734073e-02 1.780643439025592079e-02 1.790069425349020971e-02 1.793105458621792325e-02 1.822974233916798900e-02 1.810653925856390775e-02 1.803332688139242315e-02 1.801793193858299003e-02 1.798337130076075457e-02 1.808260597365136252e-02 1.815471608480051166e-02 1.794796214859124134e-02 1.790395991663695438e-02 1.820222230377502651e-02 1.788748869000529249e-02 1.784072893568374243e-02 1.786718567091491808e-02 1.769181097391393787e-02 1.771575111443784989e-02 1.764580019998660335e-02 1.762778250023992049e-02 1.743615268617159514e-02 1.771064650744313268e-02
1.130953253726050579e-02 1.218206619447488245e-02 1.282202788406947014e-02 1.331636368620925034e-02 1.380333117615552101e-02 1.415855736865826754e-02 1.464830240215459801e-02 1.490657934778800986e-02 1.512901003767801351e-02 1.534074733640162537e-02 1.561815559432327624e-02 1.555617671842688364e-02 1.585154915912334941e-02 1.608238949872243737e-02 1.610374306440294848e-02 1.617519067438194166e-02 1.609378278424216865e-02 1.625676706427843510e-02 1.627288522295569986e-02 1.633867547755005895e-02 1.631252051819842216e-02 1.635237435271023193e-02 1.630459474836451830e-02 1.618850091788290313e-02 1.630604780258472844e-02 1.633903142388299506e-02 1.627727538308373217e-02 1.620965017132187935e-02 1.617821263771887855e-02 1.602429429360131136e-02 1.618028203232941414e-02 1.608221973762526472e-02 1.622320708574300635e-02 1.593582156012939011e-02 1.614169624077269397e-02 1.603044723067641522e-02 1.584036730740630977e-02 1.581008073676147194e-02
1.032048769004034229e-02 1.104424278365190998e-02 1.172747742106242975e-02 1.215111983766774782e-02 1.263816723782478814e-02 1.299900302031820054e-02 1.314867436355135651e-02 1.348215378413194013e-02 1.391383174477649372e-02 1.395460630382503592e-02 1.401979290147533676e-02 1.417170734453153912e-02 1.430110249617201276e-02 1.443542955022109227e-02 1.449080216479605755e-02 1.459894051984794196e-02 1.457299137773229378e-02 1.454679421747483332e-02 1.462563570169052654e-02 1.478350349110941174e-02 1.471912542389784521e-02 1.466054343187260349e-02 1.460524308401903691e-02 1.479432328521078192e-02 1.462376384606781099e-02 1.466113625967719984e-02 1.456405596444102120e-02 1.458319344535402920e-02 1.456952375060151066e-02 1.464323907582450700e-02 1.439475329648671510e-02 1.447740342939751908e-02 1.447940277942221139e-02 1.450257381844100545e-02 1.443621234012949263e-02 1.435111772146209844e-02 1.429084244169042707e-02 1.427490175041663464e-02
9.562365844175437640e-03 1.010319591282379283e-02 1.061730334394646140e-02 1.113450095786472881e-02 1.152015530954558775e-02 1.173109253564580227e-02 1.207816979617919520e-02 1.232530171616215246e-02 1.244348066011112357e-02 1.268484936067948952e-02 1.291814173155821435e-02 1.290697438365748587e-02 1.299811074931510151e-02 1.302984369236983783e-02 1.320865007823658795e-02 1.318166424386893118e-02 1.321592192714384981e-02 1.327823908286280066e-02 1.331279059237355615e-02 1.329988943611700065e-02 1.327858621813757418e-02 1.326629082483828104e-02 1.323749437223229429e-02 1.322410124045530523e-02 1.320400859147697649e-02 1.323717582937729807e-02 1.319227680810952652e-02 1.336067315100862921e-02 1.322860903156350583e-02 1.318206397251045839e-02 1.303673957952842383e-02 1.308504805024316917e-02 1.317224019130651923e-02 1.298698458611001992e-02 1.288044193952480806e-02 1.301517618740825194e-02 1.300395497943418292e-02 1.286702551053483558e-02
8.677523682216824186e-03 9.368528328214602297e-03 9.805778013528351419e-03 1.008478936611669104e-02 1.051141843345804010e-02 1.072578784700053446e-02 1.095217171996205018e-02 1.114781077781301817e-02 1.136548501966782622e-02 1.138633578884272642e-02 1.167431336724078679e-02 1.164146916357598933e-02 1.187856843679370618e-02 1.188328223265267339e-02 1.185389837578654064e-02 1.197303223369353999e-02 1.200193285886363460e-02 1.202698572235176913e-02 1.199359413358127777e-02 1.203814127309927456e-02 1.198643242406630116e-02 1.202846141222658170e-02 1.196986898958660520e-02 1.198331701184471298e-02 1.202187413497803059e-02 1.195385090127954950e-02 1.192885882642081077e-02 1.204162051534588170e-02 1.186662131667981339e-02 1.194498817636110641e-02 1.185886854377469699e-02 1.190063836670682967e-02 1.180193408938625017e-02 1.173794178274796367e-02 1.176695543966578376e-02 1.162417393009447346e-02 1.162259940214874568e-02 1.165763141889424211e-02
8.035875003857950033e-03 8.479555018211137191e-03 8.923196914446710620e-03 9.157371428755261417e-03 9.488198611388819551e-03 9.822043132317537922e-03 9.962898022873502984e-03 1.015573546764931417e-02 1.032955416732283388e-02 1.044093271467574045e-02 1.056382932121953562e-02 1.066017882576278733e-02 1.073210519645862414e-02 1.072655125037221338e-02 1.074131134249069371e-02 1.085095348196228257e-02 1.082183945036601334e-02 1.086790649230302656e-02 1.083460830936446538e-02 1.089921373298799283e-02 1.076034750164432154e-02 1.090790848830843797e-02 1.084796905712280199e-02 1.085111973009858163e-02 1.084109332360497571e-02 1.085078350321554141e-02 1.072162753620865654e-02 1.070132590550326029e-02 1.074922965864805874e-02 1.066597490849587569e-02 1.067612776002247257e-02 1.067598189119354016e-02 1.063735028102719311e-02 1.059352914327136089e-02 1.057515566992837421e-02 1.054212975119070070e-02 1.058101890449489497e-02 1.049913754788374572e-02
