#           k/h    P           
    0.10000E-03    0.50878E+02
    0.10202E-03    0.51864E+02
    0.10408E-03    0.52869E+02
    0.10618E-03    0.53893E+02
    0.10833E-03    0.54937E+02
    0.11052E-03    0.56002E+02
    0.11275E-03    0.57087E+02
    0.11503E-03    0.58193E+02
    0.11735E-03    0.59321E+02
    0.11972E-03    0.60470E+02
    0.12214E-03    0.61642E+02
    0.12461E-03    0.62836E+02
    0.12712E-03    0.64053E+02
    0.12969E-03    0.65294E+02
    0.13231E-03    0.66559E+02
    0.13499E-03    0.67849E+02
    0.13771E-03    0.69163E+02
    0.14049E-03    0.70503E+02
    0.14333E-03    0.71869E+02
    0.14623E-03    0.73261E+02
    0.14918E-03    0.74680E+02
    0.15220E-03    0.76126E+02
    0.15527E-03    0.77601E+02
    0.15841E-03    0.79104E+02
    0.16161E-03    0.80636E+02
    0.16487E-03    0.82197E+02
    0.16820E-03    0.83789E+02
    0.17160E-03    0.85412E+02
    0.17507E-03    0.87066E+02
    0.17860E-03    0.88751E+02
    0.18221E-03    0.90470E+02
    0.18589E-03    0.92221E+02
    0.18965E-03    0.94007E+02
    0.19348E-03    0.95827E+02
    0.19739E-03    0.97682E+02
    0.20138E-03    0.99573E+02
    0.20544E-03    0.10150E+03
    0.20959E-03    0.10346E+03
    0.21383E-03    0.10547E+03
    0.21815E-03    0.10751E+03
    0.22255E-03    0.10959E+03
    0.22705E-03    0.11171E+03
    0.23164E-03    0.11387E+03
    0.23632E-03    0.11607E+03
    0.24109E-03    0.11832E+03
    0.24596E-03    0.12061E+03
    0.25093E-03    0.12294E+03
    0.25600E-03    0.12532E+03
    0.26117E-03    0.12774E+03
    0.26645E-03    0.13021E+03
    0.27183E-03    0.13273E+03
    0.27732E-03    0.13529E+03
    0.28292E-03    0.13791E+03
    0.28864E-03    0.14057E+03
    0.29447E-03    0.14329E+03
    0.30042E-03    0.14606E+03
    0.30649E-03    0.14888E+03
    0.31268E-03    0.15176E+03
    0.31899E-03    0.15469E+03
    0.32544E-03    0.15768E+03
    0.33201E-03    0.16072E+03
    0.33872E-03    0.16382E+03
    0.34556E-03    0.16698E+03
    0.35254E-03    0.17021E+03
    0.35966E-03    0.17349E+03
    0.36693E-03    0.17684E+03
    0.37434E-03    0.18025E+03
    0.38190E-03    0.18372E+03
    0.38962E-03    0.18727E+03
    0.39749E-03    0.19088E+03
    0.40552E-03    0.19455E+03
    0.41371E-03    0.19830E+03
    0.42207E-03    0.20212E+03
    0.43060E-03    0.20601E+03
    0.43929E-03    0.20998E+03
    0.44817E-03    0.21402E+03
    0.45722E-03    0.21814E+03
    0.46646E-03    0.22234E+03
    0.47588E-03    0.22661E+03
    0.48550E-03    0.23097E+03
    0.49530E-03    0.23540E+03
    0.50531E-03    0.23993E+03
    0.51552E-03    0.24453E+03
    0.52593E-03    0.24923E+03
    0.53656E-03    0.25401E+03
    0.54739E-03    0.25888E+03
    0.55845E-03    0.26384E+03
    0.56973E-03    0.26890E+03
    0.58124E-03    0.27405E+03
    0.59299E-03    0.27930E+03
    0.60496E-03    0.28464E+03
    0.61719E-03    0.29008E+03
    0.62965E-03    0.29563E+03
    0.64237E-03    0.30128E+03
    0.65535E-03    0.30703E+03
