#           k/h    P           
    0.10000E-03    0.67532E+02
    0.10202E-03    0.68840E+02
    0.10408E-03    0.70174E+02
    0.10618E-03    0.71534E+02
    0.10833E-03    0.72920E+02
    0.11052E-03    0.74333E+02
    0.11275E-03    0.75773E+02
    0.11503E-03    0.77241E+02
    0.11735E-03    0.78738E+02
    0.11972E-03    0.80263E+02
    0.12214E-03    0.81818E+02
    0.12461E-03    0.83403E+02
    0.12712E-03    0.85019E+02
    0.12969E-03    0.86666E+02
    0.13231E-03    0.88345E+02
    0.13499E-03    0.90056E+02
    0.13771E-03    0.91800E+02
    0.14049E-03    0.93578E+02
    0.14333E-03    0.95391E+02
    0.14623E-03    0.97238E+02
    0.14918E-03    0.99122E+02
    0.15220E-03    0.10104E+03
    0.15527E-03    0.10300E+03
    0.15841E-03    0.10499E+03
    0.16161E-03    0.10703E+03
    0.16487E-03    0.10910E+03
    0.16820E-03    0.11121E+03
    0.17160E-03    0.11336E+03
    0.17507E-03    0.11556E+03
    0.17860E-03    0.11780E+03
    0.18221E-03    0.12008E+03
    0.18589E-03    0.12240E+03
    0.18965E-03    0.12477E+03
    0.19348E-03    0.12718E+03
    0.19739E-03    0.12965E+03
    0.20138E-03    0.13216E+03
    0.20544E-03    0.13471E+03
    0.20959E-03    0.13732E+03
    0.21383E-03    0.13998E+03
    0.21815E-03    0.14268E+03
    0.22255E-03    0.14544E+03
    0.22705E-03    0.14826E+03
    0.23164E-03    0.15113E+03
    0.23632E-03    0.15405E+03
    0.24109E-03    0.15703E+03
    0.24596E-03    0.16006E+03
    0.25093E-03    0.16316E+03
    0.25600E-03    0.16631E+03
    0.26117E-03    0.16953E+03
    0.26645E-03    0.17281E+03
    0.27183E-03    0.17615E+03
    0.27732E-03    0.17955E+03
    0.28292E-03    0.18302E+03
    0.28864E-03    0.18655E+03
    0.29447E-03    0.19016E+03
    0.30042E-03    0.19383E+03
    0.30649E-03    0.19757E+03
    0.31268E-03    0.20139E+03
    0.31899E-03    0.20528E+03
    0.32544E-03    0.20924E+03
    0.33201E-03    0.21328E+03
    0.33872E-03    0.21739E+03
    0.34556E-03    0.22159E+03
    0.35254E-03    0.22586E+03
    0.35966E-03    0.23022E+03
    0.36693E-03    0.23466E+03
    0.37434E-03    0.23918E+03
    0.38190E-03    0.24379E+03
    0.38962E-03    0.24849E+03
    0.39749E-03    0.25327E+03
    0.40552E-03    0.25815E+03
    0.41371E-03    0.26312E+03
    0.42207E-03    0.26819E+03
    0.43060E-03    0.27335E+03
    0.43929E-03    0.27861E+03
    0.44817E-03    0.28397E+03
    0.45722E-03    0.28943E+03
    0.46646E-03    0.29499E+03
    0.47588E-03    0.30066E+03
    0.48550E-03    0.30643E+03
    0.49530E-03    0.31232E+03
    0.50531E-03    0.31831E+03
    0.51552E-03    0.32442E+03
    0.52593E-03    0.33065E+03
    0.53656E-03    0.33699E+03
    0.54739E-03    0.34344E+03
    0.55845E-03    0.35002E+03
    0.56973E-03    0.35673E+03
    0.58124E-03    0.36356E+03
    0.59299E-03    0.37051E+03
    0.60496E-03    0.37760E+03
    0.61719E-03    0.38481E+03
    0.62965E-03    0.39216E+03
    0.64237E-03    0.39965E+03
    0.65535E-03    0.40728E+03
    0.66859E-03    0.41505E+03
    0.68210E-03    0.42296E+03
    0.69588E-03    0.43101E+03
    0.70993E-03    0.43922E+03
    0.72427E-03    0.44757E+03
    0.73891E-03    0.45608E+03
    0.75383E-03    0.46474E+03
    0.76906E-03    0.47357E+03
    0.78460E-03    0.48255E+03
    0.80045E-03    0.49170E+03
    0.81662E-03    0.50101E+03
    0.83311E-03    0.51049E+03
    0.84994E-03    0.52014E+03
    0.86711E-03    0.52997E+03
    0.88463E-03    0.53997E+03
    0.90250E-03    0.55015E+03
    0.92073E-03    0.56051E+03
    0.93933E-03    0.57106E+03
    0.95831E-03    0.58180E+03
    0.97767E-03    0.59272E+03
    0.99742E-03    0.60384E+03
    0.10176E-02    0.61516E+03
    0.10381E-02    0.62667E+03
    0.10591E-02    0.63838E+03
    0.10805E-02    0.65030E+03
    0.11023E-02    0.66243E+03
    0.11246E-02    0.67477E+03
    0.11473E-02    0.68732E+03
    0.11705E-02    0.70008E+03
    0.11941E-02    0.71307E+03
    0.12182E-02    0.72627E+03
    0.12429E-02    0.73971E+03
    0.12680E-02    0.75336E+03
    0.12936E-02    0.76725E+03
    0.13197E-02    0.78137E+03
    0.13464E-02    0.79573E+03
    0.13736E-02    0.81033E+03
    0.14013E-02    0.82517E+03
    0.14296E-02    0.84025E+03
    0.14585E-02    0.85558E+03
    0.14880E-02    0.87116E+03
    0.15180E-02    0.88699E+03
    0.15487E-02    0.90308E+03
    0.15800E-02    0.91943E+03
    0.16119E-02    0.93604E+03
    0.16445E-02    0.95292E+03
    0.16777E-02    0.97006E+03
    0.17116E-02    0.98746E+03
    0.17462E-02    0.10051E+04
    0.17814E-02    0.10231E+04
    0.18174E-02    0.10413E+04
    0.18541E-02    0.10598E+04
    0.18916E-02    0.10786E+04
    0.19298E-02    0.10977E+04
    0.19688E-02    0.11170E+04
    0.20086E-02    0.11367E+04
    0.20491E-02    0.11566E+04
    0.20905E-02    0.11768E+04
    0.21328E-02    0.11973E+04
    0.21758E-02    0.12181E+04
    0.22198E-02    0.12392E+04
    0.22646E-02    0.12606E+04
    0.23104E-02    0.12823E+04
    0.23571E-02    0.13043E+04
    0.24047E-02    0.13266E+04
    0.24533E-02    0.13492E+04
    0.25028E-02    0.13720E+04
    0.25534E-02    0.13952E+04
    0.26050E-02    0.14187E+04
    0.26576E-02    0.14425E+04
    0.27113E-02    0.14666E+04
    0.27660E-02    0.14910E+04
    0.28219E-02    0.15157E+04
    0.28789E-02    0.15407E+04
    0.29371E-02    0.15659E+04
    0.29964E-02    0.15915E+04
    0.30569E-02    0.16174E+04
    0.31187E-02    0.16436E+04
    0.31817E-02    0.16701E+04
    0.32460E-02    0.16968E+04
    0.33115E-02    0.17239E+04
    0.33784E-02    0.17512E+04
    0.34467E-02    0.17788E+04
    0.35163E-02    0.18067E+04
    0.35874E-02    0.18349E+04
    0.36598E-02    0.18634E+04
    0.37338E-02    0.18921E+04
    0.38092E-02    0.19211E+04
    0.38861E-02    0.19503E+04
    0.39646E-02    0.19798E+04
    0.40447E-02    0.20095E+04
    0.41264E-02    0.20395E+04
    0.42098E-02    0.20698E+04
    0.42948E-02    0.21002E+04
    0.43816E-02    0.21309E+04
    0.44701E-02    0.21618E+04
    0.45604E-02    0.21929E+04
    0.46525E-02    0.22242E+04
    0.47465E-02    0.22557E+04
    0.48424E-02    0.22874E+04
    0.49402E-02    0.23193E+04
    0.50400E-02    0.23513E+04
    0.51419E-02    0.23835E+04
    0.52457E-02    0.24158E+04
    0.53517E-02    0.24483E+04
    0.54598E-02    0.24808E+04
    0.55701E-02    0.25135E+04
    0.56826E-02    0.25463E+04
    0.57974E-02    0.25791E+04
    0.59145E-02    0.26120E+04
    0.60340E-02    0.26451E+04
    0.61559E-02    0.26781E+04
    0.62803E-02    0.27111E+04
    0.64072E-02    0.27441E+04
    0.65366E-02    0.27770E+04
    0.66686E-02    0.28100E+04
    0.68033E-02    0.28429E+04
    0.69408E-02    0.28757E+04
    0.70810E-02    0.29084E+04
    0.72240E-02    0.29410E+04
    0.73700E-02    0.29734E+04
    0.75189E-02    0.30057E+04
    0.76708E-02    0.30378E+04
    0.78257E-02    0.30697E+04
    0.79838E-02    0.31013E+04
    0.81451E-02    0.31327E+04
    0.83096E-02    0.31638E+04
    0.84775E-02    0.31946E+04
    0.86488E-02    0.32250E+04
    0.88235E-02    0.32551E+04
    0.90017E-02    0.32848E+04
    0.91836E-02    0.33141E+04
    0.93691E-02    0.33429E+04
    0.95583E-02    0.33713E+04
    0.97514E-02    0.33991E+04
    0.99484E-02    0.34264E+04
    0.10149E-01    0.34530E+04
    0.10354E-01    0.34791E+04
    0.10564E-01    0.35045E+04
    0.10777E-01    0.35292E+04
    0.10995E-01    0.35532E+04
    0.11217E-01    0.35764E+04
    0.11443E-01    0.35988E+04
    0.11675E-01    0.36203E+04
    0.11910E-01    0.36410E+04
    0.12151E-01    0.36608E+04
    0.12397E-01    0.36796E+04
    0.12647E-01    0.36974E+04
    0.12902E-01    0.37142E+04
    0.13163E-01    0.37299E+04
    0.13429E-01    0.37445E+04
    0.13700E-01    0.37579E+04
    0.13977E-01    0.37701E+04
    0.14259E-01    0.37811E+04
    0.14547E-01    0.37908E+04
    0.14841E-01    0.37992E+04
    0.15141E-01    0.38062E+04
    0.15447E-01    0.38118E+04
    0.15759E-01    0.38159E+04
    0.16077E-01    0.38186E+04
    0.16402E-01    0.38198E+04
    0.16734E-01    0.38194E+04
    0.17072E-01    0.38174E+04
    0.17416E-01    0.38139E+04
    0.17768E-01    0.38086E+04
    0.18127E-01    0.38017E+04
    0.18493E-01    0.37931E+04
    0.18867E-01    0.37828E+04
    0.19248E-01    0.37707E+04
    0.19637E-01    0.37569E+04
    0.20034E-01    0.37413E+04
    0.20438E-01    0.37239E+04
    0.20851E-01    0.37046E+04
    0.21272E-01    0.36836E+04
    0.21702E-01    0.36608E+04
    0.22141E-01    0.36363E+04
    0.22588E-01    0.36099E+04
    0.23044E-01    0.35818E+04
    0.23510E-01    0.35519E+04
    0.23985E-01    0.35203E+04
    0.24469E-01    0.34870E+04
    0.24964E-01    0.34521E+04
    0.25468E-01    0.34156E+04
    0.25982E-01    0.33775E+04
    0.26507E-01    0.33380E+04
    0.27043E-01    0.32971E+04
    0.27589E-01    0.32548E+04
    0.28146E-01    0.32112E+04
    0.28715E-01    0.31665E+04
    0.29295E-01    0.31207E+04
    0.29887E-01    0.30739E+04
    0.30490E-01    0.30263E+04
    0.31106E-01    0.29779E+04
    0.31735E-01    0.29288E+04
    0.32376E-01    0.28792E+04
    0.33030E-01    0.28293E+04
    0.33697E-01    0.27790E+04
    0.34378E-01    0.27287E+04
    0.35072E-01    0.26783E+04
    0.35781E-01    0.26282E+04
    0.36504E-01    0.25783E+04
    0.37241E-01    0.25287E+04
    0.37993E-01    0.24794E+04
    0.38761E-01    0.24304E+04
    0.39544E-01    0.23823E+04
    0.40343E-01    0.23351E+04
    0.41158E-01    0.22890E+04
    0.41989E-01    0.22441E+04
    0.42838E-01    0.22005E+04
    0.43703E-01    0.21585E+04
    0.44586E-01    0.21179E+04
    0.45486E-01    0.20789E+04
    0.46405E-01    0.20414E+04
    0.47343E-01    0.20056E+04
    0.48299E-01    0.19713E+04
    0.49275E-01    0.19385E+04
    0.50270E-01    0.19072E+04
    0.51286E-01    0.18772E+04
    0.52322E-01    0.18485E+04
    0.53379E-01    0.18209E+04
    0.54457E-01    0.17943E+04
    0.55557E-01    0.17687E+04
    0.56680E-01    0.17438E+04
    0.57825E-01    0.17194E+04
    0.58993E-01    0.16962E+04
    0.60184E-01    0.16743E+04
    0.61400E-01    0.16526E+04
    0.62641E-01    0.16300E+04
    0.63906E-01    0.16069E+04
    0.65197E-01    0.15834E+04
    0.66514E-01    0.15594E+04
    0.67858E-01    0.15344E+04
    0.69229E-01    0.15081E+04
    0.70627E-01    0.14804E+04
    0.72054E-01    0.14510E+04
    0.73510E-01    0.14200E+04
    0.74994E-01    0.13872E+04
    0.76509E-01    0.13526E+04
    0.78055E-01    0.13164E+04
    0.79632E-01    0.12789E+04
    0.81241E-01    0.12402E+04
    0.82882E-01    0.12006E+04
    0.84556E-01    0.11606E+04
    0.86264E-01    0.11204E+04
    0.88007E-01    0.10805E+04
    0.89785E-01    0.10411E+04
    0.91598E-01    0.10028E+04
    0.93449E-01    0.96561E+03
    0.95337E-01    0.93003E+03
    0.97263E-01    0.89630E+03
    0.99227E-01    0.86469E+03
    0.10123E+00    0.83540E+03
    0.10328E+00    0.80860E+03
    0.10536E+00    0.78437E+03
    0.10749E+00    0.76271E+03
    0.10966E+00    0.74349E+03
    0.11188E+00    0.72651E+03
    0.11414E+00    0.71146E+03
    0.11644E+00    0.69795E+03
    0.11880E+00    0.68553E+03
    0.12120E+00    0.67369E+03
    0.12365E+00    0.66189E+03
    0.12614E+00    0.64959E+03
    0.12869E+00    0.63628E+03
    0.13129E+00    0.62157E+03
    0.13394E+00    0.60520E+03
    0.13665E+00    0.58709E+03
    0.13941E+00    0.56739E+03
    0.14223E+00    0.54639E+03
    0.14510E+00    0.52453E+03
    0.14803E+00    0.50226E+03
    0.15102E+00    0.48010E+03
    0.15407E+00    0.45854E+03
    0.15718E+00    0.43807E+03
    0.16036E+00    0.41915E+03
    0.16360E+00    0.40219E+03
    0.16690E+00    0.38741E+03
    0.17028E+00    0.37480E+03
    0.17371E+00    0.36415E+03
    0.17722E+00    0.35502E+03
    0.18080E+00    0.34690E+03
    0.18446E+00    0.33925E+03
    0.18818E+00    0.33159E+03
    0.19198E+00    0.32344E+03
    0.19586E+00    0.31443E+03
    0.19982E+00    0.30432E+03
    0.20386E+00    0.29311E+03
    0.20797E+00    0.28105E+03
    0.21218E+00    0.26858E+03
    0.21646E+00    0.25620E+03
    0.22083E+00    0.24440E+03
    0.22530E+00    0.23357E+03
    0.22985E+00    0.22402E+03
    0.23449E+00    0.21581E+03
    0.23923E+00    0.20882E+03
    0.24406E+00    0.20275E+03
    0.24899E+00    0.19714E+03
    0.25402E+00    0.19156E+03
    0.25915E+00    0.18566E+03
    0.26439E+00    0.17925E+03
    0.26973E+00    0.17230E+03
    0.27518E+00    0.16499E+03
    0.28074E+00    0.15764E+03
    0.28641E+00    0.15057E+03
    0.29219E+00    0.14411E+03
    0.29810E+00    0.13836E+03
    0.30412E+00    0.13331E+03
    0.31026E+00    0.12879E+03
    0.31653E+00    0.12453E+03
    0.32292E+00    0.12030E+03
    0.32945E+00    0.11589E+03
    0.33610E+00    0.11129E+03
    0.34289E+00    0.10657E+03
    0.34982E+00    0.10194E+03
    0.35689E+00    0.97588E+02
    0.36409E+00    0.93606E+02
    0.37145E+00    0.89999E+02
    0.37895E+00    0.86654E+02
    0.38661E+00    0.83434E+02
    0.39442E+00    0.80230E+02
    0.40239E+00    0.76983E+02
    0.41052E+00    0.73750E+02
    0.41881E+00    0.70610E+02
    0.42727E+00    0.67647E+02
    0.43590E+00    0.64904E+02
    0.44471E+00    0.62329E+02
    0.45369E+00    0.59861E+02
    0.46286E+00    0.57443E+02
    0.47221E+00    0.55052E+02
    0.48174E+00    0.52726E+02
    0.49148E+00    0.50500E+02
    0.50141E+00    0.48393E+02
    0.51153E+00    0.46402E+02
    0.52187E+00    0.44489E+02
    0.53241E+00    0.42633E+02
    0.54317E+00    0.40832E+02
    0.55414E+00    0.39094E+02
    0.56533E+00    0.37434E+02
    0.57675E+00    0.35855E+02
    0.58840E+00    0.34340E+02
    0.60029E+00    0.32881E+02
    0.61242E+00    0.31475E+02
    0.62479E+00    0.30123E+02
    0.63741E+00    0.28829E+02
    0.65029E+00    0.27592E+02
    0.66342E+00    0.26406E+02
    0.67683E+00    0.25267E+02
    0.69050E+00    0.24175E+02
    0.70445E+00    0.23126E+02
    0.71868E+00    0.22120E+02
    0.73320E+00    0.21155E+02
    0.74801E+00    0.20230E+02
    0.76312E+00    0.19343E+02
    0.77854E+00    0.18494E+02
    0.79426E+00    0.17679E+02
    0.81031E+00    0.16899E+02
    0.82668E+00    0.16152E+02
    0.84338E+00    0.15437E+02
    0.86041E+00    0.14752E+02
    0.87780E+00    0.14097E+02
    0.89553E+00    0.13469E+02
    0.91362E+00    0.12868E+02
    0.93208E+00    0.12293E+02
    0.95091E+00    0.11743E+02
    0.97011E+00    0.11216E+02
    0.98971E+00    0.10712E+02
    0.10097E+01    0.10230E+02
    0.10301E+01    0.97685E+01
    0.10509E+01    0.93271E+01
    0.10721E+01    0.89048E+01
    0.10938E+01    0.85009E+01
    0.11159E+01    0.81147E+01
    0.11384E+01    0.77453E+01
    0.11614E+01    0.73921E+01
    0.11849E+01    0.70545E+01
    0.12088E+01    0.67317E+01
    0.12333E+01    0.64232E+01
    0.12582E+01    0.61284E+01
    0.12836E+01    0.58466E+01
    0.13095E+01    0.55774E+01
    0.13360E+01    0.53201E+01
    0.13630E+01    0.50744E+01
    0.13905E+01    0.48396E+01
    0.14186E+01    0.46153E+01
    0.14472E+01    0.44011E+01
    0.14765E+01    0.41966E+01
    0.15063E+01    0.40012E+01
    0.15367E+01    0.38147E+01
    0.15678E+01    0.36366E+01
    0.15994E+01    0.34666E+01
    0.16318E+01    0.33043E+01
    0.16647E+01    0.31494E+01
    0.16984E+01    0.30016E+01
    0.17327E+01    0.28604E+01
    0.17677E+01    0.27258E+01
    0.18034E+01    0.25973E+01
    0.18398E+01    0.24747E+01
    0.18770E+01    0.23577E+01
    0.19149E+01    0.22461E+01
    0.19536E+01    0.21397E+01
    0.19930E+01    0.20381E+01
    0.20333E+01    0.19413E+01
    0.20744E+01    0.18490E+01
    0.21163E+01    0.17609E+01
    0.21590E+01    0.16769E+01
