#           k/h    P           
    0.10000E-03    0.78838E+02
    0.10202E-03    0.80365E+02
    0.10408E-03    0.81923E+02
    0.10618E-03    0.83510E+02
    0.10833E-03    0.85128E+02
    0.11052E-03    0.86777E+02
    0.11275E-03    0.88459E+02
    0.11503E-03    0.90173E+02
    0.11735E-03    0.91920E+02
    0.11972E-03    0.93700E+02
    0.12214E-03    0.95516E+02
    0.12461E-03    0.97366E+02
    0.12712E-03    0.99252E+02
    0.12969E-03    0.10117E+03
    0.13231E-03    0.10313E+03
    0.13499E-03    0.10513E+03
    0.13771E-03    0.10717E+03
    0.14049E-03    0.10924E+03
    0.14333E-03    0.11136E+03
    0.14623E-03    0.11352E+03
    0.14918E-03    0.11572E+03
    0.15220E-03    0.11796E+03
    0.15527E-03    0.12024E+03
    0.15841E-03    0.12257E+03
    0.16161E-03    0.12494E+03
    0.16487E-03    0.12736E+03
    0.16820E-03    0.12983E+03
    0.17160E-03    0.13234E+03
    0.17507E-03    0.13490E+03
    0.17860E-03    0.13751E+03
    0.18221E-03    0.14018E+03
    0.18589E-03    0.14289E+03
    0.18965E-03    0.14566E+03
    0.19348E-03    0.14847E+03
    0.19739E-03    0.15135E+03
    0.20138E-03    0.15428E+03
    0.20544E-03    0.15726E+03
    0.20959E-03    0.16031E+03
    0.21383E-03    0.16341E+03
    0.21815E-03    0.16657E+03
    0.22255E-03    0.16979E+03
    0.22705E-03    0.17307E+03
    0.23164E-03    0.17642E+03
    0.23632E-03    0.17983E+03
    0.24109E-03    0.18331E+03
    0.24596E-03    0.18686E+03
    0.25093E-03    0.19047E+03
    0.25600E-03    0.19415E+03
    0.26117E-03    0.19790E+03
    0.26645E-03    0.20173E+03
    0.27183E-03    0.20563E+03
    0.27732E-03    0.20960E+03
    0.28292E-03    0.21365E+03
    0.28864E-03    0.21778E+03
    0.29447E-03    0.22198E+03
    0.30042E-03    0.22627E+03
    0.30649E-03    0.23064E+03
    0.31268E-03    0.23509E+03
    0.31899E-03    0.23963E+03
    0.32544E-03    0.24425E+03
    0.33201E-03    0.24897E+03
    0.33872E-03    0.25377E+03
    0.34556E-03    0.25867E+03
    0.35254E-03    0.26366E+03
    0.35966E-03    0.26874E+03
    0.36693E-03    0.27392E+03
    0.37434E-03    0.27920E+03
    0.38190E-03    0.28458E+03
    0.38962E-03    0.29006E+03
    0.39749E-03    0.29565E+03
    0.40552E-03    0.30134E+03
    0.41371E-03    0.30715E+03
    0.42207E-03    0.31306E+03
    0.43060E-03    0.31908E+03
    0.43929E-03    0.32522E+03
    0.44817E-03    0.33147E+03
    0.45722E-03    0.33785E+03
    0.46646E-03    0.34434E+03
    0.47588E-03    0.35095E+03
    0.48550E-03    0.35770E+03
    0.49530E-03    0.36456E+03
    0.50531E-03    0.37156E+03
    0.51552E-03    0.37869E+03
    0.52593E-03    0.38595E+03
    0.53656E-03    0.39335E+03
    0.54739E-03    0.40089E+03
    0.55845E-03    0.40857E+03
    0.56973E-03    0.41639E+03
    0.58124E-03    0.42436E+03
    0.59299E-03    0.43247E+03
    0.60496E-03    0.44074E+03
    0.61719E-03    0.44917E+03
    0.62965E-03    0.45774E+03
    0.64237E-03    0.46648E+03
    0.65535E-03    0.47538E+03
    0.66859E-03    0.48445E+03
    0.68210E-03    0.49368E+03
    0.69588E-03    0.50308E+03
    0.70993E-03    0.51265E+03
    0.72427E-03    0.52240E+03
    0.73891E-03    0.53233E+03
    0.75383E-03    0.54244E+03
    0.76906E-03    0.55274E+03
    0.78460E-03    0.56322E+03
    0.80045E-03    0.57390E+03
    0.81662E-03    0.58476E+03
    0.83311E-03    0.59583E+03
    0.84994E-03    0.60709E+03
    0.86711E-03    0.61856E+03
    0.88463E-03    0.63023E+03
    0.90250E-03    0.64211E+03
    0.92073E-03    0.65420E+03
    0.93933E-03    0.66651E+03
    0.95831E-03    0.67904E+03
    0.97767E-03    0.69179E+03
    0.99742E-03    0.70476E+03
    0.10176E-02    0.71797E+03
    0.10381E-02    0.73140E+03
    0.10591E-02    0.74507E+03
    0.10805E-02    0.75898E+03
    0.11023E-02    0.77313E+03
    0.11246E-02    0.78753E+03
    0.11473E-02    0.80217E+03
    0.11705E-02    0.81707E+03
    0.11941E-02    0.83222E+03
    0.12182E-02    0.84763E+03
    0.12429E-02    0.86331E+03
    0.12680E-02    0.87925E+03
    0.12936E-02    0.89545E+03
    0.13197E-02    0.91193E+03
    0.13464E-02    0.92869E+03
    0.13736E-02    0.94572E+03
    0.14013E-02    0.96304E+03
    0.14296E-02    0.98064E+03
    0.14585E-02    0.99853E+03
    0.14880E-02    0.10167E+04
    0.15180E-02    0.10352E+04
    0.15487E-02    0.10540E+04
    0.15800E-02    0.10730E+04
    0.16119E-02    0.10924E+04
    0.16445E-02    0.11121E+04
    0.16777E-02    0.11321E+04
    0.17116E-02    0.11524E+04
    0.17462E-02    0.11731E+04
    0.17814E-02    0.11940E+04
    0.18174E-02    0.12153E+04
    0.18541E-02    0.12369E+04
    0.18916E-02    0.12588E+04
    0.19298E-02    0.12811E+04
    0.19688E-02    0.13036E+04
    0.20086E-02    0.13266E+04
    0.20491E-02    0.13498E+04
    0.20905E-02    0.13734E+04
    0.21328E-02    0.13973E+04
    0.21758E-02    0.14216E+04
    0.22198E-02    0.14462E+04
    0.22646E-02    0.14712E+04
    0.23104E-02    0.14965E+04
    0.23571E-02    0.15222E+04
    0.24047E-02    0.15482E+04
    0.24533E-02    0.15745E+04
    0.25028E-02    0.16013E+04
    0.25534E-02    0.16283E+04
    0.26050E-02    0.16557E+04
    0.26576E-02    0.16835E+04
    0.27113E-02    0.17116E+04
    0.27660E-02    0.17400E+04
    0.28219E-02    0.17689E+04
    0.28789E-02    0.17980E+04
    0.29371E-02    0.18275E+04
    0.29964E-02    0.18574E+04
    0.30569E-02    0.18876E+04
    0.31187E-02    0.19181E+04
    0.31817E-02    0.19490E+04
    0.32460E-02    0.19803E+04
    0.33115E-02    0.20118E+04
    0.33784E-02    0.20437E+04
    0.34467E-02    0.20760E+04
    0.35163E-02    0.21085E+04
    0.35874E-02    0.21414E+04
    0.36598E-02    0.21746E+04
    0.37338E-02    0.22081E+04
    0.38092E-02    0.22419E+04
    0.38861E-02    0.22761E+04
    0.39646E-02    0.23105E+04
    0.40447E-02    0.23452E+04
    0.41264E-02    0.23802E+04
    0.42098E-02    0.24155E+04
    0.42948E-02    0.24510E+04
    0.43816E-02    0.24868E+04
    0.44701E-02    0.25229E+04
    0.45604E-02    0.25592E+04
    0.46525E-02    0.25957E+04
    0.47465E-02    0.26325E+04
    0.48424E-02    0.26695E+04
    0.49402E-02    0.27066E+04
    0.50400E-02    0.27440E+04
    0.51419E-02    0.27816E+04
    0.52457E-02    0.28193E+04
    0.53517E-02    0.28571E+04
    0.54598E-02    0.28951E+04
    0.55701E-02    0.29333E+04
    0.56826E-02    0.29715E+04
    0.57974E-02    0.30098E+04
    0.59145E-02    0.30482E+04
    0.60340E-02    0.30868E+04
    0.61559E-02    0.31253E+04
    0.62803E-02    0.31638E+04
    0.64072E-02    0.32023E+04
    0.65366E-02    0.32408E+04
    0.66686E-02    0.32792E+04
    0.68033E-02    0.33176E+04
    0.69408E-02    0.33559E+04
    0.70810E-02    0.33940E+04
    0.72240E-02    0.34320E+04
    0.73700E-02    0.34699E+04
    0.75189E-02    0.35076E+04
    0.76708E-02    0.35450E+04
    0.78257E-02    0.35822E+04
    0.79838E-02    0.36191E+04
    0.81451E-02    0.36557E+04
    0.83096E-02    0.36920E+04
    0.84775E-02    0.37279E+04
    0.86488E-02    0.37635E+04
    0.88235E-02    0.37986E+04
    0.90017E-02    0.38332E+04
    0.91836E-02    0.38674E+04
    0.93691E-02    0.39010E+04
    0.95583E-02    0.39341E+04
    0.97514E-02    0.39665E+04
    0.99484E-02    0.39983E+04
    0.10149E-01    0.40295E+04
    0.10354E-01    0.40598E+04
    0.10564E-01    0.40895E+04
    0.10777E-01    0.41183E+04
    0.10995E-01    0.41463E+04
    0.11217E-01    0.41733E+04
    0.11443E-01    0.41995E+04
    0.11675E-01    0.42246E+04
    0.11910E-01    0.42488E+04
    0.12151E-01    0.42718E+04
    0.12397E-01    0.42938E+04
    0.12647E-01    0.43145E+04
    0.12902E-01    0.43341E+04
    0.13163E-01    0.43524E+04
    0.13429E-01    0.43694E+04
    0.13700E-01    0.43851E+04
    0.13977E-01    0.43993E+04
    0.14259E-01    0.44121E+04
    0.14547E-01    0.44234E+04
    0.14841E-01    0.44332E+04
    0.15141E-01    0.44413E+04
    0.15447E-01    0.44478E+04
    0.15759E-01    0.44527E+04
    0.16077E-01    0.44558E+04
    0.16402E-01    0.44572E+04
    0.16734E-01    0.44567E+04
    0.17072E-01    0.44544E+04
    0.17416E-01    0.44502E+04
    0.17768E-01    0.44441E+04
    0.18127E-01    0.44360E+04
    0.18493E-01    0.44260E+04
    0.18867E-01    0.44139E+04
    0.19248E-01    0.43998E+04
    0.19637E-01    0.43836E+04
    0.20034E-01    0.43654E+04
    0.20438E-01    0.43451E+04
    0.20851E-01    0.43226E+04
    0.21272E-01    0.42981E+04
    0.21702E-01    0.42715E+04
    0.22141E-01    0.42428E+04
    0.22588E-01    0.42120E+04
    0.23044E-01    0.41792E+04
    0.23510E-01    0.41443E+04
    0.23985E-01    0.41074E+04
    0.24469E-01    0.40686E+04
    0.24964E-01    0.40279E+04
    0.25468E-01    0.39853E+04
    0.25982E-01    0.39409E+04
    0.26507E-01    0.38947E+04
    0.27043E-01    0.38469E+04
    0.27589E-01    0.37976E+04
    0.28146E-01    0.37468E+04
    0.28715E-01    0.36946E+04
    0.29295E-01    0.36411E+04
    0.29887E-01    0.35865E+04
    0.30490E-01    0.35309E+04
    0.31106E-01    0.34744E+04
    0.31735E-01    0.34172E+04
    0.32376E-01    0.33593E+04
    0.33030E-01    0.33010E+04
    0.33697E-01    0.32424E+04
    0.34378E-01    0.31837E+04
    0.35072E-01    0.31249E+04
    0.35781E-01    0.30664E+04
    0.36504E-01    0.30082E+04
    0.37241E-01    0.29503E+04
    0.37993E-01    0.28927E+04
    0.38761E-01    0.28356E+04
    0.39544E-01    0.27794E+04
    0.40343E-01    0.27243E+04
    0.41158E-01    0.26705E+04
    0.41989E-01    0.26182E+04
    0.42838E-01    0.25674E+04
    0.43703E-01    0.25183E+04
    0.44586E-01    0.24709E+04
    0.45486E-01    0.24254E+04
    0.46405E-01    0.23817E+04
    0.47343E-01    0.23399E+04
    0.48299E-01    0.22999E+04
    0.49275E-01    0.22616E+04
    0.50270E-01    0.22251E+04
    0.51286E-01    0.21901E+04
    0.52322E-01    0.21566E+04
    0.53379E-01    0.21244E+04
    0.54457E-01    0.20934E+04
    0.55557E-01    0.20635E+04
    0.56680E-01    0.20345E+04
    0.57825E-01    0.20060E+04
    0.58993E-01    0.19789E+04
    0.60184E-01    0.19533E+04
    0.61400E-01    0.19280E+04
    0.62641E-01    0.19017E+04
    0.63906E-01    0.18747E+04
    0.65197E-01    0.18473E+04
    0.66514E-01    0.18193E+04
    0.67858E-01    0.17901E+04
    0.69229E-01    0.17594E+04
    0.70627E-01    0.17271E+04
    0.72054E-01    0.16928E+04
    0.73510E-01    0.16566E+04
    0.74994E-01    0.16183E+04
    0.76509E-01    0.15780E+04
    0.78055E-01    0.15358E+04
    0.79632E-01    0.14920E+04
    0.81241E-01    0.14468E+04
    0.82882E-01    0.14007E+04
    0.84556E-01    0.13540E+04
    0.86264E-01    0.13071E+04
    0.88007E-01    0.12605E+04
    0.89785E-01    0.12146E+04
    0.91598E-01    0.11698E+04
    0.93449E-01    0.11265E+04
    0.95337E-01    0.10850E+04
    0.97263E-01    0.10456E+04
    0.99227E-01    0.10088E+04
    0.10123E+00    0.97460E+03
    0.10328E+00    0.94333E+03
    0.10536E+00    0.91507E+03
    0.10749E+00    0.88979E+03
    0.10966E+00    0.86737E+03
    0.11188E+00    0.84755E+03
    0.11414E+00    0.83000E+03
    0.11644E+00    0.81424E+03
    0.11880E+00    0.79975E+03
    0.12120E+00    0.78594E+03
    0.12365E+00    0.77217E+03
    0.12614E+00    0.75782E+03
    0.12869E+00    0.74230E+03
    0.13129E+00    0.72513E+03
    0.13394E+00    0.70603E+03
    0.13665E+00    0.68490E+03
    0.13941E+00    0.66192E+03
    0.14223E+00    0.63743E+03
    0.14510E+00    0.61191E+03
    0.14803E+00    0.58594E+03
    0.15102E+00    0.56009E+03
    0.15407E+00    0.53493E+03
    0.15718E+00    0.51105E+03
    0.16036E+00    0.48899E+03
    0.16360E+00    0.46920E+03
    0.16690E+00    0.45195E+03
    0.17028E+00    0.43725E+03
    0.17371E+00    0.42481E+03
    0.17722E+00    0.41416E+03
    0.18080E+00    0.40469E+03
    0.18446E+00    0.39577E+03
    0.18818E+00    0.38683E+03
    0.19198E+00    0.37733E+03
    0.19586E+00    0.36681E+03
    0.19982E+00    0.35502E+03
    0.20386E+00    0.34194E+03
    0.20797E+00    0.32788E+03
    0.21218E+00    0.31333E+03
    0.21646E+00    0.29889E+03
    0.22083E+00    0.28512E+03
    0.22530E+00    0.27248E+03
    0.22985E+00    0.26133E+03
    0.23449E+00    0.25176E+03
    0.23923E+00    0.24361E+03
    0.24406E+00    0.23653E+03
    0.24899E+00    0.22998E+03
    0.25402E+00    0.22347E+03
    0.25915E+00    0.21659E+03
    0.26439E+00    0.20911E+03
    0.26973E+00    0.20101E+03
    0.27518E+00    0.19248E+03
    0.28074E+00    0.18390E+03
    0.28641E+00    0.17565E+03
    0.29219E+00    0.16812E+03
    0.29810E+00    0.16141E+03
    0.30412E+00    0.15552E+03
    0.31026E+00    0.15024E+03
    0.31653E+00    0.14528E+03
    0.32292E+00    0.14034E+03
    0.32945E+00    0.13520E+03
    0.33610E+00    0.12983E+03
    0.34289E+00    0.12432E+03
    0.34982E+00    0.11892E+03
    0.35689E+00    0.11385E+03
    0.36409E+00    0.10920E+03
    0.37145E+00    0.10499E+03
    0.37895E+00    0.10109E+03
    0.38661E+00    0.97332E+02
    0.39442E+00    0.93596E+02
    0.40239E+00    0.89807E+02
    0.41052E+00    0.86035E+02
    0.41881E+00    0.82372E+02
    0.42727E+00    0.78916E+02
    0.43590E+00    0.75716E+02
    0.44471E+00    0.72712E+02
    0.45369E+00    0.69833E+02
    0.46286E+00    0.67012E+02
    0.47221E+00    0.64223E+02
    0.48174E+00    0.61510E+02
    0.49148E+00    0.58913E+02
    0.50141E+00    0.56455E+02
    0.51153E+00    0.54132E+02
    0.52187E+00    0.51901E+02
    0.53241E+00    0.49735E+02
    0.54317E+00    0.47634E+02
    0.55414E+00    0.45606E+02
    0.56533E+00    0.43670E+02
    0.57675E+00    0.41828E+02
    0.58840E+00    0.40061E+02
    0.60029E+00    0.38358E+02
    0.61242E+00    0.36718E+02
    0.62479E+00    0.35140E+02
    0.63741E+00    0.33631E+02
    0.65029E+00    0.32188E+02
    0.66342E+00    0.30805E+02
    0.67683E+00    0.29476E+02
    0.69050E+00    0.28202E+02
    0.70445E+00    0.26978E+02
    0.71868E+00    0.25805E+02
    0.73320E+00    0.24679E+02
    0.74801E+00    0.23600E+02
    0.76312E+00    0.22566E+02
    0.77854E+00    0.21574E+02
    0.79426E+00    0.20624E+02
    0.81031E+00    0.19715E+02
    0.82668E+00    0.18843E+02
    0.84338E+00    0.18009E+02
    0.86041E+00    0.17210E+02
    0.87780E+00    0.16445E+02
    0.89553E+00    0.15713E+02
    0.91362E+00    0.15012E+02
    0.93208E+00    0.14341E+02
    0.95091E+00    0.13699E+02
    0.97011E+00    0.13085E+02
    0.98971E+00    0.12497E+02
    0.10097E+01    0.11934E+02
    0.10301E+01    0.11396E+02
    0.10509E+01    0.10881E+02
    0.10721E+01    0.10388E+02
    0.10938E+01    0.99170E+01
    0.11159E+01    0.94664E+01
